id	chr_name	start	end	chromosome_id	tag_count_100um_k99a	id_100um_k99a	tag_count_no_peptide	id_no_peptide	tag_count_10um_k99a	id_10um_k99a	tag_count_0_1um_pcc	id_0_1um_pcc	tag_count_10um_pcc	id_10um_pcc	ets_tag_count	ets_id	batf_tag_count	batf_id	junb_tag_count	junb_id	cjun_tag_count	cjun_id	jund_tag_count	jund_id	irf4_tag_count	irf4_id
1718	chr11	108222261	108225107	13	130.1	1718	154.4	2820.0	164.2	2445.0	171.7	2304.0	123.0	2627.0			28.1	12319.0					10.8	55717.0	15.4	31624.0
1720	chr12	112876142	112879164	15	130.1	1720	110.1	5778.0	155.6	2781.0	181.5	2006.0	136.9	2056.0									20.2	36388.0		
1721	chr13	73770840	73774848	14	130.1	1721	182.7	1893.0	20.1	23561.0	113.0	5640.0	91.3	4948.0	10.8	7482.0			9.19	20110.0	10.2	24704.0	38.8	17331.0	8.07	48495.0
1726	chr17	32522007	32524363	18	130.1	1726	166.0	2358.0	173.8	2171.0	180.3	2049.0	136.9	2058.0			28.1	12407.0					55.7	9192.0	23.1	20634.0
1727	chr18	39517733	39520247	20	130.1	1727	195.2	1639.0	238.1	1039.0	209.9	1465.0	130.0	2321.0	18.1	3716.0	76.6	2901.0					15.9	43979.0		
1729	chr1	87635675	87638895	1	129.5	1729	90.9	7797.0	150.1	3011.0	153.7	2974.0	152.5	1599.0	15.3	4732.0	129.0	967.0	57.6	7534.0	38.2	8835.0	42.5	14827.0	80.2	2162.0
1731	chr4	62660916	62663962	5	129.5	1731	176.0	2049.0	117.7	5019.0	188.3	1836.0	185.4	1051.0			16.6	21527.0	17.5	17835.0	13.6	22478.0	15.6	44126.0	30.7	13976.0
1733	chr6	134365683	134368677	7	129.5	1733	160.2	2569.0	159.2	2633.0	56.2	13732.0	139.8	1948.0	10.4	7641.0	24.3	14527.0	47.6	9443.0	24.6	15406.0	41.7	15360.0	42.2	8393.0
1736	chr7	30392268	30394820	8	129.5	1736	197.7	1586.0	179.3	1997.0	195.7	1687.0	158.9	1475.0	56.4	200.0	19.8	18186.0	44.3	10120.0	60.7	3696.0	14.5	46417.0	35.3	11380.0
1739	chr11	74570882	74573828	13	129.5	1739	169.4	2244.0	141.4	3455.0	151.3	3115.0	135.2	2109.0												
1741	chr12	99561155	99563943	15	129.5	1741	357.9	429.0	354.9	409.0	329.1	500.0	127.1	2418.0									25.6	29088.0		
1746	chr19	10786595	10790403	21	129.5	1746	197.7	1596.0	339.9	459.0	318.6	555.0	149.6	1686.0	23.5	2096.0	32.6	10337.0	65.2	6570.0	26.6	14417.0	38.8	17365.0	49.8	6198.0
1747	chr1	39733931	39736639	1	128.9	1747	141.8	3353.0	160.6	2580.0	157.4	2824.0	142.1	1870.0			25.5	13561.0	54.3	8092.0			43.1	14527.0	16.8	28902.0
1750	chr1	128613178	128616050	1	128.9	1750	97.6	7030.0	137.3	3672.0	96.9	7277.0	104.6	3699.0	16.3	4318.0							33.4	21192.0		
1757	chr5	64811771	64813911	6	128.9	1757	301.2	637.0	263.7	813.0	237.1	1083.0	123.6	2586.0			9.58	31159.0					24.0	30899.0	27.4	16361.0
1760	chr7	63919557	63923093	8	128.9	1760	223.6	1198.0	161.9	2527.0	174.1	2228.0	117.8	2882.0	17.6	3814.0	18.5	19486.0			15.7	21238.0			19.8	24392.0
1762	chr8	35427940	35430684	10	128.9	1762	102.6	6495.0	145.5	3241.0	176.6	2158.0	143.8	1821.0			63.9	3923.0	112.8	2685.0	28.0	13500.0	64.0	6921.0	63.2	3794.0
1763	chr10	75302611	75306449	9	128.9	1763	92.6	7653.0	102.6	6566.0	214.9	1383.0	247.8	510.0			30.0	11322.0	69.3	5971.0	23.9	15908.0	60.3	7855.0	18.0	27179.0
1765	chr11	69406984	69410422	13	128.9	1765	377.1	385.0	836.7	31.0	878.6	28.0	153.7	1579.0	27.1	1413.0	26.2	13421.0					78.9	4344.0		
1768	chr13	51735961	51739679	14	128.9	1768	102.6	6528.0	106.7	6125.0	114.2	5513.0	89.5	5135.0			25.5	13834.0	76.9	5155.0	79.8	1955.0	36.1	19211.0	25.4	18256.0
1772	chr1	106598744	106602284	1	128.4	1772	129.3	4096.0	160.1	2604.0	158.1	2793.0	41.6	13923.0	16.7	4120.0	114.3	1285.0	39.3	11191.0	19.8	18253.0	17.0	41488.0	9.68	44077.0
1773	chr1	131078655	131081189	1	128.4	1773	17.5	25715.0	179.7	1968.0	216.1	1365.0	140.4	1929.0			106.0	1500.0	51.0	8719.0	38.9	8592.0	74.3	4979.0	7.15	50384.0
1775	chr2	9882284	9885026	2	128.4	1775	156.0	2720.0	203.0	1518.0	177.2	2135.0	143.3	1830.0					19.2	17236.0						
1776	chr3	60525918	60528652	4	128.4	1776	156.9	2690.0	169.7	2289.0	147.0	3283.0	138.1	2007.0									10.8	55362.0	13.8	34618.0
1779	chr6	83415203	83418701	7	128.4	1779	226.9	1156.0	181.1	1945.0	193.3	1736.0	132.3	2211.0			30.0	11243.0	45.1	9941.0			12.1	51895.0	40.8	8922.0
1782	chr9	15016495	15018997	12	128.4	1782	146.0	3176.0	127.7	4264.0	147.6	3266.0	98.2	4282.0	15.3	4839.0	54.3	5032.0	130.3	2062.0	98.3	1075.0	38.8	17294.0	86.2	1828.0
1785	chr11	115229912	115233594	13	128.4	1785	141.0	3441.0	90.8	7976.0	143.2	3503.0	110.9	3323.0	16.3	4468.0							47.6	12316.0		
1787	chr12	118373871	118378147	15	128.4	1787	127.7	4261.0	127.3	4296.0	135.2	3956.0	142.1	1882.0	23.9	1972.0	39.6	7988.0	46.8	9663.0	60.0	3821.0	88.5	3221.0	44.0	7815.0
1788	chr16	97996861	97999459	17	128.4	1788	151.8	2921.0	162.9	2500.0	162.4	2630.0	147.9	1730.0	18.1	3705.0	11.5	28800.0			37.5	9333.0	39.6	16815.0	22.4	21363.0
1795	chr2	155018247	155020029	2	127.8	1795	194.4	1641.0	196.2	1638.0	192.6	1747.0	151.9	1610.0			21.1	16887.0	9.19	20019.0	19.8	18300.0	22.1	33356.0	9.68	44127.0
1796	chr3	101295048	101298218	4	127.8	1796	149.3	3000.0	161.9	2524.0	135.2	3939.0	111.5	3257.0							37.5	9126.0	29.9	24283.0	20.3	23740.0
1797	chr4	133705980	133708314	5	127.8	1797	160.2	2568.0	143.2	3359.0	140.8	3638.0	113.8	3112.0	28.0	1290.0	79.8	2654.0	19.2	17283.0	8.87	25217.0	100.9	2249.0	111.8	905.0
1798	chr4	152188396	152191452	5	127.8	1798	106.8	6077.0	141.9	3422.0	120.4	4976.0	124.8	2516.0			68.3	3512.0	40.9	10838.0	22.5	16619.0	48.7	11747.0	76.1	2477.0
1800	chr6	51465138	51468328	7	127.8	1800	123.5	4544.0	146.0	3211.0	174.7	2212.0	147.3	1737.0												
1803	chr7	128372851	128376075	8	127.8	1803	188.6	1768.0	165.6	2402.0	144.5	3413.0	139.8	1949.0	13.5	5801.0	19.2	18811.0					13.7	48177.0		
1805	chr11	107446756	107450208	13	127.8	1805	436.4	264.0	316.1	531.0	303.8	627.0	260.5	446.0					37.6	11747.0	19.8	18547.0			54.9	5103.0
1806	chr17	52149571	52153435	18	127.8	1806	176.9	2042.0	214.4	1335.0	188.3	1846.0	119.6	2796.0			67.1	3650.0	83.5	4560.0			17.2	41440.0	13.6	35444.0
1808	chr1	166046922	166048856	1	127.2	1808	181.0	1915.0	193.0	1694.0	178.4	2097.0	135.2	2100.0	11.3	6982.0	7.66	33404.0			53.2	4827.0	12.4	51051.0	10.6	41691.0
1811	chr3	100480367	100483841	4	127.2	1811	209.4	1397.0	162.4	2506.0	158.7	2770.0	166.9	1321.0			52.4	5276.0	61.0	7064.0	45.7	6530.0	95.0	2678.0	142.9	439.0
1812	chr4	48038277	48042403	5	127.2	1812	439.7	255.0	59.3	12820.0	130.9	4224.0	135.7	2089.0	17.6	3776.0	58.8	4483.0	61.0	7069.0			40.1	16365.0	60.6	4142.0
1819	chr10	60369839	60373255	9	127.2	1819	178.5	1989.0	158.8	2650.0	203.8	1544.0	205.1	849.0	10.8	7417.0			35.9	12169.0	45.7	6596.0	28.8	25472.0	15.2	32015.0
1824	chr13	52921194	52925078	14	127.2	1824	116.0	5218.0	121.3	4756.0	92.0	7972.0	115.0	3057.0	11.3	7188.0	11.5	28680.0			15.0	21863.0	10.8	55785.0	8.99	46186.0
1827	chr15	97467677	97470793	16	127.2	1827	187.7	1802.0	144.6	3295.0	138.9	3756.0	19.6	22739.0	25.3	1710.0	27.5	12762.0					39.0	17177.0	15.7	31289.0
1828	chr16	10768280	10771500	17	127.2	1828	283.7	722.0	165.6	2410.0	285.3	711.0	209.7	807.0							19.1	19107.0	34.2	20693.0	33.9	12131.0
1833	chr2	127322593	127325719	2	126.7	1833	79.3	9425.0	110.9	5699.0	130.3	4258.0	147.3	1733.0			69.0	3449.0	127.8	2125.0	21.2	17434.0	107.4	1847.0	64.1	3660.0
1838	chr12	103340356	103343554	15	126.7	1838	156.9	2709.0	128.2	4238.0	152.5	3060.0	134.6	2136.0	9.48	8332.0	115.0	1277.0	135.3	1919.0	98.3	1081.0	170.1	346.0	93.4	1467.0
1840	chr14	27349085	27352809	11	126.7	1840	59.2	12993.0			80.3	9517.0	6.93	34621.0	16.3	4493.0									7.84	49022.0
1841	chr14	27353269	27357247	11	126.7	1841	91.8	7769.0	134.6	3860.0	142.0	3592.0	274.4	394.0			26.8	13123.0							7.38	50224.0
1842	chr15	66823998	66827148	16	126.7	1842	155.2	2788.0	104.5	6395.0	133.4	4066.0	159.4	1469.0	14.9	5146.0	60.7	4274.0					18.0	39946.0	42.6	8293.0
1849	chr4	8925764	8928710	5	126.1	1849	136.8	3666.0	119.5	4868.0	176.6	2154.0	130.5	2285.0	17.6	3771.0	45.3	6547.0	91.9	3816.0			63.2	7111.0		
1850	chr4	62755418	62758948	5	126.1	1850	140.2	3469.0	101.7	6643.0	130.3	4263.0	159.4	1456.0			38.3	8243.0	98.6	3383.0	32.1	11405.0	86.9	3352.0	86.5	1816.0
1852	chr4	136086477	136090603	5	126.1	1852	106.0	6156.0	105.8	6191.0	121.0	4927.0	67.6	8111.0	21.2	2593.0	33.2	9933.0	54.3	8128.0	44.4	6905.0	61.4	7561.0	142.7	440.0
1857	chr10	21906330	21909244	9	126.1	1857	183.6	1873.0	154.2	2840.0	88.3	8381.0	72.2	7390.0	20.8	2771.0	40.9	7607.0							37.1	10479.0
1859	chr17	28523566	28525534	18	126.1	1859	201.9	1525.0	212.6	1355.0	228.5	1199.0	108.0	3486.0			18.5	19817.0								
1861	chr1	64529139	64531789	1	125.6	1861	127.7	4205.0	114.5	5332.0	157.4	2825.0	54.3	10712.0												
1862	chr1	155094950	155097884	1	125.6	1862	121.8	4661.0	138.7	3591.0	109.3	5947.0	97.6	4304.0												
1864	chr2	38822881	38825529	2	125.6	1864	220.3	1248.0	199.4	1577.0	172.9	2264.0	132.9	2180.0									5.92	69925.0	11.3	40072.0
1865	chr4	32362431	32365291	5	125.6	1865	141.0	3409.0	168.8	2318.0	164.2	2554.0	156.5	1516.0	16.7	4149.0	42.2	7256.0	37.6	11641.0	21.2	17467.0	93.4	2789.0	50.0	6107.0
1869	chr8	35632199	35635317	10	125.6	1869	155.2	2771.0	140.5	3500.0	180.9	2016.0	175.0	1193.0	12.2	6569.0	51.7	5401.0	86.0	4285.0	25.9	14631.0	18.8	38413.0	16.4	29906.0
1873	chr14	20784237	20787555	11	125.6	1873	160.2	2578.0	137.3	3698.0	144.5	3429.0	138.1	2017.0	9.03	8651.0	21.7	16673.0	49.3	9168.0	24.6	15571.0	15.1	45501.0	20.7	23296.0
1877	chr16	23174654	23177472	17	125.6	1877	456.4	234.0	341.7	452.0	134.6	3995.0	298.1	313.0	25.3	1711.0	10.9	29740.0								
1878	chr17	51798766	51803374	18	125.6	1878	41.7	17034.0	126.4	4376.0	100.6	6909.0	146.1	1769.0					21.7	16634.0	22.5	16914.0	38.8	17361.0	35.5	11328.0
1880	chr17	87343600	87345920	18	125.6	1880	132.7	3956.0	157.4	2717.0	113.6	5587.0	93.0	4791.0			12.1	27939.0			12.3	23624.0	42.5	14967.0	15.7	31313.0
1883	chr19	53439564	53443044	21	125.6	1883	122.6	4658.0	201.6	1544.0	87.7	8499.0	70.5	7684.0	18.1	3725.0	19.2	19195.0	45.9	9869.0	15.7	21519.0	44.7	13844.0	45.2	7456.0
1884	chr2	72144417	72147449	2	125.0	1884	161.0	2533.0	170.6	2264.0	159.3	2751.0	97.6	4311.0	21.2	2571.0	14.1	24590.0					31.8	22517.0	10.4	42330.0
1886	chr4	141558506	141560530	5	125.0	1886	153.5	2845.0	154.6	2813.0	162.4	2614.0	119.0	2808.0	8.58	8781.0	83.7	2433.0	35.1	12327.0	81.2	1842.0	46.3	12901.0	45.9	7201.0
1887	chr5	105715293	105719277	6	125.0	1887	54.2	13924.0	131.8	3982.0	50.0	15099.0	128.8	2340.0			30.7	10957.0					24.0	30905.0	28.8	15288.0
1888	chr5	118358253	118361981	6	125.0	1888	85.9	8488.0	104.5	6358.0	156.2	2875.0	112.1	3220.0			88.1	2208.0	123.6	2267.0	51.9	5103.0	108.5	1805.0	153.1	353.0
1893	chr7	64001418	64006500	8	125.0	1893	132.7	3925.0	161.0	2566.0	142.0	3568.0	79.1	6371.0			65.8	3733.0	51.8	8613.0	9.55	24931.0	22.6	32740.0	31.4	13599.0
1895	chr8	13593443	13596531	10	125.0	1895	129.3	4115.0	127.3	4290.0	122.3	4835.0	121.9	2673.0			44.7	6681.0	60.1	7228.0	22.5	16718.0	130.3	1002.0	17.1	28688.0
1896	chr9	44515084	44518728	12	125.0	1896	38.4	17885.0	7.76	32300.0	85.8	8717.0	60.1	9501.0	19.9	3011.0			10.9	19769.0	66.9	2983.0	15.3	44789.0	13.8	34770.0
1897	chr9	96393113	96395767	12	125.0	1897	138.5	3567.0	112.2	5584.0	201.3	1589.0	124.8	2522.0	36.6	569.0	23.6	15073.0	36.8	11936.0	13.6	22649.0	39.8	16603.0	16.1	30330.0
1899	chr10	14057387	14060417	9	125.0	1899	191.9	1697.0	182.9	1910.0	218.0	1342.0	130.0	2310.0			23.0	15557.0			29.3	12827.0	16.1	43266.0	25.4	18215.0
1900	chr10	67502123	67505445	9	125.0	1900	114.3	5354.0	134.1	3880.0	132.8	4109.0	130.0	2311.0	12.6	6331.0	21.7	16557.0	48.5	9316.0	15.7	21306.0	16.4	42770.0	124.7	677.0
1901	chr11	52100008	52102460	13	125.0	1901	180.2	1936.0	186.1	1836.0	164.2	2567.0	160.0	1448.0												
1907	chr17	57274820	57277592	18	125.0	1907	229.4	1137.0	239.5	1031.0	238.3	1073.0	169.2	1289.0					26.7	15026.0	73.0	2430.0	26.4	28182.0	45.4	7380.0
1908	chr17	72938061	72940983	18	125.0	1908	253.6	920.0	132.3	3972.0	123.5	4759.0	102.8	3886.0			41.5	7513.0								
1910	chr19	53424250	53426550	21	125.0	1910	296.2	661.0	298.4	609.0	364.3	407.0	279.6	375.0	43.8	363.0	37.7	8571.0	106.1	2998.0	39.6	8584.0	126.2	1112.0	104.2	1107.0
1917	chr5	122218106	122221668	6	124.4	1917	174.4	2094.0	117.7	5022.0	168.6	2405.0			13.1	6027.0			11.7	19563.0	17.1	20248.0	30.7	23549.0	25.8	17766.0
1918	chr7	140205497	140208313	8	124.4	1918	166.9	2315.0	152.4	2919.0	115.5	5386.0	134.0	2155.0	15.8	4626.0	77.9	2809.0	66.8	6294.0	18.4	19371.0	45.5	13320.0	66.2	3444.0
1919	chr10	78158961	78161487	9	124.4	1919	147.7	3094.0	139.6	3554.0	161.2	2679.0	145.0	1796.0			10.2	30484.0	64.3	6649.0	59.4	3909.0	34.4	20416.0	43.3	8028.0
1921	chr12	78979644	78982068	15	124.4	1921	229.4	1133.0	191.1	1730.0	202.5	1563.0	142.7	1863.0			99.0	1760.0	57.6	7623.0	22.5	16827.0	25.6	29084.0	145.5	419.0
1922	chr12	84174273	84176585	15	124.4	1922	86.8	8420.0	203.0	1523.0	210.6	1456.0	111.5	3282.0	15.8	4666.0	31.9	10519.0	54.3	8194.0			50.1	11203.0	59.7	4297.0
1924	chr16	92059387	92063011	17	124.4	1924	20.9	24327.0	169.7	2301.0	172.9	2277.0	156.5	1524.0			17.2	21278.0								
1926	chr1	82829675	82833505	1	123.9	1926	101.8	6554.0	103.6	6463.0	215.5	1372.0	187.7	1018.0	22.6	2206.0	168.0	467.0	73.5	5447.0	34.1	10477.0	92.3	2872.0	58.1	4520.0
1927	chr1	153751156	153753516	1	123.9	1927	211.9	1350.0	163.3	2472.0	177.2	2133.0	125.9	2452.0			23.6	14842.0	61.0	7045.0	17.1	20136.0	27.2	27032.0	49.1	6313.0
1928	chr1	165716769	165718693	1	123.9	1928	123.5	4528.0	116.3	5158.0	132.8	4076.0	91.8	4853.0			21.1	16831.0	17.5	17797.0			8.61	61650.0	27.4	16325.0
1929	chr4	139596248	139599788	5	123.9	1929	180.2	1930.0	188.0	1799.0	179.1	2081.0	145.6	1775.0			58.1	4575.0	120.3	2392.0	36.2	9714.0	144.0	692.0	30.2	14303.0
1930	chr5	72633555	72636709	6	123.9	1930	221.1	1232.0	172.0	2220.0	149.4	3184.0	137.5	2027.0	25.3	1672.0	105.4	1526.0	65.2	6496.0	84.6	1624.0	32.8	21681.0	28.6	15455.0
1931	chr6	97310643	97313163	7	123.9	1931	234.4	1087.0	212.1	1359.0	197.6	1649.0	131.7	2242.0	14.0	5518.0	109.9	1406.0	51.0	8764.0	33.4	10838.0	51.1	10722.0	57.9	4565.0
1933	chr7	125470236	125473952	8	123.9	1933	128.5	4161.0	135.0	3822.0	136.5	3870.0	116.1	2983.0	14.4	5302.0			32.6	13071.0	30.0	12444.0	31.2	23087.0	26.1	17619.0
1934	chr8	13648466	13651520	10	123.9	1934	100.1	6784.0	77.6	9717.0	106.2	6270.0	98.8	4219.0			26.8	12989.0					29.1	25152.0	12.7	37155.0
1936	chr9	75401033	75403723	12	123.9	1936	122.6	4626.0	130.9	4056.0	435.9	244.0	214.9	747.0							11.6	23863.0	37.9	17810.0	26.5	17214.0
1937	chr10	44527227	44530375	9	123.9	1937	179.4	1965.0	199.8	1572.0	193.3	1739.0	150.8	1647.0			16.6	21779.0			32.1	11506.0	21.8	33885.0	22.4	21269.0
1939	chr10	68237486	68240644	9	123.9	1939	190.2	1731.0	179.7	1977.0	172.9	2273.0	169.2	1287.0	25.7	1614.0	32.6	10237.0					10.8	55657.0	23.1	20553.0
1941	chr11	52318321	52321707	13	123.9	1941	85.1	8636.0	74.8	10144.0	111.8	5758.0	21.4	21703.0							32.8	11217.0	32.0	22420.0	57.4	4656.0
1942	chr11	61142606	61144416	13	123.9	1942	132.7	3938.0	145.5	3250.0	157.4	2839.0	131.7	2250.0			33.9	9803.0	45.1	9986.0			12.9	50159.0	36.0	11054.0
1947	chr17	83276640	83279084	18	123.9	1947	221.9	1226.0	248.2	946.0	232.8	1142.0	138.6	2004.0	11.7	6962.0	44.1	6894.0	55.1	8077.0	15.0	21955.0	36.6	18851.0	36.9	10640.0
1948	chr1	191178592	191182200	1	123.3	1948	10.0	31072.0	285.6	682.0	376.0	370.0	183.7	1072.0												
1949	chr2	101989850	101994028	2	123.3	1949	118.5	4934.0	106.7	6097.0	132.1	4136.0	121.3	2697.0	10.8	7290.0	30.7	10907.0					34.2	20537.0	15.4	31404.0
1953	chr8	84197137	84200141	10	123.3	1953	157.7	2664.0	222.2	1217.0	190.2	1797.0	12.7	27726.0	14.4	5312.0			47.6	9459.0	23.9	15861.0	92.0	2901.0	29.3	14961.0
1954	chr10	40163076	40165498	9	123.3	1954	103.5	6434.0	120.4	4816.0	105.6	6348.0	106.9	3556.0	17.2	4021.0	39.6	7961.0	38.4	11513.0	17.7	19892.0	44.9	13631.0	35.3	11402.0
1955	chr10	80031581	80034889	9	123.3	1955	148.5	3056.0	163.3	2486.0	153.7	2991.0	80.3	6223.0					30.1	13833.0	19.8	18504.0	28.0	26298.0	16.4	29943.0
1962	chr15	80613366	80616626	16	123.3	1962	168.5	2274.0	192.1	1715.0	188.3	1844.0	157.7	1506.0							23.9	16008.0	18.8	38569.0	37.6	10285.0
1969	chr6	113660094	113663870	7	122.7	1969	12.5	29272.0	124.5	4511.0	148.2	3240.0	17.9	23621.0			9.58	31223.0			25.2	14987.0	32.8	21694.0		
1970	chr6	127581874	127583522	7	122.7	1970	178.5	1985.0	174.3	2140.0	157.4	2836.0	114.4	3077.0			17.9	20171.0	218.9	631.0	41.6	7733.0	81.3	4025.0	66.2	3440.0
1974	chr10	99241075	99243549	9	122.7	1974	135.2	3782.0	144.2	3313.0	145.1	3390.0	115.0	3054.0	23.5	2060.0	31.9	10484.0	21.7	16548.0	7.51	25833.0	28.0	26301.0	26.5	17236.0
1976	chr11	57666961	57671145	13	122.7	1976	275.3	769.0	195.7	1656.0	303.8	625.0	174.4	1206.0	23.0	2162.0	26.8	13060.0					33.6	21096.0	22.6	21026.0
1983	chr15	81095361	81098801	16	122.7	1983	121.8	4712.0	144.2	3322.0			125.3	2501.0	19.9	3069.0	45.3	6626.0	23.4	16077.0	18.4	19565.0	22.6	32897.0	77.7	2371.0
1985	chr2	164520213	164523577	2	122.2	1985	158.5	2622.0	174.7	2122.0	166.7	2474.0	139.2	1965.0	18.5	3389.0	277.8	78.0	162.9	1301.0	40.3	8126.0	135.9	859.0	136.5	509.0
1988	chr4	40780265	40782979	5	122.2	1988	125.1	4402.0	129.1	4160.0	136.5	3861.0	116.1	2978.0	24.8	1740.0	243.4	149.0	198.8	816.0	17.1	20204.0	105.2	1982.0	97.1	1314.0
1990	chr5	107648639	107652569	6	122.2	1990			118.2	4987.0	126.0	4557.0	100.5	4049.0			81.1	2580.0	88.5	4064.0	16.4	20710.0	21.0	34972.0	161.8	295.0
1991	chr7	80198825	80201681	8	122.2	1991	154.4	2809.0	162.4	2508.0	193.9	1726.0	143.8	1820.0			35.8	9068.0								
1999	chr11	70026762	70030014	13	122.2	1999	8.34	32454.0	17.3	24940.0	21.6	23766.0	73.4	7219.0			19.2	18956.0			30.0	12516.0	34.2	20646.0	40.3	9143.0
2003	chr14	40933707	40937465	11	122.2	2003			13.7	27010.0	112.4	5703.0	80.9	6166.0			10.9	29651.0					25.0	29717.0		
2008	chr1	92177422	92180272	1	121.6	2008	166.0	2333.0	163.8	2452.0	114.2	5468.0	130.5	2281.0												
2012	chr2	165451173	165454691	2	121.6	2012	141.8	3359.0	104.9	6293.0	121.6	4866.0			31.1	928.0	19.2	18633.0	9.19	20021.0	43.0	7280.0	44.7	13720.0	27.9	15953.0
2014	chr3	21934859	21937531	4	121.6	2014	146.0	3157.0	138.2	3623.0	139.5	3695.0	93.0	4745.0	35.2	649.0	55.6	4867.0	61.8	6932.0	50.5	5345.0	166.3	371.0	87.6	1736.0
2033	chr19	57114571	57116873	21	121.6	2033	472.2	215.0	425.2	271.0	423.0	264.0	343.1	208.0												
2035	chr1	193337159	193339933	1	121.0	2035	173.5	2106.0	158.8	2642.0	165.5	2511.0	165.8	1339.0	14.9	4972.0	26.8	12852.0	15.0	18579.0	26.6	14070.0	26.4	27904.0	46.1	7117.0
2043	chr7	114068690	114071680	8	121.0	2043	128.5	4160.0	124.5	4514.0	144.5	3412.0	63.0	8961.0	11.3	7092.0	19.8	18207.0	25.1	15435.0			21.5	34241.0	20.7	23192.0
2046	chr9	78477591	78480625	12	121.0	2046	13.3	28690.0	131.8	3989.0	187.1	1866.0	123.0	2626.0												
2048	chr10	117417642	117419714	9	121.0	2048	136.0	3731.0	127.3	4291.0	161.8	2655.0	120.1	2757.0												
2049	chr14	31661274	31664142	11	121.0	2049	147.7	3104.0	151.5	2967.0	117.9	5213.0	117.8	2894.0			18.5	19732.0					47.1	12603.0	21.7	22186.0
2053	chr1	37477570	37480340	1	120.5	2053	134.3	3815.0	134.6	3838.0	137.7	3791.0	88.4	5217.0	12.6	6200.0	42.8	7083.0			17.1	20117.0	16.4	42492.0	20.7	23054.0
2059	chr2	152787881	152790325	2	120.5	2059	113.5	5405.0	136.9	3706.0	158.1	2795.0	158.3	1488.0			45.3	6539.0	26.7	14782.0	50.5	5339.0	28.3	25893.0		
2060	chr5	3501611	3504029	6	120.5	2060	20.0	24505.0	125.5	4437.0	144.5	3405.0	96.5	4431.0			140.5	769.0	100.2	3285.0			117.9	1396.0	115.3	832.0
2061	chr5	107977806	107981918	6	120.5	2061	95.1	7323.0	129.1	4165.0	143.9	3449.0	114.4	3076.0	14.9	5020.0	9.58	31171.0								
2063	chr7	75700447	75703457	8	120.5	2063	198.6	1572.0	191.1	1728.0	184.0	1935.0	128.2	2371.0			80.5	2620.0	25.1	15427.0	43.7	7155.0	47.4	12420.0	37.3	10360.0
2065	chr10	127075330	127077316	9	120.5	2065	146.8	3138.0	149.2	3066.0	142.0	3579.0	121.9	2679.0			15.3	23306.0			24.6	15511.0	26.9	27458.0	15.0	32473.0
2066	chr11	60208889	60212473	13	120.5	2066	19.2	25088.0	119.5	4893.0	111.8	5760.0	109.2	3423.0					20.9	16832.0	17.1	20400.0	49.8	11328.0		
2068	chr11	108921824	108925004	13	120.5	2068	185.2	1841.0	171.5	2240.0	137.1	3844.0	115.0	3056.0											15.7	31210.0
2069	chr13	43214779	43217593	14	120.5	2069	99.3	6890.0	76.2	9952.0	101.3	6831.0	118.4	2858.0							23.9	15983.0	16.1	43365.0		
2070	chr18	65432025	65434649	20	120.5	2070	191.1	1717.0	188.4	1796.0	252.5	937.0	210.3	803.0			17.2	21326.0								
2072	chr19	36374111	36377015	21	120.5	2072	141.8	3402.0	154.6	2826.0	179.7	2073.0	178.5	1150.0	12.2	6713.0			63.5	6801.0			45.2	13533.0	39.2	9628.0
2073	chr2	32965490	32968080	2	119.9	2073	121.8	4667.0	127.3	4282.0	400.1	309.0	134.0	2144.0			18.5	19265.0			75.1	2223.0	35.0	19901.0	28.1	15776.0
2075	chr3	84036078	84038858	4	119.9	2075	153.5	2839.0	189.8	1759.0	181.5	1999.0	98.8	4208.0												
2078	chr6	127152476	127156082	7	119.9	2078	538.1	147.0	473.5	189.0	413.1	286.0	148.5	1713.0	14.0	5522.0			49.3	9102.0	39.6	8422.0	63.2	7122.0	34.6	11712.0
2080	chr8	71721587	71724649	10	119.9	2080	176.9	2033.0	177.9	2035.0	199.4	1615.0	109.8	3388.0	8.13	9119.0					73.7	2343.0	30.4	23840.0	28.6	15485.0
2082	chr8	114878612	114881290	10	119.9	2082	14.2	28070.0	49.7	14807.0	88.9	8316.0	57.2	10138.0			23.6	15045.0					17.2	41236.0	11.1	40798.0
2083	chr8	127500394	127503100	10	119.9	2083	180.2	1934.0	151.5	2963.0	163.0	2597.0	110.9	3312.0			14.1	24928.0					8.88	61131.0		
2088	chr11	95713771	95715819	13	119.9	2088	205.2	1469.0	182.9	1913.0	178.4	2106.0	146.1	1764.0	16.7	4235.0	17.9	20405.0	10.9	19793.0			22.3	33179.0	18.9	25761.0
2090	chr13	20092459	20096163	14	119.9	2090	193.6	1669.0	10.9	29095.0	135.8	3924.0	136.3	2079.0					69.3	5997.0	36.8	9573.0	43.6	14378.0	31.6	13510.0
2092	chr14	31683311	31686387	11	119.9	2092	145.2	3229.0	139.1	3579.0	124.7	4658.0	128.8	2353.0	12.6	6381.0	60.0	4358.0	19.2	17450.0	19.1	19048.0	13.7	48375.0	59.9	4269.0
2093	chr14	54204776	54208804	11	119.9	2093	86.8	8424.0	78.9	9579.0	3384.2	2.0	328.7	241.0					56.8	7787.0	62.1	3550.0	65.1	6694.0		
