id	chr_name	start	end	chromosome_id	tag_count_10um_pcc	id_10um_pcc	tag_count_no_peptide	id_no_peptide	tag_count_10um_k99a	id_10um_k99a	tag_count_100um_k99a	id_100um_k99a	tag_count_0_1um_pcc	id_0_1um_pcc	ets_tag_count	ets_id	batf_tag_count	batf_id	junb_tag_count	junb_id	cjun_tag_count	cjun_id	jund_tag_count	jund_id	irf4_tag_count	irf4_id
1698	chr10	80557844	80562108	9	149.0	1698	159.4	2602.0	155.1	2803.0	90.5	3868.0	186.5	1877.0	13.5	5835.0	18.5	19611.0			56.6	4306.0	72.4	5339.0	11.5	39800.0
1699	chr10	130322216	130325676	9	149.0	1699	184.4	1856.0	173.8	2164.0	143.6	1368.0	184.0	1941.0	26.6	1483.0	39.6	7967.0	95.2	3614.0	8.19	25617.0	44.7	13794.0	50.3	6070.0
1700	chr11	4265380	4269374	13	149.0	1700	59.2	12957.0	125.9	4399.0	50.3	9870.0	188.9	1828.0			62.6	4075.0	304.1	246.0	64.1	3286.0	119.5	1338.0	187.4	182.0
1701	chr11	83222865	83225963	13	149.0	1701	198.6	1575.0	207.1	1451.0	132.9	1642.0	192.6	1754.0			17.2	21119.0					33.6	21104.0	10.8	41461.0
1702	chr11	101550962	101554282	13	149.0	1702	186.9	1812.0	198.9	1587.0	53.7	9102.0	186.5	1880.0	17.6	3862.0	17.2	21131.0	15.0	18723.0	29.3	12864.0	71.3	5522.0	20.5	23585.0
1703	chr15	10483652	10487134	16	149.0	1703	137.7	3649.0	149.6	3046.0	127.2	1826.0	163.6	2586.0	36.6	576.0	10.9	29677.0			27.3	13975.0	88.8	3195.0	91.1	1592.0
1704	chr15	86059294	86062296	16	149.0	1704	668.3	74.0	256.4	873.0	197.4	679.0	256.9	908.0									16.1	43423.0	13.8	34907.0
1705	chr17	32964551	32967889	18	149.0	1705	182.7	1900.0	181.1	1954.0	144.2	1361.0	186.5	1884.0	11.7	6957.0	13.4	26165.0			32.1	11623.0	52.5	10293.0	37.6	10295.0
1706	chr2	25547210	25550708	2	148.5	1706	140.2	3462.0	253.2	902.0	118.2	2142.0	257.5	901.0			90.1	2098.0	91.1	3879.0	102.4	933.0	156.1	498.0	68.5	3172.0
1708	chr2	167690352	167693330	2	148.5	1708			122.7	4621.0	104.1	2830.0	167.9	2421.0												
1712	chr6	57533507	57536615	7	148.5	1712	197.7	1584.0	194.8	1670.0	74.7	5558.0	206.2	1511.0			10.9	29262.0			25.9	14586.0	32.0	22366.0	28.1	15814.0
1714	chr7	27193310	27196968	8	148.5	1714	87.6	8265.0	99.0	6944.0	48.1	10378.0	148.2	3241.0			19.2	18778.0					73.7	5094.0	18.2	26717.0
1717	chr11	6198500	6201348	13	148.5	1717	133.5	3881.0	188.9	1783.0			201.3	1590.0	22.1	2389.0	14.7	24155.0	20.9	16829.0	45.0	6776.0	51.7	10541.0		
1718	chr11	72960602	72964000	13	148.5	1718	193.6	1666.0	210.3	1387.0	97.8	3275.0	206.2	1515.0	13.1	6096.0	20.4	17722.0	41.8	10717.0			20.2	36353.0	20.3	23868.0
1719	chr15	78596670	78600404	16	148.5	1719	209.4	1407.0	189.8	1765.0	144.8	1352.0	200.7	1602.0					23.4	16070.0	156.3	234.0	77.8	4502.0	53.5	5384.0
1721	chr1	58794570	58797970	1	147.9	1721	161.9	2494.0	180.7	1956.0	102.9	2904.0	170.4	2328.0	23.5	2005.0	90.1	2097.0	52.6	8404.0	34.1	10475.0	39.6	16685.0	44.3	7672.0
1723	chr2	132027208	132031224	2	147.9	1723	242.8	998.0	207.1	1445.0	96.7	3336.0	188.9	1817.0	11.3	7000.0	12.1	27246.0					15.9	43581.0	13.4	35558.0
1724	chr3	153908221	153911849	4	147.9	1724	155.2	2757.0	172.4	2206.0	56.0	8542.0	190.8	1779.0			11.5	28212.0					17.5	40632.0		
1725	chr4	135895210	135899330	5	147.9	1725	222.8	1207.0	203.5	1506.0	87.1	4132.0	195.7	1685.0							24.6	15363.0	58.1	8426.0	20.5	23456.0
1728	chr11	4094877	4098545	13	147.9	1728	213.6	1333.0	189.8	1761.0	118.2	2155.0	202.5	1562.0	17.2	4034.0	24.3	14635.0			51.2	5266.0	73.5	5155.0	41.7	8585.0
1731	chr19	10879351	10882507	21	147.9	1731	181.0	1925.0	177.5	2054.0	133.5	1633.0	197.6	1657.0			97.1	1859.0	70.2	5920.0	39.6	8579.0	66.2	6476.0	61.8	4004.0
1732	chr1	34849335	34852695	1	147.3	1732	142.7	3310.0	177.9	2030.0	145.3	1333.0	190.2	1790.0			73.5	3091.0	19.2	17220.0	49.1	5645.0	90.7	3017.0	75.6	2511.0
1734	chr2	164832345	164835475	2	147.3	1734	231.9	1107.0	235.9	1063.0	131.2	1676.0	212.4	1421.0	9.93	7877.0	14.7	23768.0	86.9	4197.0	36.2	9693.0	47.9	12144.0	19.1	25240.0
1735	chr3	20031615	20035389	4	147.3	1735	181.9	1905.0	185.2	1849.0	139.1	1469.0	180.3	2033.0	12.6	6229.0	17.2	20771.0	61.0	7058.0			47.1	12530.0	45.4	7336.0
1738	chr10	75513768	75517246	9	147.3	1738	296.2	656.0	296.1	620.0	156.7	1144.0	300.7	642.0							21.8	17212.0				
1739	chr10	75935109	75940495	9	147.3	1739	52.6	14370.0	151.5	2965.0	57.7	8240.0	179.7	2060.0					58.5	7474.0	42.3	7570.0	36.6	18766.0	22.6	21007.0
1740	chr11	3963250	3967060	13	147.3	1740	123.5	4566.0	159.7	2622.0			181.5	2004.0									40.6	16057.0	18.0	27197.0
1742	chr11	60538441	60541573	13	147.3	1742	163.5	2452.0	177.9	2037.0	115.9	2258.0	153.7	2994.0	13.5	5847.0										
1743	chr11	119082658	119085630	13	147.3	1743	244.5	992.0	236.3	1059.0	148.7	1276.0	222.9	1281.0	19.9	3043.0	19.2	18984.0								
1745	chr19	8987872	8993032	21	147.3	1745	121.0	4782.0	126.4	4380.0	79.2	5027.0	157.4	2851.0					31.7	13446.0	73.0	2432.0	40.4	16319.0	32.3	13126.0
1746	chr1	43446310	43448110	1	146.7	1746	189.4	1740.0	166.5	2378.0			169.8	2352.0									18.0	39550.0		
1749	chr1	186747087	186749947	1	146.7	1749	168.5	2254.0	179.7	1970.0	120.5	2056.0	186.5	1873.0			18.5	19245.0	62.7	6814.0	25.2	14865.0	56.0	9038.0	41.7	8547.0
1750	chr3	89243369	89248257	4	146.7	1750	176.0	2048.0	173.8	2155.0	140.3	1442.0	216.1	1367.0			26.2	13269.0	45.9	9738.0	77.1	2095.0	57.6	8571.0	29.3	14915.0
1752	chr7	78911151	78913929	8	146.7	1752	287.0	705.0	262.8	831.0	135.7	1570.0	274.1	777.0	9.48	8251.0	67.1	3618.0	30.9	13547.0	27.3	13836.0	52.2	10336.0	24.7	18877.0
1753	chr11	4187161	4190759	13	146.7	1753	94.3	7448.0	94.0	7555.0	147.0	1307.0	124.1	4697.0							49.1	5731.0	26.1	28401.0		
1754	chr15	78926599	78929647	16	146.7	1754	184.4	1862.0	194.8	1673.0	125.6	1875.0	182.8	1979.0			49.2	5888.0	150.4	1549.0	76.4	2163.0	164.7	396.0	64.3	3653.0
1756	chr2	121168329	121170779	2	146.1	1756	224.4	1186.0	263.2	821.0	120.5	2058.0	248.8	968.0												
1757	chr2	181366243	181369495	2	146.1	1757	242.8	999.0	170.6	2265.0	130.1	1710.0	169.8	2355.0												
1758	chr4	125065509	125068525	5	146.1	1758	150.2	2970.0	164.7	2429.0			180.3	2036.0			12.8	26461.0			45.0	6718.0	48.4	11865.0	24.4	19054.0
1761	chr10	80827240	80829780	9	146.1	1761	149.3	3020.0	135.5	3793.0	99.0	3193.0	174.1	2235.0												
1762	chr10	105572114	105575856	9	146.1	1762	210.3	1388.0	229.0	1132.0	84.8	4362.0	220.4	1304.0			113.7	1304.0	240.6	493.0	36.8	9527.0	62.4	7307.0	51.6	5774.0
1764	chr11	95712933	95715069	13	146.1	1764	205.2	1469.0	182.9	1913.0	119.9	2088.0	178.4	2106.0	16.7	4235.0	17.9	20405.0	10.9	19793.0	53.9	4771.0	22.3	33179.0	18.9	25761.0
1765	chr12	12262541	12264861	15	146.1	1765	312.0	585.0	198.0	1600.0	137.4	1529.0	254.4	922.0							25.9	14720.0	75.6	4821.0	54.4	5197.0
1766	chr13	80881895	80884905	14	146.1	1766	211.1	1378.0	221.7	1227.0	149.3	1268.0	205.6	1522.0	65.9	134.0	32.6	10279.0			62.1	3549.0	51.9	10468.0	57.4	4660.0
1770	chr18	32557534	32560956	20	146.1	1770	191.9	1700.0	203.5	1515.0	105.2	2786.0	208.1	1491.0	12.6	6418.0							26.6	27857.0	18.4	26518.0
1771	chr2	35108625	35112167	2	145.6	1771	186.9	1805.0	97.2	7140.0	96.1	3375.0	160.5	2698.0	17.6	3750.0	29.4	11480.0			60.7	3663.0	35.8	19267.0	83.2	1975.0
1774	chr3	159839482	159842328	4	145.6	1774	242.0	1006.0	207.6	1436.0	156.1	1149.0	201.3	1586.0											16.1	30206.0
1776	chr4	152025553	152028991	5	145.6	1776	183.6	1868.0	182.0	1928.0	131.2	1678.0	167.3	2448.0							62.8	3419.0	47.1	12543.0	10.6	41815.0
1778	chr7	101377158	101380032	8	145.6	1778	196.9	1603.0	186.1	1833.0	139.1	1474.0	184.0	1936.0	20.8	2750.0	30.7	10983.0	56.0	7874.0	34.8	10293.0	57.3	8662.0	27.4	16383.0
1779	chr9	61911615	61915313	12	145.6	1779	117.6	5047.0	151.9	2938.0	91.1	3814.0	150.7	3139.0	57.3	191.0					21.2	17603.0	29.1	25173.0	19.6	24734.0
1780	chr15	84324353	84326767	16	145.6	1780	171.0	2210.0	197.1	1625.0	143.6	1375.0	201.3	1594.0			14.1	25220.0			10.2	24739.0	23.7	31440.0	10.6	42163.0
1781	chr16	4557399	4561369	17	145.6	1781	242.0	1015.0	225.8	1170.0	104.6	2814.0	212.4	1427.0			19.8	18444.0	32.6	13177.0	83.9	1702.0	59.5	8087.0	60.2	4228.0
1783	chr16	55965893	55971011	17	145.6	1783	126.0	4383.0	157.8	2697.0	93.9	3608.0	153.1	3037.0	20.3	2924.0					15.7	21466.0	51.1	10784.0	25.8	17875.0
1785	chr1	191184000	191186930	1	145.0	1785	189.4	1741.0	285.6	682.0	148.2	1280.0	376.0	370.0												
1786	chr2	167060097	167062713	2	145.0	1786	182.7	1882.0	150.1	3013.0	121.6	2013.0	159.9	2724.0							19.1	18761.0	24.2	30528.0	47.3	6794.0
1787	chr3	89729663	89732705	4	145.0	1787	183.6	1867.0	163.3	2475.0	151.6	1220.0	207.5	1494.0			23.0	15378.0			33.4	10788.0	43.3	14423.0	13.1	36050.0
1788	chr4	128728198	128730490	5	145.0	1788	176.0	2050.0	179.3	1995.0	146.5	1318.0	230.3	1168.0			17.9	20073.0					30.7	23526.0	17.5	27816.0
1791	chr8	34804139	34806943	10	145.0	1791	285.3	717.0	330.3	490.0	100.7	3065.0	172.3	2283.0	10.8	7392.0			43.4	10328.0	52.5	5010.0				
1793	chr10	34415302	34418776	9	145.0	1793	172.7	2144.0	165.1	2420.0	138.6	1496.0	184.0	1940.0	24.8	1772.0	10.9	29443.0			41.6	7763.0	26.9	27446.0	28.8	15327.0
1794	chr10	41476233	41478429	9	145.0	1794	219.4	1263.0	223.1	1206.0	122.2	1996.0	176.0	2184.0			79.8	2668.0	58.5	7469.0	32.1	11504.0	98.5	2428.0		
1797	chr11	86682171	86685197	13	145.0	1797	134.3	3845.0	176.5	2075.0	71.3	6043.0	187.1	1868.0	10.4	7720.0	16.6	21839.0	21.7	16560.0	30.7	12183.0	50.6	10980.0	33.4	12376.0
1799	chr14	66866297	66868891	11	145.0	1799	239.5	1035.0	165.6	2408.0	141.4	1427.0	202.5	1565.0					40.9	10929.0	60.7	3734.0	27.7	26682.0	26.3	17487.0
1800	chr14	76009164	76012136	11	145.0	1800	141.8	3392.0	142.8	3395.0	100.7	3083.0	175.4	2203.0			21.7	16687.0			15.7	21427.0	65.9	6520.0	44.7	7588.0
1801	chr17	83706512	83709168	18	145.0	1801	217.8	1284.0	217.1	1283.0	163.4	1058.0	223.5	1273.0									24.5	30457.0	49.3	6307.0
1802	chr1	65177998	65180496	1	144.4	1802	200.2	1544.0	199.8	1567.0	147.6	1287.0	200.7	1597.0							25.2	14845.0	36.9	18469.0	20.3	23684.0
1804	chr2	181691380	181693810	2	144.4	1804	193.6	1661.0	214.0	1337.0	145.3	1335.0	222.9	1275.0			12.1	27264.0	16.7	18092.0	79.2	1975.0			36.0	11001.0
1805	chr4	44163582	44167602	5	144.4	1805	152.7	2872.0	109.9	5785.0	103.5	2872.0	106.2	6255.0					25.9	15106.0	44.4	6896.0	41.7	15331.0		
1806	chr4	123283596	123286454	5	144.4	1806	67.6	11348.0	119.5	4873.0	97.8	3257.0	133.4	4054.0									18.6	38749.0		
1807	chr6	39378985	39382207	7	144.4	1807	223.6	1197.0	209.4	1397.0	293.5	229.0	392.1	329.0	28.0	1297.0	53.0	5198.0	58.5	7446.0	35.5	10003.0	81.3	4024.0	53.0	5446.0
1808	chr8	85024094	85027034	10	144.4	1808	260.3	871.0	307.5	562.0	132.3	1650.0	181.5	2002.0			30.7	10994.0			48.4	5887.0	50.9	10848.0	20.1	24120.0
1813	chr11	115185952	115189104	13	144.4	1813	152.7	2884.0	168.3	2342.0	125.0	1902.0	179.7	2065.0			15.3	23373.0	16.7	18233.0	57.3	4225.0	55.7	9177.0	59.5	4332.0
1814	chr16	91546894	91549126	17	144.4	1814	253.6	919.0	447.1	233.0	273.2	299.0	347.6	446.0							34.8	10427.0			17.5	28066.0
1815	chr1	37299651	37302793	1	143.8	1815	132.7	3905.0	147.8	3106.0	115.4	2270.0	138.3	3761.0	9.48	8143.0					43.7	7069.0	19.9	36495.0	11.8	39039.0
1816	chr2	57114718	57117158	2	143.8	1816	270.3	800.0	285.1	685.0	175.9	888.0	240.2	1043.0			16.0	22187.0	42.6	10439.0	55.3	4479.0	99.8	2322.0	73.3	2719.0
1817	chr3	146499718	146502306	4	143.8	1817	149.3	3002.0	169.7	2291.0	143.1	1380.0	208.7	1472.0	19.0	3266.0	14.1	24676.0					18.3	39205.0	16.8	28983.0
1819	chr7	75847493	75850525	8	143.8	1819	211.1	1371.0	191.6	1720.0	87.7	4088.0	173.5	2254.0	9.03	8538.0	23.0	15481.0	48.5	9280.0	30.0	12437.0	33.9	20821.0	37.1	10468.0
1823	chr10	44457202	44460462	9	143.8	1823	148.5	3055.0	171.1	2259.0	115.9	2256.0	176.6	2161.0			23.6	15093.0	66.0	6417.0	57.3	4216.0	109.3	1754.0	75.4	2547.0
1824	chr15	82045442	82048346	16	143.8	1824	131.8	3998.0	157.4	2714.0	102.9	2940.0	156.2	2886.0	31.6	911.0	28.7	12041.0	63.5	6782.0			86.9	3373.0		
1825	chr16	44765269	44768201	17	143.8	1825	212.8	1345.0	189.8	1766.0	139.1	1483.0	201.3	1595.0	9.48	8385.0	29.4	11718.0					17.8	40460.0	19.4	25155.0
1826	chr16	49852651	49855547	17	143.8	1826	120.1	4848.0	161.0	2574.0	136.9	1546.0	158.7	2788.0	28.0	1325.0			119.5	2434.0			49.2	11612.0		
1827	chr19	46057181	46060467	21	143.8	1827	111.0	5715.0	158.8	2657.0	98.4	3238.0	93.2	7817.0									19.9	36902.0		
1828	chr1	74282495	74285917	1	143.3	1828	156.0	2718.0	166.5	2379.0	78.0	5105.0	88.9	8278.0					10.9	19691.0	36.2	9660.0	53.3	9919.0	101.2	1186.0
1829	chr1	171345039	171348421	1	143.3	1829	146.8	3116.0	162.4	2504.0	104.1	2826.0	180.3	2029.0	17.6	3736.0	11.5	28068.0			124.2	503.0	63.5	7028.0	18.2	26582.0
1830	chr2	9881534	9884284	2	143.3	1830	156.0	2720.0	606.7	95.0	128.4	1775.0	177.2	2135.0					19.2	17236.0						
1832	chr3	89176724	89179448	4	143.3	1832	154.4	2803.0	131.8	3978.0	108.0	2619.0	137.7	3795.0	23.5	2023.0	14.1	24648.0			64.1	3254.0	43.1	14544.0	18.0	27026.0
1834	chr4	6364989	6368327	5	143.3	1834	118.5	4943.0	173.4	2175.0	84.3	4407.0	150.0	3159.0	27.1	1392.0			44.3	10083.0	23.2	16169.0	62.7	7228.0	33.4	12315.0
1836	chr7	25153906	25157018	8	143.3	1836	158.5	2634.0	167.4	2363.0	127.2	1815.0	167.3	2452.0			28.7	11881.0								
1837	chr7	44996306	44999596	8	143.3	1837	216.9	1289.0	196.2	1640.0	102.9	2919.0	191.4	1771.0	12.2	6558.0	23.0	15477.0			56.6	4291.0	35.8	19323.0	37.6	10245.0
1838	chr7	80862769	80865921	8	143.3	1838	312.9	582.0	307.0	564.0	152.1	1206.0	277.2	756.0	35.7	620.0	19.2	18793.0			36.2	9761.0	46.3	12920.0	28.1	15828.0
1839	chr8	31166667	31170235	10	143.3	1839	141.0	3428.0	161.5	2551.0			163.6	2576.0	30.2	1028.0	8.94	32178.0	19.2	17345.0	26.6	14210.0	86.9	3360.0	27.0	16809.0
1840	chr8	124018409	124021269	10	143.3	1840	119.3	4883.0	136.4	3746.0	131.2	1682.0	191.4	1773.0			15.3	23201.0								
1841	chr11	6416097	6420451	13	143.3	1841	133.5	3882.0	139.1	3574.0	95.0	3491.0	144.5	3423.0	28.9	1200.0	33.2	10015.0	47.6	9489.0			107.9	1838.0	132.8	553.0
1842	chr11	88204026	88206572	13	143.3	1842	161.0	2550.0	163.3	2488.0	113.1	2384.0	152.5	3058.0	25.7	1623.0	23.0	15608.0	47.6	9499.0	322.8	30.0	172.5	327.0	49.8	6178.0
1843	chr11	103951939	103955283	13	143.3	1843	128.5	4184.0	140.5	3509.0	90.5	3872.0	151.3	3117.0			63.9	3939.0			30.0	12523.0	20.2	36361.0	37.3	10394.0
1844	chr12	21371168	21375380	15	143.3	1844	113.5	5453.0	139.6	3558.0	72.4	5909.0	153.7	2999.0	24.8	1785.0	14.1	25098.0	57.6	7621.0	83.2	1737.0	80.5	4135.0	39.2	9597.0
1847	chr15	76624842	76627438	16	143.3	1847	183.6	1877.0	163.3	2491.0	152.1	1214.0	195.7	1697.0	43.3	374.0					440.8	7.0	107.1	1874.0	41.5	8695.0
1848	chr15	81586107	81589559	16	143.3	1848	206.1	1454.0	209.4	1402.0	155.5	1163.0	174.1	2239.0							53.9	4801.0	25.8	28786.0	34.6	11778.0
1849	chr15	96638451	96641105	16	143.3	1849	156.9	2712.0	264.1	811.0	135.7	1575.0	233.4	1138.0	27.5	1369.0	93.9	1966.0	36.8	12023.0			71.3	5530.0	57.6	4624.0
1850	chr17	35821066	35823300	18	143.3	1850	223.6	1203.0	206.7	1462.0	121.6	2030.0	222.3	1289.0			41.5	7505.0	63.5	6789.0	68.2	2870.0	102.0	2186.0	45.2	7446.0
1851	chr17	87442841	87446215	18	143.3	1851	170.2	2230.0	176.1	2092.0	136.9	1548.0	207.5	1501.0											24.4	19205.0
1853	chr1	75217083	75220125	1	142.7	1853	364.6	414.0	223.5	1196.0	128.9	1748.0	224.1	1260.0	38.4	488.0			23.4	15839.0			33.4	21187.0		
1856	chr4	134495514	134498780	5	142.7	1856	281.2	731.0	233.6	1082.0	189.5	741.0	219.2	1322.0	28.0	1291.0					24.6	15360.0			37.1	10451.0
1857	chr4	155065946	155068408	5	142.7	1857	145.2	3206.0	154.6	2814.0	133.5	1627.0	171.0	2310.0			26.8	12925.0			82.6	1757.0	47.6	12269.0	22.6	20928.0
1858	chr5	138169127	138172957	6	142.7	1858	167.7	2285.0	172.0	2221.0	57.7	8213.0	184.6	1918.0	21.2	2602.0					45.7	6556.0	59.5	8048.0	15.7	31059.0
1859	chr5	147859311	147862555	6	142.7	1859	89.3	8050.0	136.4	3740.0	74.1	5634.0	87.7	8442.0	9.48	8230.0	26.2	13307.0			58.7	3989.0	59.2	8135.0	53.9	5269.0
1860	chr7	126583431	126585861	8	142.7	1860	231.9	1110.0	215.8	1301.0	167.4	989.0	199.4	1614.0	10.4	7664.0	34.5	9535.0	133.7	1955.0	41.6	7750.0	80.5	4127.0	12.4	37707.0
1864	chr14	31431738	31435666	11	142.7	1864	299.5	641.0	283.3	695.0	172.5	932.0	233.4	1137.0			23.6	15202.0							11.8	39400.0
1867	chr16	38711065	38714827	17	142.7	1867	190.2	1738.0	179.3	2006.0	129.5	1745.0	200.7	1603.0	21.7	2540.0	12.8	27006.0			26.6	14362.0	35.3	19855.0	21.0	23020.0
1868	chr16	46118713	46121871	17	142.7	1868	177.7	2020.0	200.3	1565.0	136.9	1545.0	153.1	3036.0	22.6	2307.0	16.0	22752.0	34.3	12723.0	29.3	12925.0	29.6	24723.0	21.4	22465.0
1869	chr19	12795918	12799384	21	142.7	1869	175.2	2086.0	345.3	437.0	138.6	1499.0	186.5	1886.0	32.5	850.0	388.3	14.0	352.5	146.0	109.2	781.0	188.4	211.0	259.8	41.0
1872	chr2	112262092	112265552	2	142.1	1872	92.6	7610.0	109.0	5875.0	105.8	2725.0	177.8	2115.0									62.7	7220.0		
1874	chr3	30599122	30602002	4	142.1	1874	244.5	989.0	238.6	1036.0	104.6	2793.0	153.1	3015.0	84.0	62.0	18.5	19318.0					22.3	33015.0		
1875	chr4	155759016	155762524	5	142.1	1875	135.2	3765.0	147.4	3140.0	132.3	1645.0	182.8	1968.0							34.1	10534.0	72.7	5284.0	33.0	12626.0
1876	chr5	114687871	114691147	6	142.1	1876	172.7	2139.0	157.4	2707.0	101.2	3033.0	180.9	2014.0			11.5	28298.0	12.5	19350.0	34.1	10550.0	33.4	21248.0	49.3	6270.0
1878	chr7	141391463	141394157	8	142.1	1878	182.7	1889.0	157.8	2686.0	154.4	1174.0	184.0	1937.0							40.9	7955.0	23.4	31651.0	22.6	20973.0
1879	chr9	90111831	90114495	12	142.1	1879	111.0	5683.0	142.8	3391.0	83.1	4585.0	250.1	955.0	33.4	776.0	19.2	18880.0	82.7	4606.0	64.8	3205.0	64.3	6866.0	40.8	8942.0
1880	chr10	30653503	30656455	9	142.1	1880	171.0	2203.0	199.8	1570.0	115.9	2255.0	166.1	2501.0	11.3	7139.0	11.5	28524.0					14.3	47109.0	6.92	51178.0
1881	chr11	59807507	59810999	13	142.1	1881	156.0	2740.0	144.2	3315.0	149.3	1263.0	167.9	2433.0			94.5	1943.0			74.4	2309.0	31.8	22631.0	90.6	1611.0
1883	chr16	3744533	3746417	17	142.1	1883	222.8	1217.0	224.0	1194.0	111.4	2458.0	223.5	1272.0												
1884	chr17	27818266	27820636	18	142.1	1884	132.7	3954.0	160.6	2600.0	132.3	1657.0	152.5	3066.0	19.0	3361.0					60.0	3837.0				
1885	chr17	47920652	47923806	18	142.1	1885	143.5	3305.0	183.8	1887.0	139.1	1484.0	173.5	2263.0											11.5	39968.0
1886	chr19	4230372	4233282	21	142.1	1886	115.1	5306.0	128.2	4243.0	139.7	1463.0	176.6	2172.0	15.3	4945.0	38.3	8366.0	68.5	6139.0	90.8	1359.0	148.8	595.0	55.6	4973.0
1887	chr19	4791569	4795331	21	142.1	1887	148.5	3069.0	146.0	3231.0	58.8	8087.0	162.4	2632.0	18.1	3718.0	24.9	14360.0			34.1	10728.0	27.7	26717.0	15.2	32190.0
1888	chr19	41894325	41897539	21	142.1	1888	100.1	6834.0	130.9	4069.0			118.6	5165.0			98.4	1793.0	277.3	328.0	60.0	3850.0	112.8	1589.0	42.4	8363.0
1889	chr1	132476155	132479795	1	141.5	1889	144.3	3241.0	182.5	1918.0	127.8	1792.0	162.4	2609.0	17.2	3929.0	8.3	32673.0	10.9	19692.0	10.9	24064.0	58.4	8334.0	26.5	17135.0
1890	chr1	135818923	135823233	1	141.5	1890			324.4	510.0	153.8	1178.0	230.9	1155.0									10.2	56790.0		
1891	chr1	139422949	139426223	1	141.5	1891	205.2	1458.0	140.1	3519.0	75.2	5473.0	135.2	3931.0												
1893	chr2	153742163	153745303	2	141.5	1893	151.0	2927.0	148.3	3097.0	93.3	3616.0	135.2	3937.0												
1894	chr4	86575882	86577988	5	141.5	1894	223.6	1196.0	206.2	1465.0	197.9	668.0	226.6	1224.0	24.4	1829.0										
1895	chr4	116014957	116017149	5	141.5	1895	236.1	1070.0	255.5	881.0	150.4	1243.0	192.6	1748.0	15.8	4586.0										
1896	chr4	138250014	138253292	5	141.5	1896	143.5	3284.0	160.1	2606.0	102.4	2949.0	149.4	3182.0					53.5	8268.0	15.0	21646.0	44.9	13582.0	68.0	3228.0
1897	chr5	93262950	93267316	6	141.5	1897	174.4	2092.0	182.5	1921.0			169.2	2379.0			44.1	6815.0	56.8	7710.0	38.9	8661.0	58.1	8427.0	23.7	19754.0
1898	chr6	67373831	67378389	7	141.5	1898	136.8	3673.0	149.6	3033.0	105.8	2733.0	177.2	2138.0			25.5	13676.0	168.7	1195.0	23.2	16233.0	59.2	8137.0	40.8	8921.0
1900	chr7	141264265	141266745	8	141.5	1900	219.4	1261.0	214.9	1324.0	166.3	1003.0	195.7	1690.0	33.9	747.0	17.9	20239.0			21.2	17569.0	24.8	29939.0	12.7	37150.0
1901	chr8	84125821	84129677	10	141.5	1901	212.8	1339.0	165.1	2418.0	135.7	1571.0	195.1	1703.0	21.2	2617.0	33.9	9760.0	112.8	2686.0	68.9	2776.0	76.4	4683.0	68.7	3156.0
1902	chr9	108093456	108096450	12	141.5	1902	181.9	1908.0	176.1	2090.0	121.0	2047.0	176.6	2160.0	18.5	3452.0	35.8	9097.0	9.19	20073.0	47.1	6232.0	31.5	22866.0	11.8	39273.0
1903	chr10	79704031	79706785	9	141.5	1903	128.5	4173.0	163.3	2485.0	93.9	3587.0	172.3	2284.0			12.1	27594.0			88.0	1472.0	54.6	9505.0	9.45	44946.0
1904	chr10	80405238	80407608	9	141.5	1904	145.2	3223.0	141.0	3476.0	112.0	2430.0	177.2	2143.0							32.1	11509.0	25.0	29668.0	14.1	34331.0
1905	chr10	81497064	81499430	9	141.5	1905	410.5	312.0	367.2	375.0	173.6	913.0	351.9	439.0											41.7	8582.0
1907	chr11	102429262	102432670	13	141.5	1907	210.3	1392.0	209.8	1392.0	134.0	1622.0	190.2	1798.0			14.1	25074.0			10.2	24674.0	26.4	28092.0	39.0	9684.0
1908	chr13	45390203	45393011	14	141.5	1908	194.4	1657.0	216.7	1288.0	83.1	4597.0	179.7	2067.0	21.2	2654.0					14.3	22282.0			9.68	44458.0
1909	chr15	42675264	42677986	16	141.5	1909	195.2	1635.0	166.5	2388.0	123.3	1961.0	149.4	3205.0									5.11	72589.0		
1911	chr17	34030031	34032243	18	141.5	1911	156.9	2713.0	154.2	2847.0	119.3	2116.0	181.5	2008.0	18.5	3529.0	42.8	7220.0	17.5	18024.0			62.2	7391.0	22.8	20851.0
1912	chr17	35193149	35195737	18	141.5	1912	311.2	588.0	738.1	52.0	139.7	1459.0	169.2	2394.0	17.6	3897.0	36.4	8965.0								
1913	chr2	167632994	167636040	2	140.9	1913	138.5	3552.0	72.5	10485.0	115.4	2275.0	154.4	2956.0									85.3	3517.0		
1914	chr4	134126720	134130122	5	140.9	1914	165.2	2371.0	187.5	1809.0	127.2	1813.0	185.9	1891.0			31.9	10410.0	59.3	7312.0	126.9	473.0	79.9	4195.0	33.2	12462.0
1915	chr7	30320887	30324077	8	140.9	1915	170.2	2219.0	153.3	2886.0	109.2	2571.0	203.1	1550.0	35.7	617.0	11.5	28378.0	41.8	10674.0	25.2	15001.0	53.0	10066.0	62.0	3947.0
1916	chr7	84686830	84690926	8	140.9	1916	174.4	2096.0	125.5	4442.0	112.0	2422.0	166.7	2481.0	10.4	7660.0			20.0	17043.0	8.87	25270.0	34.7	20161.0	21.4	22362.0
1918	chr11	116434312	116437362	13	140.9	1918	167.7	2290.0	204.8	1493.0	133.5	1632.0	188.3	1842.0							47.1	6264.0	29.3	24932.0		
