Transcript/RepeatID (cmd=analyzeRepeats.pl rna mm10 -strand both -count exons -d Tcell-CD69neg-K99A10-22h-ES Tcell-CD69neg-nopept-22h-ES Tcell-CD69neg-PCC01-22h-ES Tcell-CD69neg-PCC1-22h-ES Tcell-CD69pos-K99A100-22h-ES Tcell-CD69pos-K99A10-22h-ES Tcell-CD69pos-PCC01-22h-ES Tcell-CD69pos-PCC1-22h-ES -rpkm -condenseGenes)	Tcell-CD69pos-K99A10-22h-ES FPKM	Tcell-CD69pos-K99A100-22h-ES FPKM	Tcell-CD69pos-PCC01-22h-ES FPKM	Tcell-CD69pos-PCC1-22h-ES FPKM	gene_name	pc1	pc2
NM_177326	0.0	41.095	41.693999999999996	44.986999999999995	Pak2	0.00530638032872828	-0.003439080939084104
NM_001038015	0.0	28.619	6.917999999999999	5.843	Gnpda2	0.0007206152727145837	-0.0064239590005491535
NM_013692	0.0	38.678000000000004	11.725	9.113	Klf10	0.001179653761798324	-0.008440795755948804
NM_177613	0.0	44.506	121.1	123.67	Cdc34	0.015021802687652934	0.008526431559643676
NR_109938	0.0	12.575	6.119	6.638	Atg9a	0.0007698507490969019	-0.0021959080211060604
NM_008793	0.0	20.305	3.378	3.2460000000000004	Pcsk4	0.00037004661373798314	-0.004727666913795267
NM_023268	0.146	23.04	11.674000000000001	8.773	Qsox1	0.001161729166148875	-0.004419287622512272
NM_008495	0.0	0.0	3.003	23.563000000000002	Lgals1	0.0019071729597223215	0.003080143826431456
NM_028712	0.0	8.123	9.937000000000001	11.832	Rap2b	0.0013506555829369893	-0.00024668942143337195
NR_033207	0.0	86.934	24.058000000000003	18.163	2010016I18Rik	0.0023670258639725095	-0.01934895987160751
NM_009836	4.106	118.478	191.52599999999998	226.44099999999997	Cct3	0.02548142897959182	0.00530609956156687
NM_011752	1.3430000000000002	16.602	62.335	42.674	Zpr1	0.006011350892007387	0.003508171124283432
NM_013902	0.0	21.961	39.798	34.575	Fkbp3	0.0044700087841927525	0.00013693586784268886
NM_001162913	0.0	18.222	2.7939999999999996	1.166	Susd2	0.00018996750454648644	-0.004471592048558508
NM_027194	0.0	0.0	29.648000000000003	12.592	Tm2d2	0.0023744609400514123	0.0026824025245222724
NM_001177370	131.81799999999998	566.391	332.131	264.001	Nfkb2	0.018796159568631773	-0.08854952047247382
NM_030256	0.0	13.572000000000001	10.753	8.998	Bcl9l	0.00116851917452475	-0.0019856160824680146
NM_001080128	22.502	24.389	48.04	40.32	Rnps1	0.0025632934106816375	0.002700067775427566
NM_009881	0.0	8.935	12.037	6.371	Cdyl	0.0010423329411011466	-0.0010676281638558036
NM_178785	271.268	33.844	17.152	24.433000000000003	Rasal3	-0.030319015145477475	0.021027658147712482
NM_028301	0.0	5.362	12.634	13.972999999999999	Anks3	0.0016459877630994415	0.0008382132326522947
NM_021608	0.0	0.0	21.209	28.538	Dctn5	0.0031590643286480815	0.004379873804120364
NM_001166552	115.18700000000001	17.074	11.673	11.985999999999999	Zbed6	-0.01254634216687329	0.008593691956842163
NM_025936	0.0	51.076	56.126999999999995	56.093	Rars	0.00681673958094271	-0.004092550550244221
NM_173423	0.0	0.0	14.663	11.32	Fem1c	0.0015551449546254014	0.001968323230154623
NM_028041	0.0	43.946999999999996	79.807	70.222	Ddx54	0.009030334816018264	0.0004102736988837736
NM_001081635	0.0	11.616	110.875	89.314	Ccnd3	0.012016721232183142	0.012341987576128966
NM_019652	0.0	33.452	54.268	59.467	Asna1	0.007010402000778608	0.0008307225543174948
NM_172549	0.537	28.029	33.635999999999996	29.41	Cabin1	0.0037100726372117903	-0.0022623635343563993
NM_011749	0.077	18.439	10.9	8.58	Zfp148	0.001126407229847658	-0.0032866126664873735
NM_011654	0.0	34.05	38.481	50.501000000000005	Tuba1b	0.005575910204310679	-0.0010374702062973824
NM_011157	0.0	42.122	439.209	475.274	Srgn	0.05669259469953987	0.06520588543325878
NM_183137	52.953	0.012	13.577	13.290999999999999	Enthd2	-0.004775183284443248	0.007265342199233227
NM_172500	0.0	11.589	3.67	5.523	Syne3	0.0005698608634412153	-0.0021714182004743936
NM_001099637	0.0	13.698	3.252	6.127999999999999	Cep170	0.0005911685841474768	-0.002657124950520399
NM_146093	0.355	114.42399999999999	97.869	136.96	Ubxn1	0.014726085276621408	-0.008740807437181588
NM_001081196	0.127	73.484	44.413999999999994	48.528999999999996	Hnrnpul2	0.0056299622562071	-0.01127282099639362
NM_183155	0.0	0.0	11.3	13.275	Nrde2	0.0015388128815553245	0.002090386746286478
NM_178113	0.0	9.363	8.008	10.415	Ncapd3	0.0011492724539345688	-0.0008178493188814452
NM_146091	0.0	66.812	32.926	34.356	Atl3	0.004042131160807674	-0.01176664224012403
NM_144530	19.124000000000002	32.77	31.686	39.016999999999996	Zc3h11a	0.002070542967543336	-0.0005650627229411541
NM_133907	2.315	10.01	14.194	15.040999999999999	Ube3c	0.001512119659825549	4.863840496729861e-05
NM_177782	0.0	28.451999999999998	17.557000000000002	14.571	Prex1	0.0018877537415014595	-0.004887692141027515
NM_021567	0.0	0.017	6.89	11.198	Pcbp4	0.0011703378343448942	0.0016612810315474562
NM_153526	0.0	0.165	23.921999999999997	20.139	Insig1	0.002661808047534066	0.003379027300462135
NM_025509	0.0	0.0	37.533	53.027	Ostc	0.005779261495422717	0.008069001782898195
NM_026603	0.163	101.275	37.918	39.49	Denr	0.004586524993333159	-0.019849773184226354
NM_026635	0.0	21.557	15.289000000000001	26.395	Fam96a	0.002674550627991856	-0.001694905873494977
NM_009125	0.08199999999999999	0.0	20.211	16.07	Atxn2	0.0021685247467692114	0.0027797890227233796
NM_173026	0.145	23.16	16.964000000000002	14.339	Zbtb11	0.0018335195458233518	-0.003553609032067046
NM_178700	0.0	0.0	14.125	12.120999999999999	Grsf1	0.0015890433414441367	0.0020493742122179065
NM_001105667	0.0	0.0	24.811	18.304000000000002	Dtymk	0.002567842229085374	0.0032234098479394634
NM_007454	0.0	54.271	30.074	32.465	Ap1b1	0.0037850891421762245	-0.008860639809507936
NM_153140	0.0	10.975	15.808	9.72	Rab11fip3	0.001471405593950193	-0.001034873743558693
NM_175933	0.0	26.238000000000003	10.902999999999999	15.306	Pex5	0.0016250613365004945	-0.00446728177405982
NM_007975	0.0	33.819	1.617	1.537	F2rl3	0.00013322066761903783	-0.008509913316351227
NM_001285908	0.0	14.55	1.4769999999999999	2.6860000000000004	Gng2	0.0002464850363961067	-0.0033772223621970168
NM_019650	0.11800000000000001	39.223	50.208	34.786	Gosr2	0.0049440090300727196	-0.003913426829396719
NM_019491	0.136	9.788	7.917000000000001	12.671	Rala	0.0012963242760247959	-0.0006339853550294781
NM_020608	0.0	20.09	14.538	13.963	Cramp1l	0.0017111866050976393	-0.0029090746502253373
NM_025885	0.0	30.46	33.022	24.533	Med19	0.003376552038841062	-0.0035811736914367932
NM_145630	0.0	0.0	3.924	10.029	Pdk3	0.0009396090046862454	0.0014087676179141443
NR_029412	0.0	0.0	20.886	1.771	Snora16a	0.0011418150267505087	0.0009950391516453667
NM_138597	0.0	34.236	69.91199999999999	94.245	Atp5o	0.010365760952499662	0.005588078284617683
NM_011692	0.0	34.669000000000004	8.13	20.578000000000003	Vbp1	0.001870364786500999	-0.006090123161725436
NM_027081	0.0	25.201999999999998	7.327999999999999	6.0520000000000005	Dennd6b	0.0007621072245017286	-0.005497040609565831
NM_028193	0.0	19.421	24.206	22.366999999999997	Brf1	0.0028080583769449167	-0.0013194390185651116
NM_016738	0.0	61.621	23.311	18.057000000000002	Rpl13	0.002367804516192646	-0.012830691991702529
NM_144524	0.0	1.249	10.207	8.279	Angel1	0.0011101780306222203	0.0010968022847180625
NM_001159636	0.0	36.681999999999995	0.0	2.8569999999999998	Wdsub1	0.0001487161999158578	-0.009145214501227919
NM_011929	0.0	10.191	7.496	7.263999999999999	Clcn6	0.0008874307164502006	-0.0014483827233282521
NM_028839	0.0	15.93	3.763	2.7510000000000003	Tmem110	0.0003593809134724218	-0.0036421413986760017
NM_007532	0.0	40.411	44.803000000000004	33.176	Bcat1	0.0045746150080292	-0.0046352400676861125
NM_009634	0.0	15.764000000000001	37.34	37.53	Adsl	0.004583162975271423	0.002024252404242924
NM_001100449	0.0	11.931	17.429000000000002	11.607999999999999	Taf4b	0.001689237994429699	-0.000984784522684871
NM_178726	0.0	14.286	5.922999999999999	2.852	Ppm1l	0.00047423230602219765	-0.003123586582600625
NM_001290767	0.0	24.32	15.287	21.21	Pnkp	0.0022818283045060632	-0.003064301725948743
NM_001135728	0.0	0.16899999999999998	9.545	14.91	Sh3kbp1	0.0015759635139704954	0.002187761344333146
NM_026423	0.0	0.501	22.57	21.136	Mri1	0.002670429560818297	0.0033676274504030167
NM_144800	57.507	4.234	3.0010000000000003	5.114	Mtss1	-0.006457824505133988	0.005187990249457503
NM_146045	0.0	22.896	8.141	8.34	B4galt7	0.000976576661533343	-0.004581142729647407
NM_010591	0.114	0.021	18.042	25.269000000000002	Jun	0.002747683518376938	0.0038564274056086287
NM_025624	0.0	80.182	58.635	73.623	Pomp	0.00819732136859973	-0.00933300855815534
NM_001289720	0.0	7.531000000000001	23.017	15.9	Ampd2	0.002288039750153279	0.0009027122012996389
NM_001002929	0.0	0.016	14.046	21.746	Nup85	0.0023049557140974084	0.0032551505693761353
NR_045997	0.37	56.11600000000001	16.538	13.504000000000001	1700113A16Rik	0.001664854121805568	-0.012192658780766362
NM_010325	118.95	36.192	18.581	20.938000000000002	Got2	-0.012033496257039426	0.005384919528547006
NM_001114085	0.0	0.265	3.3539999999999996	16.368	Nde1	0.0013856240975809353	0.002117808754003576
NM_053161	0.0	0.0	15.8	13.408	Mrpl27	0.0017662348167109387	0.0022734508649884613
NM_009955	0.0	32.598	16.689	14.714	Dpysl2	0.001849159749430211	-0.005976083443568199
NM_145452	0.0	25.47	19.264	13.427	Rasa1	0.0018899796742758632	-0.004196051301402344
NM_001093760	0.0	4.739	10.017999999999999	6.309	Trappc13	0.0009475495758406915	-6.2767636315753e-05
NM_018872	0.0	54.301	38.271	28.840999999999998	Tmem131	0.003910177845241262	-0.009022138653434035
NM_008222	0.0	0.28300000000000003	29.676	17.96	Hccs	0.0027767328472393504	0.0032865242025387296
NM_001201460	0.0	4.458	10.264000000000001	19.901	H2-Q9	0.001976346996620195	0.0017318596459884516
NM_011876	0.0	0.0	8.486	28.531999999999996	Twf2	0.0025437379955259693	0.003908918505500657
NM_025889	0.0	16.64	21.936	42.745	Tmem134	0.0042271455463768984	0.0018851187271545933
NM_009937	240.58	19.469	0.733	1.359	Colq	-0.029088922089706606	0.018287322702457105
NM_025380	308.97700000000003	86.477	43.38399999999999	51.638999999999996	Eef1e1	-0.031685508493990086	0.015412846834206247
NM_026110	167.326	0.363	27.443	19.657	Paxbp1	-0.017507435843070008	0.019486980706717397
NM_001287165	0.26899999999999996	44.4	50.717	50.113	Nup98	0.006087277004849817	-0.0032902377279463903
NM_023912	0.5539999999999999	5.38	18.265	23.412	Scyl1	0.002556719316413693	0.0022843279295613967
NM_172261	0.084	8.387	22.61	25.109	Ppp1r9b	0.002945312721625785	0.0018343591389006503
NM_177752	0.0	19.98	1.261	3.4619999999999997	Eme1	0.0002844639385952912	-0.004694470412936203
NM_001289915	0.0	81.648	44.586000000000006	30.52	Cd83	0.004292518469555067	-0.015663479256635582
NM_178392	0.0	0.0	7.312	11.055	Snapc1	0.0011800688023259952	0.001663262490073973
NM_199029	0.086	20.889	6.751	6.345	Zfp395	0.000753331861521247	-0.004355567940426594
NM_011200	0.0	12.466	2.181	1.755	Ptp4a1	0.00021457656519535237	-0.0029285032542167902
NM_001167914	0.0	66.93	17.303	13.607999999999999	Atxn3	0.0017353554901133167	-0.014989038639456847
NM_009315	0.0	25.892	30.565	37.301	Taf6	0.0042206883457603815	-0.0008794031203092604
NM_145569	0.0	57.268	85.13600000000001	87.995	Mat2a	0.010593362506743568	-0.0006050209693564784
NM_001081113	0.0	18.533	20.28	16.549	Ipo8	0.0021848236250135576	-0.001967551316105291
NM_025544	0.0	36.532	11.264000000000001	23.82	Mrps15	0.002260964312206483	-0.006048528011020135
NM_010438	0.0	4.27	17.783	26.494	Hk1	0.0028330836066356177	0.0028892330438883614
NM_011936	0.0	26.905	30.621	29.12	Fto	0.00360982548785281	-0.0021707113280575847
NM_001291207	0.0	11.321	30.025	43.613	Rgs19	0.004692395331833796	0.0036717231750163217
NM_027946	216.99200000000002	33.281	56.413999999999994	53.441	Dcaf7	-0.01966559688564461	0.021060705239620826
NM_181282	0.0	18.824	10.682	19.796	Bre	0.001963267034326862	-0.001988513445539017
NM_007623	0.0	0.018000000000000002	12.159	5.805	Cbx2	0.0010216873452461427	0.0011761768954289757
NM_001310711	203.183	0.02	8.566	7.159	Ptbp2	-0.023704537851367932	0.02075133003604063
NM_001111075	0.0	13.219000000000001	4.454	1.8780000000000001	Cdc25b	0.00033229127339632703	-0.003024122788729474
NM_027179	0.0	124.71700000000001	37.973	47.916000000000004	Tecr	0.005197563846279125	-0.024876066574063712
NM_001159646	0.0	0.03	4.577	11.117	Dut	0.0010524748773558903	0.0015622249406339916
NM_172695	0.0	5.164	11.689	14.446	Plaa	0.0016360392384694663	0.000914198485175833
NM_010273	79.61	33.444	19.802	38.229	Gdi1	-0.005903161202139895	0.004538061881013553
NM_030225	0.132	20.461	97.663	65.8	Dlst	0.009588158432332385	0.006611460162261121
NR_105984	0.0	0.0	6.388999999999999	28.809	Mir7017	0.0024631081876518492	0.003866325091870888
NR_040376	0.0	31.997	11.07	11.338	Gm16793	0.0013262106503051604	-0.006453416875641857
NM_029086	0.0	0.0	14.168	9.347999999999999	Trmo	0.001383756187564572	0.0017015388616417027
NM_052973	1.574	24.583000000000002	10.51	7.985	Strn3	0.0008705465903529247	-0.004824115757580449
NM_001164602	0.0	9.604	8.765	12.899000000000001	Amigo2	0.0013711839938128556	-0.0005393145508002521
NM_011589	0.0	11.814	4.316	6.767	Timeless	0.0006937089694739996	-0.0020490914620474227
NM_009976	0.0	0.0	23.59	83.367	Cst3	0.007374252331029751	0.01137684523622979
NM_130455	0.0	15.722999999999999	3.035	1.8319999999999999	Grin3b	0.0002558415839275579	-0.003731209727094301
NM_025666	0.11199999999999999	0.0	11.83	10.857000000000001	Ubr7	0.0013700185611997652	0.001816052455691097
NM_138584	0.0	10.151	21.674	23.138	Spg21	0.0027597560203199913	0.0010862290371071843
NM_001167829	0.0	10.777000000000001	5.497999999999999	8.783	Fam45a	0.0009034250125730439	-0.0014826608261775058
NM_001042660	0.0	49.335	16.706	10.205	Smad7	0.0014831717225808189	-0.010880607618765682
NM_010414	0.027999999999999997	23.136	25.5	23.142	Htt	0.0029185760849263936	-0.0021339167155996646
NM_013785	2.1390000000000002	51.25	45.31100000000001	53.878	Ip6k1	0.005868535436204622	-0.004610788662936125
NM_009786	0.0	32.784	56.585	39.53	Cacybp	0.005632669334375638	-0.0014228058418126151
NM_145362	0.0	0.0	24.041	25.603	Alg1	0.0030764496995501697	0.0041146969555921715
NM_133895	0.0	0.0	11.062000000000001	8.873	Slc15a4	0.0011981287406986447	0.001526897022754255
NM_007924	0.11800000000000001	30.486	22.55	14.793	Ell	0.002127738568130728	-0.005190907090119659
NM_144905	0.0	0.0	11.341	7.124	6330416G13Rik	0.0010808218422695692	0.0013168172181052616
NR_121592	0.0	22.418000000000003	16.498	19.909000000000002	Uimc1	0.00224643134980779	-0.002690629891713503
NM_001146309	0.0	0.243	75.661	97.992	Dbnl	0.010983970752598644	0.015081136381147978
NM_010324	0.177	36.974000000000004	50.9	73.833	Got1	0.007894213189902178	0.0016208876398438976
NM_001168600	0.075	19.49	26.947	21.039	Gnl3l	0.0028319950503459335	-0.001396149285465339
NM_001290642	0.0	24.433000000000003	9.414	9.802999999999999	Rc3h2	0.0011447809304896217	-0.004748020109898981
NM_133879	0.0	0.16699999999999998	13.218	8.055	Zbtb48	0.0012408582548746458	0.0014602258330130935
NM_173750	0.0	50.7	26.127	22.614	Arl14ep	0.002864000458882192	-0.00932249230234243
NM_028753	0.46	0.0	18.647000000000002	36.153	Pop7	0.0035488829597787454	0.0052889867056926335
NM_029891	0.0	15.034	14.931	13.729000000000001	Nkrf	0.0017216305732702354	-0.0016139008541366238
NM_172464	0.0	18.414	1.811	3.654	Daam1	0.00032817410996039553	-0.004244160657924136
NM_010763	85.32700000000001	19.645	13.615	10.32	Man1a2	-0.00895846919018375	0.004918016736560179
NM_175375	0.133	66.545	27.338	25.935	Ankhd1	0.0031266853759231283	-0.012952306833420663
NM_145431	0.0	14.527000000000001	78.95	60.068000000000005	Nle1	0.00828167656197418	0.006722558812942441
NM_146144	0.0	0.0	29.951999999999998	16.941	Usp1	0.002714371385437119	0.003241652879611045
NM_016811	4.16	37.178000000000004	36.676	60.813	Dgka	0.005749507452022881	-0.00021528874712179542
NM_175102	0.0	0.0	55.851000000000006	94.625	Sf3b5	0.009775237765752502	0.013987718701256736
NM_001311087	0.0	0.0	11.507	7.1129999999999995	Klhdc10	0.0010880217156353953	0.0013215659141142763
NM_053159	0.0	32.848	50.888000000000005	34.952	Mrpl3	0.005014887837066143	-0.0022268035067151467
NM_023239	0.0	21.453000000000003	18.217	22.901999999999997	Ndnl2	0.0025550322761983667	-0.001999899213361963
NM_001256521	239.959	35.229	19.267	18.218	C330006A16Rik	-0.02688503797998713	0.016953147098171625
NM_028315	0.0	0.0	16.788	18.794	Dis3	0.0022167486209481967	0.0029886514617433043
NM_016856	0.0	3.272	24.666999999999998	21.728	Cpsf2	0.002811138358278865	0.00280168774838297
NR_028540	0.0	0.0	0.705	22.805999999999997	Snord12	0.00173950657664383	0.0028998282535153794
NM_029654	0.465	13.925999999999998	20.364	15.757	Atg2b	0.00208138995385616	-0.0008257437246965456
NR_015608	0.35	132.93200000000002	71.44800000000001	76.149	1810058I24Rik	0.008869602334038648	-0.02217637202818968
NM_011975	0.0	41.331	6.39	13.048	Rpl27a	0.001211387362653209	-0.008829570472444034
NR_033611	0.0	0.034	6.7620000000000005	12.17	Gm12669	0.0012368080256576226	0.001774626741154316
NM_028303	0.0	0.0	11.575999999999999	14.997	Pdzd11	0.0016809227790512066	0.0023175752243498457
NM_028076	0.0	14.745	32.451	29.98	Tmub2	0.003784101043556556	0.0011562477032000646
NM_028308	0.0	36.541	22.56	29.099	Mob2	0.0032016261491887984	-0.004968193588705509
NM_010256	0.0	26.791	64.35	70.184	Gart	0.008310854391204327	0.0042797954123178295
NM_134010	0.0	0.011000000000000001	15.780999999999999	17.179000000000002	Nup107	0.0020472929275381804	0.002745080331805761
NM_026873	0.0	0.0	22.730999999999998	23.435	Ptcd2	0.002851016677331008	0.003793095059148925
NM_013889	67.717	17.733	11.599	9.195	Zfp292	-0.0069998784712191385	0.003503841443743416
NM_026352	0.0	0.02	40.09	31.629	Ppid	0.00430265598552963	0.005461965014096013
NM_001282000	172.907	10.565999999999999	5.221	8.967	Rbl2	-0.02007602896803613	0.015211498212788296
NM_011078	0.0	31.714000000000002	23.795	26.756999999999998	Phf2	0.003094720492520825	-0.003966870070190886
NM_001163395	0.0	21.235	21.208000000000002	31.712	Evl	0.0033587801396059653	-0.000722728523858024
NM_016794	0.0	0.0	12.651	29.022	Vamp8	0.002781666538439964	0.0041245875619759205
NR_131940	0.10300000000000001	16.899	36.205	32.266	Pum3	0.00412016124619028	0.0010347898155464628
NM_001190443	0.851	57.73	58.619	57.681999999999995	Abcf2	0.006940961763896065	-0.005442612126987203
NM_133976	0.0	107.37100000000001	109.015	73.704	Imp3	0.010590018124500849	-0.0145062766400912
NM_026042	0.168	12.675999999999998	4.806	5.372999999999999	Med29	0.0005912356130559216	-0.0024138511055866734
NM_028597	0.156	52.251999999999995	18.167	24.23	Thoc3	0.002578478003552698	-0.00980019691115563
NM_001159563	0.0	28.104	12.413	10.249	Orc3	0.0013165706385376843	-0.005532234836702121
NM_033074	0.0	23.107	78.335	77.188	Tars	0.00951700298372385	0.006633821376010791
NM_001252549	206.37099999999998	19.432000000000002	26.906999999999996	27.267	BC017643	-0.021735661517353098	0.01923937126517081
NM_001033399	0.054000000000000006	12.550999999999998	21.689	22.092	Gfod1	0.002671460459378374	0.00033826993748268706
NM_011251	0.0	30.129	39.96	30.914	Rbm6	0.004189609796651988	-0.0024349312450701044
NM_172505	0.0	13.974	35.516	19.312	A730008H23Rik	0.003135836959014878	0.00012503527617843875
NM_007466	0.09699999999999999	32.605	67.971	47.075	Api5	0.0067356954218627816	4.435230061842739e-06
NM_145624	0.0	13.610999999999999	3.286	1.883	Zfp709	0.0002755241464361082	-0.0031682350940485738
NM_025554	0.0	66.763	75.494	121.84700000000001	Polr2e	0.012642032964140449	0.000843926492001735
NM_009279	0.0	0.0	56.903	64.535	Ssr4	0.0075759451958147105	0.010234969680102426
NM_181413	0.0	5.901	13.335999999999999	13.879000000000001	Anks1	0.001671930635634165	0.0007126435082507411
NM_144887	9.736	74.153	56.489	54.753	Zdhhc5	0.005511833153285147	-0.009291650639237117
NM_027422	2.805	20.083	14.049000000000001	15.944	Mier2	0.0014953527309197107	-0.0024059821281756824
NM_172766	0.0	8.204	25.469	17.781	Nfrkb	0.00254601022764573	0.0010559626964755109
NM_010765	0.0	6.8229999999999995	24.053	28.555999999999997	Mapkapk5	0.003285777964777746	0.002719236664900423
NM_001289710	0.0	41.674	1.764	11.062000000000001	Sh3glb2	0.0008387013986439981	-0.009339666705528727
NM_207176	0.149	20.921999999999997	59.255	67.258	Tes	0.007838125721139537	0.005257929797200178
NM_153570	0.0	0.0	47.626999999999995	58.385	Noc4l	0.006667756588322601	0.009117201212065761
NM_025883	132.67	8.057	10.241	17.971	Zdhhc6	-0.014273381316023357	0.013312612312780909
NM_001083901	0.0	0.0	11.619000000000002	14.079	Hiatl1	0.0016143527389668548	0.0022034875914613184
NM_020267	39.816	18.385	24.968000000000004	22.837	Trim44	-0.0019493314289903297	0.002865059931957046
NM_028381	0.0	0.0	21.199	16.634	Ccdc94	0.0022683985562709967	0.0028794865389474593
