	Chr	Start	End	Strand
10544	chrX	167200567	167202399	+
10545	chr17	46672830	46674362	+
10547	chr4	8812221	8813601	+
10548	chr18	75261718	75263054	+
10549	chr10	80150969	80152183	+
10550	chr7	102441274	102442868	+
10552	chr14	51064587	51065881	+
10553	chr3	106827698	106829686	+
10554	chrX	107216505	107219095	+
10555	chr6	48395298	48396392	+
10557	chr17	21516324	21517640	+
10558	chr6	8509677	8510701	+
10559	chr11	11678649	11679529	+
10560	chr4	59782517	59783753	+
10561	chr17	84156683	84157929	+
10565	chr10	96418131	96420169	+
10567	chr2	166044879	166046153	+
10568	chr4	19894455	19895769	+
10569	chr11	52321033	52322499	+
10571	chr19	29467238	29469220	+
10572	chr4	129912990	129914030	+
10574	chr17	51812959	51814399	+
10577	chr8	72215842	72217048	+
10583	chr9	45289802	45291476	+
10584	chr11	117341019	117343079	+
10586	chr16	84602334	84603822	+
10587	chr2	29388508	29389392	+
10588	chr12	114378369	114379971	+
10589	chr13	23697438	23698988	+
10590	chr11	23007815	23009001	+
10591	chr7	82865573	82867053	+
10592	chr11	62131536	62132606	+
10593	chr2	152808464	152810618	+
10594	chr12	51976322	51977326	+
10595	chr15	59063265	59064541	+
10597	chr17	53581358	53583332	+
10598	chr3	9974416	9975172	+
10601	chr9	13561790	13562910	+
10602	chr19	32233682	32235144	+
10603	chr4	95277784	95278678	+
10604	chr2	164460598	164461996	+
10605	chr5	100728434	100729522	+
10606	chr17	81064257	81065389	+
10607	chr2	122408543	122409701	+
10609	chr17	28222579	28224441	+
10610	chr19	11064731	11065837	+
10611	chr4	8646247	8648271	+
10612	chr8	72303054	72304242	+
10613	chr11	120854606	120856970	+
10615	chr7	80299064	80300346	+
10616	chr12	101904950	101906406	+
10617	chrX	140530701	140532169	+
10618	chr8	33469832	33471630	+
10619	chr12	116315738	116317718	+
10620	chr8	35592008	35592940	+
10622	chr2	69994746	69995984	+
10623	chr14	30124745	30125633	+
10624	chr5	36556965	36558725	+
10625	chr4	126320451	126322273	+
10627	chr14	121822555	121823811	+
10628	chr9	78488590	78489768	+
10629	chr6	54863954	54866446	+
10630	chr9	40996638	40997998	+
10631	chr15	66506597	66508135	+
10632	chr11	86613385	86615567	+
10636	chr19	9055861	9056881	+
10637	chr3	86103518	86105386	+
10638	chr5	146973608	146974770	+
10640	chr7	19628241	19629669	+
10643	chrX	12153003	12154617	+
10644	chr7	66135024	66136580	+
10645	chr9	116222868	116224248	+
10648	chr17	83731731	83732793	+
10649	chr18	67774383	67776245	+
10650	chr10	82890606	82891686	+
10652	chr14	121422108	121423586	+
10653	chr2	75776548	75777598	+
10654	chr16	17553322	17554940	+
10657	chr11	117878213	117879495	+
10659	chr1	184022547	184024209	+
10660	chr4	129058929	129060469	+
10661	chr2	155133175	155134809	+
10662	chr11	94695360	94696420	+
10663	chr1	135793544	135794762	+
10666	chr7	114101011	114103193	+
10668	chr15	96583346	96584876	+
10669	chr12	75449094	75450484	+
10671	chr19	32406019	32407795	+
10673	chr8	72364725	72365675	+
10676	chr8	35677843	35679291	+
10678	chr8	72304815	72306603	+
10679	chr10	59589264	59590278	+
10680	chr8	110969789	110970873	+
10682	chr2	6338220	6339060	+
10683	chr6	38809789	38810951	+
10684	chr7	101455302	101456728	+
10686	chr2	125865796	125867176	+
10687	chr18	23810709	23812125	+
10691	chr4	121013528	121015346	+
10692	chr9	62420597	62422045	+
10693	chr6	72486088	72487118	+
10695	chr2	144229766	144230990	+
10698	chr2	144299536	144300914	+
10699	chr2	11602498	11603552	+
10701	chr15	81031273	81033103	+
10702	chr5	148376930	148378850	+
10703	chr12	107977638	107979210	+
10705	chr5	121585939	121587567	+
10706	chr8	81480908	81483556	+
10707	chr7	45465949	45467231	+
10708	chr6	124687637	124689389	+
10709	chr11	110996971	110998507	+
10710	chr9	48531923	48533343	+
10711	chr6	128760330	128761810	+
10712	chr7	4613616	4614890	+
10714	chr7	110221163	110222915	+
10715	chr10	96751346	96753012	+
10717	chr1	184048857	184050105	+
10718	chr8	81692485	81694683	+
10720	chr7	73551919	73554303	+
10721	chr14	105258271	105259967	+
10724	chr8	111336790	111338452	+
10725	chr11	94370517	94371315	+
10726	chr2	84478769	84479805	+
10727	chr10	28694868	28696002	+
10728	chr16	24503854	24504872	+
10729	chr1	39735595	39736539	+
10730	chr17	80168760	80170574	+
10731	chr11	52283774	52285136	+
10733	chr12	25334591	25335993	+
10734	chr4	62593187	62594555	+
10735	chr19	29390045	29392013	+
10736	chr2	94437135	94438571	+
10737	chr5	134257458	134258896	+
10739	chr19	10809103	10811073	+
10740	chr16	92059129	92060255	+
10741	chr2	92008068	92008904	+
10743	chrX	162735185	162736461	+
10744	chrX	57304264	57305624	+
10745	chr4	132842252	132843506	+
10746	chr8	72546300	72548298	+
10747	chr12	25267807	25268873	+
10748	chr6	97315132	97316946	+
10750	chr1	151684355	151686017	+
10751	chr1	88007609	88009031	+
10753	chr16	76365074	76366442	+
10754	chr1	88680338	88681794	+
10755	chr1	144306097	144307121	+
10756	chr1	92127568	92128756	+
10757	chr15	59145502	59146632	+
10759	chr9	66887585	66888765	+
10760	chr7	45112267	45114877	+
10761	chr12	99794664	99795554	+
10762	chr6	83381479	83383083	+
10763	chr10	78412211	78413321	+
10764	chr8	111435031	111436283	+
10766	chr13	95520950	95522308	+
10770	chr17	48408013	48409445	+
10772	chr10	34170955	34172003	+
10774	chr2	32638031	32639793	+
10777	chr14	78431239	78432397	+
10778	chr5	123906623	123908331	+
10779	chr1	23921038	23922724	+
10780	chr3	37680322	37681590	+
10781	chr2	38988096	38988720	+
10782	chr5	66069531	66070523	+
10785	chr1	39846463	39847691	+
10786	chr12	75412986	75414076	+
10787	chr3	65391711	65393003	+
10788	chr2	25162827	25164495	+
10789	chr3	108381274	108382238	+
10791	chr4	134753408	134754494	+
10792	chr17	79614301	79616045	+
10795	chrX	113867841	113869673	+
10797	chr4	137372890	137374292	+
10798	chr13	73748895	73749985	+
10800	chr19	58178439	58179455	+
10801	chr1	92129271	92130177	+
10805	chr12	111184040	111186042	+
10806	chr14	73174936	73176068	+
10807	chr2	118540056	118541988	+
10808	chr2	126468054	126469062	+
10810	chr14	25533897	25535371	+
10811	chr7	125616672	125618864	+
10813	chr10	19938929	19939967	+
10814	chr3	37757636	37758950	+
10815	chr11	75317060	75318718	+
10817	chr4	133056955	133058303	+
10819	chr7	83608528	83609546	+
10820	chr1	180829327	180830555	+
10821	chr2	153318625	153320251	+
10822	chr11	97315395	97316307	+
10824	chr1	54842865	54844519	+
10825	chr10	93375098	93375790	+
10826	chr19	4154342	4155722	+
10827	chr6	71979072	71980124	+
10828	chr10	25150789	25151931	+
10829	chr13	5716726	5718074	+
10830	chr11	68447931	68449343	+
10831	chr9	14279051	14280937	+
10835	chr2	93427102	93428110	+
10838	chr7	45682347	45683517	+
10841	chr10	82047823	82048975	+
10843	chr6	41151896	41152784	+
10844	chr8	115159387	115160689	+
10845	chr13	38936290	38937416	+
10847	chr10	80682127	80683667	+
10848	chr17	7945128	7946800	+
10851	chrX	137037394	137038702	+
10852	chr11	46075117	46076251	+
10853	chr4	140856698	140858126	+
10854	chr10	68282733	68283893	+
10855	chr10	130310646	130312296	+
10856	chr5	36829848	36830774	+
10858	chr19	24166368	24167134	+
10860	chr3	59697523	59698599	+
10861	chr11	54761501	54763353	+
10864	chr6	83409123	83410529	+
10865	chr14	75010396	75011860	+
10866	chr11	32570322	32571636	+
10868	chr15	9598759	9600185	+
10869	chr6	57706778	57708668	+
10870	chr11	49770354	49771488	+
10871	chr19	21273610	21275554	+
10874	chr12	102689956	102690784	+
10875	chr5	140914556	140915964	+
10877	chrX	105079271	105080785	+
10878	chr1	151074236	151074934	+
10879	chr3	144380846	144382016	+
10881	chr13	60838700	60840444	+
10882	chr10	95514098	95516668	+
10883	chr1	87622160	87623200	+
10884	chr10	75847486	75849206	+
10885	chr2	125122432	125124166	+
10886	chr7	80203007	80204363	+
10888	chr17	3101897	3103063	+
10889	chr2	72140061	72141255	+
10890	chr9	107521495	107522657	+
10891	chr15	3309113	3310763	+
10893	chr17	32924349	32925371	+
10894	chr2	158166197	158167243	+
10895	chr11	109553601	109555095	+
10897	chr4	32425225	32426421	+
10899	chr13	62623428	62624404	+
10900	chr19	57094588	57096098	+
10901	chr15	74895964	74897004	+
10903	chr19	12805539	12807381	+
10904	chr14	53559552	53561576	+
10905	chr17	6861491	6862371	+
10906	chr1	85678533	85680095	+
10907	chr13	54071317	54072609	+
10908	chr5	77266103	77267009	+
10909	chr1	155085174	155086604	+
10910	chr2	174330230	174332330	+
10913	chr16	95188837	95189969	+
10914	chr2	35232552	35233570	+
10916	chr8	61275864	61277520	+
10918	chr7	90002498	90005100	+
10919	chr10	57755056	57756682	+
10920	chr2	11515401	11517333	+
10921	chr13	28501703	28503003	+
10922	chr11	119159573	119160917	+
10923	chr16	34690488	34691830	+
10924	chr15	60093686	60094802	+
10925	chr1	138260770	138261900	+
10926	chr8	124230735	124233085	+
10927	chr7	75603703	75605849	+
10929	chr4	136600064	136602242	+
10931	chr17	24139665	24142053	+
10932	chr12	84766305	84767955	+
10934	chr9	15063354	15064604	+
10935	chr1	125472956	125474396	+
10936	chr16	17726955	17727857	+
10937	chr9	66713485	66714507	+
10938	chr15	73747733	73748901	+
10939	chr13	114843101	114844437	+
10942	chr18	39011330	39012830	+
10943	chr10	128991047	128991909	+
10944	chr14	118864861	118865919	+
10945	chr2	155678039	155679817	+
10946	chr5	100673013	100675117	+
10947	chr1	87327253	87328919	+
10948	chr6	67347767	67349489	+
10949	chr19	47432047	47433063	+
10950	chr3	89879642	89880946	+
10951	chr13	5407629	5408629	+
10952	chr14	47514211	47516147	+
10953	chr10	59323533	59324543	+
10955	chr2	9586733	9588543	+
10956	chr16	35742121	35743399	+
10958	chr2	117987875	117989031	+
10959	chr11	120510008	120511212	+
10960	chr7	24506625	24508201	+
10964	chr1	138821869	138822901	+
10965	chr17	50169393	50170593	+
10966	chrX	48126922	48128386	+
10967	chr2	153278114	153279750	+
10968	chr15	6500263	6501847	+
10970	chr6	83316534	83317880	+
10971	chr14	65097336	65098362	+
10972	chr18	37883162	37884312	+
10973	chrX	167067720	167070730	+
10974	chr11	4848197	4849213	+
10975	chr9	63697931	63699221	+
10976	chr6	47877244	47878516	+
10977	chr2	79127235	79128763	+
10978	chr10	70039535	70040617	+
10979	chr15	9677003	9677953	+
10980	chr3	51332656	51334092	+
10982	chr18	10617220	10618918	+
10983	chr9	106176350	106178232	+
10984	chr5	107223367	107224525	+
10985	chr1	165668517	165669615	+
10986	chr8	86855249	86856571	+
10987	chr5	148494789	148495965	+
10989	chr7	80445353	80446355	+
10991	chr11	107667320	107668368	+
10992	chr8	31133055	31134191	+
10993	chr5	105695918	105697554	+
10994	chr19	45472703	45473823	+
10997	chr1	39024878	39025764	+
10998	chr2	20898657	20899853	+
10999	chr6	28321014	28322708	+
11001	chr17	36265121	36266971	+
11002	chr13	36448156	36449772	+
11003	chr7	102425499	102426935	+
11004	chr7	4943033	4943795	+
11005	chr1	144282986	144284302	+
11006	chr17	7940325	7942205	+
11007	chr8	61224133	61225925	+
11008	chr18	74772626	74773782	+
11009	chr2	168582732	168584158	+
11011	chr10	39990510	39992010	+
11012	chr8	10872063	10872813	+
11013	chr1	13161276	13162596	+
11014	chr19	27437887	27438969	+
11015	chr2	30244966	30246082	+
11016	chr10	58373558	58375650	+
11017	chr13	43525325	43526209	+
11018	chr1	155107999	155109687	+
11019	chr1	87607711	87608843	+
11020	chr9	108783500	108784768	+
11021	chr10	96822092	96823322	+
11022	chr8	116590899	116591983	+
11024	chr9	57632039	57633265	+
11025	chr14	60268769	60270359	+
11026	chr6	65661771	65662857	+
11027	chr6	142779573	142780663	+
11029	chr18	23913032	23914538	+
11031	chr5	138085328	138086574	+
11033	chr1	130993245	130994479	+
11034	chr16	8723863	8725667	+
11036	chr8	111299101	111300867	+
11037	chr7	68257485	68258615	+
11038	chr6	72988822	72990046	+
11044	chr10	17683446	17684592	+
11045	chr1	106683754	106685740	+
11046	chr1	34463425	34465237	+
11047	chr19	41969089	41970547	+
11048	chr9	69319057	69320161	+
11049	chr19	6127330	6128522	+
11050	chr6	146076100	146077958	+
11051	chr13	55181979	55183077	+
11053	chr6	136856949	136858013	+
11054	chr11	44892022	44893524	+
11055	chr2	93188137	93189563	+
11056	chr9	45207260	45208262	+
11057	chr14	69812935	69813953	+
11058	chr13	15845803	15846699	+
11059	chr4	34686434	34687902	+
11060	chr15	99275805	99276563	+
11062	chr3	116835322	116836084	+
11063	chr4	102624316	102625364	+
11066	chr8	106622222	106623576	+
11067	chr15	37644029	37645233	+
11069	chr2	32519379	32520753	+
11070	chr7	132797745	132798927	+
11072	chr11	74954327	74956129	+
11073	chr3	135602556	135603776	+
11074	chr13	85376232	85377248	+
11075	chr8	19161588	19162362	+
11077	chr4	88275429	88276575	+
11078	chr5	143654582	143655476	+
11080	chr19	32319949	32321065	+
11082	chr4	134796924	134797950	+
11083	chr7	4526014	4527080	+
11084	chr9	82964366	82966050	+
11085	chr19	4214452	4216458	+
11086	chr4	137047199	137048347	+
11087	chr18	54990582	54992478	+
11088	chr16	55906432	55908092	+
11090	chr14	40941893	40944175	+
11091	chr13	41932711	41934291	+
11092	chr6	134640756	134642624	+
11093	chr5	134188213	134189873	+
11094	chr10	59429995	59431469	+
11096	chr8	18935862	18936894	+
11097	chr18	81429496	81430626	+
11098	chr11	106961703	106962963	+
11099	chr1	80389057	80390617	+
11100	chr18	56715583	56717115	+
11101	chr6	56915778	56917252	+
11103	chr1	179549305	179550461	+
11104	chr14	74905504	74907230	+
11105	chr7	122289528	122290986	+
11106	chr7	139967354	139968934	+
11107	chr8	121905540	121907014	+
11108	chr1	171059862	171061026	+
11109	chr14	76152330	76153088	+
11110	chr7	80641992	80644050	+
11111	chr3	79241751	79243211	+
11112	chr2	72873725	72875139	+
11113	chr10	98915317	98916851	+
11115	chr2	165453106	165453936	+
11116	chr14	76188100	76189062	+
11117	chr11	30163835	30165007	+
11118	chr13	37558837	37560047	+
11119	chrX	103480722	103482768	+
11120	chr12	51690440	51692068	+
11122	chr6	72382029	72383225	+
11123	chrX	167197515	167199483	+
11124	chr10	5163164	5164674	+
11125	chr5	37055982	37057366	+
11126	chr11	120315764	120316698	+
11127	chr11	95340136	95341904	+
11128	chr16	52006309	52007599	+
11129	chr12	100992426	100993678	+
11130	chr9	72109867	72111933	+
11131	chr19	46519518	46521634	+
11132	chrX	106219094	106220176	+
11133	chr11	65794182	65795562	+
11134	chr11	88194121	88195277	+
11137	chr3	115753814	115756126	+
11138	chr2	179648385	179649189	+
11140	chr15	98870171	98872007	+
11141	chr9	66603428	66604514	+
11142	chr4	154932495	154934267	+
11143	chr8	114819080	114820906	+
11144	chr18	89238720	89239828	+
11145	chr9	69290418	69291728	+
11147	chr15	61410208	61412374	+
11148	chr2	32137451	32138489	+
11150	chr5	36795424	36797248	+
11151	chr7	31207631	31208999	+
11152	chr2	74825208	74826696	+
11153	chr9	108306269	108308609	+
11154	chr15	31417295	31418209	+
11155	chr19	32755994	32757006	+
11157	chr5	100568537	100570051	+
11158	chrX	11653326	11654688	+
11159	chr5	96160596	96161858	+
11160	chr1	135130730	135131668	+
11161	chr11	52335734	52337036	+
11162	chr2	139924561	139925769	+
11163	chr5	134277120	134279164	+
11164	chr18	89340354	89341372	+
11165	chr4	106529347	106530633	+
11166	chr2	78995152	78996550	+
11167	chr14	79315647	79316651	+
11168	chr3	133309897	133311463	+
11171	chr1	52056725	52058569	+
11172	chr13	12348332	12350002	+
11173	chr6	85966760	85967812	+
11174	chr11	117174757	117175897	+
11175	chr11	43377251	43378689	+
11176	chr5	64818458	64819922	+
11179	chr13	85484889	85486379	+
11180	chr2	5704463	5705979	+
11181	chr6	124744770	124746348	+
11184	chr12	102301992	102303296	+
11185	chr12	100728416	100729858	+
11186	chr12	52524213	52525633	+
11188	chr7	49741005	49742159	+
11190	chr5	140733007	140733941	+
11193	chr9	21148068	21149724	+
11194	chr10	117392888	117394236	+
11195	chr12	78976268	78977144	+
11196	chr15	6707473	6709837	+
11198	chr13	85189178	85190310	+
11200	chr2	93445175	93446185	+
11201	chr15	100604629	100605657	+
11202	chr19	43711103	43712517	+
11203	chr2	70837690	70839124	+
11207	chr17	51985590	51987490	+
11208	chr3	97124196	97125216	+
11209	chr18	70611260	70612846	+
11210	chr15	96567019	96568213	+
11211	chr11	34779518	34780576	+
11212	chr6	43636839	43637863	+
11213	chr6	67055735	67056785	+
11214	chr7	104302484	104304246	+
11216	chr11	6365393	6366937	+
11217	chr17	50529724	50531068	+
11219	chr7	28802151	28803685	+
11220	chr5	100845833	100846987	+
11221	chr4	144981006	144982200	+
11222	chr11	86355121	86357043	+
11224	chr4	127022554	127024514	+
11225	chrX	13207580	13208840	+
11226	chr2	33467658	33468928	+
11227	chr5	107687759	107689201	+
11228	chr13	106935979	106937163	+
11229	chr2	164822526	164823530	+
11231	chr18	3282739	3284845	+
11232	chr7	78853504	78854518	+
11233	chr18	49985563	49987113	+
11234	chr15	27926040	27927294	+
11235	chr17	5303320	5304352	+
11236	chr6	47835479	47836517	+
11237	chr7	28670441	28672335	+
11239	chr12	76694581	76695469	+
11240	chr12	71006511	71008191	+
11241	chrX	167170764	167172796	+
11243	chr11	22935234	22936970	+
11244	chr13	19189272	19190668	+
11247	chr11	54067705	54069271	+
11251	chr16	70326327	70327281	+
11252	chr5	117182533	117183293	+
11253	chr5	150195339	150196069	+
11255	chr8	81616257	81617533	+
11256	chr10	43539810	43540826	+
11257	chr4	151056911	151058533	+
11259	chr9	83447377	83448277	+
11260	chr14	25492957	25493987	+
11261	chr11	58423638	58424524	+
11262	chr4	137993455	137994765	+
11264	chr10	108117729	108118917	+
11265	chr1	87639576	87640864	+
11267	chr10	41892690	41894022	+
11269	chr1	52607036	52608238	+
11270	chr9	37310451	37311717	+
11271	chr10	99267650	99269240	+
11272	chrX	167339977	167341469	+
11273	chr4	8522440	8523886	+
11275	chr15	59050998	59052174	+
11276	chr10	95778564	95779976	+
11278	chr2	156966792	156967962	+
11279	chr18	5424306	5424930	+
11280	chr5	113035578	113036476	+
11282	chr17	34046579	34048285	+
11283	chr14	56812161	56813695	+
11284	chr2	75831477	75833363	+
11287	chr2	32450166	32451172	+
11288	chr10	108092738	108093778	+
11289	chr7	16982637	16983525	+
11291	chr12	76840439	76841915	+
11292	chr2	131992248	131993582	+
11293	chr5	111115644	111117046	+
11294	chr8	34621806	34622950	+
11296	chr6	120055242	120056512	+
11297	chr8	10923584	10925168	+
11298	chr3	32528954	32530330	+
11299	chr9	103201281	103202481	+
11300	chr15	100056850	100058514	+
11301	chr13	107890608	107892044	+
11303	chr9	44343519	44344307	+
11304	chr17	5010347	5013051	+
