	Chr	Start	End	Strand
11689	chr9	40781574	40783304	+
11690	chr10	108117809	108118861	+
11691	chr16	97308910	97310698	+
11692	chr15	60171278	60173598	+
11694	chr9	58275597	58276863	+
11695	chr9	123509259	123510871	+
11696	chr4	154964437	154965499	+
11699	chr10	59538618	59540600	+
11700	chr4	134123434	134124764	+
11702	chr1	88007430	88009140	+
11703	chr1	93444048	93445784	+
11704	chr1	133072484	133074476	+
11705	chr12	106378928	106380152	+
11706	chr2	91876357	91877483	+
11707	chr1	82849469	82851777	+
11708	chr4	133841173	133844583	+
11709	chr18	32067632	32068812	+
11711	chr11	117241707	117243515	+
11712	chr7	80181316	80183346	+
11713	chr6	129606698	129608508	+
11717	chr14	54360629	54362443	+
11720	chr16	91537393	91539127	+
11721	chr12	69361119	69362129	+
11723	chr8	126757088	126758498	+
11724	chr16	17618977	17620133	+
11725	chr17	83266993	83268389	+
11726	chr8	114880789	114882837	+
11727	chr18	80041161	80042525	+
11729	chr13	44810862	44812278	+
11730	chr13	41605861	41607183	+
11731	chr19	41596530	41598246	+
11734	chr1	64526739	64528899	+
11736	chr5	52741786	52742862	+
11737	chr13	30785552	30787122	+
11738	chr10	94545182	94546196	+
11739	chr4	120569173	120570371	+
11740	chr9	120010416	120011968	+
11741	chr7	141099472	141100682	+
11743	chr8	77451397	77452807	+
11745	chr5	135961724	135963158	+
11746	chr16	44355297	44357495	+
11747	chr12	117844027	117845429	+
11748	chr6	51470915	51472585	+
11750	chr10	81320964	81322074	+
11752	chr11	100814086	100815242	+
11753	chr13	47043948	47045164	+
11754	chr2	3799798	3800678	+
11756	chr2	26315008	26316740	+
11758	chr12	71047429	71049199	+
11763	chr15	73595082	73596708	+
11765	chr18	13786383	13787469	+
11767	chr10	62553047	62554335	+
11769	chr19	24166136	24167424	+
11771	chr3	9608550	9609598	+
11772	chr16	8719588	8721592	+
11773	chr12	84416759	84418165	+
11775	chr15	12548772	12550118	+
11776	chr9	24502043	24503331	+
11777	chr13	36726131	36728167	+
11778	chr12	79442061	79443467	+
11779	chr5	35893218	35895024	+
11780	chr16	91442900	91444176	+
11781	chr19	10759952	10761502	+
11782	chr1	156407495	156409041	+
11783	chr6	91616700	91618044	+
11784	chr17	51177867	51179717	+
11785	chr10	95260993	95263497	+
11786	chr2	146855181	146856895	+
11787	chr3	79127829	79129599	+
11788	chr7	140946482	140948098	+
11790	chr17	5769408	5770818	+
11791	chr7	19576665	19578825	+
11793	chrX	7585137	7588201	+
11794	chr15	101240158	101241544	+
11796	chr5	138441713	138442967	+
11797	chr18	35958581	35959471	+
11798	chrX	103480431	103484113	+
11800	chr6	30692646	30694302	+
11802	chr9	50856960	50857838	+
11803	chr5	122698309	122700083	+
11804	chr17	50331377	50332509	+
11805	chr2	156877142	156878778	+
11806	chr18	36793944	36795074	+
11808	chr7	24932576	24934636	+
11809	chr16	57470607	57471969	+
11810	chr12	107130623	107132451	+
11811	chr13	62684100	62685828	+
11812	chr12	33035416	33037262	+
11813	chr7	125596262	125598196	+
11815	chrX	159255738	159258224	+
11816	chr6	146633526	146634968	+
11817	chr13	44733585	44734593	+
11818	chr8	71592148	71593300	+
11820	chr8	13608087	13610249	+
11821	chr1	134415313	134416443	+
11822	chr10	53597024	53598688	+
11824	chr12	113040062	113042514	+
11825	chr16	23143490	23145262	+
11826	chr2	181286928	181288248	+
11828	chr16	32087432	32088970	+
11830	chr5	120501114	120503096	+
11832	chr4	137873798	137875610	+
11833	chrX	38250730	38253068	+
11834	chr2	122125702	122127480	+
11835	chr1	170884447	170885715	+
11836	chr15	86050689	86052589	+
11838	chr14	12283846	12285308	+
11839	chr5	21672503	21674215	+
11840	chr18	82825288	82826670	+
11841	chr15	97464373	97466153	+
11842	chr9	108517971	108519321	+
11843	chr13	44580025	44582471	+
11844	chr16	10689850	10691150	+
11846	chr2	126465960	126467836	+
11847	chr1	52501091	52502737	+
11849	chr5	32713347	32714355	+
11850	chr6	38552007	38553671	+
11851	chr8	123161540	123163756	+
11853	chr8	3492412	3494104	+
11854	chrX	12128497	12130439	+
11856	chr10	67911376	67913018	+
11857	chr10	99171240	99172842	+
11859	chr1	135630694	135632024	+
11860	chr8	105269648	105271878	+
11861	chr11	97531187	97532643	+
11862	chr16	24628742	24630086	+
11864	chr14	55094454	55095538	+
11865	chr1	88708387	88709911	+
11866	chr14	69861049	69862083	+
11867	chr7	80554293	80555563	+
11868	chr5	139367529	139369645	+
11869	chr16	89774059	89774953	+
11872	chr19	40257035	40258163	+
11873	chr8	41240035	41241225	+
11874	chr6	119448308	119450042	+
11875	chr1	182409362	182411028	+
11876	chr9	72958207	72959573	+
11877	chr8	72723096	72724652	+
11878	chr11	58914393	58915465	+
11879	chr17	87974958	87976498	+
11880	chr7	126897603	126898625	+
11881	chr14	70061271	70063183	+
11882	chr6	33059436	33060582	+
11884	chr15	79882788	79884184	+
11885	chr13	111935376	111937006	+
11886	chr12	33075843	33077699	+
11888	chr3	108381195	108382381	+
11889	chr5	123470277	123471563	+
11890	chr11	55136139	55137703	+
11891	chr6	47593578	47595010	+
11894	chr1	55088570	55090046	+
11897	chr5	125387497	125388635	+
11899	chr7	44527498	44528800	+
11900	chr10	11149332	11150212	+
11901	chr4	139813108	139814516	+
11902	chr10	59864544	59865976	+
11904	chr2	152360268	152361998	+
11905	chr5	145232617	145234187	+
11906	chr17	25133017	25134287	+
11907	chr18	10726068	10727074	+
11908	chr15	98952226	98954190	+
11909	chr2	128158070	128160460	+
11910	chr15	36979754	36980886	+
11911	chr10	111577780	111580072	+
11912	chr4	116075951	116077223	+
11914	chr6	127561026	127562480	+
11915	chr7	18840007	18841641	+
11920	chr2	80684313	80685987	+
11921	chr7	98815596	98816922	+
11922	chr3	51408195	51409385	+
11923	chrX	166478141	166480129	+
11924	chr3	153764074	153765572	+
11925	chr4	150924056	150925094	+
11926	chr7	29134174	29135910	+
11927	chr12	17709856	17711654	+
11928	chr1	74806153	74808175	+
11929	chr18	77712539	77713779	+
11930	chr14	34674250	34675132	+
11931	chrX	74304990	74307230	+
11932	chr2	35421565	35423589	+
11934	chr1	16664801	16666393	+
11935	chr2	157146743	157148953	+
11936	chr2	132640435	132643207	+
11937	chr3	30793227	30794561	+
11938	chr19	24525578	24527684	+
11939	chrX	52988895	52991153	+
11940	chr17	22313800	22315918	+
11944	chr3	78964989	78965989	+
11945	chr8	18898700	18899976	+
11946	chr13	43398451	43399959	+
11947	chr3	101376914	101378030	+
11950	chr2	35415719	35417417	+
11951	chr3	83840768	83842088	+
11952	chr3	100692426	100693470	+
11953	chr11	110379146	110380210	+
11955	chr14	27404749	27406471	+
11957	chr17	50483626	50485586	+
11958	chr2	167071634	167072778	+
11959	chr4	32280840	32282168	+
11961	chr7	126357929	126359391	+
11962	chr3	53863052	53864058	+
11963	chr18	37824884	37826050	+
11964	chr10	95970501	95972213	+
11965	chr15	100442846	100444162	+
11967	chr14	25718472	25720650	+
11970	chr1	184852025	184852919	+
11971	chr14	20885337	20886767	+
11972	chr17	17837891	17839183	+
11973	chr15	73522716	73524580	+
11974	chr11	113190294	113192258	+
11975	chr18	40218163	40219877	+
11976	chr17	12916614	12917910	+
11977	chr7	63973563	63975655	+
11978	chr19	56319740	56320888	+
11979	chr11	100570311	100571517	+
11982	chr1	54840723	54842329	+
11983	chr16	16828532	16829822	+
11985	chr6	54039925	54041773	+
11986	chr11	120304507	120306361	+
11988	chr3	51377562	51378438	+
11989	chr16	55786903	55788677	+
11990	chr14	57744841	57745999	+
11991	chr14	73143063	73144065	+
11992	chr17	25918402	25919936	+
11993	chr3	122983573	122984719	+
11994	chr2	128391494	128393860	+
11995	chr11	70253528	70255302	+
11998	chr9	111118132	111119008	+
12000	chr2	65413781	65414927	+
12001	chr5	140501982	140503044	+
12002	chr5	140991922	140993332	+
12003	chr16	78264469	78265623	+
12004	chr3	95523271	95524553	+
12005	chr11	86833709	86835557	+
12006	chr4	129048209	129050009	+
12007	chr4	130801268	130803110	+
12008	chr2	30463616	30464758	+
12009	chr3	121814394	121815288	+
12010	chr2	160745921	160747123	+
12011	chr1	151177044	151178506	+
12012	chr16	45652884	45654342	+
12014	chr6	34494157	34495617	+
12016	chr17	33842832	33843850	+
12018	chr4	43025016	43026056	+
12020	chr16	58727737	58728875	+
12021	chr14	30023498	30025322	+
12022	chr11	93884520	93885656	+
12024	chr5	139166624	139167956	+
12025	chr14	120911227	120912121	+
12026	chr8	70282398	70284540	+
12027	chr10	21222865	21224459	+
12028	chr10	62791219	62792377	+
12029	chr11	83941668	83943024	+
12030	chr13	107568556	107569714	+
12031	chr8	115228725	115229615	+
12032	chr2	34671104	34672410	+
12034	chr2	75791612	75793040	+
12036	chr2	72873786	72875088	+
12037	chr19	46887578	46889002	+
12038	chr18	77767096	77768108	+
12039	chr10	122578175	122579545	+
12042	chr11	62004185	62006457	+
12043	chr6	86486858	86488020	+
12045	chr2	102912024	102914308	+
12046	chr3	96579711	96580993	+
12047	chr9	53340304	53341306	+
12048	chr5	98167447	98169211	+
12049	chr7	19130866	19132414	+
12050	chr17	65871202	65872666	+
12051	chr6	129591302	129592808	+
12052	chr7	28792321	28793725	+
12053	chr13	101719091	101720365	+
12054	chr8	84105437	84107085	+
12055	chr17	23546024	23547038	+
12056	chr17	16950770	16953374	+
12057	chr10	40461189	40462685	+
12059	chr17	48646197	48647855	+
12065	chr10	130541678	130542920	+
12066	chr1	74506092	74507224	+
12068	chr8	88668045	88669719	+
12069	chr9	103201171	103202639	+
12070	chr17	83973068	83974090	+
12071	chr9	108936614	108937490	+
12073	chr3	51332734	51334006	+
12074	chr10	91080934	91082676	+
12076	chr7	101463957	101466327	+
12077	chrX	20688774	20690572	+
12079	chr12	112672541	112674007	+
12080	chr1	165796984	165798756	+
12081	chr3	68974627	68976551	+
12082	chr1	7205364	7206800	+
12083	chrX	48438223	48440465	+
12084	chr2	18688631	18690311	+
12086	chr15	84986926	84988270	+
12087	chr13	54187432	54189092	+
12088	chr1	152291189	152293155	+
12089	chr16	4541063	4542607	+
12090	chr11	121551141	121552613	+
12091	chr3	31093102	31094272	+
12093	chr2	69722897	69723937	+
12095	chr19	40831444	40832578	+
12096	chr16	29838580	29839846	+
12097	chr5	122993336	122994778	+
12102	chr2	77945333	77946593	+
12103	chr10	91187342	91188854	+
12105	chr6	39204661	39206357	+
12107	chr15	36495920	36497234	+
12108	chr15	39942732	39943898	+
12109	chr15	80711543	80712551	+
12111	chr19	26844818	26846088	+
12112	chr4	40776387	40777561	+
12113	chr12	4840604	4842168	+
12114	chr3	95994177	95995615	+
12115	chr5	140208102	140209744	+
12116	chr3	103396572	103398862	+
12118	chr17	35089148	35090154	+
12119	chr12	73880593	73882727	+
12120	chr14	46760203	46761369	+
12121	chr2	69205203	69206695	+
12122	chr4	62779720	62781364	+
12123	chr19	6117231	6118563	+
12125	chr11	19986413	19988245	+
12126	chr4	117119697	117121087	+
12128	chr7	106522050	106524616	+
12129	chr11	20740227	20741643	+
12130	chr5	147757831	147759371	+
12132	chr2	26482687	26484017	+
12133	chr1	74661347	74662743	+
12134	chr12	12301254	12302692	+
12135	chr2	48381163	48382737	+
12136	chr4	151933716	151934718	+
12137	chr12	102294346	102296126	+
12138	chr9	75313550	75315454	+
12139	chr16	76249281	76250545	+
12140	chr8	73353796	73355078	+
12141	chr1	152591616	152593492	+
12143	chr9	103424365	103425917	+
12145	chr4	130519776	130521052	+
12146	chr17	84844178	84845980	+
12147	chr2	31670364	31671506	+
12148	chr12	25163990	25165822	+
12149	chr5	124444767	124445793	+
12150	chr3	37418813	37419697	+
12151	chr1	191110647	191112111	+
12152	chr8	75033634	75034804	+
12153	chr9	83924618	83925930	+
12154	chr4	151860468	151861668	+
12156	chr4	135084801	135087059	+
12157	chr9	15709210	15710894	+
12159	chr4	122982949	122984439	+
12160	chr7	132551502	132552390	+
12161	chr13	118386241	118387253	+
12163	chr9	105052758	105054154	+
12164	chr12	110601580	110602724	+
12165	chr7	143500924	143502624	+
12166	chr4	127125373	127126997	+
12167	chr4	57026703	57028399	+
12168	chr4	134785343	134788107	+
12169	chr5	121842051	121843965	+
12170	chr11	98399563	98401103	+
12171	chr13	112800814	112802078	+
12172	chr8	34397446	34398590	+
12174	chr7	90128376	90129782	+
12175	chr5	115279555	115280677	+
12176	chr17	12614144	12616282	+
12178	chr15	25883984	25885746	+
12179	chr4	106793781	106795877	+
12180	chr12	73381376	73383608	+
12183	chr6	47174365	47175833	+
12184	chr7	24637807	24639171	+
12185	chr3	146682196	146683572	+
12186	chr8	22714501	22715857	+
12187	chr15	73066819	73068247	+
12188	chr18	65380759	65382021	+
12190	chr8	122978772	122980120	+
12192	chr9	109862086	109863116	+
12193	chr7	126501455	126502707	+
12194	chr8	107031187	107032485	+
12195	chr15	59646967	59648277	+
12196	chr11	97404665	97405657	+
12197	chr4	133544982	133546434	+
12198	chr5	143314334	143315360	+
12199	chr10	19938839	19940057	+
12200	chr8	117673061	117674373	+
12202	chr7	127374237	127375731	+
12204	chr4	130107856	130108998	+
12206	chr11	107011579	107012911	+
12207	chr8	95330662	95331852	+
12210	chr12	33429404	33430694	+
12211	chr7	28692347	28694799	+
12212	chr6	87671332	87672444	+
12213	chr19	21630113	21631535	+
12216	chr11	96861461	96862665	+
12217	chr13	106835980	106836972	+
12218	chr1	172014892	172016022	+
12219	chr4	5797934	5799330	+
12221	chr17	44026912	44027948	+
12223	chr9	15013312	15015094	+
12227	chr15	86015283	86017161	+
12228	chr19	29101232	29103034	+
12230	chr1	93803815	93804829	+
12231	chr5	97110883	97112027	+
12232	chr4	56915296	56916522	+
12236	chr19	11440229	11442527	+
12237	chr4	145235587	145237087	+
12238	chr10	20882251	20883377	+
12239	chr7	39654846	39656366	+
12240	chr3	138876120	138877822	+
12241	chr18	46092413	46093447	+
12242	chr4	11454587	11456003	+
12243	chr11	115626627	115628457	+
12244	chr4	141210860	141212246	+
12245	chr19	8785658	8786666	+
12246	chr15	98871688	98872818	+
12249	chr19	5491096	5492142	+
12250	chr4	126966575	126967451	+
12251	chr13	74009665	74011009	+
12253	chr17	83984912	83986832	+
12254	chr11	29693453	29695095	+
12255	chr15	36448637	36450341	+
12256	chr11	82746091	82747091	+
12257	chr11	60232268	60233734	+
12258	chr5	52184981	52186833	+
12259	chr5	142370718	142372836	+
12260	chr4	149888910	149890604	+
12262	chr19	41353724	41355218	+
12264	chr19	55643033	55644433	+
12265	chr6	108531741	108533179	+
12266	chr19	44562357	44563673	+
12267	chr5	107201018	107202988	+
12268	chr8	119798169	119799567	+
12270	chr7	75574567	75576427	+
12271	chr9	70760483	70761867	+
12272	chr12	10390551	10391819	+
12273	chr7	79591560	79593096	+
12274	chr13	67813512	67814920	+
12275	chr7	64286994	64288846	+
12277	chr2	144223978	144225242	+
12278	chr6	38434286	38435170	+
12279	chr11	21237030	21238938	+
12280	chr16	91457741	91459019	+
12281	chr3	51338909	51340657	+
12282	chr12	116144891	116145903	+
12283	chr3	65658841	65660171	+
12285	chr4	154375721	154377159	+
12286	chr19	46606189	46607625	+
12287	chr10	79936579	79937601	+
12288	chr10	24869277	24871121	+
12289	chr12	102621734	102623330	+
12290	chr3	109122439	109124329	+
12291	chr2	48332106	48333584	+
12292	chr8	120497028	120498720	+
12294	chr6	54126872	54127884	+
12295	chr9	66504954	66506492	+
12296	chr3	104674772	104676416	+
12297	chr8	70487768	70489576	+
12298	chr8	84839722	84840870	+
12299	chr8	115506569	115508121	+
12300	chr11	109311759	109312905	+
12301	chr14	48201894	48203224	+
12303	chr7	5020269	5021163	+
12304	chr10	80508995	80510091	+
12305	chr2	91964465	91965765	+
12306	chr17	88066580	88067896	+
12307	chr14	79242748	79244634	+
12308	chr5	91401700	91403188	+
12310	chr5	138154926	138156104	+
12311	chr5	150674251	150675417	+
12312	chr6	59208791	59209541	+
12313	chr2	122028529	122029725	+
12314	chr11	118233849	118235057	+
12315	chr11	57962007	57963149	+
12316	chr9	63123751	63124759	+
12317	chr6	6577904	6578702	+
12319	chr7	104399960	104401844	+
12320	chr13	51963938	51965084	+
12321	chr18	81926793	81928085	+
12322	chr10	42477673	42478839	+
12323	chrX	8131575	8133533	+
12324	chr11	55193889	55195135	+
12325	chr18	69195696	69197166	+
12326	chrX	42359635	42362401	+
12327	chr14	20929293	20930169	+
12328	chr11	101885287	101887065	+
12329	chr5	124943719	124945593	+
12331	chr5	148958765	148960323	+
12332	chr1	182124747	182125655	+
12334	chr1	4807927	4809197	+
12335	chr7	127164195	127166755	+
12336	chr2	118975780	118977100	+
12337	chr6	147090922	147091946	+
12339	chrX	166660276	166661772	+
12340	chr19	46761731	46763087	+
12341	chr3	81931900	81933570	+
12342	chr14	50823621	50825159	+
12345	chr11	43379155	43381729	+
12346	chr10	99197374	99199784	+
12347	chr14	65351348	65352762	+
12349	chr5	124446068	124447112	+
12350	chr5	146973985	146975533	+
12352	chr2	27410912	27412864	+
12353	chr19	42090398	42091532	+
12355	chr11	113469947	113471253	+
12356	chr14	52196206	52197428	+
12357	chr10	8505292	8506412	+
12358	chr4	109676463	109677721	+
12360	chr4	98321782	98323048	+
12361	chrX	73342510	73345206	+
12363	chr1	106320764	106322562	+
12364	chr5	151246812	151247840	+
12366	chr18	39136817	39138515	+
12367	chr19	43921190	43922752	+
12368	chrX	74312534	74315324	+
12370	chr9	69758014	69760584	+
12372	chr7	141268795	141269829	+
12373	chr1	33882928	33884230	+
12374	chr16	5202927	5203953	+
12375	chr7	126395841	126396983	+
12376	chr17	71662244	71663396	+
12377	chr1	54492077	54493547	+
12380	chr5	146828709	146829979	+
12381	chr13	22025758	22027380	+
12384	chr9	107706408	107709334	+
12385	chr14	48421564	48423004	+
12387	chr10	81247049	81249073	+
12388	chr11	94697374	94698814	+
12389	chr5	148310384	148311638	+
12390	chr10	61145972	61146596	+
12391	chr11	57826737	57829107	+
12393	chr16	20804127	20805155	+
12394	chr8	23237056	23237936	+
12395	chr18	36018526	36019658	+
12396	chr16	95815542	95816756	+
12397	chr5	43947496	43948862	+
12398	chr5	118331409	118332767	+
12399	chr19	40684630	40687354	+
12400	chr2	13009192	13011856	+
12402	chr2	151740433	151741437	+
12404	chr2	165922783	165924791	+
12405	chrX	159627304	159628792	+
12406	chr6	98104877	98105947	+
12408	chr6	116628032	116629584	+
