	Chr	Start	End	Strand
20485	chr14	101841990	101842620	+
20487	chr15	101250485	101250985	+
20488	chr11	69063079	69063729	+
20490	chr1	55047151	55048095	+
20493	chr1	171643458	171644270	+
20498	chr3	37286455	37287245	+
20502	chr2	122348725	122349225	+
20505	chr19	29451513	29452177	+
20506	chr6	140630855	140631615	+
20513	chr1	98589261	98589761	+
20514	chr6	120799695	120800195	+
20532	chr1	46851101	46851883	+
20534	chr13	37005953	37006453	+
20535	chr7	75760225	75760725	+
20539	chr4	88122686	88123332	+
20541	chr7	83638714	83639214	+
20543	chr2	24390755	24391255	+
20560	chr15	73523069	73523569	+
20570	chr6	91660432	91660932	+
20580	chr10	12976999	12977499	+
20585	chr9	54699377	54700023	+
20593	chr5	53594815	53595929	+
20597	chr2	73490387	73491129	+
20606	chr2	125798035	125798685	+
20615	chr2	30707789	30708577	+
20616	chr15	5252538	5253310	+
20619	chr17	6835249	6835881	+
20620	chr10	127511887	127512387	+
20631	chr13	112378612	112379236	+
20634	chr12	79680793	79681293	+
20639	chr18	5806123	5806785	+
20640	chr6	108233143	108233643	+
20644	chr13	63542056	63542556	+
20657	chr11	54801891	54802765	+
20659	chr15	55802569	55803417	+
20667	chr10	7811410	7812228	+
20671	chr14	31524678	31525178	+
20683	chr18	67705455	67706245	+
20688	chr13	112355912	112356832	+
20696	chr1	80736887	80737387	+
20698	chr9	123840178	123840814	+
20703	chr16	51767233	51767733	+
20705	chr4	127235841	127236521	+
20708	chr1	193179021	193179521	+
20732	chr1	40059048	40059548	+
20734	chr5	115702466	115702966	+
20740	chr1	52032889	52033523	+
20742	chr13	43765121	43765621	+
20744	chr5	23610892	23611648	+
20752	chr4	88070155	88070655	+
20756	chr6	134058522	134059022	+
20765	chr16	17717912	17718548	+
20772	chrX	142736429	142737065	+
20775	chr9	31211173	31211937	+
20776	chrX	140503865	140504365	+
20777	chr10	18996099	18996599	+
20783	chr9	32962600	32963100	+
20785	chrX	159080856	159081356	+
20791	chr12	98900306	98901278	+
20796	chr14	57850852	57851476	+
20799	chr6	65530505	65531139	+
20801	chr8	13660076	13660576	+
20805	chr12	86796060	86796560	+
20808	chr15	62787189	62787815	+
20810	chr10	89747632	89748258	+
20823	chr1	171629431	171630267	+
20826	chr16	89849143	89849643	+
20830	chr3	103829272	103830046	+
20832	chr18	5348387	5348887	+
20833	chr16	49865158	49866350	+
20834	chr8	105806725	105807547	+
20840	chr1	184843623	184844123	+
20855	chr15	59738008	59738508	+
20856	chr17	52074753	52075253	+
20858	chr3	103975014	103975916	+
20881	chr15	80807582	80808082	+
20882	chr19	29176041	29176541	+
20891	chr19	9057273	9057773	+
20896	chr7	99133896	99134396	+
20903	chrY	1285718	1286786	+
20906	chr14	76084128	76084628	+
20910	chr14	27303897	27304397	+
20914	chr5	75032652	75033296	+
20918	chr15	95906478	95906978	+
20927	chr11	54491831	54492331	+
20932	chr2	174636864	174637522	+
20936	chr7	68312467	68312967	+
20939	chr6	67158713	67159213	+
20946	chr1	13639617	13640469	+
20948	chr11	70038347	70038847	+
20952	chr18	80596627	80597127	+
20958	chrX	167119113	167119739	+
20962	chr19	34190380	34191242	+
20965	chr15	51844478	51845106	+
20967	chr7	68216131	68216631	+
20978	chr6	125425280	125425780	+
20988	chr4	129016965	129017465	+
20989	chr4	88160893	88161393	+
21000	chr8	122970326	122971126	+
21009	chr17	47944287	47944913	+
21014	chr4	139086940	139087440	+
21016	chr16	48798771	48799399	+
21020	chr8	36130654	36131154	+
21038	chrX	48098772	48099272	+
21039	chr7	132728545	132729045	+
21046	chr13	36792559	36793499	+
21048	chr17	17871844	17872344	+
21049	chr3	20140915	20141575	+
21060	chr4	148901302	148901938	+
21061	chr2	166025302	166025930	+
21083	chr6	65567822	65568322	+
21086	chr16	48758602	48759102	+
21087	chr13	30841777	30842277	+
21093	chr15	58822459	58823265	+
21096	chr18	70799850	70800350	+
21100	chr7	80839240	80839956	+
21112	chr11	21115584	21116218	+
21115	chr16	49927660	49928408	+
21117	chr6	122576123	122576623	+
21120	chr6	134247592	134248092	+
21126	chr1	180542206	180542706	+
21131	chr4	32932058	32932558	+
21133	chr14	79504052	79504996	+
21144	chr5	102481683	102482183	+
21150	chr13	101730820	101731320	+
21162	chr4	88877381	88877881	+
21175	chr1	180305438	180305938	+
21182	chr10	75428725	75429225	+
21189	chr1	78538684	78539184	+
21196	chr5	107091946	107092446	+
21205	chr4	55355802	55356302	+
21207	chr13	91133503	91134135	+
21228	chr19	34644724	34645224	+
21230	chr1	191123970	191124470	+
21243	chr1	51449646	51450330	+
21244	chr10	12860294	12860794	+
21256	chr6	12069492	12070132	+
21258	chr3	69000791	69001455	+
21263	chr4	107803150	107803650	+
21265	chr2	32738319	32738819	+
21268	chr4	62316751	62317251	+
21282	chr4	32465232	32465930	+
21283	chr10	99285003	99285679	+
21287	chr6	124805121	124805883	+
21293	chr7	102233592	102234092	+
21295	chr7	19326798	19327298	+
21305	chr19	7458390	7459172	+
21311	chr3	139042071	139042571	+
21317	chr10	12754627	12755127	+
21320	chr2	9867345	9867845	+
21341	chr19	38387241	38387741	+
21352	chr7	98697104	98697876	+
21357	chr11	77351701	77352201	+
21368	chr5	53540058	53540558	+
21372	chr16	57434409	57434909	+
21376	chrX	167203641	167204313	+
21381	chr15	6724927	6725677	+
21385	chr5	23891612	23892246	+
21387	chrX	159705594	159706368	+
21394	chr10	117717641	117718313	+
21399	chr5	72740080	72740580	+
21413	chr6	50110779	50111279	+
21415	chr1	38902297	38902797	+
21425	chr18	65324721	65325221	+
21430	chr10	75937900	75938400	+
21431	chr11	116397340	116397840	+
21433	chr6	57271486	57271986	+
21449	chr7	63908815	63909579	+
21451	chr18	56731268	56732128	+
21458	chr4	11771970	11772470	+
21466	chr3	116003834	116004462	+
21467	chr6	54090838	54091338	+
21471	chr10	18921139	18921639	+
21474	chr16	24620163	24620791	+
21483	chr15	78300619	78301119	+
21485	chr5	107750858	107751358	+
21489	chr17	69421984	69422624	+
21490	chr10	42869187	42869687	+
21492	chr10	82798499	82799127	+
21503	chr12	77667685	77668339	+
21504	chr13	30822741	30823653	+
21506	chr1	144213455	144214091	+
21507	chr11	52240904	52241754	+
21510	chr7	58500671	58501171	+
21511	chr4	101221102	101221984	+
21515	chr10	62549693	62550193	+
21516	chr13	52874184	52874684	+
21523	chr16	24622185	24622967	+
21526	chr18	14679885	14680525	+
21527	chr9	45851492	45851992	+
21537	chr2	151971066	151971704	+
21545	chr18	68119321	68119821	+
21546	chrX	167036402	167036902	+
21550	chrX	78582874	78583526	+
21559	chr11	23572059	23572697	+
21570	chrX	151780271	151780897	+
21573	chr7	45447562	45448190	+
21580	chr11	70785467	70785967	+
21585	chr12	3671267	3671903	+
21599	chr10	93883094	93883594	+
21605	chr9	40994765	40995391	+
21607	chr7	75500890	75501390	+
21611	chr6	99332071	99332913	+
21626	chr1	138281993	138282671	+
21631	chr8	36129174	36129848	+
21632	chr5	65086412	65087036	+
21638	chr2	118972623	118973123	+
21639	chr14	101467335	101467963	+
21643	chrX	105926317	105926817	+
21647	chr10	7483031	7483531	+
21659	chr11	46215668	46216168	+
21664	chr16	23279927	23280427	+
21668	chr10	39521101	39521731	+
21669	chr12	99633452	99634088	+
21671	chr9	7850432	7851186	+
21688	chr11	73095496	73095996	+
21695	chr17	72822516	72823152	+
21705	chr4	149680288	149680930	+
21709	chr7	127153761	127154725	+
21724	chr3	65625332	65625832	+
21727	chr5	100536005	100536761	+
21739	chr17	51382236	51382736	+
21740	chr1	160275076	160275576	+
21741	chr3	130810859	130811613	+
21749	chr3	127763018	127763670	+
21750	chr5	53403669	53404169	+
21760	chr10	61446404	61447032	+
21761	chr9	64786267	64786767	+
21763	chr4	89145302	89145802	+
21765	chr3	115875518	115876018	+
21767	chr5	90362035	90362869	+
21768	chr6	72113405	72113905	+
21774	chr6	30051277	30051777	+
21779	chr1	13264053	13264679	+
21780	chr6	99048353	99048981	+
21784	chr13	51951295	51951795	+
21785	chr8	122918430	122919060	+
21787	chr5	96872805	96873591	+
21797	chr2	172404363	172404863	+
21801	chr13	37792961	37793461	+
21805	chr8	34546240	34546874	+
21811	chr9	62932725	62933225	+
21813	chr13	44799634	44800134	+
21828	chr11	99197111	99197941	+
21845	chr19	53532859	53533359	+
21852	chr17	34234932	34235432	+
21857	chr10	30625767	30626267	+
21864	chr17	47518003	47518503	+
21865	chr1	53882147	53882647	+
21876	chr3	21995573	21996073	+
21881	chr8	61475318	61475818	+
21890	chr16	31235698	31236198	+
21893	chr8	84840109	84840777	+
21895	chr6	7847437	7847937	+
21896	chr14	73058345	73058845	+
21899	chr1	34028821	34029445	+
21901	chr11	77363166	77363666	+
21904	chr13	36367687	36368187	+
21906	chr15	58853924	58854690	+
21913	chr13	101719493	101719993	+
21915	chr9	115618083	115618583	+
21918	chr5	107279670	107280170	+
21921	chr12	16921434	16922216	+
21931	chr11	68417477	68417977	+
21933	chr7	128459965	128460465	+
21934	chr3	131173935	131174435	+
21948	chrX	9139187	9139813	+
21949	chr12	73913959	73914801	+
21958	chr10	68151059	68151559	+
21978	chr2	153296957	153297457	+
21980	chr8	57589108	57589608	+
21987	chr7	114116706	114117206	+
21989	chr5	38554342	38554842	+
21993	chr9	61679944	61680444	+
21996	chr9	88404170	88404850	+
22015	chr5	103367498	103368256	+
22018	chr2	146062151	146062923	+
22023	chr16	3714688	3715188	+
22031	chrX	162760310	162760936	+
22038	chrX	107401641	107402395	+
22046	chr15	36492544	36493044	+
22049	chr8	110981383	110982333	+
22051	chr4	32554270	32555056	+
22066	chr14	79556036	79556536	+
22068	chr2	146415463	146416129	+
22076	chr15	96936746	96937246	+
22078	chr7	29025716	29026216	+
22084	chr5	140210314	140210814	+
22085	chr4	132647819	132648319	+
22097	chr12	111902651	111903275	+
22101	chr10	28776599	28777255	+
22102	chr6	134386135	134386635	+
22104	chr11	107124112	107124612	+
22111	chr13	54204871	54205371	+
22113	chr4	63874958	63875458	+
22117	chr8	20549993	20550747	+
22125	chr17	73229556	73230056	+
22139	chr9	15225123	15225623	+
22145	chr7	142474085	142474585	+
22149	chr11	79207920	79208618	+
22153	chr13	36789013	36789799	+
22158	chrX	16617846	16618574	+
22159	chr4	88169519	88170169	+
22168	chr19	57106949	57107449	+
22170	chr5	53543798	53544298	+
22174	chr17	24354759	24355259	+
22179	chr10	17985968	17986596	+
22187	chr17	29477674	29478314	+
22191	chr19	46043524	46044024	+
22222	chr10	119028671	119029295	+
22225	chr7	73504143	73504847	+
22234	chr4	150518562	150519062	+
22237	chr5	122482793	122483419	+
22239	chr11	76845597	76846097	+
22240	chr7	58402344	58402844	+
22241	chr15	66883231	66883891	+
22263	chr5	62745462	62745962	+
22275	chr9	114427828	114428328	+
22289	chr12	16900927	16901427	+
22292	chr4	136134851	136135351	+
22295	chr1	66882441	66882941	+
22304	chr11	97025983	97026483	+
22318	chr2	118620884	118621384	+
22326	chr11	116071359	116071859	+
22333	chr11	5292901	5293559	+
22340	chr13	30754761	30755261	+
22347	chr2	9882797	9883297	+
22365	chr2	68466218	68466718	+
22366	chr4	136125486	136126214	+
22370	chr13	45856081	45856581	+
22372	chr7	106523377	106524293	+
22380	chr3	59202091	59202719	+
22385	chr12	73876400	73876900	+
22398	chr19	29414694	29415194	+
22400	chr4	101222688	101223188	+
22404	chr3	86247348	86248126	+
22408	chr13	95859298	95859798	+
22410	chr3	103715082	103715706	+
22411	chr2	13835839	13836339	+
22423	chr11	48823472	48823972	+
22430	chr1	133541547	133542047	+
22441	chr5	139395434	139395934	+
22444	chr11	96861783	96862283	+
22451	chr10	94526081	94526581	+
22464	chr18	32310510	32311010	+
22466	chr1	88629412	88630072	+
22474	chr3	153957732	153958232	+
22481	chr2	153323643	153324327	+
22486	chr18	38600627	38601127	+
22490	chr4	34863952	34864452	+
22491	chr4	63924106	63924606	+
22524	chr16	91869253	91869753	+
22525	chr16	93446788	93447288	+
22528	chr11	11551949	11552593	+
22531	chr11	90241815	90242315	+
22533	chr4	143143572	143144072	+
22541	chr16	94252321	94252821	+
22543	chr1	13163534	13164034	+
22547	chr11	68554145	68554895	+
22556	chr16	38358531	38359157	+
22559	chr6	50387807	50388437	+
22561	chr11	86292050	86292674	+
22564	chr5	146787359	146788019	+
22568	chr11	108285589	108286089	+
22572	chr1	39934322	39934822	+
22575	chr12	17737046	17737546	+
22578	chr5	113774184	113774684	+
22583	chr3	129588096	129588726	+
22584	chr11	17182748	17183382	+
22587	chr1	146804927	146805813	+
22599	chr14	18224650	18225150	+
22611	chr13	30679114	30679614	+
22612	chr5	134175867	134176367	+
22618	chr8	45899724	45900224	+
22619	chr16	18458572	18459072	+
22627	chr4	88088696	88089322	+
22634	chr16	52293493	52293993	+
22636	chr1	161039528	161040028	+
22648	chr11	4536727	4537227	+
22654	chr13	30802078	30802578	+
22656	chr14	73451036	73451536	+
22659	chr4	102523665	102524485	+
22660	chrX	107264279	107264927	+
22666	chr8	22607020	22607520	+
22679	chr7	34233847	34234347	+
22694	chr15	5464011	5464511	+
22699	chr12	51681895	51682395	+
22703	chr14	55905766	55906266	+
22705	chr17	31994921	31995553	+
22708	chr10	17919451	17919951	+
22712	chr2	128325125	128325625	+
22719	chr1	60565521	60566149	+
22735	chr2	77176601	77177101	+
22736	chr16	84559919	84560611	+
22737	chr15	62824097	62824597	+
22738	chr4	57726764	57727264	+
22742	chr11	72608271	72608771	+
22745	chr4	88178678	88179324	+
22772	chr15	97405999	97406499	+
22774	chr3	126829542	126830042	+
22786	chr2	59483222	59483722	+
22791	chr5	107734290	107734790	+
22793	chr6	15753454	15754214	+
22794	chr6	134716521	134717021	+
22796	chr7	84148799	84149299	+
22803	chr9	11559655	11560155	+
22823	chr2	9946413	9947123	+
22824	chr4	138913088	138913588	+
22835	chr13	107826069	107826695	+
22836	chr1	173931856	173932528	+
22842	chr17	44456326	44456826	+
22858	chr4	149647632	149648314	+
22862	chr8	71629144	71629644	+
22869	chr4	89123024	89123524	+
22875	chr11	34508955	34509455	+
22877	chr6	127561501	127562001	+
22881	chr13	48846230	48846866	+
22889	chr5	105120106	105120868	+
22894	chr1	61054538	61055038	+
22898	chr5	53425515	53426015	+
22900	chr15	6625267	6625897	+
22915	chr2	65189865	65190365	+
22940	chr4	87890665	87891495	+
22954	chr6	22344497	22344997	+
22957	chr6	122387568	122388068	+
22959	chr4	41352815	41353441	+
22974	chr8	34760386	34760886	+
22977	chr5	110284081	110284581	+
22981	chr1	36233425	36234185	+
23000	chr4	6889955	6890737	+
23021	chr12	107955415	107956059	+
23023	chr3	84569763	84570263	+
23051	chr15	62726419	62726919	+
23058	chr10	80955604	80956104	+
23064	chr15	36280419	36280919	+
23075	chr1	95450260	95450884	+
23077	chr4	62557095	62557595	+
23087	chr2	122160950	122161450	+
23091	chr8	81873386	81874010	+
23092	chr9	21126410	21126910	+
23101	chr10	61475899	61476399	+
23105	chr15	62246078	62246716	+
23109	chr1	153741198	153742004	+
23115	chr10	20060797	20061297	+
23120	chr17	88463787	88464287	+
23135	chr9	104002651	104003311	+
23139	chr8	81844324	81844956	+
23150	chr9	114467642	114468508	+
23157	chr12	80229416	80229916	+
23166	chr6	31169659	31170289	+
23172	chr5	103736058	103736820	+
23179	chr13	45971173	45971821	+
23181	chr6	103309054	103309554	+
23190	chr7	127744296	127744796	+
23195	chr7	30842124	30842624	+
23197	chr2	18910205	18910705	+
23198	chr10	122653280	122653780	+
23205	chr3	60564764	60565392	+
23207	chr17	57338183	57338683	+
23212	chr9	120082821	120083321	+
23216	chr12	91585431	91585931	+
23218	chr5	91985547	91986047	+
23240	chr2	6323587	6324217	+
23241	chr5	67840875	67841375	+
23242	chr10	63256754	63257254	+
23247	chr6	99130976	99131476	+
23252	chr15	85345585	85346211	+
23267	chr19	57136169	57136669	+
23268	chr12	105027636	105028136	+
23276	chr2	135658282	135658908	+
23279	chr8	126904060	126904560	+
23304	chr7	75664166	75664794	+
23316	chr7	102381928	102382598	+
23319	chr9	118751246	118751746	+
23338	chr18	89252335	89252961	+
23344	chr10	96535361	96535861	+
23347	chr2	6558920	6559594	+
23359	chr15	99399848	99400472	+
23365	chr17	65939554	65940054	+
23380	chr11	80497286	80497786	+
23383	chr7	76230007	76230507	+
23384	chr16	23982908	23983408	+
23388	chr4	109726969	109727469	+
23390	chr13	44319963	44320463	+
23396	chr4	129406492	129406992	+
23405	chr7	75523307	75524013	+
23412	chr3	60586545	60587045	+
23418	chr8	25122407	25123031	+
23423	chr9	40415281	40415905	+
23429	chr3	121490792	121491292	+
23437	chr1	128398987	128399615	+
23438	chr5	36089208	36089708	+
23458	chr18	46447480	46447980	+
23472	chr5	23219306	23219806	+
23475	chr17	72948038	72948666	+
23478	chr19	40611709	40612209	+
23488	chrX	167175051	167175551	+
23503	chr3	69208279	69208779	+
23505	chr10	75429263	75429973	+
23507	chr5	110267085	110267791	+
23515	chrX	107158926	107159552	+
23519	chr10	54024901	54025541	+
23544	chr2	29676696	29677322	+
23545	chr5	120644176	120644676	+
23546	chr14	76152674	76153174	+
23554	chr11	88091899	88092529	+
23555	chr13	21384919	21385419	+
23559	chr10	85003476	85003976	+
23562	chr16	70328938	70329438	+
23571	chrX	42365632	42366394	+
23575	chr10	42259738	42260362	+
23594	chr9	122150609	122151237	+
23597	chr13	30638627	30639127	+
23606	chr16	32929312	32930074	+
23607	chr11	51843047	51843689	+
23609	chr11	48820607	48821107	+
23616	chr5	38566021	38566521	+
23620	chr6	29793684	29794350	+
23625	chr5	121386934	121387434	+
23627	chr6	145093213	145093713	+
23631	chr4	46578845	46579635	+
23638	chr19	53413696	53414470	+
23644	chr15	80541350	80541850	+
23645	chr11	110463903	110464403	+
23655	chr17	57197769	57198269	+
23664	chr1	191226591	191227243	+
23682	chr16	75849073	75849697	+
23684	chr3	32420824	32421324	+
23691	chr13	32980247	32980747	+
23696	chr12	73324759	73325423	+
23717	chr7	84167003	84167803	+
23721	chr13	44782008	44782508	+
23725	chr16	51988859	51989519	+
23728	chr6	146482638	146483138	+
23734	chr5	3516704	3517204	+
23737	chr7	51860774	51861274	+
23746	chrX	151951141	151951641	+
23759	chr10	95964069	95964569	+
23760	chr17	35870576	35871076	+
23763	chr11	109431013	109431655	+
23767	chr8	105348991	105349621	+
23777	chrX	107277374	107277874	+
23779	chr2	18518771	18519271	+
23796	chr6	115684814	115685314	+
23802	chr19	9082397	9082897	+
23808	chr9	124056669	124057169	+
23809	chr7	114274076	114274844	+
23812	chr1	95593827	95594327	+
23822	chr8	69118716	69119342	+
23826	chr4	108638359	108638859	+
23836	chr6	30283852	30284352	+
23840	chr15	81131009	81131509	+
23850	chr5	98167981	98168667	+
23864	chr9	103474076	103474576	+
23872	chr9	13652197	13652697	+
23880	chr10	98921363	98922085	+
23885	chr11	46429176	46429860	+
23904	chr16	50070093	50070899	+
23920	chr17	46172993	46173493	+
23924	chr4	32140664	32141164	+
23925	chr6	108711868	108712368	+
23929	chr17	33834399	33834899	+
23930	chr16	33200288	33200788	+
23934	chr5	64655198	64655698	+
23935	chr10	13475288	13475788	+
23951	chr6	48073458	48074186	+
23957	chr1	171828029	171828529	+
24000	chr4	101261940	101262440	+
24006	chr1	52124169	52124799	+
24012	chr9	58280061	58280561	+
24013	chr5	9084842	9085342	+
24017	chr10	7810424	7810924	+
24041	chr9	78022646	78023146	+
24062	chr7	100504945	100505445	+
24068	chr12	33040814	33041314	+
24073	chr13	30636670	30637298	+
24075	chr12	99379026	99379526	+
24097	chr4	133837907	133838531	+
24106	chr10	75435495	75435995	+
24108	chr10	85162869	85163369	+
24113	chr6	38808846	38809512	+
24117	chr19	26820497	26820997	+
24121	chr5	121241363	121241863	+
24126	chr2	11608913	11609413	+
24155	chr8	122956679	122957179	+
24162	chr2	6335094	6335594	+
24174	chr16	49948793	49949293	+
24189	chr1	131613271	131613771	+
24195	chr5	150620613	150621113	+
24197	chr8	126602970	126603470	+
24198	chr13	51646991	51647491	+
24201	chr9	62967910	62968732	+
24210	chr12	73294659	73295159	+
24214	chr2	157191010	157191510	+
24219	chr11	75983757	75984587	+
24229	chr13	81756335	81756835	+
24231	chr17	44714917	44715417	+
24248	chr5	32034885	32035553	+
24255	chr11	74708085	74708719	+
24269	chr14	79551120	79551746	+
24270	chr2	38509068	38509568	+
24275	chrX	57180697	57181197	+
24278	chr18	46176034	46176534	+
24284	chrX	47912757	47913257	+
24285	chr4	149943593	149944093	+
24295	chr3	52553893	52554393	+
24313	chr17	21370118	21370618	+
24320	chr3	103804322	103804822	+
24323	chr12	70826589	70827089	+
24345	chr16	49975590	49976090	+
24362	chr5	140701694	140702324	+
24392	chr18	5390443	5390943	+
24399	chr2	28507115	28507615	+
24417	chr9	114417842	114418342	+
24426	chr17	50135633	50136133	+
24428	chr8	11452317	11452817	+
24433	chr6	83017060	83017560	+
24440	chr6	117896531	117897031	+
24441	chrX	7672873	7673499	+
24454	chr4	88078031	88078531	+
24462	chr11	46453021	46453521	+
24471	chr2	11141489	11141989	+
24489	chr4	133468236	133468736	+
24502	chrX	57222149	57222649	+
24506	chr3	93504695	93505195	+
24521	chr7	84136541	84137041	+
24537	chr2	145912905	145913405	+
24553	chr10	95297282	95297782	+
24555	chrX	20817376	20817876	+
24581	chr2	167712991	167713491	+
24593	chr8	34781916	34782540	+
24601	chr5	118040362	118040986	+
24605	chr4	44160003	44160717	+
24623	chr17	35214690	35215190	+
24627	chr2	6598918	6599418	+
24630	chr11	76477549	76478049	+
24642	chr7	110252350	110252986	+
24654	chr19	9038108	9038608	+
24658	chr2	31027242	31027742	+
24681	chr17	24352782	24353282	+
24711	chr10	96477682	96478182	+
24730	chr2	167066762	167067262	+
24745	chr11	98982385	98982885	+
24757	chr11	116850356	116851140	+
24770	chr16	20911764	20912264	+
24813	chr3	60438866	60439546	+
24850	chr1	83006347	83006985	+
24852	chr8	81527551	81528051	+
24867	chr4	98096677	98097339	+
24873	chr4	135078837	135079479	+
24900	chr5	107284260	107284760	+
24904	chr15	59416193	59416693	+
24917	chr10	6953134	6953634	+
24919	chr19	32832015	32832515	+
24921	chr9	13460403	13460903	+
24927	chr1	91458473	91458973	+
24962	chr16	64800679	64801179	+
24974	chr2	57116420	57116920	+
24994	chr18	84302119	84302619	+
25010	chr14	53545584	53546228	+
25040	chr10	121457809	121458309	+
25054	chr11	106199141	106200023	+
25055	chr14	74852974	74853474	+
25057	chr1	171631284	171631784	+
25058	chr10	39402748	39403376	+
25074	chr7	126189924	126190424	+
25081	chr17	57113255	57113755	+
25092	chrX	57326466	57326966	+
25105	chr19	26645251	26645751	+
25126	chr19	34189086	34189586	+
25142	chr13	55281613	55282307	+
25148	chr18	73548211	73548711	+
25159	chr3	95707532	95708032	+
25160	chr4	89152742	89153370	+
25172	chr4	102507748	102508248	+
25200	chr4	83354766	83355266	+
25221	chr16	84619598	84620098	+
25225	chr2	167919476	167919976	+
25232	chr8	23886173	23886673	+
25253	chr4	129007384	129007884	+
25269	chr3	144432805	144433305	+
25282	chr10	14074593	14075093	+
25284	chr7	118239379	118239879	+
25285	chr2	31039079	31039579	+
25319	chr5	107981003	107981503	+
25336	chr16	33266640	33267140	+
25404	chr6	117896557	117897057	+
25407	chrX	73921289	73921789	+
25426	chr16	84711452	84711952	+
25458	chr15	5776766	5777266	+
25467	chr4	150040444	150041070	+
25468	chr7	58474352	58474852	+
25479	chr16	94593810	94594310	+
25526	chr3	133076578	133077078	+
25533	chr16	95752212	95752712	+
25535	chr13	22026350	22026850	+
25539	chr5	97006668	97007168	+
25541	chr8	36163422	36163922	+
25545	chr9	72087827	72088327	+
25550	chr17	5239009	5239509	+
25560	chr10	5823435	5823935	+
25580	chr4	101239441	101239941	+
25581	chr17	5129029	5129529	+
25587	chr11	106695488	106695988	+
25598	chr5	62710696	62711196	+
25606	chr7	74495209	74495839	+
25610	chr9	68965965	68966749	+
25624	chr17	48381745	48382435	+
25625	chr8	46647331	46647831	+
25635	chr4	101258471	101258971	+
25645	chr16	23311951	23312579	+
25657	chrX	167157455	167158083	+
25659	chr9	69940702	69941202	+
25671	chr14	69979388	69979888	+
25674	chrX	108832599	108833099	+
25683	chr16	91561976	91562476	+
25684	chr1	165736097	165736597	+
25690	chr11	86380046	86380546	+
25724	chr11	61122582	61123082	+
25725	chr11	11820400	11820900	+
25728	chr1	38723350	38723850	+
25736	chr4	148592046	148592546	+
25758	chr17	47548967	47549467	+
25763	chr3	139064053	139064553	+
25778	chr17	45631734	45632234	+
25795	chr16	8631481	8631981	+
25822	chr3	83994362	83994862	+
25855	chrX	142681811	142682311	+
25869	chr13	30602449	30602949	+
25881	chr11	48819527	48820027	+
25891	chr9	72461006	72461650	+
25917	chr7	16326193	16326693	+
25938	chr5	105355841	105356469	+
25943	chr1	153299701	153300397	+
25956	chr3	93572697	93573197	+
25970	chr10	122096642	122097142	+
26017	chr8	81870492	81870992	+
26026	chr17	47536036	47536536	+
26039	chr9	123986076	123986576	+
26041	chr2	19630864	19631364	+
26050	chr3	96564868	96565368	+
26064	chr6	145947512	145948012	+
26071	chrX	159857211	159857711	+
26092	chr3	61368582	61369242	+
26122	chr10	4517733	4518233	+
26142	chr13	36800969	36801469	+
26156	chr1	144264047	144264683	+
26159	chr4	11161201	11161701	+
26217	chr12	92881897	92882525	+
26242	chr10	116934234	116934734	+
26258	chr17	83854230	83854730	+
26269	chr9	33000532	33001032	+
26273	chr7	30830154	30830654	+
26292	chr3	115777733	115778233	+
26294	chr10	94425986	94426486	+
26300	chr4	35005457	35005957	+
26302	chrX	10714151	10714651	+
26319	chr11	99133560	99134220	+
26360	chr3	32427799	32428299	+
26369	chr10	128871562	128872190	+
26375	chr11	49209161	49209661	+
26390	chr1	66280615	66281115	+
26415	chr1	138077315	138077815	+
26428	chr1	69653626	69654126	+
26444	chr2	11626165	11626665	+
26453	chr14	53104811	53105605	+
26477	chr5	124018299	124018799	+
26502	chr2	139926266	139926766	+
26526	chr11	100814447	100814947	+
26550	chr2	44957027	44957527	+
26554	chr6	31170964	31171464	+
26561	chr18	66477957	66478457	+
26567	chr15	95804734	95805234	+
26582	chr9	46035424	46035924	+
26650	chr4	140684354	140684854	+
26672	chr9	59659446	59659946	+
26682	chr4	59682092	59682592	+
26713	chr3	152920382	152920882	+
26717	chr9	69466892	69467392	+
26743	chr17	52456733	52457233	+
26772	chr14	65071473	65071973	+
26786	chr13	55437036	55437536	+
26854	chr11	97122093	97122593	+
26891	chr14	50805519	50806145	+
26900	chr7	102396052	102396552	+
26947	chr1	155393554	155394268	+
26980	chr2	161053417	161053917	+
27033	chr4	116420349	116420849	+
27037	chr8	46706918	46707418	+
27046	chr15	81959746	81960246	+
27097	chr8	35366545	35367045	+
27100	chr4	63547622	63548122	+
27147	chr2	153233498	153233998	+
27158	chrX	160603801	160604467	+
27187	chr11	19989276	19989776	+
27198	chr14	118774591	118775091	+
27200	chr11	22662565	22663065	+
27201	chr5	111200298	111200798	+
27227	chr2	79238798	79239458	+
27266	chr4	87999651	88000151	+
27287	chr8	34758564	34759232	+
27293	chr11	74706760	74707260	+
27304	chr18	90540722	90541360	+
27379	chr16	8830942	8831442	+
27390	chr11	34395354	34395854	+
27394	chrX	73009934	73010434	+
27408	chr6	108545358	108545858	+
27414	chr12	12323474	12323974	+
27427	chr1	86439560	86440060	+
27453	chr10	121640098	121640598	+
27484	chr18	9409426	9409926	+
27493	chr4	141536166	141536666	+
27503	chr9	33060909	33061409	+
27506	chr6	147106312	147106964	+
27565	chr9	64716439	64717073	+
27578	chr6	134191711	134192211	+
27580	chr1	51466272	51466772	+
27581	chr16	57568858	57569358	+
27598	chr1	39937038	39937538	+
27665	chr10	39495545	39496045	+
27678	chr11	115427804	115428304	+
27743	chr3	60615661	60616285	+
