cluster	chr_name	start	end	tag_count_no_peptide	tag_count_10um_k99a	tag_count_100um_k99a	tag_count_0_1um_pcc	tag_count_10um_pcc
512	chr4	144995354	144996806	25.9	37.0	14.7	25.3	26.0
512	chr4	145228391	145231369	101.8	105.4	99.0	127.8	61.2
512	chr4	145234859	145237261	65.9	52.0	55.4	86.4	58.9
512	chr4	145584489	145587007	108.5	78.5	35.6	92.6	39.9
513	chr5	28317366	28320878	144.3	107.7	51.5	109.9	90.1
513	chr5	28167518	28169616	110.1	94.0	41.9	79.0	56.0
514	chr5	121837587	121839717	144.3	111.3	56.6	90.8	60.7
515	chr6	73247435	73249323	144.3	120.4	70.7	122.9	58.9
515	chr6	72897860	72898650	39.2	43.3	18.7	43.2	28.9
515	chr6	73253854	73256266	130.2	78.9	52.0	71.0	58.3
516	chr7	30231050	30233534	144.3	128.6	0.0	109.9	41.6
516	chr7	30176352	30177014	20.0	18.7	0.0	17.9	10.4
517	chr1	58584503	58586747	143.5	63.9	48.6	59.3	49.1
518	chr3	89182263	89185281	143.5	0.0	20.4	112.4	15.6
518	chr3	89299050	89299732	34.2	0.0	0.0	28.4	0.0
519	chr8	116977919	116980187	143.5	126.8	0.0	138.3	102.8
519	chr8	116586495	116589049	126.0	111.8	0.0	113.6	73.4
519	chr8	117033419	117034055	18.4	13.2	0.0	11.7	10.4
519	chr8	117281562	117283020	73.4	88.5	27.1	91.4	55.5
520	chr11	16950491	16952269	143.5	128.6	0.0	106.2	113.8
521	chr11	107025534	107029084	143.5	133.7	74.1	63.0	82.6
521	chr11	106761809	106763833	94.3	65.7	55.4	60.5	56.0
521	chr11	107100928	107103682	141.0	106.7	80.3	102.5	83.8
522	chr12	100186643	100188871	143.5	119.5	100.7	121.6	54.9
522	chr12	100626584	100627346	23.4	17.8	14.7	19.8	10.4
522	chr12	100200933	100203135	125.1	152.4	82.0	134.6	88.4
522	chr12	100164742	100165870	40.9	37.9	21.5	28.4	19.1
523	chr14	118136432	118138470	143.5	124.1	41.9	0.0	49.7
524	chr19	55098154	55100084	143.5	103.6	83.1	122.9	44.5
524	chr19	55218279	55219031	44.2	31.9	29.4	27.8	27.1
525	chr1	21961183	21963293	142.7	123.2	70.1	129.0	89.5
525	chr1	21829612	21830514	52.6	47.4	39.6	44.5	39.9
526	chr1	60094793	60098021	142.7	118.2	58.3	82.7	66.4
527	chr2	150786004	150788374	142.7	141.4	71.3	142.6	99.4
528	chr6	48443163	48446049	142.7	138.7	56.6	130.3	53.7
528	chr6	48601225	48603187	134.3	129.1	83.7	124.1	83.2
529	chr13	23530413	23533067	142.7	121.8	55.4	121.6	43.3
530	chr14	70099146	70101358	142.7	116.3	51.5	132.8	125.9
530	chr14	69977812	69980502	105.1	90.3	74.1	109.9	93.0
530	chr14	70055594	70058670	146.8	139.1	105.2	172.3	143.3
530	chr14	70065121	70067399	126.0	112.7	92.8	125.3	101.7
531	chr17	25254563	25258067	142.7	83.9	73.5	142.6	38.1
532	chr17	25784873	25786361	142.7	138.2	58.3	114.8	98.2
532	chr17	25474471	25475525	48.4	65.7	26.6	62.4	36.4
532	chr17	26011504	26012312	30.0	31.9	20.9	33.3	15.0
532	chr17	25983265	25986607	138.5	164.7	61.6	177.8	138.1
533	chr3	86546221	86548031	141.8	122.7	26.6	122.3	61.8
533	chr3	86758193	86759603	54.2	56.6	15.8	64.2	25.4
534	chr4	116073105	116075509	141.8	108.6	65.0	117.9	99.4
535	chr8	94836704	94839448	141.8	120.4	66.2	102.5	87.8
535	chr8	94870199	94871853	90.9	82.1	34.5	72.2	46.8
535	chr8	95320431	95321503	69.2	48.4	20.4	61.1	40.4
536	chr15	37960172	37962262	141.8	107.2	45.2	103.1	41.6
536	chr15	38199481	38200541	35.9	30.1	24.3	25.9	15.0
537	chr17	66517834	66520582	141.8	93.5	57.1	115.5	73.9
537	chr17	66512265	66514653	26.7	20.1	10.7	38.3	25.4
538	chr1	93342436	93345192	141.0	127.3	63.3	137.1	106.3
538	chr1	93115056	93115980	19.2	21.9	14.7	22.8	17.3
538	chr1	93668523	93669939	70.1	69.8	47.5	77.8	66.4
539	chr2	68860795	68863607	141.0	128.6	62.2	135.2	116.1
539	chr2	68907490	68908916	93.4	81.7	52.6	72.9	61.2
539	chr2	68782618	68783506	62.6	51.5	43.5	49.4	39.3
539	chr2	68931599	68933195	50.1	43.8	18.7	38.9	43.3
540	chr2	119207913	119209983	141.0	106.3	67.3	116.7	101.1
540	chr2	118895408	118898086	151.0	162.9	81.4	157.4	90.7
540	chr2	118975739	118977175	63.4	57.9	40.7	58.7	46.8
541	chr4	134185720	134187858	141.0	133.7	40.7	105.0	89.5
541	chr4	134446718	134447406	19.2	16.4	10.2	9.26	10.4
541	chr4	134114381	134122591	461.4	341.7	190.6	376.6	243.2
542	chr6	65671467	65672791	141.0	136.4	62.8	129.0	75.7
543	chr7	127470393	127473155	141.0	136.9	56.6	78.4	52.6
544	chr11	93954787	93956615	141.0	138.7	32.8	139.5	54.3
544	chr11	94275219	94278173	108.5	108.6	45.2	113.6	40.4
545	chr11	100526890	100529260	141.0	126.8	31.7	103.1	89.0
545	chr11	100570378	100571618	58.4	50.2	0.0	63.6	53.1
545	chr11	100813727	100815773	101.8	63.4	0.0	67.9	58.3
545	chr11	100930852	100932698	116.8	93.1	63.9	92.0	61.2
546	chr1	180903706	180906492	140.2	101.7	61.6	90.1	76.2
546	chr1	180911300	180913148	106.8	59.3	58.8	51.2	39.9
546	chr1	181249789	181250431	19.2	16.0	11.9	16.7	8.66
547	chr2	155825400	155827630	140.2	135.0	88.8	137.7	50.3
547	chr2	155978081	155979859	90.9	87.1	59.4	99.4	73.9
547	chr2	156189931	156191539	74.3	88.0	48.1	79.7	53.1
548	chr4	138972538	138974638	140.2	125.5	49.8	96.9	53.1
548	chr4	139336836	139337820	25.9	23.7	9.05	19.1	10.4
549	chr8	3277743	3280383	140.2	83.0	41.3	88.3	68.2
550	chr10	34018484	34021208	140.2	95.8	69.0	107.4	71.6
551	chr10	34126462	34128826	140.2	110.9	70.1	131.5	79.1
552	chr11	95308297	95311059	140.2	68.4	73.5	93.9	60.7
552	chr11	95353052	95358996	483.9	375.0	253.9	375.4	278.4
552	chr11	95690854	95691766	36.7	20.5	20.4	27.8	18.5
552	chr11	95728203	95730055	75.9	37.4	27.7	28.4	40.4
553	chr19	9133982	9136196	140.2	133.7	64.5	132.1	89.0
553	chr19	8820904	8822940	158.5	154.2	87.1	158.1	117.3
553	chr19	8943264	8946046	109.3	114.5	87.7	135.2	115.0
554	chr1	121430262	121432424	139.3	116.3	48.1	120.4	73.9
555	chr11	58322405	58324471	139.3	139.1	93.3	0.0	116.1
556	chr11	98681712	98684018	139.3	78.5	53.2	61.1	74.5
556	chr11	99104070	99106584	117.6	74.4	26.6	51.2	28.3
556	chr11	99111413	99112615	50.9	31.9	27.1	26.6	31.2
557	chr13	94358110	94360570	139.3	0.0	41.9	121.6	46.8
558	chr5	151367035	151369011	138.5	132.8	46.9	136.5	99.4
558	chr5	151246452	151248188	71.8	73.0	37.9	68.5	36.4
559	chr7	80114183	80116661	138.5	106.3	63.9	117.9	56.0
559	chr7	80122787	80123811	71.8	43.8	46.4	58.7	40.4
559	chr7	80176522	80177152	16.7	8.21	10.7	11.7	8.66
559	chr7	80090288	80093110	85.9	104.0	44.1	79.0	68.2
559	chr7	80031820	80034380	139.3	120.0	84.8	129.0	95.9
559	chr7	80299117	80300311	33.4	19.6	23.8	34.6	16.2
559	chr7	80627857	80629689	121.8	105.4	73.5	99.4	30.6
560	chr7	104350189	104353439	138.5	122.3	51.5	96.9	0.0
561	chr7	132314194	132316762	138.5	126.4	70.7	104.3	61.8
562	chr8	85297412	85300008	138.5	73.4	46.4	67.3	53.7
563	chr12	72663710	72665876	138.5	121.8	87.7	107.4	50.3
564	chr13	49340793	49343161	138.5	128.6	60.5	125.3	60.1
564	chr13	49361960	49363218	21.7	28.3	21.5	29.0	16.8
564	chr13	48976674	48979350	85.1	105.4	56.6	95.7	58.9
565	chr13	108043176	108046042	138.5	91.2	68.4	86.4	134.6
565	chr13	108425462	108426966	48.4	42.4	31.1	40.8	50.3
566	chr17	57009681	57011707	138.5	120.9	41.9	132.8	0.0
566	chr17	57188549	57189827	36.7	32.8	19.8	53.1	0.0
566	chr17	57096218	57097340	52.6	37.9	17.5	43.2	20.2
567	chr18	38993337	38995223	138.5	132.3	51.5	125.3	86.1
567	chr18	38630944	38632652	104.3	109.9	59.4	96.3	82.0
567	chr18	39020062	39021972	84.3	62.5	56.6	57.4	49.7
567	chr18	38804180	38804808	15.9	11.4	7.92	10.5	9.82
568	chr3	135421403	135423911	137.7	81.2	66.2	101.9	76.8
568	chr3	135200228	135201434	58.4	49.3	42.4	37.7	42.2
568	chr3	135191965	135192595	22.5	19.2	10.7	14.8	18.5
569	chr4	101646708	101649218	137.7	136.4	60.5	84.6	57.8
569	chr4	101292462	101294876	166.0	140.5	74.1	129.7	76.8
570	chr4	121097468	121099000	137.7	108.1	46.4	137.1	0.0
571	chr5	53587953	53590279	137.7	104.5	48.6	58.7	63.5
572	chr7	127840231	127842779	137.7	124.1	68.4	103.7	84.9
572	chr7	127479350	127481800	234.4	208.5	169.1	209.9	154.8
572	chr7	128042516	128043182	25.9	23.3	8.48	21.6	17.3
572	chr7	127952756	127953524	27.5	26.9	19.8	24.1	11.0
572	chr7	128251941	128252981	35.9	34.2	17.0	26.6	17.3
572	chr7	128373295	128377445	188.6	165.6	127.8	144.5	139.8
573	chr9	62340729	62343761	137.7	130.5	46.4	54.3	48.5
574	chr9	110407137	110409477	137.7	129.6	44.1	137.7	57.2
574	chr9	110457775	110459573	68.4	59.3	27.1	59.3	31.8
574	chr9	110709341	110710521	56.7	53.8	27.7	63.6	45.1
575	chr10	40881890	40884934	137.7	132.3	36.8	69.8	43.3
576	chr11	23256954	23258910	137.7	135.5	50.9	128.4	86.1
576	chr11	23007387	23009433	161.9	162.4	0.0	140.8	124.2
576	chr11	23067045	23068653	85.1	86.7	49.2	75.9	53.7
577	chr18	32836318	32838586	137.7	111.3	59.9	120.4	84.9
577	chr18	32351862	32353206	80.1	74.8	46.4	69.8	53.7
577	chr18	32961067	32961859	17.5	10.5	7.92	11.1	10.4
577	chr18	32952726	32956350	136.8	82.1	70.7	77.2	82.6
578	chr2	127207285	127209335	136.8	126.4	61.1	116.7	40.4
578	chr2	127182304	127183590	85.9	75.3	35.1	59.3	40.4
579	chr7	30093477	30096039	136.8	134.6	41.3	99.4	96.5
579	chr7	30176352	30177014	20.0	18.7	0.0	17.9	10.4
580	chr9	108048196	108050320	136.8	116.3	65.6	123.5	79.7
580	chr9	108266033	108266819	20.9	21.9	13.6	23.5	11.6
580	chr9	108200806	108201694	34.2	36.0	19.2	24.1	13.9
580	chr9	108451856	108453008	60.1	47.9	17.0	47.5	31.8
580	chr9	107723742	107724842	41.7	28.7	24.3	27.2	27.7
581	chr10	81558764	81562192	136.8	134.1	53.7	92.6	74.5
581	chr10	81569931	81572201	107.6	120.9	42.4	127.2	89.0
581	chr10	81429469	81430585	53.4	44.7	25.4	48.2	38.7
582	chr18	35830446	35833296	136.8	91.2	57.7	114.2	54.3
582	chr18	35888873	35890931	102.6	87.6	27.7	92.0	75.1
582	chr18	35847224	35851014	186.9	162.9	113.7	150.0	110.3
582	chr18	35917754	35919736	161.9	157.4	84.8	141.4	89.5
582	chr18	35729703	35731169	97.6	82.1	41.9	74.1	54.9
582	chr18	35744974	35746412	49.2	38.3	24.3	58.0	28.9
582	chr18	35873184	35874196	50.9	55.2	15.8	50.6	22.5
582	chr18	36018553	36019627	62.6	59.8	41.3	51.9	28.9
582	chr18	35776189	35777377	56.7	37.9	26.0	32.7	22.0
583	chrX	73784373	73788139	136.8	73.0	61.6	81.5	64.1
584	chr1	163993582	163995662	136.0	0.0	0.0	95.1	0.0
585	chr2	22894911	22896855	136.0	118.6	52.0	104.3	53.7
585	chr2	22782821	22785945	103.5	110.9	63.3	81.5	54.9
585	chr2	22810620	22812094	48.4	22.4	17.0	32.7	26.0
585	chr2	22744047	22744687	25.9	18.7	13.6	15.4	11.6
586	chr4	47351714	47353102	136.0	117.2	56.0	101.3	73.4
586	chr4	47319133	47320959	60.9	46.1	25.4	49.4	17.3
587	chr8	105964770	105967544	136.0	92.2	39.0	106.2	95.3
587	chr8	106016920	106017720	27.5	18.2	0.0	17.3	15.0
588	chr12	75668847	75671217	136.0	131.8	52.0	70.4	92.4
588	chr12	75726229	75728261	163.5	130.0	77.5	141.4	100.5
588	chr12	75766878	75767822	20.9	21.0	12.4	14.8	20.8
589	chr14	21831358	21833626	136.0	78.0	56.0	68.5	61.2
589	chr14	21682566	21683414	29.2	17.8	12.4	27.2	12.1
590	chr2	120153231	120155043	135.2	108.1	54.3	106.8	57.2
591	chr7	81762100	81764744	135.2	97.2	39.0	115.5	45.1
592	chr7	81788551	81790431	135.2	122.7	53.7	0.0	33.5
593	chr9	48985828	48988932	135.2	112.2	39.0	92.0	62.4
594	chr14	55014137	55016159	135.2	131.8	45.2	69.2	105.1
595	chr17	71525861	71527887	135.2	117.2	48.6	108.7	70.5
595	chr17	71469791	71474307	222.8	213.0	118.2	225.4	126.5
595	chr17	71478403	71480065	49.2	51.5	32.8	45.7	26.6
595	chr17	71484761	71488047	177.7	188.0	112.5	195.1	139.2
596	chr18	20893425	20896293	135.2	67.5	36.8	122.3	54.9
596	chr18	20960555	20965617	211.1	153.3	77.5	147.0	106.9
596	chr18	20967371	20970503	111.8	51.5	31.7	56.8	30.0
597	chr10	128336039	128338525	134.3	133.2	34.5	90.1	93.6
597	chr10	128221625	128222125	17.5	19.2	0.0	18.5	11.6
597	chr10	128503617	128505497	78.4	72.1	25.4	80.3	73.9
598	chr11	64078680	64080866	134.3	126.8	33.4	109.3	88.4
598	chr11	64046595	64048645	90.1	71.2	52.6	59.9	60.7
598	chr11	63984819	63986751	110.1	70.7	52.0	68.5	72.2
599	chr13	41000045	41002757	134.3	130.9	94.4	114.8	65.9
599	chr13	41097264	41098492	42.6	55.2	31.7	44.5	8.09
599	chr13	41371785	41374345	101.0	108.1	66.2	92.0	77.4
600	chr19	47535912	47538274	134.3	125.9	87.1	123.5	66.4
600	chr19	47530841	47531885	25.9	20.5	24.3	32.7	18.5
600	chr19	47445724	47451608	268.7	246.3	222.8	230.3	203.3
600	chr19	47432381	47433267	28.4	31.5	29.4	30.9	21.4
601	chrX	104667841	104672719	134.3	79.8	66.2	75.3	62.4
602	chr3	5574309	5577701	133.5	121.3	46.9	80.9	34.7
602	chr3	5271871	5272959	55.9	39.2	19.8	43.8	27.7
603	chr5	122706616	122708462	133.5	125.5	0.0	126.0	91.3
603	chr5	122698223	122700099	60.9	65.2	0.0	57.4	51.4
604	chr7	16737444	16739700	133.5	101.3	56.0	90.1	60.1
605	chr7	105639688	105642462	133.5	118.6	45.2	61.7	121.3
606	chr10	62919371	62921553	133.5	117.2	53.2	106.2	91.3
606	chr10	63175473	63177379	58.4	78.0	47.5	66.1	47.9
606	chr10	62885971	62887853	168.5	166.5	84.3	123.5	78.6
606	chr10	62983538	62985080	80.9	78.0	59.9	74.1	52.6
606	chr10	62664225	62666085	137.7	121.3	72.4	116.7	87.2
606	chr10	62864489	62866047	138.5	122.3	69.6	116.7	69.9
607	chr15	31529137	31530685	133.5	102.6	39.6	113.6	88.4
607	chr15	31417863	31419185	95.9	81.2	63.3	80.3	72.8
608	chr15	85878351	85880027	133.5	118.2	33.4	106.2	35.8
608	chr15	85656797	85658989	143.5	127.3	60.5	106.2	83.2
608	chr15	86028329	86030635	104.3	89.4	31.1	96.3	44.5
608	chr15	85668018	85669944	90.9	68.4	19.2	64.2	32.9
609	chr16	3907393	3909133	133.5	104.5	0.0	125.3	0.0
609	chr16	4474434	4476098	109.3	98.1	0.0	110.5	0.0
610	chrX	7877569	7880955	133.5	104.9	55.4	113.6	36.4
610	chrX	7863698	7868182	120.1	133.7	80.9	130.9	9.82
611	chr3	89101030	89102974	132.7	115.4	0.0	81.5	0.0
612	chr5	108131154	108133506	132.7	95.3	36.2	95.7	63.0
612	chr5	107945924	107947908	60.9	41.1	19.2	28.4	15.0
612	chr5	107949143	107951127	105.1	79.4	23.8	80.3	41.6
613	chr6	83119636	83122906	132.7	79.4	63.9	105.0	97.0
613	chr6	83414586	83418690	226.9	181.1	128.4	193.3	132.3
613	chr6	83038313	83039309	33.4	36.5	21.5	26.6	27.1
614	chr7	119793807	119795793	132.7	115.4	63.3	106.2	73.4
615	chr11	99023409	99025463	132.7	113.6	33.9	98.8	87.8
615	chr11	98924677	98926043	39.2	27.8	17.5	36.4	37.5
615	chr11	98900210	98901174	51.7	42.9	28.8	40.8	21.4
615	chr11	99111413	99112615	50.9	31.9	27.1	26.6	31.2
615	chr11	99115206	99117622	76.8	99.9	52.0	93.9	76.8
615	chr11	99169356	99174080	137.7	151.0	22.1	182.8	100.5
615	chr11	99203163	99205267	56.7	39.7	11.3	37.7	26.0
615	chr11	99385716	99386794	69.2	64.3	30.5	44.5	42.2
616	chr17	14942988	14945256	132.7	105.8	57.1	122.9	73.9
616	chr17	15380262	15381290	32.5	32.4	13.6	27.8	14.4
617	chr17	25183464	25185466	132.7	131.4	50.9	129.7	59.5
617	chr17	25474471	25475525	48.4	65.7	26.6	62.4	36.4
617	chr17	24686846	24688166	45.9	48.8	30.5	47.5	21.4
618	chr19	44554684	44556170	132.7	92.2	48.6	122.3	58.3
618	chr19	44314159	44315173	38.4	33.3	15.3	46.3	18.5
618	chr19	44510373	44511855	41.7	40.1	23.2	43.2	29.5
619	chrX	37082662	37086262	132.7	121.3	63.3	119.8	109.8
620	chr1	180255064	180257652	131.8	123.2	59.9	80.9	62.4
620	chr1	180225260	180226830	109.3	87.1	58.3	85.8	61.8
620	chr1	180264237	180265825	74.3	89.0	57.1	63.0	58.3
620	chr1	180385812	180387880	77.6	83.9	41.9	64.2	57.2
621	chr2	125623627	125626311	131.8	102.2	0.0	117.9	90.7
622	chr3	116511873	116514365	131.8	104.5	61.6	122.3	102.8
622	chr3	116835716	116836752	67.6	70.7	48.1	53.1	53.1
623	chr4	126428429	126430519	131.8	117.2	51.5	124.1	50.3
624	chr9	35175304	35176812	131.8	118.6	93.3	124.1	62.4
624	chr9	35421975	35423911	88.4	104.0	92.8	103.1	74.5
624	chr9	35122564	35126120	142.7	147.8	165.7	174.1	125.9
625	chr12	84407430	84409438	131.8	127.7	36.8	63.6	43.3
625	chr12	84524906	84526422	67.6	43.8	11.3	47.5	11.0
626	chr15	34442866	34445156	131.8	81.7	23.2	130.3	89.5
627	chr17	34930928	34932362	131.8	114.0	54.3	109.3	68.2
627	chr17	34878799	34879977	49.2	40.1	30.5	38.9	30.0
627	chr17	35171460	35173534	89.3	65.2	49.2	90.1	75.1
627	chr17	35256446	35258412	82.6	77.1	40.2	69.2	53.1
628	chr19	5923540	5925190	131.8	131.4	58.8	122.9	83.8
628	chr19	5432911	5434537	85.1	96.7	50.3	80.9	75.1
628	chr19	5648296	5649566	70.1	60.7	27.1	47.5	43.9
628	chr19	6447974	6449022	26.7	31.5	13.0	32.7	22.5
628	chr19	6389431	6391167	87.6	102.2	65.0	105.6	79.7
629	chr2	35131471	35133419	131.0	87.6	50.3	103.7	55.5
629	chr2	35421502	35423730	94.3	52.0	52.6	55.6	54.3
629	chr2	35232831	35234143	47.6	35.6	13.0	58.0	13.3
629	chr2	35327283	35328703	55.1	28.3	11.3	39.5	27.7
630	chr2	144367800	144370142	131.0	130.0	50.9	119.8	59.5
630	chr2	144164799	144166371	90.1	69.3	56.6	71.6	44.5
631	chr7	80269074	80270660	131.0	85.3	0.0	74.1	76.8
631	chr7	80652225	80654697	74.3	38.8	8.48	50.6	50.3
632	chr8	79026931	79030309	131.0	0.0	54.9	82.1	54.3
633	chr12	76532016	76534692	131.0	111.3	67.3	121.6	57.2
633	chr12	76852940	76854060	35.0	30.1	20.9	35.2	28.3
634	chr16	33249754	33252094	131.0	117.2	41.9	64.2	34.1
635	chr1	191025221	191027501	130.2	70.3	59.4	79.0	66.4
635	chr1	191312060	191313120	77.6	65.2	49.8	56.2	41.6
636	chr2	32287817	32290131	130.2	71.2	70.7	76.6	53.7
636	chr2	32552378	32557268	269.5	205.3	181.0	215.5	148.5
637	chr2	122145161	122147319	130.2	130.0	0.0	119.2	99.4
637	chr2	122360260	122362136	46.7	50.6	10.7	42.0	51.4
637	chr2	122218146	122218772	10.0	12.8	0.0	13.6	12.7
638	chr2	144526815	144528679	130.2	110.4	32.2	111.1	72.2
639	chr5	107985269	107987375	130.2	100.8	41.9	62.4	43.3
639	chr5	107945924	107947908	60.9	41.1	19.2	28.4	15.0
639	chr5	107949143	107951127	105.1	79.4	23.8	80.3	41.6
640	chr7	90456323	90458393	130.2	105.8	0.0	113.6	96.5
641	chr7	97736805	97739059	130.2	115.0	37.3	90.1	69.9
641	chr7	98193401	98194185	33.4	21.0	9.05	17.9	15.0
641	chr7	97788905	97789405	15.0	12.3	0.0	11.7	12.1
642	chr16	44330943	44333241	130.2	122.3	30.0	127.2	51.4
642	chr16	44062855	44063791	32.5	34.2	17.5	36.4	8.66
643	chr19	16435039	16436711	130.2	102.6	21.5	74.1	44.5
644	chr19	21652123	21653433	130.2	116.3	51.5	90.8	93.6
645	chr1	134494143	134496905	129.3	106.7	58.8	80.3	48.5
645	chr1	134707994	134709966	44.2	54.7	18.7	38.3	21.4
646	chr3	121291163	121293029	129.3	121.8	80.9	106.8	0.0
647	chr9	121704313	121706745	129.3	108.6	76.3	110.5	22.5
647	chr9	121668183	121671063	128.5	82.1	54.9	126.6	59.5
647	chr9	121846763	121847545	19.2	23.7	20.9	21.0	0.0
648	chr11	117810163	117811805	129.3	119.1	56.0	126.0	44.5
648	chr11	117414429	117415689	21.7	22.8	11.3	23.5	11.6
648	chr11	117638647	117640435	90.9	71.6	53.7	75.3	45.1
649	chr12	70451742	70454440	129.3	112.2	40.2	119.8	0.0
650	chr1	171245519	171247421	128.5	120.4	0.0	105.6	50.8
650	chr1	171113748	171114908	60.9	66.1	0.0	58.0	20.2
651	chr2	38642837	38644647	128.5	99.5	33.9	99.4	0.0
652	chr2	119786880	119788260	128.5	108.6	44.7	127.8	91.8
653	chr10	84916687	84919027	128.5	67.5	54.9	108.1	51.4
654	chr10	116471883	116474711	128.5	74.8	35.1	66.1	33.5
655	chr10	128889475	128892309	128.5	76.6	41.9	79.0	57.2
656	chr17	34835737	34838435	128.5	111.8	38.5	123.5	49.1
656	chr17	34878799	34879977	49.2	40.1	30.5	38.9	30.0
657	chr2	13792232	13794520	127.7	78.5	44.7	74.1	50.8
658	chr4	86856825	86859051	127.7	63.9	54.3	75.3	65.3
659	chr7	122289318	122292164	127.7	87.1	62.8	112.4	94.7
659	chr7	122309581	122311259	83.4	62.5	58.8	64.8	52.6
659	chr7	122413924	122414738	46.7	35.6	22.6	27.2	21.4
660	chr10	12921099	12923485	127.7	121.3	39.0	120.4	43.3
661	chr16	13670982	13673492	127.7	125.9	47.5	106.2	51.4
662	chr4	153973550	153976260	126.8	111.8	45.2	96.3	99.4
663	chr6	124808131	124809655	126.8	122.3	44.7	105.0	57.8
664	chr7	89337627	89339991	126.8	124.1	70.1	124.7	46.2
664	chr7	89247809	89248863	27.5	31.0	19.2	22.2	12.7
665	chr7	100705914	100708098	126.8	111.8	28.8	114.2	54.9
665	chr7	100590575	100591775	63.4	46.5	0.0	46.3	13.9
665	chr7	100949459	100950519	43.4	39.2	22.6	54.3	32.9
666	chr11	57800812	57802130	126.8	110.9	62.2	109.9	72.8
666	chr11	57950448	57952382	100.1	107.7	88.8	113.6	91.8
666	chr11	58192712	58194872	65.1	43.3	20.4	65.4	47.4
666	chr11	58223102	58225298	82.6	55.2	38.5	67.9	43.3
666	chr11	58239247	58240169	33.4	34.7	10.2	33.3	22.0
666	chr11	58301396	58303668	130.2	143.2	61.6	113.0	82.0
667	chr1	151427488	151430470	126.0	121.8	22.1	75.9	57.8
668	chr2	91265136	91267398	126.0	120.0	0.0	118.6	45.6
669	chr4	101356938	101358682	126.0	114.5	48.6	111.1	87.2
669	chr4	101297733	101299403	48.4	42.4	29.4	48.8	33.5
669	chr4	101244034	101246030	118.5	106.7	55.4	106.8	65.9
669	chr4	101292462	101294876	166.0	140.5	74.1	129.7	76.8
670	chr8	11549657	11551335	126.0	104.0	0.0	83.4	83.2
671	chr8	105634349	105636093	126.0	73.4	73.0	106.8	56.6
671	chr8	105596549	105597439	78.4	76.2	56.0	68.5	37.0
671	chr8	105808740	105811952	140.2	102.2	102.9	98.2	99.9
672	chr9	62810165	62811449	126.0	120.9	58.3	126.0	67.0
672	chr9	62971078	62973488	121.8	112.7	86.0	92.6	81.4
672	chr9	62828241	62829489	57.6	84.4	39.0	72.9	46.2
672	chr9	63131892	63136268	320.4	293.8	218.9	326.6	256.5
673	chr9	70011807	70013891	126.0	109.9	68.4	119.2	58.9
673	chr9	70039401	70040301	29.2	20.1	20.9	17.9	12.1
673	chr9	70257173	70258205	25.9	23.7	22.1	32.7	15.6
674	chr11	58902846	58905310	126.0	105.8	58.3	79.0	69.3
674	chr11	58913928	58914980	75.9	68.0	41.3	56.2	47.9
674	chr11	58846823	58848477	94.3	79.4	59.9	70.4	55.5
675	chr11	119354742	119356920	126.0	112.7	73.0	98.2	61.2
675	chr11	119846583	119848067	36.7	27.4	22.1	27.8	27.1
675	chr11	119005363	119006441	44.2	26.0	27.1	30.3	19.1
675	chr11	119161915	119165661	173.5	202.1	94.4	205.0	124.2
675	chr11	119237650	119239538	124.3	105.4	65.6	103.7	68.7
675	chr11	119252614	119254286	54.2	52.5	37.9	58.0	38.1
675	chr11	119257716	119259090	35.9	41.5	26.6	49.4	21.4
676	chr14	67931953	67934197	126.0	52.5	46.9	63.0	36.4
677	chr14	70598510	70600226	126.0	87.1	58.8	94.5	44.5
677	chr14	70780236	70781538	116.8	84.9	58.8	90.1	73.4
678	chr16	5202805	5205131	126.0	0.0	80.3	64.2	41.0
679	chr16	50429602	50432038	126.0	121.3	44.1	105.0	43.9
679	chr16	50363532	50365090	93.4	87.6	58.3	90.8	54.9
680	chr1	65185664	65188440	125.1	123.2	83.7	123.5	49.7
681	chr3	10012377	10014145	125.1	100.4	56.6	77.8	71.1
681	chr3	9864840	9867068	94.3	105.4	54.3	91.4	70.5
681	chr3	9852729	9854275	84.3	63.9	53.7	77.8	31.2
681	chr3	9770070	9770774	21.7	13.2	11.9	14.8	8.66
681	chr3	10204745	10206343	68.4	56.1	44.7	58.0	42.2
681	chr3	10022860	10023776	18.4	15.1	10.2	13.6	12.1
682	chr4	40141834	40144130	125.1	109.9	88.2	112.4	53.7
683	chr5	38258918	38260928	125.1	98.1	0.0	95.1	46.2
684	chr6	41604074	41606282	125.1	94.0	0.0	78.4	51.4
684	chr6	41562165	41563995	40.9	44.7	0.0	36.4	10.4
685	chr6	113740119	113741319	125.1	116.8	0.0	119.2	101.7
685	chr6	113748492	113749952	77.6	52.9	22.1	66.7	46.2
686	chr8	72239060	72241538	125.1	111.3	39.0	124.7	76.8
686	chr8	71988249	71989019	43.4	42.0	0.0	33.3	30.0
686	chr8	72215362	72216760	45.1	48.4	30.5	36.4	23.7
686	chr8	72303007	72304309	57.6	57.5	0.0	53.7	45.6
687	chr11	60351679	60353789	125.1	112.2	58.3	105.0	58.9
687	chr11	60176097	60177403	51.7	47.9	40.2	43.2	24.3
687	chr11	60509055	60510251	30.0	26.0	22.6	29.6	13.3
687	chr11	60222075	60223649	73.4	73.4	35.1	82.1	58.3
687	chr11	60231557	60233437	77.6	73.9	43.5	56.8	52.6
687	chr11	60184511	60186567	68.4	43.8	18.7	45.7	38.7
