chr_name	chromosome_id	end	id	id_0_1um_pcc	id_100um_k99a	id_10um_k99a	id_10um_pcc	id_no_peptide	start	tag_count_0_1um_pcc	tag_count_100um_k99a	tag_count_10um_k99a	tag_count_10um_pcc	tag_count_no_peptide	label
chrX	3	75109405	30019	0.0	30019.0	0.0	0.0	0.0	75108749	0.0	9.05	0.0	0.0	0.0	0
chrX	3	77798190	30020	0.0	30020.0	0.0	0.0	0.0	77797536	0.0	9.05	0.0	0.0	0.0	0
chrX	3	159672911	30032	0.0	30032.0	0.0	0.0	0.0	159672411	0.0	9.05	0.0	0.0	0.0	0
chrX	3	167199342	30035	0.0	30035.0	0.0	0.0	0.0	167198696	0.0	9.05	0.0	0.0	0.0	0
chr1	1	6224752	30036	0.0	30036.0	0.0	0.0	0.0	6224252	0.0	8.48	0.0	0.0	0.0	0
chr1	1	34826865	30038	0.0	30038.0	0.0	0.0	0.0	34826365	0.0	8.48	0.0	0.0	0.0	0
chr1	1	39488240	30041	0.0	30041.0	0.0	0.0	0.0	39487740	0.0	8.48	0.0	0.0	0.0	0
chr1	1	54837321	30043	0.0	30043.0	0.0	0.0	0.0	54836821	0.0	8.48	0.0	0.0	0.0	0
chr1	1	60485702	30045	0.0	30045.0	0.0	0.0	0.0	60485202	0.0	8.48	0.0	0.0	0.0	0
chr1	1	64194452	30049	0.0	30049.0	0.0	0.0	0.0	64193952	0.0	8.48	0.0	0.0	0.0	0
chr1	1	74368663	30051	0.0	30051.0	0.0	0.0	0.0	74368163	0.0	8.48	0.0	0.0	0.0	0
chr1	1	84833844	30054	0.0	30054.0	0.0	0.0	0.0	84833344	0.0	8.48	0.0	0.0	0.0	0
chr1	1	91083731	30060	0.0	30060.0	0.0	0.0	0.0	91083231	0.0	8.48	0.0	0.0	0.0	0
chr1	1	92122338	30061	0.0	30061.0	0.0	0.0	0.0	92121838	0.0	8.48	0.0	0.0	0.0	0
chr1	1	106229461	30063	0.0	30063.0	0.0	0.0	0.0	106228961	0.0	8.48	0.0	0.0	0.0	0
chr1	1	128598301	30064	0.0	30064.0	0.0	0.0	0.0	128597801	0.0	8.48	0.0	0.0	0.0	0
chr1	1	131748246	30068	0.0	30068.0	31378.0	0.0	0.0	131747746	0.0	8.48	8.21	0.0	0.0	0
chr1	1	136688567	30071	0.0	30071.0	0.0	0.0	0.0	136688067	0.0	8.48	0.0	0.0	0.0	0
chr1	1	136704323	30073	0.0	30073.0	0.0	0.0	0.0	136703823	0.0	8.48	0.0	0.0	0.0	0
chr1	1	138385171	30074	0.0	30074.0	0.0	0.0	0.0	138384671	0.0	8.48	0.0	0.0	0.0	0
chr1	1	151690705	30075	0.0	30075.0	31383.0	0.0	0.0	151690205	0.0	8.48	8.21	0.0	0.0	0
chr1	1	159236378	30078	0.0	30078.0	0.0	0.0	0.0	159235878	0.0	8.48	0.0	0.0	0.0	0
chr1	1	162749001	30080	0.0	30080.0	0.0	0.0	0.0	162748501	0.0	8.48	0.0	0.0	0.0	0
chr1	1	165677209	30082	0.0	30082.0	0.0	0.0	0.0	165676709	0.0	8.48	0.0	0.0	0.0	0
chr1	1	172047354	30084	0.0	30084.0	0.0	0.0	0.0	172046854	0.0	8.48	0.0	0.0	0.0	0
chr2	2	4562801	30094	0.0	30094.0	0.0	0.0	0.0	4562301	0.0	8.48	0.0	0.0	0.0	0
chr2	2	15065536	30095	0.0	30095.0	0.0	0.0	0.0	15065036	0.0	8.48	0.0	0.0	0.0	0
chr2	2	24609156	30096	0.0	30096.0	31998.0	0.0	0.0	24608656	0.0	8.48	7.76	0.0	0.0	0
chr2	2	27518987	30098	0.0	30098.0	0.0	0.0	0.0	27518487	0.0	8.48	0.0	0.0	0.0	0
chr2	2	35240486	30102	0.0	30102.0	0.0	0.0	0.0	35239986	0.0	8.48	0.0	0.0	0.0	0
chr2	2	35729525	30104	0.0	30104.0	0.0	0.0	0.0	35729025	0.0	8.48	0.0	0.0	0.0	0
chr2	2	52391154	30110	0.0	30110.0	0.0	0.0	0.0	52390654	0.0	8.48	0.0	0.0	0.0	0
chr2	2	58457205	30112	0.0	30112.0	0.0	0.0	0.0	58456705	0.0	8.48	0.0	0.0	0.0	0
chr2	2	69128709	30115	0.0	30115.0	0.0	0.0	0.0	69128209	0.0	8.48	0.0	0.0	0.0	0
chr2	2	85003310	30120	0.0	30120.0	0.0	0.0	0.0	85002644	0.0	8.48	0.0	0.0	0.0	0
chr2	2	102393457	30122	0.0	30122.0	0.0	0.0	0.0	102392957	0.0	8.48	0.0	0.0	0.0	0
chr2	2	103627217	30123	0.0	30123.0	0.0	0.0	0.0	103626717	0.0	8.48	0.0	0.0	0.0	0
chr2	2	115668143	30124	0.0	30124.0	0.0	0.0	0.0	115667643	0.0	8.48	0.0	0.0	0.0	0
chr2	2	154675451	30129	0.0	30129.0	0.0	0.0	0.0	154674951	0.0	8.48	0.0	0.0	0.0	0
chr2	2	165794178	30135	0.0	30135.0	0.0	0.0	0.0	165793678	0.0	8.48	0.0	0.0	0.0	0
chr2	2	166967597	30139	0.0	30139.0	0.0	0.0	0.0	166967097	0.0	8.48	0.0	0.0	0.0	0
chr2	2	167585610	30140	0.0	30140.0	0.0	0.0	0.0	167585110	0.0	8.48	0.0	0.0	0.0	0
chr2	2	173337998	30148	0.0	30148.0	0.0	0.0	0.0	173337370	0.0	8.48	0.0	0.0	0.0	0
chr3	4	9248447	30151	0.0	30151.0	0.0	0.0	0.0	9247947	0.0	8.48	0.0	0.0	0.0	0
chr3	4	9844722	30152	0.0	30152.0	0.0	0.0	0.0	9844222	0.0	8.48	0.0	0.0	0.0	0
chr3	4	20308365	30153	0.0	30153.0	0.0	0.0	0.0	20307865	0.0	8.48	0.0	0.0	0.0	0
chr3	4	28422557	30156	0.0	30156.0	0.0	0.0	0.0	28422057	0.0	8.48	0.0	0.0	0.0	0
chr3	4	55441227	30169	0.0	30169.0	0.0	0.0	0.0	55440727	0.0	8.48	0.0	0.0	0.0	0
chr3	4	86202005	30175	0.0	30175.0	0.0	0.0	0.0	86201505	0.0	8.48	0.0	0.0	0.0	0
chr3	4	88967421	30178	0.0	30178.0	0.0	0.0	0.0	88966921	0.0	8.48	0.0	0.0	0.0	0
chr3	4	89452386	30179	0.0	30179.0	32061.0	0.0	0.0	89451886	0.0	8.48	7.76	0.0	0.0	0
chr3	4	89736435	30180	0.0	30180.0	32751.0	0.0	0.0	89735935	0.0	8.48	7.3	0.0	0.0	0
chr3	4	89770963	30181	0.0	30181.0	0.0	0.0	0.0	89770463	0.0	8.48	0.0	0.0	0.0	0
chr3	4	90614676	30183	0.0	30183.0	0.0	0.0	0.0	90614176	0.0	8.48	0.0	0.0	0.0	0
chr3	4	97981011	30184	0.0	30184.0	0.0	0.0	0.0	97980511	0.0	8.48	0.0	0.0	0.0	0
chr3	4	104753353	30189	0.0	30189.0	0.0	0.0	0.0	104752853	0.0	8.48	0.0	0.0	0.0	0
chr3	4	109591866	30194	0.0	30194.0	0.0	0.0	0.0	109591366	0.0	8.48	0.0	0.0	0.0	0
chr4	5	8770938	30207	0.0	30207.0	0.0	0.0	0.0	8770438	0.0	8.48	0.0	0.0	0.0	0
chr4	5	33243320	30210	0.0	30210.0	0.0	0.0	0.0	33242820	0.0	8.48	0.0	0.0	0.0	0
chr4	5	44938707	30213	0.0	30213.0	0.0	0.0	0.0	44938207	0.0	8.48	0.0	0.0	0.0	0
chr4	5	88029646	30218	0.0	30218.0	0.0	0.0	0.0	88029146	0.0	8.48	0.0	0.0	0.0	0
chr4	5	89093001	30220	0.0	30220.0	0.0	0.0	0.0	89092501	0.0	8.48	0.0	0.0	0.0	0
chr4	5	95209983	30221	0.0	30221.0	0.0	0.0	0.0	95209483	0.0	8.48	0.0	0.0	0.0	0
chr4	5	98282183	30223	0.0	30223.0	0.0	0.0	0.0	98281683	0.0	8.48	0.0	0.0	0.0	0
chr4	5	102604638	30224	0.0	30224.0	31489.0	0.0	0.0	102604138	0.0	8.48	8.21	0.0	0.0	0
chr4	5	130671248	30232	0.0	30232.0	0.0	0.0	0.0	130670748	0.0	8.48	0.0	0.0	0.0	0
chr4	5	133154083	30234	0.0	30234.0	0.0	0.0	0.0	133153583	0.0	8.48	0.0	0.0	0.0	0
chr4	5	139220198	30237	0.0	30237.0	0.0	0.0	0.0	139219572	0.0	8.48	0.0	0.0	0.0	0
chr4	5	141715267	30238	0.0	30238.0	0.0	0.0	0.0	141714767	0.0	8.48	0.0	0.0	0.0	0
chr4	5	143148922	30240	0.0	30240.0	0.0	0.0	0.0	143148422	0.0	8.48	0.0	0.0	0.0	0
chr4	5	148070277	30242	0.0	30242.0	0.0	0.0	0.0	148069777	0.0	8.48	0.0	0.0	0.0	0
chr4	5	150941571	30244	0.0	30244.0	0.0	0.0	0.0	150941071	0.0	8.48	0.0	0.0	0.0	0
chr4	5	155083672	30245	0.0	30245.0	0.0	0.0	0.0	155083172	0.0	8.48	0.0	0.0	0.0	0
chr5	6	29741355	30249	0.0	30249.0	0.0	0.0	0.0	29740855	0.0	8.48	0.0	0.0	0.0	0
chr5	6	31514820	30250	0.0	30250.0	0.0	0.0	0.0	31514320	0.0	8.48	0.0	0.0	0.0	0
chr5	6	54020643	30256	0.0	30256.0	0.0	0.0	0.0	54020143	0.0	8.48	0.0	0.0	0.0	0
chr5	6	65487701	30259	0.0	30259.0	0.0	0.0	0.0	65487201	0.0	8.48	0.0	0.0	0.0	0
chr5	6	65991930	30261	0.0	30261.0	0.0	0.0	0.0	65991430	0.0	8.48	0.0	0.0	0.0	0
chr5	6	72176223	30263	0.0	30263.0	0.0	0.0	0.0	72175723	0.0	8.48	0.0	0.0	0.0	0
chr5	6	105686587	30272	0.0	30272.0	0.0	0.0	0.0	105686087	0.0	8.48	0.0	0.0	0.0	0
chr5	6	113664583	30274	0.0	30274.0	0.0	0.0	0.0	113664083	0.0	8.48	0.0	0.0	0.0	0
chr5	6	122062925	30278	0.0	30278.0	33208.0	0.0	0.0	122062425	0.0	8.48	6.84	0.0	0.0	0
chr5	6	122639181	30279	0.0	30279.0	0.0	0.0	0.0	122638681	0.0	8.48	0.0	0.0	0.0	0
chr5	6	135991056	30286	0.0	30286.0	0.0	0.0	0.0	135990556	0.0	8.48	0.0	0.0	0.0	0
chr5	6	136529534	30287	0.0	30287.0	33214.0	0.0	0.0	136529034	0.0	8.48	6.84	0.0	0.0	0
chr5	6	140838744	30291	0.0	30291.0	0.0	0.0	0.0	140838244	0.0	8.48	0.0	0.0	0.0	0
chr5	6	146788140	30293	0.0	30293.0	0.0	0.0	0.0	146787640	0.0	8.48	0.0	0.0	0.0	0
chr5	6	151249111	30299	0.0	30299.0	0.0	0.0	0.0	151248611	0.0	8.48	0.0	0.0	0.0	0
chr6	7	34278144	30304	0.0	30304.0	31547.0	0.0	0.0	34277644	0.0	8.48	8.21	0.0	0.0	0
chr6	7	38202901	30307	0.0	30307.0	0.0	0.0	0.0	38202401	0.0	8.48	0.0	0.0	0.0	0
chr6	7	38815062	30308	0.0	30308.0	0.0	0.0	0.0	38814562	0.0	8.48	0.0	0.0	0.0	0
chr6	7	48567567	30311	0.0	30311.0	0.0	0.0	0.0	48567067	0.0	8.48	0.0	0.0	0.0	0
chr6	7	48762424	30312	0.0	30312.0	0.0	0.0	0.0	48761924	0.0	8.48	0.0	0.0	0.0	0
chr6	7	51729590	30313	0.0	30313.0	0.0	0.0	0.0	51729090	0.0	8.48	0.0	0.0	0.0	0
chr6	7	53958875	30315	0.0	30315.0	0.0	0.0	0.0	53958375	0.0	8.48	0.0	0.0	0.0	0
chr6	7	65603703	30316	0.0	30316.0	0.0	0.0	0.0	65603203	0.0	8.48	0.0	0.0	0.0	0
chr6	7	67105653	30317	0.0	30317.0	0.0	0.0	0.0	67105153	0.0	8.48	0.0	0.0	0.0	0
chr6	7	72878865	30321	0.0	30321.0	0.0	0.0	0.0	72878365	0.0	8.48	0.0	0.0	0.0	0
chr6	7	83323740	30324	0.0	30324.0	33230.0	0.0	0.0	83323104	0.0	8.48	6.84	0.0	0.0	0
chr6	7	95098774	30326	0.0	30326.0	0.0	0.0	0.0	95098274	0.0	8.48	0.0	0.0	0.0	0
chr6	7	100254231	30328	0.0	30328.0	0.0	0.0	0.0	100253731	0.0	8.48	0.0	0.0	0.0	0
chr6	7	112334413	30329	0.0	30329.0	0.0	0.0	0.0	112333913	0.0	8.48	0.0	0.0	0.0	0
chr6	7	114882661	30331	0.0	30331.0	32194.0	0.0	0.0	114882161	0.0	8.48	7.76	0.0	0.0	0
chr6	7	114887899	30332	0.0	30332.0	0.0	0.0	0.0	114887399	0.0	8.48	0.0	0.0	0.0	0
chr6	7	130312360	30335	0.0	30335.0	0.0	0.0	0.0	130311860	0.0	8.48	0.0	0.0	0.0	0
chr6	7	131277582	30336	0.0	30336.0	0.0	0.0	0.0	131277082	0.0	8.48	0.0	0.0	0.0	0
chr6	7	134123498	30337	0.0	30337.0	0.0	0.0	0.0	134122998	0.0	8.48	0.0	0.0	0.0	0
chr6	7	140441691	30339	0.0	30339.0	0.0	0.0	0.0	140441191	0.0	8.48	0.0	0.0	0.0	0
chr6	7	146461639	30342	0.0	30342.0	0.0	0.0	0.0	146461139	0.0	8.48	0.0	0.0	0.0	0
chr7	8	16246767	30344	0.0	30344.0	0.0	0.0	0.0	16246267	0.0	8.48	0.0	0.0	0.0	0
chr7	8	19217382	30346	0.0	30346.0	0.0	0.0	0.0	19216882	0.0	8.48	0.0	0.0	0.0	0
chr7	8	19804989	30348	0.0	30348.0	0.0	0.0	0.0	19804489	0.0	8.48	0.0	0.0	0.0	0
chr7	8	25276344	30350	0.0	30350.0	0.0	0.0	0.0	25275844	0.0	8.48	0.0	0.0	0.0	0
chr7	8	29432483	30355	0.0	30355.0	0.0	0.0	0.0	29431983	0.0	8.48	0.0	0.0	0.0	0
chr7	8	42494457	30357	0.0	30357.0	0.0	0.0	0.0	42493957	0.0	8.48	0.0	0.0	0.0	0
chr7	8	66128725	30362	0.0	30362.0	0.0	0.0	0.0	66128225	0.0	8.48	0.0	0.0	0.0	0
chr7	8	68237047	30363	0.0	30363.0	0.0	0.0	0.0	68236547	0.0	8.48	0.0	0.0	0.0	0
chr7	8	73518839	30365	0.0	30365.0	0.0	0.0	0.0	73518339	0.0	8.48	0.0	0.0	0.0	0
chr7	8	75480750	30366	0.0	30366.0	0.0	0.0	0.0	75480250	0.0	8.48	0.0	0.0	0.0	0
chr7	8	101067056	30372	0.0	30372.0	0.0	0.0	0.0	101066556	0.0	8.48	0.0	0.0	0.0	0
chr7	8	110204061	30374	0.0	30374.0	0.0	0.0	0.0	110203561	0.0	8.48	0.0	0.0	0.0	0
chr7	8	130184847	30382	0.0	30382.0	0.0	0.0	0.0	130184347	0.0	8.48	0.0	0.0	0.0	0
chr7	8	132954540	30385	0.0	30385.0	0.0	0.0	0.0	132954040	0.0	8.48	0.0	0.0	0.0	0
chr7	8	139406724	30386	0.0	30386.0	0.0	0.0	0.0	139406224	0.0	8.48	0.0	0.0	0.0	0
chr8	10	4496309	30392	0.0	30392.0	0.0	0.0	0.0	4495809	0.0	8.48	0.0	0.0	0.0	0
chr8	10	57594319	30401	0.0	30401.0	0.0	0.0	0.0	57593819	0.0	8.48	0.0	0.0	0.0	0
chr8	10	61237037	30402	0.0	30402.0	0.0	0.0	0.0	61236537	0.0	8.48	0.0	0.0	0.0	0
chr8	10	68122116	30403	0.0	30403.0	0.0	0.0	0.0	68121462	0.0	8.48	0.0	0.0	0.0	0
chr8	10	70564458	30406	0.0	30406.0	0.0	0.0	0.0	70563958	0.0	8.48	0.0	0.0	0.0	0
chr8	10	79226048	30407	0.0	30407.0	0.0	0.0	0.0	79225548	0.0	8.48	0.0	0.0	0.0	0
chr8	10	83718895	30409	0.0	30409.0	0.0	0.0	0.0	83718395	0.0	8.48	0.0	0.0	0.0	0
chr8	10	88210505	30410	0.0	30410.0	0.0	0.0	0.0	88210005	0.0	8.48	0.0	0.0	0.0	0
chr8	10	91370045	30411	0.0	30411.0	0.0	0.0	0.0	91369545	0.0	8.48	0.0	0.0	0.0	0
chr8	10	105642511	30413	0.0	30413.0	0.0	0.0	0.0	105642011	0.0	8.48	0.0	0.0	0.0	0
chr8	10	105651225	30414	0.0	30414.0	0.0	0.0	0.0	105650725	0.0	8.48	0.0	0.0	0.0	0
chr8	10	105688141	30415	0.0	30415.0	0.0	0.0	0.0	105687641	0.0	8.48	0.0	0.0	0.0	0
chr8	10	108393256	30416	0.0	30416.0	0.0	0.0	0.0	108392756	0.0	8.48	0.0	0.0	0.0	0
chr8	10	111255860	30418	0.0	30418.0	0.0	0.0	0.0	111255360	0.0	8.48	0.0	0.0	0.0	0
chr8	10	115019188	30419	0.0	30419.0	31624.0	0.0	0.0	115018688	0.0	8.48	8.21	0.0	0.0	0
chr8	10	116102715	30420	0.0	30420.0	0.0	0.0	0.0	116102215	0.0	8.48	0.0	0.0	0.0	0
chr8	10	121569218	30422	0.0	30422.0	0.0	0.0	0.0	121568718	0.0	8.48	0.0	0.0	0.0	0
chr8	10	121968380	30424	0.0	30424.0	0.0	0.0	0.0	121967880	0.0	8.48	0.0	0.0	0.0	0
chr8	10	126656466	30427	0.0	30427.0	0.0	0.0	0.0	126655966	0.0	8.48	0.0	0.0	0.0	0
chr8	10	126865332	30428	0.0	30428.0	0.0	0.0	0.0	126864832	0.0	8.48	0.0	0.0	0.0	0
chr9	12	25484775	30431	0.0	30431.0	0.0	0.0	0.0	25484275	0.0	8.48	0.0	0.0	0.0	0
chr9	12	31039816	30432	0.0	30432.0	0.0	0.0	0.0	31039316	0.0	8.48	0.0	0.0	0.0	0
chr9	12	32607767	30433	0.0	30433.0	0.0	0.0	0.0	32607267	0.0	8.48	0.0	0.0	0.0	0
chr9	12	37357796	30434	0.0	30434.0	0.0	0.0	0.0	37357296	0.0	8.48	0.0	0.0	0.0	0
chr9	12	41086604	30435	0.0	30435.0	0.0	0.0	0.0	41086104	0.0	8.48	0.0	0.0	0.0	0
chr9	12	42142574	30436	0.0	30436.0	0.0	0.0	0.0	42142074	0.0	8.48	0.0	0.0	0.0	0
chr9	12	45255203	30437	0.0	30437.0	0.0	0.0	0.0	45254703	0.0	8.48	0.0	0.0	0.0	0
chr9	12	46092880	30438	0.0	30438.0	0.0	0.0	0.0	46092380	0.0	8.48	0.0	0.0	0.0	0
chr9	12	59463298	30441	0.0	30441.0	0.0	0.0	0.0	59462798	0.0	8.48	0.0	0.0	0.0	0
chr9	12	61924404	30442	0.0	30442.0	0.0	0.0	0.0	61923904	0.0	8.48	0.0	0.0	0.0	0
chr9	12	62945262	30444	0.0	30444.0	0.0	0.0	0.0	62944762	0.0	8.48	0.0	0.0	0.0	0
chr9	12	63167659	30445	0.0	30445.0	0.0	0.0	0.0	63167159	0.0	8.48	0.0	0.0	0.0	0
chr9	12	95834739	30452	0.0	30452.0	0.0	0.0	0.0	95834239	0.0	8.48	0.0	0.0	0.0	0
chr9	12	109968760	30454	0.0	30454.0	33751.0	0.0	0.0	109968260	0.0	8.48	6.39	0.0	0.0	0
chr9	12	114455969	30455	0.0	30455.0	0.0	0.0	0.0	114455469	0.0	8.48	0.0	0.0	0.0	0
chr9	12	118759720	30459	0.0	30459.0	0.0	0.0	0.0	118759220	0.0	8.48	0.0	0.0	0.0	0
chr9	12	119746256	30460	0.0	30460.0	0.0	0.0	0.0	119745756	0.0	8.48	0.0	0.0	0.0	0
chr10	9	7732191	30464	0.0	30464.0	0.0	0.0	0.0	7731691	0.0	8.48	0.0	0.0	0.0	0
chr10	9	12837246	30467	0.0	30467.0	0.0	0.0	0.0	12836746	0.0	8.48	0.0	0.0	0.0	0
chr10	9	13056373	30468	0.0	30468.0	0.0	0.0	0.0	13055873	0.0	8.48	0.0	0.0	0.0	0
chr10	9	13057501	30469	0.0	30469.0	0.0	0.0	0.0	13057001	0.0	8.48	0.0	0.0	0.0	0
chr10	9	21028000	30474	0.0	30474.0	0.0	0.0	0.0	21027500	0.0	8.48	0.0	0.0	0.0	0
chr10	9	60809016	30486	0.0	30486.0	33760.0	0.0	0.0	60808516	0.0	8.48	6.39	0.0	0.0	0
chr10	9	70149001	30488	0.0	30488.0	0.0	0.0	0.0	70148501	0.0	8.48	0.0	0.0	0.0	0
chr10	9	70152835	30489	0.0	30489.0	0.0	0.0	0.0	70152335	0.0	8.48	0.0	0.0	0.0	0
chr10	9	77372331	30490	0.0	30490.0	0.0	0.0	0.0	77371831	0.0	8.48	0.0	0.0	0.0	0
chr10	9	108182743	30501	0.0	30501.0	0.0	0.0	0.0	108182243	0.0	8.48	0.0	0.0	0.0	0
chr10	9	116159805	30503	0.0	30503.0	0.0	0.0	0.0	116159305	0.0	8.48	0.0	0.0	0.0	0
chr11	13	3394746	30510	0.0	30510.0	0.0	0.0	0.0	3394246	0.0	8.48	0.0	0.0	0.0	0
chr11	13	23261214	30520	0.0	30520.0	0.0	0.0	0.0	23260714	0.0	8.48	0.0	0.0	0.0	0
chr11	13	29384863	30522	0.0	30522.0	0.0	0.0	0.0	29384363	0.0	8.48	0.0	0.0	0.0	0
chr11	13	46073744	30524	0.0	30524.0	0.0	0.0	0.0	46073244	0.0	8.48	0.0	0.0	0.0	0
chr11	13	51551703	30526	0.0	30526.0	0.0	0.0	0.0	51551203	0.0	8.48	0.0	0.0	0.0	0
chr11	13	55214506	30530	0.0	30530.0	0.0	0.0	0.0	55214006	0.0	8.48	0.0	0.0	0.0	0
chr11	13	74532061	30540	0.0	30540.0	0.0	0.0	0.0	74531431	0.0	8.48	0.0	0.0	0.0	0
chr11	13	77496762	30543	0.0	30543.0	0.0	0.0	0.0	77496262	0.0	8.48	0.0	0.0	0.0	0
chr11	13	88605981	30548	0.0	30548.0	0.0	0.0	0.0	88605481	0.0	8.48	0.0	0.0	0.0	0
chr11	13	95393098	30552	0.0	30552.0	32424.0	34217.0	0.0	95392598	0.0	8.48	7.76	7.51	0.0	0
chr11	13	95829957	30553	0.0	30553.0	0.0	0.0	0.0	95829457	0.0	8.48	0.0	0.0	0.0	0
chr11	13	101701170	30561	0.0	30561.0	0.0	0.0	0.0	101700670	0.0	8.48	0.0	0.0	0.0	0
chr11	13	103181341	30562	0.0	30562.0	0.0	0.0	0.0	103180841	0.0	8.48	0.0	0.0	0.0	0
chr11	13	103321219	30563	0.0	30563.0	0.0	0.0	0.0	103320719	0.0	8.48	0.0	0.0	0.0	0
chr11	13	104360698	30564	0.0	30564.0	0.0	0.0	0.0	104360198	0.0	8.48	0.0	0.0	0.0	0
chr11	13	104421171	30565	0.0	30565.0	0.0	0.0	0.0	104420671	0.0	8.48	0.0	0.0	0.0	0
chr11	13	119142550	30574	0.0	30574.0	0.0	0.0	0.0	119142050	0.0	8.48	0.0	0.0	0.0	0
chr11	13	121530589	30575	0.0	30575.0	0.0	0.0	0.0	121530089	0.0	8.48	0.0	0.0	0.0	0
chr12	15	17714275	30576	0.0	30576.0	0.0	0.0	0.0	17713775	0.0	8.48	0.0	0.0	0.0	0
chr12	15	26087328	30580	0.0	30580.0	0.0	0.0	0.0	26086828	0.0	8.48	0.0	0.0	0.0	0
chr12	15	34906903	30583	0.0	30583.0	0.0	0.0	0.0	34906403	0.0	8.48	0.0	0.0	0.0	0
chr12	15	73446907	30589	0.0	30589.0	0.0	0.0	0.0	73446407	0.0	8.48	0.0	0.0	0.0	0
chr12	15	79614380	30591	0.0	30591.0	33823.0	0.0	0.0	79613880	0.0	8.48	6.39	0.0	0.0	0
chr12	15	83594957	30598	0.0	30598.0	0.0	0.0	0.0	83594457	0.0	8.48	0.0	0.0	0.0	0
chr12	15	85122014	30600	0.0	30600.0	0.0	0.0	0.0	85121514	0.0	8.48	0.0	0.0	0.0	0
chr12	15	98452855	30601	0.0	30601.0	0.0	0.0	0.0	98452355	0.0	8.48	0.0	0.0	0.0	0
chr12	15	102337927	30603	0.0	30603.0	0.0	0.0	0.0	102337427	0.0	8.48	0.0	0.0	0.0	0
chr12	15	111143660	30607	0.0	30607.0	0.0	0.0	0.0	111143160	0.0	8.48	0.0	0.0	0.0	0
chr12	15	115964139	30609	0.0	30609.0	33834.0	0.0	0.0	115963493	0.0	8.48	6.39	0.0	0.0	0
chr13	14	9191454	30611	0.0	30611.0	0.0	0.0	0.0	9190954	0.0	8.48	0.0	0.0	0.0	0
chr13	14	29760817	30615	0.0	30615.0	0.0	0.0	0.0	29760317	0.0	8.48	0.0	0.0	0.0	0
chr13	14	35811993	30616	0.0	30616.0	0.0	0.0	0.0	35811493	0.0	8.48	0.0	0.0	0.0	0
chr13	14	38933711	30619	0.0	30619.0	0.0	0.0	0.0	38933211	0.0	8.48	0.0	0.0	0.0	0
chr13	14	44638473	30623	0.0	30623.0	0.0	0.0	0.0	44637973	0.0	8.48	0.0	0.0	0.0	0
chr13	14	46344955	30624	0.0	30624.0	0.0	0.0	0.0	46344455	0.0	8.48	0.0	0.0	0.0	0
chr13	14	51114635	30625	0.0	30625.0	32477.0	0.0	0.0	51114135	0.0	8.48	7.76	0.0	0.0	0
chr13	14	52024266	30626	0.0	30626.0	0.0	0.0	0.0	52023766	0.0	8.48	0.0	0.0	0.0	0
chr13	14	52894012	30628	0.0	30628.0	0.0	0.0	0.0	52893512	0.0	8.48	0.0	0.0	0.0	0
chr13	14	55360160	30631	0.0	30631.0	0.0	0.0	0.0	55359660	0.0	8.48	0.0	0.0	0.0	0
chr13	14	95534427	30643	0.0	30643.0	0.0	0.0	0.0	95533927	0.0	8.48	0.0	0.0	0.0	0
chr13	14	99093784	30646	0.0	30646.0	0.0	0.0	0.0	99093284	0.0	8.48	0.0	0.0	0.0	0
chr13	14	111250018	30649	0.0	30649.0	0.0	0.0	0.0	111249518	0.0	8.48	0.0	0.0	0.0	0
chr13	14	112396477	30652	0.0	30652.0	0.0	0.0	0.0	112395977	0.0	8.48	0.0	0.0	0.0	0
chr13	14	112422547	30653	0.0	30653.0	0.0	0.0	0.0	112422047	0.0	8.48	0.0	0.0	0.0	0
chr14	11	21757631	30656	0.0	30656.0	0.0	0.0	0.0	21757131	0.0	8.48	0.0	0.0	0.0	0
chr14	11	25156679	30657	0.0	30657.0	0.0	0.0	0.0	25156179	0.0	8.48	0.0	0.0	0.0	0
chr14	11	25486237	30658	0.0	30658.0	0.0	0.0	0.0	25485603	0.0	8.48	0.0	0.0	0.0	0
chr14	11	27427561	30660	0.0	30660.0	0.0	0.0	0.0	27427061	0.0	8.48	0.0	0.0	0.0	0
chr14	11	31597139	30662	0.0	30662.0	0.0	0.0	0.0	31596639	0.0	8.48	0.0	0.0	0.0	0
chr14	11	47077741	30663	0.0	30663.0	0.0	0.0	0.0	47077241	0.0	8.48	0.0	0.0	0.0	0
chr14	11	50939114	30665	0.0	30665.0	0.0	0.0	0.0	50938614	0.0	8.48	0.0	0.0	0.0	0
chr14	11	61691979	30673	0.0	30673.0	0.0	0.0	0.0	61691479	0.0	8.48	0.0	0.0	0.0	0
chr15	16	27761377	30688	0.0	30688.0	0.0	0.0	0.0	27760877	0.0	8.48	0.0	0.0	0.0	0
chr15	16	30977862	30690	0.0	30690.0	0.0	0.0	0.0	30977232	0.0	8.48	0.0	0.0	0.0	0
chr15	16	57936222	30697	0.0	30697.0	0.0	0.0	0.0	57935722	0.0	8.48	0.0	0.0	0.0	0
chr15	16	88755004	30709	0.0	30709.0	0.0	0.0	0.0	88754504	0.0	8.48	0.0	0.0	0.0	0
chr15	16	97718265	30714	0.0	30714.0	0.0	0.0	0.0	97717765	0.0	8.48	0.0	0.0	0.0	0
chr15	16	100898434	30716	0.0	30716.0	0.0	0.0	0.0	100897934	0.0	8.48	0.0	0.0	0.0	0
