"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"gene_assignment"
"6869024"	"0.757"	"0.0295748"	"2.7258847"	"-3.24194"	"0.67942333"	"ENSMUST00000064449 // ENSMUSG00000052521 // predicted gene, ENSMUSG00000052521 // --- // 791409"
"6921698"	"0.757"	"0.02957669"	"2.7258403"	"-3.242"	"0.45946833"	"---"
"6754052"	"0.757"	"0.02958606"	"-2.7256207"	"-3.24225"	"-0.53673333"	"---"
"6869658"	"0.757"	"0.02959033"	"-2.7255208"	"-3.24237"	"-0.359985"	"NM_028319 // Zfp518 // zinc finger protein 518 // --- // 72672 /// BC138382 // Zfp518 // zinc finger protein 518 // --- // 72672 /// ENSMUST00000050092 // Zfp518 // zinc finger protein 518 // --- // 72672"
"6934991"	"0.757"	"0.02959763"	"2.7253497"	"-3.24257"	"0.9172275"	"---"
"6990518"	"0.757"	"0.02960181"	"2.7252519"	"-3.24269"	"0.32434833"	"---"
"6997306"	"0.757"	"0.02960907"	"-2.725082"	"-3.24289"	"-0.42567833"	"---"
"6967455"	"0.757"	"0.02960919"	"-2.7250793"	"-3.24289"	"-0.52903"	"---"
"6760321"	"0.757"	"0.02961218"	"-2.7250092"	"-3.24297"	"-0.36167333"	"---"
"6803083"	"0.757"	"0.02962117"	"-2.7247988"	"-3.24322"	"-0.402235"	"---"
"6899001"	"0.757"	"0.029622"	"-2.7247796"	"-3.24324"	"-0.85633167"	"---"
"6753697"	"0.757"	"0.02962716"	"2.7246588"	"-3.24339"	"0.9776125"	"---"
"6779600"	"0.757"	"0.02962864"	"-2.7246241"	"-3.24343"	"-0.54528"	"NR_002890 // OTTMUSG00000005300 // predicted gene, OTTMUSG00000005300 // 11 A3.3|11 // 654472 /// NM_008084 // Gapdh // glyceraldehyde-3-phosphate dehydrogenase // 6 F2 // 14433 /// M32599 // Gapdh // glyceraldehyde-3-phosphate dehydrogenase // 6 F2 // 14433 /// BC091736 // ENSMUSG00000073212 // predicted gene, ENSMUSG00000073212 // 5 A1|5 // 433845 /// ENSMUST00000100754 // 100040109 // predicted gene, 100040109 // 15 A1|15 // 100040109 /// ENSMUST00000106443 // 100043724 // predicted gene, 100043724 // 3 G1|3 // 100043724 /// ENSMUST00000107041 // 100041204 // predicted gene, 100041204 // 7 E3|7 // 100041204 /// ENSMUST00000093496 // ENSMUSG00000070025 // predicted gene, ENSMUSG00000070025 // 8 B2 // 100040634 /// ENSMUST00000106238 // 100039840 // predicted gene, 100039840 // 3 H1|3 // 100039840 /// ENSMUST00000076317 // LOC100039762 // glyceraldehyde-3-phosphate dehydrogenase pseudogene // 3 C // 100039762 /// ENSMUST00000097205 // 100040053 // predicted gene, 100040053 // 3 H1|3 // 100040053 /// ENSMUST00000097205 // 100041325 // predicted gene, 100041325 // 8 C5|8 // 100041325 /// ENSMUST00000097205 // LOC100042025 // similar to Glyceraldehyde-3-phosphate dehydrogenase (GAPDH) // --- // 100042025 /// ENSMUST00000097205 // ENSMUSG00000072451 // predicted gene, ENSMUSG00000072451 // 5 E5|5 // 100042349 /// ENSMUST00000097205 // OTTMUSG00000005227 // predicted gene, OTTMUSG00000005227 // 11 A3.1 // 100042746 /// ENSMUST00000097205 // ENSMUSG00000070490 // predicted gene, ENSMUSG00000070490 // --- // 100101481 /// ENSMUST00000097205 // Gapdh // glyceraldehyde-3-phosphate dehydrogenase // 6 F2 // 14433 /// ENSMUST00000104945 // 100040053 // predicted gene, 100040053 // 3 H1|3 // 100040053 /// ENSMUST00000104945 // 100041325 // predicted gene, 100041325 // 8 C5|8 // 100041325 /// ENSMUST00000104945 // LOC100042025 // similar to Glyceraldehyde-3-phosphate dehydrogenase (GAPDH) // --- // 100042025 /// ENSMUST00000104945 // ENSMUSG00000072451 // predicted gene, ENSMUSG00000072451 // 5 E5|5 // 100042349 /// ENSMUST00000104945 // OTTMUSG00000005227 // predicted gene, OTTMUSG00000005227 // 11 A3.1 // 100042746 /// ENSMUST00000104945 // ENSMUSG00000070490 // predicted gene, ENSMUSG00000070490 // --- // 100101481 /// ENSMUST00000104945 // Gapdh // glyceraldehyde-3-phosphate dehydrogenase // 6 F2 // 14433 /// ENSMUST00000109595 // 100040053 // predicted gene, 100040053 // 3 H1|3 // 100040053 /// ENSMUST00000109595 // 100041325 // predicted gene, 100041325 // 8 C5|8 // 100041325 /// ENSMUST00000109595 // LOC100042025 // similar to Glyceraldehyde-3-phosphate dehydrogenase (GAPDH) // --- // 100042025 /// ENSMUST00000109595 // ENSMUSG00000072451 // predicted gene, ENSMUSG00000072451 // 5 E5|5 // 100042349 /// ENSMUST00000109595 // OTTMUSG00000005227 // predicted gene, OTTMUSG00000005227 // 11 A3.1 // 100042746 /// ENSMUST00000109595 // ENSMUSG00000070490 // predicted gene, ENSMUSG00000070490 // --- // 100101481 /// ENSMUST00000109595 // Gapdh // glyceraldehyde-3-phosphate dehydrogenase // 6 F2 // 14433 /// ENSMUST00000101593 // LOC100045908 // similar to Glyceraldehyde-3-phosphate dehydrogenase (GAPDH) // --- // 100045908 /// ENSMUST00000109590 // 100040053 // predicted gene, 100040053 // 3 H1|3 // 100040053 /// ENSMUST00000109590 // 100041325 // predicted gene, 100041325 // 8 C5|8 // 100041325 /// ENSMUST00000109590 // LOC100042025 // similar to Glyceraldehyde-3-phosphate dehydrogenase (GAPDH) // --- // 100042025 /// ENSMUST00000109590 // ENSMUSG00000072451 // predicted gene, ENSMUSG00000072451 // 5 E5|5 // 100042349 /// ENSMUST00000109590 // OTTMUSG00000005227 // predicted gene, OTTMUSG00000005227 // 11 A3.1 // 100042746 /// ENSMUST00000109590 // ENSMUSG00000070490 // predicted gene, ENSMUSG00000070490 // --- // 100101481 /// ENSMUST00000109590 // Gapdh // glyceraldehyde-3-phosphate dehydrogenase // 6 F2 // 14433 /// ENSMUST00000096506 // LOC100039214 // glyceraldehyde-3-phosphate dehydrogenase pseudogene // 15 A1 // 100039214 /// ENSMUST00000096506 // LOC100044454 // similar to Glyceraldehyde-3-phosphate dehydrogenase (GAPDH) // --- // 100044454"
"6773164"	"0.757"	"0.02962904"	"2.7246148"	"-3.24344"	"0.42660917"	"NM_025614 // Rwdd1 // RWD domain containing 1 // 10 B1 // 66521 /// BC062136 // Rwdd1 // RWD domain containing 1 // 10 B1 // 66521 /// ENSMUST00000019917 // Rwdd1 // RWD domain containing 1 // 10 B1 // 66521 /// ENSMUST00000080041 // Rwdd1 // RWD domain containing 1 // 10 B1 // 66521"
"6761341"	"0.757"	"0.02962959"	"2.7246019"	"-3.24345"	"0.3425725"	"---"
"6815408"	"0.757"	"0.02963755"	"2.7244159"	"-3.24367"	"0.48876083"	"---"
"6935400"	"0.757"	"0.02964322"	"-2.7242833"	"-3.24383"	"-0.47757167"	"NM_025841 // Kdelr2 // KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2 // 5 G2 // 66913 /// BC007146 // Kdelr2 // KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2 // 5 G2 // 66913 /// ENSMUST00000110731 // Kdelr2 // KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2 // 5 G2 // 66913"
"7021933"	"0.757"	"0.02964483"	"2.7242455"	"-3.24387"	"0.49780667"	"---"
"6981862"	"0.757"	"0.02964645"	"-2.7242076"	"-3.24392"	"-0.79269833"	"---"
"6759626"	"0.757"	"0.02965635"	"-2.7239763"	"-3.24419"	"-0.47938167"	"---"
"6750526"	"0.757"	"0.02966652"	"-2.7237387"	"-3.24447"	"-0.30983833"	"NM_174985 // Gpbar1 // G protein-coupled bile acid receptor 1 // 1 C3|1 40.4 cM // 227289 /// BC116914 // Gpbar1 // G protein-coupled bile acid receptor 1 // 1 C3|1 40.4 cM // 227289 /// ENSMUST00000077985 // Gpbar1 // G protein-coupled bile acid receptor 1 // 1 C3|1 40.4 cM // 227289"
"6832140"	"0.757"	"0.02967105"	"-2.7236329"	"-3.24459"	"-0.54423333"	"---"
"7011914"	"0.757"	"0.02967235"	"-2.7236027"	"-3.24463"	"-0.396925"	"---"
"6994580"	"0.757"	"0.02967818"	"-2.7234665"	"-3.24479"	"-0.54361583"	"AK048946 // 9330161A08Rik // RIKEN cDNA 9330161A08 gene // --- // 320112 /// AK043003 // 9330161A08Rik // RIKEN cDNA 9330161A08 gene // --- // 320112 /// AK079083 // 9330161A08Rik // RIKEN cDNA 9330161A08 gene // --- // 320112"
"6950689"	"0.757"	"0.02968999"	"2.7231907"	"-3.24511"	"1.08832167"	"---"
"6803204"	"0.757"	"0.02972568"	"2.7223584"	"-3.24609"	"1.39064667"	"---"
"6853828"	"0.758"	"0.02975552"	"-2.7216632"	"-3.24691"	"-0.52153167"	"NM_199252 // Unc93a // unc-93 homolog A (C. elegans) // 17 A1|17 7.8 cM // 381058 /// BC128471 // Unc93a // unc-93 homolog A (C. elegans) // 17 A1|17 7.8 cM // 381058 /// ENSMUST00000084966 // Unc93a // unc-93 homolog A (C. elegans) // 17 A1|17 7.8 cM // 381058"
"6840306"	"0.758"	"0.02977887"	"-2.7211197"	"-3.24755"	"-0.40184833"	""
"6883000"	"0.758"	"0.0297805"	"-2.7210817"	"-3.2476"	"-0.7570125"	"NM_008652 // Mybl2 // myeloblastosis oncogene-like 2 // 2 H2|2 93.0 cM // 17865 /// BC050842 // Mybl2 // myeloblastosis oncogene-like 2 // 2 H2|2 93.0 cM // 17865 /// ENSMUST00000109429 // Mybl2 // myeloblastosis oncogene-like 2 // 2 H2|2 93.0 cM // 17865 /// ENSMUST00000018005 // Mybl2 // myeloblastosis oncogene-like 2 // 2 H2|2 93.0 cM // 17865"
"6831869"	"0.758"	"0.02979193"	"-2.7208158"	"-3.24791"	"-0.38826583"	"NM_027231 // Polr2f // polymerase (RNA) II (DNA directed) polypeptide F // 15 E1|15 46.6 cM // 69833 /// NM_026465 // Ncrna00117 // non-protein coding RNA 117 // 11 A4 // 67939 /// BC024419 // Polr2f // polymerase (RNA) II (DNA directed) polypeptide F // 15 E1|15 46.6 cM // 69833 /// BC033930 // Ncrna00117 // non-protein coding RNA 117 // 11 A4 // 67939 /// ENSMUST00000040077 // Polr2f // polymerase (RNA) II (DNA directed) polypeptide F // 15 E1|15 46.6 cM // 69833 /// ENSMUST00000039900 // Ncrna00117 // non-protein coding RNA 117 // 11 A4 // 67939"
"6874979"	"0.758"	"0.02979461"	"2.7207536"	"-3.24798"	"0.38050333"	"NM_008859 // Prkcq // protein kinase C, theta // 2 A1|2 2.0 cM // 18761 /// D11091 // Prkcq // protein kinase C, theta // 2 A1|2 2.0 cM // 18761 /// ENSMUST00000028118 // Prkcq // protein kinase C, theta // 2 A1|2 2.0 cM // 18761 /// ENSMUST00000102970 // Prkcq // protein kinase C, theta // 2 A1|2 2.0 cM // 18761"
"6981641"	"0.758"	"0.02980142"	"-2.7205953"	"-3.24817"	"-0.47225417"	"---"
"6764650"	"0.758"	"0.02980643"	"2.7204788"	"-3.24831"	"0.68945917"	"NM_010145 // Ephx1 // epoxide hydrolase 1, microsomal // 1 H4|1 98.5 cM // 13849 /// BC061493 // Ephx1 // epoxide hydrolase 1, microsomal // 1 H4|1 98.5 cM // 13849 /// ENSMUST00000036928 // Ephx1 // epoxide hydrolase 1, microsomal // 1 H4|1 98.5 cM // 13849 /// ENSMUST00000111068 // Ephx1 // epoxide hydrolase 1, microsomal // 1 H4|1 98.5 cM // 13849"
"6885539"	"0.758"	"0.02980907"	"2.7204174"	"-3.24838"	"0.79051583"	"---"
"7022334"	"0.758"	"0.02982243"	"-2.7201071"	"-3.24874"	"-0.40091917"	""
"6881066"	"0.758"	"0.02983808"	"-2.7197437"	"-3.24917"	"-0.66045833"	"---"
"6913318"	"0.758"	"0.02984632"	"-2.7195522"	"-3.2494"	"-0.3820925"	"---"
"6812628"	"0.758"	"0.02985238"	"2.7194116"	"-3.24956"	"0.56901583"	"AK017444 // 5530402G07Rik // RIKEN cDNA 5530402G07 gene // --- // 71447"
"6979431"	"0.758"	"0.02985625"	"-2.719322"	"-3.24967"	"-0.42511583"	"---"
"6858316"	"0.758"	"0.02985731"	"-2.7192973"	"-3.2497"	"-1.72173417"	"---"
"6945724"	"0.758"	"0.02985909"	"2.7192561"	"-3.24975"	"0.37195833"	"---"
"6795958"	"0.758"	"0.02987746"	"-2.7188299"	"-3.25025"	"-0.4412225"	"---"
"6849079"	"0.758"	"0.02988512"	"-2.7186523"	"-3.25046"	"-0.82972"	"---"
"6754771"	"0.758"	"0.02988965"	"-2.7185474"	"-3.25058"	"-0.3509425"	"---"
"6938824"	"0.758"	"0.02989055"	"-2.7185264"	"-3.25061"	"-0.43372583"	"---"
"6998904"	"0.758"	"0.02990196"	"-2.7182621"	"-3.25092"	"-0.40654667"	"---"
"6936732"	"0.758"	"0.02990858"	"-2.7181087"	"-3.2511"	"-0.3810725"	"ENSMUST00000101490 // ENSMUSG00000073129 // predicted gene, ENSMUSG00000073129 // --- // 100038444"
"6833045"	"0.758"	"0.02990907"	"-2.7180974"	"-3.25111"	"-0.38404"	"---"
"6919930"	"0.758"	"0.02991005"	"-2.7180748"	"-3.25114"	"-0.40406917"	"---"
"6852228"	"0.758"	"0.02991534"	"-2.7179522"	"-3.25128"	"-1.12440583"	"---"
"6875028"	"0.758"	"0.02992582"	"2.7177095"	"-3.25157"	"1.82866"	"---"
"6810954"	"0.758"	"0.029926"	"2.7177055"	"-3.25157"	"0.56983583"	"NM_144516 // Zmynd11 // zinc finger, MYND domain containing 11 // 13 A1 // 66505 /// BC058999 // Zmynd11 // zinc finger, MYND domain containing 11 // 13 A1 // 66505 /// ENSMUST00000110636 // Zmynd11 // zinc finger, MYND domain containing 11 // 13 A1 // 66505 /// ENSMUST00000021584 // Zmynd11 // zinc finger, MYND domain containing 11 // 13 A1 // 66505 /// ENSMUST00000062658 // Zmynd11 // zinc finger, MYND domain containing 11 // 13 A1 // 66505 /// ENSMUST00000110634 // Zmynd11 // zinc finger, MYND domain containing 11 // 13 A1 // 66505 /// ENSMUST00000110638 // Zmynd11 // zinc finger, MYND domain containing 11 // 13 A1 // 66505 /// ENSMUST00000110637 // Zmynd11 // zinc finger, MYND domain containing 11 // 13 A1 // 66505 /// ENSMUST00000110635 // Zmynd11 // zinc finger, MYND domain containing 11 // 13 A1 // 66505 /// ENSMUST00000110633 // Zmynd11 // zinc finger, MYND domain containing 11 // 13 A1 // 66505"
"7018467"	"0.758"	"0.02992976"	"-2.7176183"	"-3.25168"	"-0.41893333"	"---"
"6760088"	"0.758"	"0.02993246"	"2.7175559"	"-3.25175"	"0.5354025"	"---"
"6917196"	"0.758"	"0.02993553"	"2.717485"	"-3.25183"	"2.04951417"	"---"
"6953064"	"0.758"	"0.02993883"	"-2.7174086"	"-3.25192"	"-0.30730417"	"NM_175020 // BC048599 // cDNA sequence BC048599 // 6 B1 // 232717 /// BC048599 // BC048599 // cDNA sequence BC048599 // 6 B1 // 232717 /// ENSMUST00000063523 // BC048599 // cDNA sequence BC048599 // 6 B1 // 232717"
"6807464"	"0.758"	"0.02995141"	"2.7171176"	"-3.25227"	"1.49692833"	"---"
"6910252"	"0.758"	"0.02996752"	"-2.7167451"	"-3.2527"	"-0.60563417"	"---"
"6969752"	"0.758"	"0.02998266"	"2.7163952"	"-3.25312"	"1.4855675"	"---"
"6987839"	"0.758"	"0.02999107"	"2.7162012"	"-3.25334"	"0.72665833"	"---"
"6779774"	"0.758"	"0.02999272"	"-2.716163"	"-3.25339"	"-0.47507333"	"---"
"6959552"	"0.758"	"0.03000107"	"2.7159703"	"-3.25362"	"0.33448917"	"---"
"6959653"	"0.758"	"0.0300348"	"-2.715192"	"-3.25453"	"-0.48479583"	"ENSMUST00000098544 // EG270499 // predicted gene, EG270499 // 7 B1 // 270499 /// ENSMUST00000098544 // EG668411 // predicted gene, EG668411 // 7 B1 // 668411 /// ENSMUST00000075737 // EG384594 // predicted gene, EG384594 // 7 B1 // 384594"
"6995447"	"0.758"	"0.03003495"	"-2.7151886"	"-3.25454"	"-0.64560167"	"---"
"6748505"	"0.758"	"0.03003983"	"2.715076"	"-3.25467"	"1.80596417"	"---"
"6769901"	"0.758"	"0.03004106"	"-2.7150477"	"-3.2547"	"-0.7880775"	"---"
"6909838"	"0.758"	"0.03004333"	"-2.7149954"	"-3.25476"	"-0.36884583"	"---"
"6784525"	"0.758"	"0.03005279"	"-2.7147772"	"-3.25502"	"-1.00803083"	"---"
"7015046"	"0.758"	"0.030059"	"2.7146342"	"-3.25519"	"0.41453083"	"---"
"6923703"	"0.758"	"0.0300597"	"-2.7146179"	"-3.25521"	"-0.34964917"	"---"
"6888213"	"0.758"	"0.03006098"	"-2.7145887"	"-3.25524"	"-0.5503425"	"---"
"7019327"	"0.758"	"0.03006582"	"2.7144771"	"-3.25538"	"0.6006925"	"---"
"6957543"	"0.758"	"0.03006754"	"-2.7144374"	"-3.25542"	"-0.63515333"	""
"6907991"	"0.758"	"0.03006825"	"2.7144211"	"-3.25544"	"1.01033083"	"---"
"6878442"	"0.758"	"0.0300702"	"-2.7143762"	"-3.25549"	"-0.47848417"	"---"
"7004032"	"0.758"	"0.03007302"	"-2.7143112"	"-3.25557"	"-0.30196833"	"---"
"6876445"	"0.758"	"0.03007512"	"-2.7142628"	"-3.25563"	"-0.32918333"	"NM_146628 // Olfr344 // olfactory receptor 344 // --- // 258621 /// ENSMUST00000075474 // Olfr344 // olfactory receptor 344 // --- // 258621"
"6933729"	"0.758"	"0.03008107"	"-2.7141259"	"-3.25579"	"-0.30831333"	"---"
"6939322"	"0.758"	"0.03009078"	"2.7139024"	"-3.25605"	"0.45325667"	"---"
"6907921"	"0.758"	"0.0300926"	"2.7138605"	"-3.2561"	"0.84285917"	"---"
"6929694"	"0.758"	"0.03009598"	"2.7137827"	"-3.25619"	"0.30050333"	"NM_147201 // Nrbp1 // nuclear receptor binding protein 1 // 5 B1 // 192292 /// BC018463 // Nrbp1 // nuclear receptor binding protein 1 // 5 B1 // 192292 /// ENSMUST00000031034 // Nrbp1 // nuclear receptor binding protein 1 // 5 B1 // 192292 /// ENSMUST00000078312 // Nrbp1 // nuclear receptor binding protein 1 // 5 B1 // 192292"
"7001352"	"0.758"	"0.03011248"	"-2.7134031"	"-3.25664"	"-0.50833917"	""
"6791492"	"0.758"	"0.03012199"	"-2.7131844"	"-3.2569"	"-0.40057083"	"---"
"6880667"	"0.758"	"0.03012404"	"-2.7131374"	"-3.25695"	"-0.57656333"	"---"
"6828176"	"0.758"	"0.0301258"	"2.7130969"	"-3.257"	"0.72962917"	"BC147846 // Tcra // T-cell receptor alpha chain // 14 19.5 cM // 21473 /// ENSMUST00000103635 // Trav14n-3 // T cell receptor alpha variable 14N-3 // 14 C2 // 100043308 /// ENSMUST00000103635 // EG193574 // predicted gene, EG193574 // 14 C2 // 193574 /// ENSMUST00000103635 // Trav14-3 // T cell receptor alpha variable region 14-3 // 14 C2 // 547330 /// ENSMUST00000103635 // X76971 // cDNA sequence X76971 // 14 C2 // 634322 /// ENSMUST00000103635 // OTTMUSG00000015124 // predicted gene, OTTMUSG00000015124 // 14 C2|14 // 667567 /// ENSMUST00000103669 // Trav14n-3 // T cell receptor alpha variable 14N-3 // 14 C2 // 100043308 /// ENSMUST00000103669 // EG193574 // predicted gene, EG193574 // 14 C2 // 193574 /// ENSMUST00000103669 // Trav14-3 // T cell receptor alpha variable region 14-3 // 14 C2 // 547330 /// ENSMUST00000103669 // X76971 // cDNA sequence X76971 // 14 C2 // 634322 /// ENSMUST00000103669 // OTTMUSG00000015124 // predicted gene, OTTMUSG00000015124 // 14 C2|14 // 667567"
"7016777"	"0.758"	"0.03013898"	"-2.7127941"	"-3.25736"	"-0.63428083"	"---"
"6915628"	"0.758"	"0.03016605"	"-2.7121723"	"-3.25809"	"-0.70669583"	"AK037386 // A130013F12Rik // RIKEN cDNA A130013F12 gene // --- // 320308"
"6897753"	"0.758"	"0.03017401"	"2.7119899"	"-3.25831"	"0.9247375"	"Y17859 // Gdap9 // ganglioside-induced differentiation-associated-protein 9 // --- // 14554"
"6770865"	"0.758"	"0.03017972"	"2.7118586"	"-3.25846"	"1.41561833"	"---"
"6960721"	"0.758"	"0.03018479"	"2.7117425"	"-3.2586"	"0.61095417"	"---"
"6858325"	"0.758"	"0.03019786"	"2.7114428"	"-3.25895"	"0.48042833"	"---"
"6993014"	"0.758"	"0.03020586"	"2.7112593"	"-3.25917"	"0.30692833"	"AK028634 // Zfp651 // zinc finger protein 651 // 9 F4 // 270210"
"6782783"	"0.758"	"0.03020975"	"-2.7111701"	"-3.25927"	"-0.48261"	"---"
"6748760"	"0.758"	"0.03021071"	"2.711148"	"-3.2593"	"0.59647667"	"---"
"6988561"	"0.759"	"0.03023759"	"-2.7105324"	"-3.26002"	"-0.29853667"	"AK143856 // D630033O11Rik // RIKEN cDNA D630033O11 gene // 9 A5.1 // 235302"
"6769303"	"0.759"	"0.03024366"	"-2.7103933"	"-3.26019"	"-0.36089583"	"---"
"6932935"	"0.759"	"0.0302442"	"-2.7103811"	"-3.2602"	"-0.3098"	"---"
"7014094"	"0.759"	"0.03026216"	"-2.70997"	"-3.26069"	"-0.52137417"	"---"
"7005919"	"0.759"	"0.03026346"	"-2.7099402"	"-3.26072"	"-1.04523333"	"---"
"6947289"	"0.759"	"0.0302702"	"-2.7097861"	"-3.2609"	"-0.60979583"	"---"
"6902183"	"0.759"	"0.03027987"	"2.709565"	"-3.26116"	"0.637725"	"NM_026656 // Mcoln2 // mucolipin 2 // 3 H2 // 68279 /// NM_001005846 // Mcoln2 // mucolipin 2 // 3 H2 // 68279 /// AF503575 // Mcoln2 // mucolipin 2 // 3 H2 // 68279 /// ENSMUST00000011152 // Mcoln2 // mucolipin 2 // 3 H2 // 68279 /// ENSMUST00000098524 // Mcoln2 // mucolipin 2 // 3 H2 // 68279"
"6982177"	"0.759"	"0.03028401"	"-2.7094703"	"-3.26127"	"-0.30894083"	"---"
"6781289"	"0.759"	"0.03028655"	"-2.7094124"	"-3.26134"	"-0.34058083"	"NM_001011760 // Olfr314 // olfactory receptor 314 // 11 B1.3 // 257917 /// BC147421 // Olfr314 // olfactory receptor 314 // 11 B1.3 // 257917 /// ENSMUST00000076393 // Olfr314 // olfactory receptor 314 // 11 B1.3 // 257917"
"7000407"	"0.759"	"0.03028704"	"-2.7094011"	"-3.26136"	"-0.42430333"	""
"6844392"	"0.759"	"0.03029212"	"-2.7092851"	"-3.26149"	"-0.27702083"	"NM_146466 // Olfr165 // olfactory receptor 165 // --- // 258458 /// BC120624 // Olfr165 // olfactory receptor 165 // --- // 258458 /// ENSMUST00000052516 // Olfr165 // olfactory receptor 165 // --- // 258458"
"6951265"	"0.759"	"0.03030982"	"2.7088807"	"-3.26197"	"0.87751167"	"---"
"6899929"	"0.759"	"0.03032512"	"2.7085313"	"-3.26238"	"0.6072975"	"---"
"6757460"	"0.759"	"0.03033338"	"-2.7083427"	"-3.2626"	"-0.8377225"	"---"
"6972559"	"0.759"	"0.03034301"	"2.7081229"	"-3.26286"	"0.72289083"	"---"
"6753288"	"0.759"	"0.03034301"	"-2.7081229"	"-3.26286"	"-0.4947175"	"---"
"6752848"	"0.759"	"0.03034766"	"2.7080169"	"-3.26299"	"0.33909917"	"NM_145128 // Mgat5 // mannoside acetylglucosaminyltransferase 5 // 1 E3 // 107895 /// AF474155 // Mgat5 // mannoside acetylglucosaminyltransferase 5 // 1 E3 // 107895 /// ENSMUST00000038361 // Mgat5 // mannoside acetylglucosaminyltransferase 5 // 1 E3 // 107895"
"7016185"	"0.759"	"0.03035285"	"-2.7078985"	"-3.26313"	"-0.52549833"	"---"
"6925871"	"0.759"	"0.03037099"	"2.707485"	"-3.26361"	"0.69836167"	"---"
"6907309"	"0.759"	"0.03037234"	"-2.7074543"	"-3.26365"	"-1.41092833"	"---"
"6790685"	"0.759"	"0.03038202"	"-2.7072336"	"-3.26391"	"-0.30052833"	"ENSMUST00000092790 // ENSMUSG00000069765 // predicted gene, ENSMUSG00000069765 // --- // 791385"
"6829331"	"0.759"	"0.03039191"	"-2.7070083"	"-3.26418"	"-0.360995"	"---"
"7012768"	"0.759"	"0.03041129"	"2.7065671"	"-3.2647"	"0.36625"	"NM_207633 // Yipf6 // Yip1 domain family, member 6 // X C2 // 77929 /// BC048712 // Yipf6 // Yip1 domain family, member 6 // X C2 // 77929 /// ENSMUST00000054697 // LOC100045035 // similar to Yip1 domain family, member 6 // --- // 100045035 /// ENSMUST00000054697 // Yipf6 // Yip1 domain family, member 6 // X C2 // 77929 /// ENSMUST00000113811 // LOC100045035 // similar to Yip1 domain family, member 6 // --- // 100045035 /// ENSMUST00000113811 // Yipf6 // Yip1 domain family, member 6 // X C2 // 77929"
"6789694"	"0.759"	"0.03041407"	"-2.7065039"	"-3.26477"	"-1.53634583"	"---"
"6783007"	"0.759"	"0.03041909"	"-2.7063897"	"-3.26491"	"-0.58983583"	"NM_011409 // Slfn3 // schlafen 3 // 11 C // 20557 /// AF099974 // Slfn3 // schlafen 3 // 11 C // 20557 /// ENSMUST00000019130 // Slfn3 // schlafen 3 // 11 C // 20557"
"6809792"	"0.759"	"0.03042146"	"-2.7063358"	"-3.26497"	"-1.15650417"	"XM_001474094 // D130037M23Rik // RIKEN cDNA D130037M23 gene // 13 D1 // 328330"
"6845349"	"0.759"	"0.03043032"	"-2.7061342"	"-3.26521"	"-0.52061417"	"---"
"6839982"	"0.759"	"0.03043296"	"2.706074"	"-3.26528"	"1.13176"	"---"
"6926681"	"0.759"	"0.03043411"	"2.706048"	"-3.26531"	"0.85864833"	"---"
"6950322"	"0.759"	"0.03044535"	"-2.7057925"	"-3.26561"	"-0.604625"	"---"
"6760373"	"0.759"	"0.03044641"	"-2.7057683"	"-3.26564"	"-0.48135333"	"---"
"6862905"	"0.759"	"0.03045054"	"-2.7056745"	"-3.26575"	"-0.51038083"	"---"
"6880108"	"0.759"	"0.03045439"	"2.705587"	"-3.26585"	"0.340075"	"AK054341 // Slc38a6 // solute carrier family 38, member 6 // 12 C3 // 625098"
"6812887"	"0.759"	"0.03045673"	"2.7055337"	"-3.26591"	"0.63455333"	"---"
"6975961"	"0.759"	"0.03046161"	"2.7054229"	"-3.26605"	"1.11245333"	"---"
"6967085"	"0.759"	"0.03046795"	"2.7052787"	"-3.26622"	"0.96622083"	"---"
"6916719"	"0.759"	"0.03048833"	"-2.7048161"	"-3.26676"	"-0.2833975"	"BC022764 // 2610528J11Rik // RIKEN cDNA 2610528J11 gene // 4 D1 // 66451 /// ENSMUST00000030261 // 2610528J11Rik // RIKEN cDNA 2610528J11 gene // 4 D1 // 66451 /// ENSMUST00000106367 // 2610528J11Rik // RIKEN cDNA 2610528J11 gene // 4 D1 // 66451"
"6951585"	"0.759"	"0.03049315"	"2.7047065"	"-3.26689"	"0.8878325"	"XR_031071 // LOC100044855 // similar to F-box protein 5 // --- // 100044855"
"6926323"	"0.759"	"0.03050415"	"-2.7044571"	"-3.26718"	"-0.52330833"	"---"
