Gene symbol	Tcell-CD69pos-K99A10-22h-ES FPKM	Tcell-CD69pos-K99A100-22h-ES FPKM	Tcell-CD69pos-PCC01-22h-ES FPKM	Tcell-CD69pos-PCC1-22h-ES FPKM
Serpinb9g	0.0	0.0	0.0	0.0
Tfb1m	0.0	0.0	12.655	7.104
Cdh4	0.0	0.0	0.0	0.0
Gcnt3	0.0	0.0	0.0	0.0
Tshz3	0.0	0.0	0.0	0.055
Sbp	0.0	0.0	0.0	0.0
Gm1993	0.0	0.0	0.0	0.0
Efs	0.0	0.0	0.0	0.0
Pin1rt1	0.0	0.0	0.297	0.244
Fndc3b	0.0	0.064	0.24100000000000002	0.925
Hoxb5os	0.0	0.0	0.0	0.0
Wdr27	0.0	0.0	0.0	0.109
Dpp10	0.0	0.0	0.0	0.0
Asb17os	0.0	0.0	0.0	0.0
Vmn2r97	0.0	0.0	1.2	0.426
Ovol2	0.0	0.0	0.0	0.0
Bcas1	0.0	0.0	0.0	0.0
Mir126a	0.0	0.0	0.0	0.0
Ngp	0.0	0.0	2.481	3.85
C030039L03Rik	0.0	0.0	1.141	0.772
Dcc	0.0	0.0	0.0	0.0
Chmp4b	37.384	0.0	114.675	135.736
En2	0.0	0.0	0.0	0.0
Uqcrc1	102.43799999999999	125.384	74.805	108.56299999999999
Mirlet7f-1	0.0	0.0	0.0	0.0
Cd8a	0.0	0.0	0.0	0.7879999999999999
Mir872	0.0	0.0	0.0	0.0
Tmem129	0.0	25.861	5.89	7.847
Chchd2	0.0	0.0	24.369	38.324
Efcab7	0.0	0.0	2.1719999999999997	1.0270000000000001
Blm	0.0	0.0	3.117	2.386
Kcnq1	0.0	0.0	0.0	0.0
Mir103-2	0.0	0.0	0.0	0.0
Cdkal1	0.0	0.0	4.934	8.558
Rnase4	0.0	0.0	0.0	0.0
Borcs8	0.0	10.062999999999999	12.892999999999999	13.737
Npat	0.0	0.013999999999999999	9.023	6.5360000000000005
Gm5796	0.0	0.0	0.0	0.0
Ap2a1	0.0	46.577	39.603	33.967
Exosc2	0.225	0.0	32.898	41.282
Gvin1	0.0	0.0	0.889	0.19699999999999998
Qsox2	0.0	0.0	3.9330000000000003	6.385
Atxn7	0.0	12.078	6.356	8.196
Zfp867	0.0	0.0	4.186	2.155
Gapvd1	0.061	25.139	26.756	28.554000000000002
Dock3	0.0	0.0	0.32799999999999996	0.12300000000000001
AI464131	0.0	0.0	0.0	0.0
2610301B20Rik	0.0	0.0	1.0	3.031
Cacnb1	0.0	0.0	3.989	0.5579999999999999
Ndufa9	379.721	45.291000000000004	24.149	37.509
A930012L18Rik	0.0	0.0	0.0	0.0
Itga11	0.0	0.0	0.561	0.127
Pet117	0.0	0.0	5.605	5.0969999999999995
Mir100	0.0	0.0	0.0	0.0
Esrp1	0.0	0.0	0.0	0.0
Nhsl2	0.0	0.0	0.0	0.039
Anks1b	0.0	0.0	0.0	0.0
Olfr1040	0.0	0.0	0.0	0.0
3110021N24Rik	0.0	0.0	0.0	0.0
Olfr156	0.0	0.0	0.0	0.0
Vmn2r96	0.0	0.0	0.0	0.19399999999999998
B4galnt4	0.0	0.0	0.617	1.206
Misp	0.0	0.0	0.009000000000000001	0.0
Rps8	0.0	3.298	169.421	131.553
Tmem80	0.0	0.0	2.207	6.853
Raet1b	0.0	0.0	0.0	0.0
Vmn2r41	0.0	0.0	0.0	0.0
Ndufc2	612.026	0.298	47.034	64.143
Crygf	0.0	0.0	0.0	0.0
Nit2	0.0	0.0	0.972	5.105
Airn	0.0	47.957	2.128	2.383
Olfr1419	0.0	0.0	0.0	0.0
Sec31b	0.0	0.0	1.824	0.5
Ccdc83	0.0	0.0	0.0	0.0
Sipa1	0.0	6.688	13.605	20.159000000000002
Rps6ka5	0.0	0.076	1.8969999999999998	1.39
Mir5134	0.0	0.0	0.0	0.0
Mpzl3	0.0	1.7630000000000001	3.728	11.07
Cep131	0.0	0.0	0.872	1.0270000000000001
Trim30b	0.0	0.012	0.017	0.0
Ift22	0.0	0.0	2.5869999999999997	3.8480000000000003
Lrrc4b	0.0	0.0	0.0	0.0
Vamp2	0.0	0.155	15.686	21.194000000000003
Arhgap23	0.0	0.0	0.0	0.002
Higd1a	0.0	16.434	4.04	4.13
Slc45a2	0.0	0.0	0.0	0.0
Tmem50b	0.0	45.715	4.237	6.693
Gm6377	0.0	0.0	0.0	0.047
Klk1b21	0.0	0.0	0.0	0.0
Catip	0.0	0.0	0.0	0.0
Vmn1r125	0.0	0.0	0.0	0.0
Esyt3	0.0	0.0	0.0	0.0
Mir129b	0.0	0.0	0.0	0.0
Fignl1	0.0	0.177	1.8159999999999998	1.713
Sec24a	0.0	7.955	11.259	10.062000000000001
Galns	0.0	0.0	3.7060000000000004	4.46
Usp40	0.0	0.0	6.91	4.011
Slc22a22	0.0	0.0	0.0	0.0
Fv1	0.263	0.0	6.055	4.52
Gm7904	0.0	0.0	0.0	0.0
Fbxl17	0.0	0.081	2.455	1.607
Rph3al	0.0	0.0	4.617	2.577
Snord85	0.0	0.0	0.0	0.0
Gm2933	0.0	0.0	0.0	0.0
Dpep2	0.0	0.0	0.0	0.0
Mir467c	0.0	0.0	0.0	0.292
Cfap61	0.0	0.0	0.0	0.0
Mir141	0.0	0.0	0.0	0.0
Ttc1	0.0	1.155	45.251000000000005	42.952
Lilr4b	0.0	0.0	7.068	2.971
Thy1	0.0	25.910999999999998	28.028000000000002	66.122
Aif1	0.0	0.0	0.0	0.34600000000000003
Rnf10	0.0	75.90899999999999	110.93799999999999	107.26899999999999
Cd101	0.0	0.0	0.0	0.0
Olfr715	0.0	0.0	0.0	0.0
1500009L16Rik	0.0	0.0	0.0	0.0
Mir466n	0.0	0.0	0.0	0.0
Myog	0.0	0.0	0.0	0.0
Trex2	0.0	0.0	0.0	0.0
Raver2	0.0	0.0	0.0	0.09
Ugt8a	0.0	0.0	0.0	0.05
Rarb	0.0	0.0	0.0	0.0
Sall1	0.0	0.0	0.0	0.0
Sbds	0.0	0.0	38.403	37.001999999999995
Pex11a	0.0	0.0	3.6460000000000004	1.901
Abca17	0.0	0.065	0.0	0.0
Scgb2b12	0.0	0.0	0.0	0.0
Fam19a5	0.0	0.0	0.0	0.0
Clhc1	0.0	0.0	0.0	0.0
Mir375	0.0	0.0	0.0	0.0
Ofcc1	0.0	0.0	0.0	0.0
4833439L19Rik	0.0	46.391999999999996	12.642000000000001	18.047
Mdga1	0.0	0.0	0.0	0.0
Ttll1	0.0	0.0	0.545	1.2009999999999998
Mir467g	0.0	0.0	0.0	0.0
Psg28	0.0	0.0	0.0	0.0
Pdia5	0.0	0.0	0.34600000000000003	0.247
Slc6a5	0.0	0.0	0.0	0.0
Nup62	0.09699999999999999	67.943	101.814	87.03200000000001
Trmt12	0.0	10.644	0.838	1.774
Psmd2	0.247	35.918	55.343	73.292
Myadm	0.0	0.0	2.0140000000000002	2.843
Map6	0.0	0.0	0.0	0.364
4933425L06Rik	0.0	0.0	0.0	0.0
Mxra8	0.0	0.0	1.11	0.255
Klf1	0.0	0.0	0.0	0.047
Ppme1	0.0	37.379	34.39	36.751999999999995
Bend3	0.0	16.475	17.445999999999998	11.134
Ceacam1	0.0	0.0	0.0	0.297
Nt5dc2	0.0	0.0	0.0	0.488
Nudt2	0.0	0.0	14.847000000000001	6.935
Rnaset2b	2.531	0.0	10.73	13.255
Rapgef2	0.0	0.0	7.172999999999999	5.763
Rab4b	0.0	53.016000000000005	24.05	27.197
Gm3772	0.0	0.0	0.0	0.0
Gtf2a2	0.0	0.0	12.966	13.1
1110028F11Rik	0.0	0.0	0.0	0.08800000000000001
Kctd12	0.0	7.239	0.818	1.9169999999999998
Ctsc	0.09699999999999999	15.937000000000001	5.862	5.513
Stard5	0.0	11.917	10.328	6.93
Crnde	0.0	0.0	0.0	0.45399999999999996
Plxna1	0.0	0.006999999999999999	11.032	12.517000000000001
Gm4371	0.0	0.0	0.043	0.11900000000000001
Vps72	0.0	56.075	28.654	40.779
Ptprn2	0.0	0.0	0.0	0.0
Olfr1178	0.0	0.0	0.0	0.0
Muc6	0.0	0.0	0.209	0.401
Cmtr1	0.0	30.303	15.618	18.637999999999998
Gm6878	0.0	0.0	0.0	0.0
Mir6922	0.0	0.0	2.116	6.437
Wt1	0.0	0.0	0.0	0.0
Ccdc14	0.0	0.0	1.922	1.028
Klhl21	0.0	18.245	22.24	10.369000000000002
Nckipsd	0.0	0.0	5.757000000000001	5.343
Rsph9	0.0	0.0	0.0	0.179
Chst12	0.0	0.0	4.773	6.615
Fmr1	0.0	50.864	5.961	10.658
4930513O06Rik	0.0	0.0	0.0	0.0
4930503E14Rik	0.0	0.0	0.0	0.0
Slc4a8	0.0	0.0	0.002	0.23600000000000002
Gm21951	0.0	0.0	0.0	0.0
Trmt44	0.0	16.539	7.106	3.8960000000000004
Fgf9	0.0	0.0	0.0	0.0
Isl2	0.0	0.0	0.0	0.0
Snora15	0.0	0.0	0.0	0.0
Ggnbp2os	0.0	0.0	0.0	2.585
Neo1	0.0	0.0	0.0	0.0
Gm10789	0.0	0.0	0.0	0.028999999999999998
Lsamp	0.0	0.0	0.0	0.0
Pik3ca	0.0	3.762	11.050999999999998	10.423
Abcb8	0.0	16.927	4.723	9.631
Gm5485	0.0	0.0	0.0	0.0
BC053393	0.0	0.0	0.0	0.0
Aasdhppt	0.0	0.0	8.714	6.22
Srpk2	0.0	9.821	5.346	4.641
Eda2r	0.0	0.0	0.0	0.0
Timm8b	0.0	36.225	8.416	32.939
Slc46a1	0.0	0.0	0.536	0.413
Havcr2	0.0	0.0	0.0	1.3519999999999999
Ms4a4d	0.0	0.0	0.016	0.0
4922502N22Rik	0.0	0.0	0.0	0.0
Tmem53	0.0	0.0	0.0	0.0
Mir6926	0.0	0.0	0.0	0.17800000000000002
Atp1b1	256.911	27.921999999999997	28.188000000000002	21.748
Lhx9	0.0	0.0	0.0	0.0
Uqcrq	0.0	241.705	254.104	329.23
Lce6a	0.0	0.0	0.0	0.0
Trim58	0.0	0.0	0.0	0.0
Pof1b	0.0	0.0	0.0	0.0
Ints5	0.0	46.966	28.616	28.096
Zfp62	0.0	39.586999999999996	15.767999999999999	18.605
Vmn1r1	0.0	0.0	0.0	0.0
Slc7a13	0.0	0.0	0.0	0.0
Slc1a2	0.0	0.0	0.0	0.0
Ly6g5c	0.0	0.0	0.0	0.0
Krtap24-1	0.0	0.0	0.0	0.0
Lrrc4c	0.0	0.0	0.0	0.0
Tmem135	146.649	0.0	6.2170000000000005	5.202999999999999
Gm20745	0.0	0.0	0.0	0.0
Fbxo8	0.0	0.0	4.137	4.522
Cypt1	0.0	0.0	0.0	0.0
Mir3473g	0.0	0.0	0.0	1.4169999999999998
Cdkn2aipnl	0.0	13.402000000000001	26.463	26.296
Adarb2	0.0	0.0	0.0	0.0
Atxn1	0.0	12.217	12.812000000000001	13.219000000000001
4930470P17Rik	0.0	0.0	0.0	0.0
1700080N15Rik	0.0	0.0	0.0	0.0
Acaa1a	0.0	0.0	6.952999999999999	14.196
Ddrgk1	0.0	49.868	25.868000000000002	47.063
Rasa2	0.0	18.903	14.713	12.81
1110006O24Rik	0.0	0.0	0.0	1.6680000000000001
Rpl36	0.903	0.0	9.204	11.12
Mrgprg	0.0	0.0	0.0	0.0
Rimbp2	0.0	0.0	0.0	0.0
H2bfm	0.0	0.0	0.0	0.0
Ptprcap	0.43	124.891	178.597	202.46599999999998
Cnksr1	0.0	0.0	1.67	0.0
Mageb16-ps1	0.0	0.0	0.0	0.0
Serpina5	0.0	0.0	0.0	0.0
Mast3	0.0	36.484	18.042	18.275
Csgalnact2	0.099	0.0	3.491	4.738
Smim6	0.0	0.0	0.0	1.047
Zfp764	0.0	0.0	4.527	5.531000000000001
Nt5c3b	0.0	76.939	8.582	20.656
Olfr1323	0.0	0.0	0.0	0.0
Cers2	0.18100000000000002	98.339	82.715	101.915
4932411E22Rik	0.0	0.0	0.0	0.0
Gap43	0.0	0.0	0.0	0.0
Plch2	0.0	0.0	0.574	0.067
Olfr1130	0.0	0.0	0.0	0.0
Olfr1065	0.0	0.0	0.0	0.0
Mkl2	0.0	0.040999999999999995	7.013999999999999	5.519
Eif3k	0.49	84.69200000000001	120.999	214.041
Baiap2l1	0.0	0.0	0.9790000000000001	0.32899999999999996
Ms4a2	0.0	0.0	0.0	0.114
Cggbp1	173.71200000000002	0.0	24.385	18.512999999999998
Gas2l1	0.0	0.0	3.7439999999999998	5.472
C230079O03Rik	0.0	0.0	0.0	0.0
Mucl2	0.0	0.0	0.0	0.0
AI463170	0.0	0.0	0.0	0.0
Zfp488	0.0	0.0	0.0	0.0
AV320801	0.0	0.0	0.0	0.0
Rnf6	0.0	15.853	17.855	12.88
D430036J16Rik	0.0	0.0	0.0	0.0
Ccdc155	0.0	0.0	0.0	0.0
Manbal	0.0	0.0	40.147	29.453000000000003
Slc7a14	0.0	0.0	0.0	0.0
Hrasls5	0.0	0.0	0.0	0.0
Top2a	0.0	0.0	0.42	2.311
Tdpoz5	0.0	0.0	0.0	0.0
Nat3	0.0	0.0	0.0	0.0
Rpgr	0.0	0.0	2.609	1.227
Scamp3	0.0	0.023	32.365	44.063
BC051142	0.0	0.0	0.0	0.0
Tph2	0.0	0.0	0.0	0.0
Hist1h4b	0.0	0.0	0.0	0.0
Sbf1	44.254	31.831	34.639	36.924
Paxip1	0.0	4.864	13.689	12.100999999999999
Atp4a	0.0	0.0	0.0	0.0
Bhlhe22	0.0	0.0	0.0	0.0
Podxl2	150.012	0.0	0.0	0.324
Cmc2	0.0	0.0	16.05	8.345
Gm10413	0.0	0.0	0.0	0.0
Olfr222	0.0	0.0	0.0	0.0
Gm14625	0.0	0.0	0.0	0.0
Mir8095	0.0	0.0	0.0	0.0
Dido1	86.524	17.714000000000002	28.78	22.665
Zfp677	0.0	0.023	3.069	1.827
Dlgap2	0.0	0.0	0.0	0.0
Zfp954	0.0	0.0	7.871	7.585
Sec16b	0.0	0.0	0.0	0.0
Olfr1143	0.0	0.0	0.0	0.0
Zfp618	0.0	0.0	0.0	0.0
Olfr1411	0.0	0.0	0.0	0.0
Gm10354	0.0	0.0	0.0	0.0
Gm11747	0.0	0.0	0.0	0.065
Col8a1	0.0	0.0	0.0	0.0
Stx8	0.0	0.0	2.049	2.5380000000000003
Olfr883	0.0	0.0	0.0	0.0
Pax6	0.0	0.0	0.693	0.196
Gm13290	0.0	0.0	0.0	0.0
Polr2j	0.0	2.544	69.403	70.163
Ccl27a	0.0	0.0	0.0	2.092
4921504A21Rik	0.0	0.0	0.0	0.0
Ccl2	0.0	0.0	0.0	0.0
Lce1i	0.0	0.0	0.0	0.0
Gm933	0.0	0.0	0.0	0.0
Bcl2l10	0.0	0.0	0.0	0.0
Lcn8	0.0	0.0	0.0	0.0
Gm14501	0.0	0.0	0.0	0.0
Gm1322	0.0	0.0	0.0	0.0
Kcnj12	0.0	0.0	0.0	0.0
Csf2rb	0.0	11.644	0.782	4.942
Cdc6	0.0	0.0	0.695	0.527
Cyp2d10	0.0	0.0	0.0	0.0
Mapkap1	0.0	17.811	13.155999999999999	15.189
Dtwd1	0.0	0.0	6.28	7.49
4930558F17Rik	0.0	0.0	0.0	0.0
Pla2g4a	0.0	0.0	0.0	0.07200000000000001
Abcb7	58.246	6.472	6.728	6.818
Dcaf17	0.0	0.0	2.54	5.272
Asic3	0.0	0.0	0.0	0.14800000000000002
Plcb2	0.07200000000000001	0.02	6.2139999999999995	5.296
Kcnh2	0.0	17.293	0.0	0.308
Plcb1	0.0	0.0	0.0	0.0
Slc12a5	0.0	0.0	0.455	0.289
Ivns1abp	0.0	56.898999999999994	42.195	44.876000000000005
BC016579	0.0	0.0	0.0	0.0
4933412E12Rik	0.0	0.0	1.581	1.839
Scrt2	0.0	0.0	0.0	0.0
Mir592	0.0	0.0	0.0	0.0
Mir7235	0.0	0.0	0.0	0.0
Ppp1r15b	0.0	31.329	51.196000000000005	52.961999999999996
Ccnf	0.0	0.0	0.015	1.432
Tnfrsf9	0.344	138.813	109.314	124.30799999999999
Gm3279	0.0	0.0	0.0	0.0
Vmn1r157	0.0	0.0	0.0	0.0
Vmn1r169	0.0	0.0	0.0	0.0
Ces3b	0.0	0.0	0.0	0.0
Olfr1472	0.0	0.0	0.0	0.0
4921511H03Rik	0.0	0.0	0.0	0.0
Nelfa	0.337	12.13	46.263000000000005	30.816999999999997
Sox17	0.0	0.0	0.0	0.0
Camk2n2	0.0	0.0	0.018000000000000002	1.515
Vmn1r62	0.0	0.0	0.0	0.0
LOC102631757	0.0	0.0	0.0	0.0
Adamts3	0.0	0.0	0.0	0.002
Ly6h	0.0	0.0	0.0	0.0
Lamtor4	0.0	0.0	3.158	6.273
Prickle2	0.0	0.0	0.0	0.0
Zfp704	0.0	0.0	0.003	0.099
Trp73	0.0	0.0	0.0	0.0
Lrmp	0.0	80.744	31.491999999999997	34.302
Wdr5b	0.0	0.0	0.7979999999999999	1.939
Garem	0.0	0.0	0.0	0.0
Bcl2a1d	0.0	38.105	3.965	7.019
Olfml2b	0.0	0.0	0.0	0.016
Olfr293	0.0	0.0	0.0	0.0
Fam46c	0.0	40.785	7.9239999999999995	9.859
Slco1c1	0.0	0.0	0.0	0.0
Tubgcp4	0.0	17.348	16.128	13.237
Epb42	0.649	0.0	0.0	0.024
Sprr2f	0.0	0.0	0.0	0.0
Ankmy2	0.0	0.0	3.965	5.442
Actn1	0.09699999999999999	95.337	109.39299999999999	120.58200000000001
Krtap3-1	0.0	0.0	0.0	0.0
Olfr133	0.0	0.0	0.0	0.0
Tekt2	0.0	0.0	0.0	0.27399999999999997
Ezh1	0.0	0.0	14.957	16.035
Nps	0.0	0.0	0.0	0.0
Mical2	0.0	0.0	0.0	0.0
Brip1os	0.0	0.0	11.610999999999999	9.55
Igsf6	0.0	0.0	0.076	0.501
Nmnat3	0.0	0.0	5.334	3.9760000000000004
Gm20854	0.0	0.0	0.0	0.0
Zfp948	0.0	0.0	7.428999999999999	6.215
Gltscr1	0.0	8.942	22.898000000000003	19.223
Olfr816	0.0	0.0	0.0	0.0
Hspb9	0.0	0.0	0.317	0.8759999999999999
Atp2a2	0.162	43.225	74.415	59.951
Olfr569	0.0	0.0	0.0	0.0
Oprl1	0.0	0.0	0.0	0.0
Acot13	0.0	0.0	0.067	10.620999999999999
Gm10486	0.0	0.0	0.0	0.0
B3gnt7	0.0	0.0	0.0	0.138
Ldoc1	0.0	0.0	0.0	0.0
Smlr1	0.0	0.0	0.0	0.0
Dlx6os2	0.0	0.0	0.0	0.0
Filip1	0.0	0.0	0.0	0.0
Sned1	0.0	0.0	0.0	0.051
Il2rb	203.954	181.63	106.75200000000001	161.102
Olfr207	0.0	0.0	0.0	0.0
Dtd2	0.28300000000000003	10.535	0.8059999999999999	2.364
Cnksr2	0.0	0.0	0.0	0.0
Pus1	0.0	7.586	25.851999999999997	33.232
Gm38404	0.0	0.0	0.0	0.0
Cnr2	0.0	0.0	1.11	1.21
Hepacam	0.0	0.0	0.0	0.0
Bves	0.0	0.0	0.0	0.0
Gm25285	0.0	0.0	0.0	0.0
Sf3b3	72.355	124.811	147.224	119.616
Slc31a1	0.0	0.0	5.398	8.785
Ccdc6	0.066	26.916999999999998	18.322	16.367
Mir33	0.0	0.0	0.0	0.0
Olfr1508	0.0	0.0	0.0	0.0
A230050P20Rik	0.0	28.041	8.221	11.276
Gja6	0.0	0.0	0.0	0.166
Mir124a-1	0.0	0.0	0.0	0.0
Nek3	0.0	0.0	2.371	1.14
Golga4	0.0	17.092	21.103	21.803
Cirbp	0.0	0.0	15.019	18.445
Asb10	0.0	0.0	0.0	0.0
Sav1	0.0	0.0	11.334000000000001	13.395
Klrd1	0.0	0.0	4.355	0.488
H2-M10.3	0.0	0.0	0.0	0.0
Vmn1r205	0.0	0.0	0.0	0.0
Fscn2	0.0	0.0	2.01	0.46799999999999997
Olfr785	0.0	0.0	0.0	0.0
Rab5a	0.0	66.439	12.474	18.282
Krtap31-1	0.0	0.0	0.0	0.0
Mir7014	0.0	0.0	0.0	0.0
Fam71f2	0.0	0.0	0.0	1.023
Tanc1	0.0	0.0	1.47	1.043
C9	0.0	0.0	0.0	0.0
Prr3	0.376	0.0	23.744	15.686
Rassf4	0.0	0.0	0.634	0.98
Gm15091	0.0	0.0	0.0	0.0
Olfr94	0.0	0.0	0.0	0.0
Olfr995	0.0	0.0	0.0	0.0
Defb2	0.0	0.0	0.0	0.0
Ehd3	0.0	41.167	11.368	4.176
Nkain4	0.0	0.0	0.0	0.0
Neil2	0.0	0.0	0.9620000000000001	0.157
2210416O15Rik	0.0	0.0	0.0	0.048
Bach2	118.257	106.49700000000001	62.611999999999995	51.854
9130019P16Rik	0.0	0.0	0.0	0.0
Dnpep	0.0	62.736999999999995	15.245	19.832
Acox1	0.0	0.32	3.01	5.084
Shpk	0.0	0.0	1.712	1.143
Meig1	0.0	0.0	0.0	0.0
Fam26f	0.0	0.0	2.19	2.928
Plxna3	0.0	0.0	2.535	2.084
Plxnb2	0.0	0.0	0.7829999999999999	0.688
Mir18b	0.0	0.0	0.0	0.0
Vmn2r39	0.0	0.0	0.0	0.0
Mir6347	0.0	0.0	0.0	0.0
Toe1	0.0	0.0	9.477	15.593
Gm6936	0.0	0.0	0.0	0.0
Ifna16	0.0	0.0	0.0	0.0
Snhg11	0.0	0.0	0.0	0.0
Dupd1	0.0	0.0	0.0	0.0
Fkbp11	0.0	0.0	0.0	0.92
R3hdm1	0.0	24.173000000000002	23.886999999999997	20.698
Zgrf1	0.0	0.0	0.526	0.7509999999999999
Hyal2	0.0	0.0	5.535	7.777
Fam163a	0.0	0.0	0.0	0.0
Lemd3	0.153	16.362000000000002	19.480999999999998	13.507
Snord43	0.0	0.0	0.0	6.359
Olfr167	0.0	0.0	0.0	0.0
Adamts5	0.0	0.0	0.0	0.0
Gm5547	0.0	0.0	0.0	0.0
Chgb	0.0	0.0	0.0	0.0
Purb	0.043	46.854	39.15	35.199
Ddx19a	16.268	20.726999999999997	22.789	25.721
Gm5907	0.0	0.0	0.0	0.5379999999999999
Ugp2	0.0	0.013000000000000001	4.905	4.791
Osr1	0.0	0.0	0.0	0.0
Stat5a	173.768	267.88599999999997	216.22099999999998	177.136
Abcg5	0.0	0.0	0.0	0.10099999999999999
Slc23a3	0.0	0.0	1.48	0.49700000000000005
4930401O10Rik	0.0	0.0	0.0	0.0
Dock11	0.0	9.532	13.515	11.662
Prps2	0.0	0.0	3.719	7.341
Ryk	0.0	0.0	1.287	1.0
Ppie	0.0	142.94799999999998	37.122	49.629
Ggnbp1	0.0	0.0	0.0	0.9690000000000001
Atp6v1e1	0.0	145.851	38.315	42.788999999999994
Mvb12b	0.0	0.0	4.637	6.156000000000001
Cmtm3	0.0	17.506	1.14	12.705
Chrna4	0.0	0.0	0.0	0.0
Cdc42	287.423	115.13	108.595	130.341
Tspan33	0.0	0.0	0.0	0.517
Lef1	0.0	135.27200000000002	75.485	81.91
Stk-ps2	0.0	0.0	0.0	0.0
Psg22	0.0	0.0	0.0	0.0
Cphx1	0.0	0.0	0.0	0.0
AI837181	0.0	41.284	80.555	74.047
Tiam2	0.0	0.0	2.08	0.20800000000000002
C130074G19Rik	0.0	0.0	0.0	0.0
A730020M07Rik	0.0	0.0	0.0	0.0
Taf11	0.0	0.0	19.522000000000002	19.425
Magohb	0.0	34.637	10.51	14.333
Nppa	0.0	0.0	0.0	0.0
Zfp703	0.0	0.0	19.912	8.818
Cers4	0.0	0.009000000000000001	1.994	1.544
Atad2	33.582	0.0	5.41	5.517
Klf3	0.0	0.0	18.689	16.641
Rhobtb1	0.0	0.0	0.0	0.07200000000000001
Atp13a5	0.0	0.0	0.0	0.0
Umodl1	0.0	0.0	0.0	0.0
4931430N09Rik	0.0	0.0	0.0	0.0
Gm10556	0.0	0.0	0.0	0.0
Gm13125	0.0	0.0	0.0	0.0
Ssmem1	0.0	0.0	0.0	0.0
Paqr3	0.0	0.0	0.0	0.324
Usp17le	0.0	0.0	0.0	0.0
Mir17	0.0	0.0	0.0	0.0
Mir3572	0.0	0.0	0.0	6.61
AU022252	0.0	0.18	6.888999999999999	11.299000000000001
Mogs	0.0	49.013000000000005	89.679	86.708
D930016D06Rik	0.0	0.0	10.856	4.87
Tdgf1	0.0	0.0	0.0	0.0
Gm20878	0.0	0.0	0.0	0.0
Hipk3	0.09699999999999999	31.186	18.768	20.866
Pprc1	29.798000000000002	40.998000000000005	95.22399999999999	51.513000000000005
Cald1	0.0	0.0	0.0	0.0
Pappa	0.0	0.0	0.0	0.0
Mir3066	0.0	0.0	0.0	0.0
Gfm1	0.141	0.013000000000000001	22.656999999999996	23.006
Skint7	0.0	0.0	0.0	0.0
Ssxb1	0.0	0.0	0.0	0.0
Trim35	1.675	31.535	24.289	24.660999999999998
Rtel1	0.09	5.438	6.367999999999999	6.994
Trappc3	0.0	35.68	23.621	24.963
Mir6419	0.0	0.0	0.0	0.0
Hmga1	0.0	0.02	19.590999999999998	22.391
4930538K18Rik	0.0	0.0	0.0	0.6
Tmem206	0.0	31.916999999999998	25.225	24.131999999999998
Trappc11	0.0	11.404000000000002	6.856	8.424
Pkmyt1	0.0	13.402999999999999	4.779	10.759
Cnga2	0.0	0.0	0.0	0.0
Mafb	0.0	0.0	1.821	0.392
Btaf1	0.0	49.818000000000005	21.951999999999998	19.602999999999998
Poglut1	0.0	0.154	13.606	17.712
Wdr81	0.0	9.359	7.05	8.221
Vmn1r64	0.0	0.0	0.0	0.0
Olfr1466	0.0	0.0	0.0	0.0
Gm4763	0.0	0.0	0.0	0.0
Gm839	0.0	0.0	0.0	0.0
Ctla2b	0.0	0.0	0.0	0.0
Ncam2	0.0	0.0	0.0	0.0
Usp42	0.0	12.014000000000001	12.302	12.304
Olfr1362	0.0	0.0	0.0	0.0
Tjap1	0.154	10.314	38.397	37.025999999999996
Lrrc71	0.0	11.662	0.843	1.358
Olfr1039	0.0	0.0	0.0	0.0
Platr7	0.0	0.0	0.0	0.0
Tmprss12	0.0	0.0	0.0	0.0
Olfr733	0.0	0.0	0.0	0.0
Slc14a2	0.0	0.0	0.0	0.0
Cdk2ap2	2.4019999999999997	0.889	126.979	113.07600000000001
Ppp6r1	83.382	59.988	101.321	121.774
Cyp2c55	0.0	0.0	0.0	0.0
C030029H02Rik	0.0	0.0	0.0	0.0
Mir291a	0.0	0.0	0.0	0.0
Ets1	163.064	172.417	124.91799999999999	164.06099999999998
Ubc	0.0	108.71600000000001	72.518	76.90100000000001
1700072O05Rik	0.0	0.0	0.0	0.0
Mir3107	0.0	0.0	0.0	0.0
Zfp317	0.0	0.008	10.805	10.4
Mmp1b	0.0	0.0	0.0	0.0
Sla	0.0	38.158	153.86700000000002	113.852
9530003J23Rik	0.0	0.0	0.0	0.0
B230217O12Rik	0.0	0.0	0.0	1.06
Rnf214	0.0	0.0	4.973	8.634
Btbd8	0.0	0.0	0.0	0.46799999999999997
Rpl10l	0.0	0.0	0.0	0.0
AA986860	0.0	0.0	0.0	0.161
Cdc5l	0.0	0.011000000000000001	17.029	20.293
Cd48	0.0	0.0	27.625	17.133
1700025M24Rik	0.0	0.0	0.0	0.0
Eny2	0.0	0.0	5.821000000000001	7.814
Srm	0.0	120.046	201.967	167.31400000000002
2410002F23Rik	0.184	64.5	74.124	47.903999999999996
Anpep	0.0	0.0	0.9640000000000001	0.601
Fam81a	0.0	0.0	0.7340000000000001	0.0
Ankrd40	0.0	42.254	18.090999999999998	22.429000000000002
Ric1	0.0	0.005	6.4910000000000005	7.18
Mir223	0.0	0.0	0.0	0.0
Spin2c	0.0	0.0	0.0	0.018000000000000002
Anapc10	0.13	0.0	2.821	3.259
Pcdha12	0.0	0.0	0.0	0.0
Mir7089	0.0	0.0	0.0	0.35700000000000004
