chr_name	chromosome_id	end	id	id_13_11_20	id_13_11_25	id_14_06_11	start	tag_count_13_11_20	tag_count_13_11_25	tag_count_14_06_11
chr5	6	135140035	31580	31580.0	27612.0	0.0	135139271	22.0	20.6	0.0
chr6	7	8532095	31583	31583.0	0.0	44008.0	8531307	22.0	0.0	19.1
chr6	7	82744961	31589	31589.0	36614.0	42114.0	82744163	22.0	10.5	21.0
chr6	7	91172942	31591	31591.0	0.0	0.0	91172166	22.0	0.0	0.0
chr6	7	97283970	31593	31593.0	0.0	0.0	97283272	22.0	0.0	0.0
chr6	7	115530631	31594	31594.0	0.0	0.0	115529689	22.0	0.0	0.0
chr6	7	134115323	31599	31599.0	0.0	0.0	134114267	22.0	0.0	0.0
chr6	7	134225960	31600	31600.0	0.0	0.0	134224796	22.0	0.0	0.0
chr7	8	4843152	31603	31603.0	0.0	0.0	4842340	22.0	0.0	0.0
chr7	8	98090861	31611	31611.0	35963.0	44076.0	98089687	22.0	11.0	19.1
chr7	8	100448640	31612	31612.0	0.0	0.0	100447990	22.0	0.0	0.0
chr7	8	113038306	31616	31616.0	40773.0	43122.0	113037454	22.0	8.03	20.0
chr7	8	119864703	31618	31618.0	0.0	0.0	119863769	22.0	0.0	0.0
chr7	8	127073996	31621	31621.0	35317.0	0.0	127073206	22.0	11.5	0.0
chr8	10	35400453	31626	31626.0	0.0	0.0	35399953	22.0	0.0	0.0
chr8	10	36030480	31627	31627.0	0.0	0.0	36029706	22.0	0.0	0.0
chr8	10	81696748	31629	31629.0	0.0	0.0	81695584	22.0	0.0	0.0
chr8	10	109783956	31631	31631.0	0.0	0.0	109782476	22.0	0.0	0.0
chr8	10	115276848	31635	31635.0	0.0	0.0	115275858	22.0	0.0	0.0
chr8	10	120078502	31636	31636.0	0.0	42224.0	120078002	22.0	0.0	21.0
chr8	10	124658480	31637	31637.0	38520.0	44141.0	124657640	22.0	9.54	19.1
chr9	12	20902051	31640	31640.0	0.0	0.0	20901255	22.0	0.0	0.0
chr9	12	44556265	31642	31642.0	31484.0	48872.0	44554955	22.0	15.6	15.3
chr9	12	48448564	31643	31643.0	0.0	0.0	48447590	22.0	0.0	0.0
chr9	12	59474246	31646	31646.0	34375.0	0.0	59473002	22.0	12.5	0.0
chr9	12	66168599	31647	31647.0	0.0	53849.0	66167859	22.0	0.0	11.5
chr9	12	66669915	31649	31649.0	0.0	0.0	66669043	22.0	0.0	0.0
chr9	12	85118125	31651	31651.0	0.0	0.0	85117175	22.0	0.0	0.0
chr9	12	96864702	31652	31652.0	0.0	0.0	96864072	22.0	0.0	0.0
chr9	12	108630975	31654	31654.0	0.0	0.0	108630093	22.0	0.0	0.0
chr9	12	116319634	31656	31656.0	28773.0	0.0	116319134	22.0	19.1	0.0
chr10	9	21868739	31660	31660.0	0.0	0.0	21868003	22.0	0.0	0.0
chr10	9	28597275	31661	31661.0	0.0	53888.0	28596505	22.0	0.0	11.5
chr10	9	41880005	31662	31662.0	30622.0	0.0	41879235	22.0	16.6	0.0
chr10	9	59708201	31664	31664.0	0.0	53899.0	59707191	22.0	0.0	11.5
chr10	9	67026448	31665	31665.0	0.0	44224.0	67025678	22.0	0.0	19.1
chr10	9	93391689	31668	31668.0	31513.0	0.0	93391057	22.0	15.6	0.0
chr10	9	120324856	31672	31672.0	0.0	49000.0	120323996	22.0	0.0	15.3
chr10	9	121252115	31673	31673.0	0.0	0.0	121251351	22.0	0.0	0.0
chr11	13	11533166	31678	31678.0	27378.0	0.0	11532110	22.0	21.1	0.0
chr11	13	22653384	31680	31680.0	0.0	47751.0	22652454	22.0	0.0	16.2
chr11	13	54018692	31682	31682.0	40964.0	52950.0	54017620	22.0	8.03	12.4
chr11	13	54296891	31683	31683.0	27383.0	0.0	54295861	22.0	21.1	0.0
chr11	13	77321443	31692	31692.0	33338.0	0.0	77320665	22.0	13.6	0.0
chr11	13	114899179	31697	31697.0	0.0	42397.0	114898405	22.0	0.0	21.0
chr12	15	36068280	31703	31703.0	0.0	0.0	36067254	22.0	0.0	0.0
chr12	15	111008118	31708	31708.0	0.0	0.0	111007254	22.0	0.0	0.0
chr12	15	118291602	31711	31711.0	0.0	55616.0	118290968	22.0	0.0	8.59
chr13	14	34881174	31716	31716.0	28429.0	49148.0	34879952	22.0	19.6	15.3
chr13	14	35771800	31718	31718.0	0.0	0.0	35770780	22.0	0.0	0.0
chr13	14	41946670	31719	31719.0	33995.0	0.0	41945748	22.0	13.1	0.0
chr13	14	43666010	31720	31720.0	27099.0	45407.0	43665342	22.0	21.6	18.1
chr13	14	44873953	31721	31721.0	0.0	54064.0	44873253	22.0	0.0	11.5
chr13	14	98962332	31726	31726.0	0.0	50439.0	98961498	22.0	0.0	14.3
chr14	11	25755243	31731	31731.0	27432.0	45453.0	25754485	22.0	21.1	18.1
chr14	11	36957786	31733	31733.0	0.0	0.0	36956722	22.0	0.0	0.0
chr14	11	64229762	31738	31738.0	0.0	0.0	64228956	22.0	0.0	0.0
chr14	11	66806270	31740	31740.0	0.0	0.0	66805512	22.0	0.0	0.0
chr15	16	5763019	31744	31744.0	0.0	0.0	5762259	22.0	0.0	0.0
chr15	16	31514211	31746	31746.0	36230.0	0.0	31512895	22.0	11.0	0.0
chr15	16	50654641	31747	31747.0	0.0	0.0	50653309	22.0	0.0	0.0
chr15	16	74940174	31748	31748.0	38880.0	0.0	74939364	22.0	9.54	0.0
chr16	17	22521241	31754	31754.0	0.0	0.0	22520129	22.0	0.0	0.0
chr16	17	90267349	31759	31759.0	0.0	0.0	90266591	22.0	0.0	0.0
chr17	18	5098314	31760	31760.0	0.0	0.0	5097364	22.0	0.0	0.0
chr17	18	28193979	31762	31762.0	35619.0	41696.0	28193103	22.0	11.5	21.9
chr17	18	51981869	31765	31765.0	0.0	42614.0	51981107	22.0	0.0	21.0
chr18	20	32473594	31773	31773.0	0.0	0.0	32472970	22.0	0.0	0.0
chr18	20	35567062	31775	31775.0	0.0	49403.0	35566224	22.0	0.0	15.3
chr19	21	3345943	31776	31776.0	0.0	0.0	3345103	22.0	0.0	0.0
chr19	21	4019797	31777	31777.0	0.0	0.0	4019037	22.0	0.0	0.0
chr19	21	12441190	31778	31778.0	33545.0	0.0	12440558	22.0	13.6	0.0
chr19	21	57388607	31784	31784.0	0.0	0.0	57387519	22.0	0.0	0.0
chrX	3	159522749	31793	31793.0	34185.0	0.0	159521175	22.0	13.1	0.0
chr1	1	6383476	31797	31797.0	0.0	52331.0	6382848	21.4	0.0	12.4
chr1	1	9864192	31798	31798.0	0.0	54914.0	9863384	21.4	0.0	9.54
chr1	1	13307294	31799	31799.0	39651.0	43716.0	13306504	21.4	8.53	19.1
chr1	1	52752896	31806	31806.0	32032.0	53336.0	52751626	21.4	14.6	11.5
chr1	1	72579422	31810	31810.0	0.0	0.0	72578790	21.4	0.0	0.0
chr1	1	91074836	31814	31814.0	0.0	0.0	91073386	21.4	0.0	0.0
chr1	1	131836273	31817	31817.0	0.0	0.0	131835389	21.4	0.0	0.0
chr1	1	136569377	31819	31819.0	31678.0	42756.0	136568749	21.4	15.1	20.0
chr1	1	138338097	31820	31820.0	27857.0	0.0	138337597	21.4	20.1	0.0
chr1	1	151766455	31821	31821.0	39120.0	46984.0	151765531	21.4	9.03	16.2
chr1	1	153583365	31822	31822.0	0.0	0.0	153582573	21.4	0.0	0.0
chr1	1	159911605	31824	31824.0	0.0	43765.0	159910817	21.4	0.0	19.1
chr2	2	28370314	31830	31830.0	0.0	0.0	28369612	21.4	0.0	0.0
chr2	2	29103951	31831	31831.0	0.0	47023.0	29102649	21.4	0.0	16.2
chr2	2	44529384	31833	31833.0	35761.0	50938.0	44528614	21.4	11.0	13.4
chr2	2	91743215	31839	31839.0	0.0	49617.0	91742059	21.4	0.0	14.3
chr2	2	92379657	31840	31840.0	0.0	0.0	92378677	21.4	0.0	0.0
chr2	2	151606165	31843	31843.0	0.0	0.0	151605407	21.4	0.0	0.0
chr2	2	167281057	31845	31845.0	0.0	0.0	167280557	21.4	0.0	0.0
chr2	2	173268077	31846	31846.0	0.0	0.0	173266809	21.4	0.0	0.0
chr2	2	174070210	31847	31847.0	0.0	0.0	174069580	21.4	0.0	0.0
chr3	4	9598812	31849	31849.0	0.0	0.0	9598044	21.4	0.0	0.0
chr3	4	20295130	31852	31852.0	0.0	41931.0	20294504	21.4	0.0	21.0
chr3	4	27273098	31854	31854.0	0.0	0.0	27272464	21.4	0.0	0.0
chr3	4	37693747	31855	31855.0	0.0	0.0	37693115	21.4	0.0	0.0
chr3	4	52705865	31856	31856.0	0.0	0.0	52705365	21.4	0.0	0.0
chr3	4	75667565	31859	31859.0	33646.0	51052.0	75666789	21.4	13.1	13.4
chr3	4	103024407	31865	31865.0	0.0	0.0	103023407	21.4	0.0	0.0
chr3	4	145933941	31870	31870.0	33103.0	45934.0	145933183	21.4	13.6	17.2
chr3	4	153863804	31871	31871.0	0.0	0.0	153863304	21.4	0.0	0.0
chr4	5	6358388	31872	31872.0	38220.0	47193.0	6357624	21.4	9.54	16.2
chr4	5	7534550	31873	31873.0	0.0	42902.0	7533922	21.4	0.0	20.0
chr4	5	8667098	31874	31874.0	0.0	0.0	8666598	21.4	0.0	0.0
chr4	5	32213887	31876	31876.0	29731.0	0.0	32213013	21.4	17.6	0.0
chr4	5	46193598	31879	31879.0	0.0	41989.0	46192826	21.4	0.0	21.0
chr4	5	53936171	31881	31881.0	0.0	0.0	53935545	21.4	0.0	0.0
chr4	5	58063336	31883	31883.0	0.0	0.0	58062434	21.4	0.0	0.0
chr4	5	59587231	31885	31885.0	0.0	0.0	59586347	21.4	0.0	0.0
chr4	5	97587682	31887	31887.0	0.0	0.0	97586928	21.4	0.0	0.0
chr4	5	136121677	31894	31894.0	0.0	0.0	136120639	21.4	0.0	0.0
chr4	5	149293558	31897	31897.0	39211.0	0.0	149292608	21.4	9.03	0.0
chr5	6	29842990	31903	31903.0	34281.0	0.0	29842346	21.4	12.5	0.0
chr5	6	53400913	31905	31905.0	0.0	0.0	53400185	21.4	0.0	0.0
chr5	6	90880137	31911	31911.0	0.0	0.0	90879139	21.4	0.0	0.0
chr5	6	107230312	31914	31914.0	0.0	43980.0	107229474	21.4	0.0	19.1
chr5	6	111050235	31917	31917.0	0.0	43000.0	111049373	21.4	0.0	20.0
chr5	6	115318130	31919	31919.0	28684.0	0.0	115317630	21.4	19.1	0.0
chr5	6	134468866	31921	31921.0	27610.0	42078.0	134468040	21.4	20.6	21.0
chr5	6	140762664	31922	31922.0	0.0	0.0	140761768	21.4	0.0	0.0
chr5	6	144041164	31924	31924.0	0.0	0.0	144040538	21.4	0.0	0.0
chr5	6	150412915	31926	31926.0	0.0	47355.0	150412125	21.4	0.0	16.2
chr6	7	52486784	31933	31933.0	0.0	46096.0	52485868	21.4	0.0	17.2
chr6	7	71155123	31937	31937.0	0.0	0.0	71154355	21.4	0.0	0.0
chr6	7	83274638	31938	31938.0	34310.0	49909.0	83273854	21.4	12.5	14.3
chr6	7	115524788	31941	31941.0	0.0	0.0	115523806	21.4	0.0	0.0
chr6	7	118382021	31942	31942.0	0.0	0.0	118380747	21.4	0.0	0.0
chr6	7	135252804	31946	31946.0	0.0	0.0	135252178	21.4	0.0	0.0
chr7	8	45740017	31952	31952.0	0.0	0.0	45739129	21.4	0.0	0.0
chr7	8	49843519	31953	31953.0	39281.0	0.0	49842551	21.4	9.03	0.0
chr7	8	74549622	31956	31956.0	30132.0	48772.0	74548776	21.4	17.1	15.3
chr7	8	106579803	31960	31960.0	0.0	50015.0	106578859	21.4	0.0	14.3
chr8	10	8335368	31967	31967.0	0.0	0.0	8334384	21.4	0.0	0.0
chr8	10	34173779	31972	31972.0	0.0	0.0	34173149	21.4	0.0	0.0
chr8	10	46138757	31973	31973.0	0.0	0.0	46137691	21.4	0.0	0.0
chr8	10	81743834	31974	31974.0	31043.0	0.0	81743030	21.4	16.1	0.0
chr8	10	86685567	31976	31976.0	28757.0	0.0	86685067	21.4	19.1	0.0
chr8	10	110982304	31978	31978.0	41888.0	0.0	110981494	21.4	7.53	0.0
chr8	10	111556050	31979	31979.0	0.0	44134.0	111555220	21.4	0.0	19.1
chr8	10	111990435	31980	31980.0	0.0	0.0	111989811	21.4	0.0	0.0
chr8	10	115018703	31981	31981.0	0.0	50093.0	115018077	21.4	0.0	14.3
chr8	10	115451301	31982	31982.0	33241.0	45134.0	115450411	21.4	13.6	18.1
chr8	10	116873606	31983	31983.0	0.0	0.0	116872820	21.4	0.0	0.0
chr8	10	117121741	31984	31984.0	29808.0	0.0	117121109	21.4	17.6	0.0
chr9	12	20666983	31989	31989.0	27671.0	0.0	20666205	21.4	20.6	0.0
chr9	12	57988504	31993	31993.0	29131.0	0.0	57987450	21.4	18.6	0.0
chr9	12	66706287	31996	31996.0	0.0	0.0	66705645	21.4	0.0	0.0
chr9	12	80511532	31999	31999.0	0.0	0.0	80510864	21.4	0.0	0.0
chr9	12	85681309	32001	32001.0	0.0	0.0	85680283	21.4	0.0	0.0
chr9	12	114769529	32005	32005.0	0.0	0.0	114768147	21.4	0.0	0.0
chr10	9	8953831	32008	32008.0	0.0	0.0	8952789	21.4	0.0	0.0
chr10	9	13929665	32010	32010.0	28017.0	43235.0	13928847	21.4	20.1	20.0
chr10	9	33946390	32013	32013.0	0.0	0.0	33945760	21.4	0.0	0.0
chr10	9	75472129	32020	32020.0	0.0	0.0	75471233	21.4	0.0	0.0
chr11	13	5882937	32023	32023.0	0.0	0.0	5882437	21.4	0.0	0.0
chr11	13	22822680	32026	32026.0	0.0	0.0	22821456	21.4	0.0	0.0
chr11	13	60544268	32030	32030.0	39411.0	0.0	60543106	21.4	9.03	0.0
chr11	13	98755071	32036	32036.0	0.0	0.0	98754571	21.4	0.0	0.0
chr11	13	104448314	32039	32039.0	42093.0	0.0	104447252	21.4	7.53	0.0
chr11	13	109570350	32040	32040.0	0.0	0.0	109569436	21.4	0.0	0.0
chr12	15	41319186	32042	32042.0	0.0	0.0	41318152	21.4	0.0	0.0
chr12	15	73213970	32043	32043.0	36860.0	51820.0	73213054	21.4	10.5	13.4
chr12	15	80994670	32045	32045.0	0.0	0.0	80993456	21.4	0.0	0.0
chr12	15	89559697	32048	32048.0	0.0	0.0	89558897	21.4	0.0	0.0
chr12	15	111367648	32051	32051.0	0.0	0.0	111366874	21.4	0.0	0.0
chr12	15	114925371	32052	32052.0	0.0	55227.0	114924501	21.4	0.0	9.54
chr13	14	30777750	32055	32055.0	0.0	44374.0	30776548	21.4	0.0	19.1
chr13	14	34957307	32057	32057.0	0.0	0.0	34956807	21.4	0.0	0.0
chr13	14	37440438	32058	32058.0	0.0	42463.0	37439808	21.4	0.0	21.0
chr13	14	38077480	32059	32059.0	37751.0	0.0	38076680	21.4	10.0	0.0
chr13	14	52258639	32062	32062.0	28096.0	0.0	52257703	21.4	20.1	0.0
chr13	14	58453272	32063	32063.0	0.0	0.0	58452268	21.4	0.0	0.0
chr13	14	93591797	32064	32064.0	0.0	0.0	93591297	21.4	0.0	0.0
chr13	14	107884820	32067	32067.0	28870.0	0.0	107883894	21.4	19.1	0.0
chr14	11	19928467	32069	32069.0	0.0	55251.0	19927653	21.4	0.0	9.54
chr14	11	79594677	32078	32078.0	35551.0	0.0	79593687	21.4	11.5	0.0
chr14	11	103946707	32080	32080.0	0.0	0.0	103945727	21.4	0.0	0.0
chr14	11	105289011	32081	32081.0	0.0	55641.0	105287807	21.4	0.0	8.59
chr15	16	3229095	32085	32085.0	34938.0	46636.0	3228183	21.4	12.0	17.2
chr15	16	37436524	32087	32087.0	31945.0	55647.0	37435762	21.4	15.1	8.59
chr15	16	38122336	32088	32088.0	0.0	0.0	38121324	21.4	0.0	0.0
chr15	16	63417772	32090	32090.0	0.0	0.0	63416956	21.4	0.0	0.0
chr15	16	63983639	32091	32091.0	0.0	46664.0	63982761	21.4	0.0	17.2
chr15	16	73612576	32093	32093.0	31226.0	49272.0	73611820	21.4	16.1	15.3
chr15	16	97742989	32097	32097.0	0.0	43532.0	97742489	21.4	0.0	20.0
chr15	16	102091801	32100	32100.0	0.0	42553.0	102091011	21.4	0.0	21.0
chr16	17	20926238	32104	32104.0	29591.0	42562.0	20925612	21.4	18.1	21.0
chr16	17	24951016	32105	32105.0	0.0	0.0	24950244	21.4	0.0	0.0
chr16	17	25701835	32106	32106.0	0.0	45543.0	25700929	21.4	0.0	18.1
chr16	17	32215847	32107	32107.0	0.0	50583.0	32215187	21.4	0.0	14.3
chr16	17	43336095	32109	32109.0	0.0	0.0	43335115	21.4	0.0	0.0
chr16	17	92444676	32112	32112.0	0.0	0.0	92443780	21.4	0.0	0.0
chr16	17	93447865	32114	32114.0	37870.0	0.0	93446635	21.4	10.0	0.0
chr16	17	94629823	32115	32115.0	0.0	46749.0	94629007	21.4	0.0	17.2
chr17	18	7918152	32116	32116.0	0.0	45579.0	7917234	21.4	0.0	18.1
chr17	18	29280662	32119	32119.0	29604.0	54246.0	29279866	21.4	18.1	11.5
chr17	18	80159605	32128	32128.0	0.0	50663.0	80158697	21.4	0.0	14.3
chr18	20	6252590	32132	32132.0	0.0	42629.0	6251756	21.4	0.0	21.0
chr18	20	9429725	32133	32133.0	35005.0	49394.0	9428585	21.4	12.0	15.3
chr18	20	60356169	32136	32136.0	0.0	0.0	60355233	21.4	0.0	0.0
chr18	20	83934776	32140	32140.0	34147.0	42663.0	83934276	21.4	13.1	21.0
chr19	21	14546520	32144	32144.0	31309.0	44588.0	14545894	21.4	16.1	19.1
chr19	21	38387135	32146	32146.0	27829.0	0.0	38386321	21.4	20.6	0.0
chr19	21	53174939	32149	32149.0	0.0	45672.0	53173993	21.4	0.0	18.1
chrX	3	36740364	32154	32154.0	0.0	42696.0	36739536	21.4	0.0	21.0
chrX	3	59142835	32158	32158.0	40376.0	0.0	59142071	21.4	8.53	0.0
chrX	3	93906191	32160	32160.0	34176.0	0.0	93905691	21.4	13.1	0.0
chrX	3	105734656	32162	32162.0	42519.0	0.0	105733602	21.4	7.53	0.0
chrX	3	166981507	32168	32168.0	0.0	0.0	166979991	21.4	0.0	0.0
chr1	1	13216396	32169	32169.0	0.0	0.0	13214986	20.9	0.0	0.0
chr1	1	40356402	32176	32176.0	0.0	0.0	40355452	20.9	0.0	0.0
chr1	1	85937556	32186	32186.0	0.0	0.0	85936868	20.9	0.0	0.0
chr1	1	87907255	32188	32188.0	0.0	0.0	87906251	20.9	0.0	0.0
chr1	1	127364295	32192	32192.0	0.0	0.0	127363079	20.9	0.0	0.0
chr1	1	127975999	32193	32193.0	0.0	0.0	127975159	20.9	0.0	0.0
chr1	1	128738543	32195	32195.0	0.0	0.0	128737917	20.9	0.0	0.0
chr1	1	131011473	32196	32196.0	0.0	0.0	131010473	20.9	0.0	0.0
chr1	1	161287157	32198	32198.0	0.0	0.0	161286657	20.9	0.0	0.0
chr1	1	161728896	32199	32199.0	30009.0	42765.0	161728266	20.9	17.1	20.0
chr1	1	193314084	32201	32201.0	27863.0	0.0	193313140	20.9	20.1	0.0
chr2	2	27085049	32207	32207.0	0.0	42792.0	27084153	20.9	0.0	20.0
chr2	2	31774497	32210	32210.0	0.0	0.0	31773867	20.9	0.0	0.0
chr2	2	62648853	32212	32212.0	0.0	0.0	62648003	20.9	0.0	0.0
chr2	2	93154946	32218	32218.0	27562.0	0.0	93154446	20.9	20.6	0.0
chr2	2	149350666	32223	32223.0	0.0	51005.0	149350166	20.9	0.0	13.4
chr2	2	150301161	32224	32224.0	0.0	0.0	150300371	20.9	0.0	0.0
chr2	2	151549994	32226	32226.0	30898.0	0.0	151548898	20.9	16.1	0.0
chr2	2	173089900	32231	32231.0	0.0	45882.0	173089400	20.9	0.0	17.2
chr3	4	22194435	32233	32233.0	0.0	0.0	22193467	20.9	0.0	0.0
chr3	4	27458669	32234	32234.0	41524.0	42850.0	27458043	20.9	7.53	20.0
chr3	4	38479680	32235	32235.0	0.0	0.0	38478200	20.9	0.0	0.0
chr3	4	86206993	32239	32239.0	0.0	55425.0	86206493	20.9	0.0	8.59
chr3	4	135566170	32247	32247.0	0.0	0.0	135565268	20.9	0.0	0.0
chr3	4	142597160	32249	32249.0	0.0	0.0	142596660	20.9	0.0	0.0
chr3	4	145654095	32250	32250.0	0.0	0.0	145653275	20.9	0.0	0.0
chr4	5	7448490	32255	32255.0	0.0	0.0	7447498	20.9	0.0	0.0
chr4	5	15278696	32256	32256.0	0.0	0.0	15277280	20.9	0.0	0.0
chr4	5	22301296	32258	32258.0	0.0	47204.0	22300668	20.9	0.0	16.2
chr4	5	56942599	32262	32262.0	0.0	0.0	56941247	20.9	0.0	0.0
chr4	5	70303989	32263	32263.0	0.0	0.0	70303489	20.9	0.0	0.0
chr4	5	88983024	32265	32265.0	28650.0	0.0	88982376	20.9	19.1	0.0
chr4	5	95188251	32267	32267.0	0.0	0.0	95187481	20.9	0.0	0.0
chr4	5	97619173	32268	32268.0	29735.0	0.0	97618507	20.9	17.6	0.0
chr4	5	129252481	32271	32271.0	29059.0	0.0	129251641	20.9	18.6	0.0
chr4	5	133083086	32272	32272.0	0.0	0.0	133081956	20.9	0.0	0.0
chr4	5	134799926	32274	32274.0	0.0	52590.0	134799104	20.9	0.0	12.4
chr5	6	25473342	32278	32278.0	0.0	0.0	25472196	20.9	0.0	0.0
chr5	6	28399536	32279	32279.0	42643.0	0.0	28398486	20.9	7.03	0.0
chr5	6	49989233	32282	32282.0	0.0	0.0	49988349	20.9	0.0	0.0
chr5	6	54047804	32285	32285.0	0.0	0.0	54047044	20.9	0.0	0.0
chr5	6	96944023	32289	32289.0	29392.0	0.0	96943273	20.9	18.1	0.0
chr5	6	100488076	32290	32290.0	0.0	53619.0	100487206	20.9	0.0	11.5
chr5	6	105512475	32291	32291.0	29755.0	0.0	105511843	20.9	17.6	0.0
chr5	6	135115251	32297	32297.0	39868.0	0.0	135114751	20.9	8.53	0.0
chr6	7	48848090	32304	32304.0	0.0	0.0	48846848	20.9	0.0	0.0
chr6	7	52692361	32305	32305.0	35924.0	0.0	52691495	20.9	11.0	0.0
chr6	7	66312741	32306	32306.0	31781.0	0.0	66312087	20.9	15.1	0.0
chr6	7	67147241	32307	32307.0	0.0	0.0	67146285	20.9	0.0	0.0
chr6	7	71435112	32308	32308.0	0.0	55488.0	71434220	20.9	0.0	8.59
chr6	7	87029723	32309	32309.0	0.0	0.0	87028657	20.9	0.0	0.0
chr6	7	108330031	32314	32314.0	0.0	0.0	108328931	20.9	0.0	0.0
chr6	7	108790794	32315	32315.0	0.0	52682.0	108789354	20.9	0.0	12.4
chr6	7	115560313	32316	32316.0	0.0	0.0	115559813	20.9	0.0	0.0
chr6	7	140516616	32320	32320.0	30119.0	49958.0	140515974	20.9	17.1	14.3
chr7	8	30833181	32324	32324.0	0.0	53726.0	30832297	20.9	0.0	11.5
chr7	8	49397677	32326	32326.0	0.0	0.0	49397047	20.9	0.0	0.0
chr8	10	8974455	32338	32338.0	0.0	51467.0	8973399	20.9	0.0	13.4
chr8	10	13663891	32339	32339.0	37474.0	0.0	13663055	20.9	10.0	0.0
chr8	10	18619578	32341	32341.0	0.0	0.0	18618892	20.9	0.0	0.0
chr8	10	25305207	32342	32342.0	0.0	0.0	25304353	20.9	0.0	0.0
chr8	10	70684415	32346	32346.0	0.0	0.0	70683659	20.9	0.0	0.0
chr8	10	85532204	32349	32349.0	29119.0	44122.0	85531310	20.9	18.6	19.1
chr8	10	86854454	32350	32350.0	0.0	53797.0	86853562	20.9	0.0	11.5
chr8	10	123111223	32357	32357.0	0.0	46267.0	123110455	20.9	0.0	17.2
chr9	12	45049047	32361	32361.0	0.0	0.0	45048411	20.9	0.0	0.0
chr9	12	45076795	32362	32362.0	0.0	0.0	45076091	20.9	0.0	0.0
chr9	12	52356678	32364	32364.0	0.0	45171.0	52356178	20.9	0.0	18.1
chr9	12	62426966	32366	32366.0	0.0	0.0	62426466	20.9	0.0	0.0
chr9	12	66662134	32370	32370.0	0.0	0.0	66661342	20.9	0.0	0.0
chr9	12	66935649	32371	32371.0	0.0	0.0	66935149	20.9	0.0	0.0
chr9	12	80282587	32373	32373.0	41934.0	0.0	80281463	20.9	7.53	0.0
chr9	12	96716559	32374	32374.0	0.0	0.0	96715769	20.9	0.0	0.0
chr9	12	115595940	32376	32376.0	0.0	0.0	115595440	20.9	0.0	0.0
chr10	9	21328029	32381	32381.0	30188.0	0.0	21327073	20.9	17.1	0.0
chr10	9	39006093	32383	32383.0	28023.0	0.0	39005213	20.9	20.1	0.0
chr10	9	41823376	32386	32386.0	33300.0	43249.0	41822602	20.9	13.6	20.0
chr10	9	67963354	32389	32389.0	33304.0	0.0	67962726	20.9	13.6	0.0
chr10	9	120702412	32400	32400.0	0.0	0.0	120701662	20.9	0.0	0.0
chr10	9	121089730	32401	32401.0	0.0	0.0	121088772	20.9	0.0	0.0
chr10	9	122055040	32402	32402.0	0.0	45257.0	122054402	20.9	0.0	18.1
chr10	9	122602693	32404	32404.0	0.0	0.0	122602193	20.9	0.0	0.0
chr11	13	45752799	32411	32411.0	0.0	54702.0	45752025	20.9	0.0	10.5
chr11	13	80553330	32415	32415.0	29861.0	0.0	80552692	20.9	17.6	0.0
chr11	13	87466380	32417	32417.0	28057.0	0.0	87465606	20.9	20.1	0.0
chr11	13	94272836	32418	32418.0	0.0	0.0	94271486	20.9	0.0	0.0
chr11	13	120448958	32421	32421.0	34436.0	0.0	120448006	20.9	12.5	0.0
chr12	15	16507821	32422	32422.0	0.0	45333.0	16506895	20.9	0.0	18.1
chr12	15	17377722	32423	32423.0	0.0	54013.0	17376656	20.9	0.0	11.5
chr12	15	28830050	32424	32424.0	0.0	46480.0	28829282	20.9	0.0	17.2
chr12	15	52552944	32427	32427.0	0.0	0.0	52552098	20.9	0.0	0.0
chr12	15	54961142	32429	32429.0	0.0	0.0	54960044	20.9	0.0	0.0
chr12	15	75654619	32433	32433.0	0.0	0.0	75653991	20.9	0.0	0.0
chr12	15	77189473	32435	32435.0	35481.0	0.0	77188693	20.9	11.5	0.0
chr12	15	77310306	32436	32436.0	0.0	43391.0	77309550	20.9	0.0	20.0
chr12	15	82340595	32438	32438.0	0.0	44343.0	82339555	20.9	0.0	19.1
chr12	15	99943098	32441	32441.0	0.0	50368.0	99942164	20.9	0.0	14.3
chr12	15	100447591	32442	32442.0	28846.0	0.0	100446803	20.9	19.1	0.0
chr13	14	12379591	32451	32451.0	36879.0	0.0	12379091	20.9	10.5	0.0
chr13	14	41823350	32456	32456.0	0.0	0.0	41822480	20.9	0.0	0.0
chr13	14	45203268	32457	32457.0	0.0	47915.0	45202172	20.9	0.0	16.2
chr13	14	49514215	32461	32461.0	0.0	0.0	49513407	20.9	0.0	0.0
chr13	14	103396299	32467	32467.0	0.0	45437.0	103395799	20.9	0.0	18.1
chr13	14	106826612	32468	32468.0	36908.0	0.0	106825614	20.9	10.5	0.0
chr13	14	108527401	32469	32469.0	0.0	0.0	108526709	20.9	0.0	0.0
chr13	14	110684736	32470	32470.0	27758.0	0.0	110683686	20.9	20.6	0.0
chr13	14	113639363	32472	32472.0	35519.0	45440.0	113638737	20.9	11.5	18.1
chr14	11	31393219	32476	32476.0	0.0	0.0	31392393	20.9	0.0	0.0
chr14	11	87502843	32483	32483.0	0.0	0.0	87501943	20.9	0.0	0.0
chr15	16	12134589	32485	32485.0	0.0	0.0	12133299	20.9	0.0	0.0
chr15	16	51630172	32487	32487.0	42880.0	53146.0	51628900	20.9	7.03	12.4
chr15	16	59415285	32488	32488.0	0.0	0.0	59414297	20.9	0.0	0.0
chr15	16	61626876	32490	32490.0	0.0	54807.0	61625972	20.9	0.0	10.5
chr15	16	96507954	32493	32493.0	0.0	0.0	96507324	20.9	0.0	0.0
