id	chr_name	start	end	chromosome_id	tag_count_no_peptide	id_no_peptide	tag_count_10um_k99a	id_10um_k99a	tag_count_100um_k99a	id_100um_k99a	tag_count_0_1um_pcc	id_0_1um_pcc	tag_count_10um_pcc	id_10um_pcc
5790	chrX	105925771	105928407	3	110.1	5790	119.1	4930.0	97.3	3330.0	95.1	7596.0	105.1	3697.0
5791	chr1	72582401	72584059	1	109.3	5791	106.7	6089.0	83.7	4465.0	119.2	5071.0	87.2	5351.0
5796	chr2	16355808	16357762	2	109.3	5796	135.9	3755.0	41.3	12131.0	109.3	5948.0	67.6	8095.0
5797	chr2	32259089	32261103	2	109.3	5797	119.1	4910.0	77.5	5176.0	99.4	6987.0	106.3	3580.0
5798	chr2	78869677	78870989	2	109.3	5798	114.0	5377.0	66.2	6742.0	97.6	7214.0	92.4	4803.0
5799	chr2	109279930	109281478	2	109.3	5799	101.7	6633.0	49.8	9928.0	88.3	8348.0	62.4	9024.0
5800	chr2	130423714	130425740	2	109.3	5800	80.3	9345.0	47.5	10486.0	81.5	9273.0	52.6	11116.0
5801	chr2	140065592	140067624	2	109.3	5801	108.6	5917.0	39.0	12813.0	103.7	6511.0		
5803	chr3	14533774	14535362	4	109.3	5803	91.2	7885.0	73.5	5702.0	87.1	8513.0	78.0	6500.0
5804	chr3	20152896	20155374	4	109.3	5804	129.6	4124.0	46.9	10640.0	129.0	4347.0	64.1	8721.0
5805	chr3	79590563	79592655	4	109.3	5805	67.5	11293.0	69.6	6230.0	133.4	4049.0	75.1	6917.0
5806	chr3	95737834	95741390	4	109.3	5806							22.0	21273.0
5808	chr3	101602018	101603776	4	109.3	5808	248.6	938.0	281.1	266.0	272.9	784.0	243.8	526.0
5809	chr3	115715030	115717094	4	109.3	5809	455.3	223.0	341.6	160.0	451.4	222.0	351.8	198.0
5810	chr4	155993244	155995794	5	109.3	5810	122.7	4630.0	93.9	3570.0	150.7	3132.0	102.2	3905.0
5811	chr5	30886720	30888510	6	109.3	5811	168.3	2335.0	54.9	8785.0	97.6	7223.0	69.3	7826.0
5812	chr5	41706617	41708741	6	109.3	5812	130.9	4048.0	47.5	10510.0	124.7	4641.0	49.7	11762.0
5813	chr5	110838954	110840924	6	109.3	5813	104.5	6357.0	45.8	10941.0	107.4	6146.0	45.6	12795.0
5816	chr5	136197459	136199157	6	109.3	5816	111.3	5663.0	68.4	6411.0	113.0	5611.0	69.9	7723.0
5817	chr6	39573124	39575126	7	109.3	5817	105.4	6254.0	77.5	5199.0	115.5	5379.0	88.4	5238.0
5818	chr6	106798462	106800084	7	109.3	5818	110.9	5708.0	85.4	4288.0	109.3	5965.0	87.2	5371.0
5819	chr7	4876872	4878482	8	109.3	5819	113.6	5436.0	87.1	4139.0	119.2	5087.0	79.1	6368.0
5820	chr7	81212573	81213715	8	109.3	5820	114.0	5388.0	56.6	8442.0	101.9	6741.0	90.1	5056.0
5821	chr7	101932432	101934376	8	109.3	5821	136.9	3715.0	110.3	2511.0	121.6	4883.0	123.0	2621.0
5823	chr7	128610452	128613158	8	109.3	5823	62.0	12325.0	70.1	6183.0	55.6	13860.0	63.5	8859.0
5824	chr7	140035231	140037203	8	109.3	5824	104.0	6430.0	50.3	9857.0	57.4	13464.0	51.4	11392.0
5825	chr7	141443327	141444721	8	109.3	5825	120.0	4847.0	77.5	5206.0	113.6	5558.0	92.4	4822.0
5826	chr7	142532084	142534552	8	109.3	5826	96.3	7285.0	85.4	4296.0	122.9	4789.0	89.5	5120.0
5827	chr8	33641170	33642844	10	109.3	5827	120.9	4775.0	74.7	5567.0	106.8	6210.0	75.1	6939.0
5828	chr8	67493981	67495607	10	109.3	5828	106.3	6160.0	56.0	8568.0	104.3	6465.0	98.8	4220.0
5829	chr8	69886925	69889057	10	109.3	5829	113.1	5481.0	43.5	11561.0	108.1	6102.0	68.7	7947.0
5831	chr8	106010420	106012504	10	109.3	5831	115.0	5316.0			115.5	5388.0	52.6	11167.0
5833	chr9	25149791	25151101	12	109.3	5833	225.8	1168.0	75.2	5500.0	226.6	1228.0	180.2	1116.0
5836	chr9	53246726	53248784	12	109.3	5836	117.7	5029.0	112.0	2426.0	121.6	4888.0	135.7	2092.0
5837	chr9	57520971	57523181	12	109.3	5837	76.6	9865.0	75.2	5504.0	89.5	8248.0	78.6	6458.0
5838	chr9	59539016	59541000	12	109.3	5838	130.9	4055.0	41.3	12206.0	94.5	7626.0	38.7	14860.0
5839	chr9	66593517	66595617	12	109.3	5839	126.4	4363.0	53.7	9085.0	134.0	4022.0		
5840	chr9	96196068	96197206	12	109.3	5840	97.2	7172.0	78.0	5138.0	98.8	7088.0	80.3	6221.0
5841	chr9	124311125	124312779	12	109.3	5841	89.9	8073.0	46.9	10698.0	103.1	6630.0	82.0	6023.0
5843	chr10	78244301	78245185	9	109.3	5843	104.5	6377.0	90.5	3867.0	111.1	5813.0	78.6	6461.0
5844	chr10	84621827	84623387	9	109.3	5844	105.8	6208.0	59.4	7935.0	117.9	5199.0	87.8	5329.0
5845	chr11	6547555	6549109	13	109.3	5845	103.1	6522.0			123.5	4743.0	63.0	8978.0
5846	chr11	46055942	46057774	13	109.3	5846	88.5	8238.0	47.5	10551.0	117.9	5201.0	53.7	10918.0
5847	chr11	72440519	72442259	13	109.3	5847	118.2	5003.0	59.4	7942.0	129.7	4324.0	112.6	3204.0
5851	chr11	101448004	101449998	13	109.3	5851	112.7	5523.0	79.2	5005.0	117.3	5250.0	58.3	9904.0
5852	chr11	109609926	109612220	13	109.3	5852	84.4	8784.0	27.1	17248.0	40.8	17469.0	39.9	14545.0
5853	chr11	119941514	119944578	13	109.3	5853	106.3	6169.0	36.2	13811.0	62.4	12514.0	58.9	9784.0
5855	chr12	111164010	111166000	15	109.3	5855	102.6	6568.0	101.2	3046.0	116.7	5299.0	98.8	4238.0
5856	chr12	112827892	112829766	15	109.3	5856	289.7	661.0	58.3	8154.0	318.0	557.0	238.0	569.0
5858	chr13	98924554	98926436	14	109.3	5858	130.0	4115.0	95.0	3501.0	122.3	4846.0	106.9	3563.0
5859	chr13	100124197	100125871	14	109.3	5859	119.5	4896.0	93.9	3602.0	110.5	5878.0	109.8	3400.0
5860	chr14	16248795	16251651	11	109.3	5860	120.0	4859.0	68.4	6460.0	121.6	4905.0	113.8	3133.0
5862	chr15	74671088	74673630	16	109.3	5862	118.6	4971.0	64.5	7089.0	104.3	6493.0	61.2	9330.0
5863	chr15	79440318	79442944	16	109.3	5863	81.7	9198.0	34.5	14434.0	69.2	11332.0	41.6	14066.0
5865	chr16	13779612	13781756	17	109.3	5865	104.5	6399.0	98.4	3235.0	129.7	4334.0	102.8	3882.0
5866	chr16	20425453	20427519	17	109.3	5866	100.4	6815.0	54.9	8855.0	90.8	8125.0	72.8	7317.0
5867	chr16	32097923	32099929	17	109.3	5867	125.0	4490.0	79.7	4953.0	135.8	3928.0	52.0	11319.0
5868	chr16	90726153	90727943	17	109.3	5868	107.2	6080.0			124.1	4708.0	83.8	5825.0
5869	chr17	7168737	7171003	18	109.3	5869	72.5	10531.0	28.8	16570.0	64.2	12192.0	65.3	8582.0
5870	chr17	21422185	21423365	18	109.3	5870	110.4	5768.0	79.2	5023.0	80.9	9441.0	79.7	6332.0
5871	chr17	35515926	35517754	18	109.3	5871	122.7	4657.0	41.3	12269.0	108.7	6057.0	96.5	4468.0
5872	chr17	46282240	46283852	18	109.3	5872	100.4	6823.0	78.0	5162.0	129.7	4338.0	99.9	4131.0
5874	chr18	9957606	9959186	20	109.3	5874	91.7	7873.0	28.3	16819.0	93.2	7812.0	40.4	14400.0
5875	chr18	38249279	38251595	20	109.3	5875	92.6	7745.0	49.2	10183.0	104.3	6496.0		
5876	chr18	74267279	74268907	20	109.3	5876	117.7	5055.0	50.3	9912.0	120.4	5012.0	80.9	6180.0
5877	chr19	5271673	5273353	21	109.3	5877	86.7	8492.0	53.2	9276.0	73.5	10572.0	44.5	13222.0
5878	chr19	6076180	6077866	21	109.3	5878	131.8	4008.0	99.5	3163.0	121.0	4962.0	100.5	4082.0
5879	chr19	8735124	8736508	21	109.3	5879	91.7	7875.0	61.1	7672.0	101.3	6852.0	59.5	9687.0
5880	chr19	8942530	8945156	21	109.3	5880	114.5	5369.0	87.7	4122.0	135.2	3967.0	115.0	3063.0
5881	chr1	16687644	16689938	1	108.5	5881	116.8	5114.0	82.6	4614.0	111.8	5721.0	68.7	7909.0
5882	chr1	24678069	24680315	1	108.5	5882	114.5	5331.0	63.9	7117.0	143.9	3441.0	67.0	8182.0
5885	chr1	93304962	93306758	1	108.5	5885	88.0	8262.0	56.0	8522.0	84.6	8832.0	69.9	7692.0
5886	chr1	134405420	134406632	1	108.5	5886	109.0	5874.0	24.3	18328.0	100.6	6855.0	89.0	5149.0
5888	chr2	24933471	24935037	2	108.5	5888	155.6	2771.0	70.1	6155.0	79.7	9549.0	71.6	7431.0
5890	chr2	32570034	32571650	2	108.5	5890	93.1	7626.0	78.6	5034.0	111.1	5785.0	77.4	6573.0
5892	chr2	75704833	75706769	2	108.5	5892	83.5	8867.0	45.2	11044.0	70.4	11027.0	25.4	19569.0
5894	chr2	110017057	110018627	2	108.5	5894	113.1	5468.0	62.2	7388.0	98.8	7063.0	79.1	6346.0
5896	chr2	156840559	156841935	2	108.5	5896	122.7	4619.0	79.2	4969.0	134.0	4007.0	100.5	4042.0
5899	chr2	181679747	181681561	2	108.5	5899	111.3	5654.0	37.3	13367.0	116.7	5270.0	50.3	11590.0
5900	chr2	181837172	181839214	2	108.5	5900	113.6	5419.0	84.8	4342.0	98.8	7066.0	50.3	11591.0
5902	chr3	94309258	94310874	4	108.5	5902	123.2	4594.0	83.7	4481.0	95.7	7443.0	80.3	6195.0
5903	chr3	95041522	95043322	4	108.5	5903	123.6	4571.0			131.5	4179.0	116.7	2933.0
5904	chr3	95315142	95316168	4	108.5	5904	87.1	8394.0			108.1	6081.0	61.8	9152.0
5905	chr3	100969052	100970448	4	108.5	5905	104.5	6347.0	27.1	17112.0	79.0	9634.0		
5906	chr3	131270892	131272858	4	108.5	5906	95.8	7325.0	61.1	7594.0	85.2	8780.0		
5907	chr3	158030661	158032883	4	108.5	5907	133.7	3897.0	47.5	10495.0	158.1	2797.0	66.4	8306.0
5909	chr4	34550838	34552526	5	108.5	5909	116.3	5167.0	82.0	4677.0	120.4	4972.0	105.1	3660.0
5910	chr4	123717341	123719141	5	108.5	5910	89.9	8051.0	65.0	6939.0	82.1	9194.0	68.2	8023.0
5911	chr4	126256842	126258164	5	108.5	5911	115.0	5310.0	83.1	4556.0	118.6	5136.0	277.8	382.0
5913	chr4	155249342	155251068	5	108.5	5913	142.8	3381.0	72.4	5878.0	110.5	5850.0	53.7	10878.0
5914	chr4	155802153	155804281	5	108.5	5914	146.4	3179.0	108.0	2621.0	163.0	2591.0	136.3	2065.0
5916	chr5	30072523	30074101	6	108.5	5916	111.8	5615.0	33.9	14521.0	85.8	8693.0	54.9	10595.0
5917	chr5	118028254	118029718	6	108.5	5917	84.9	8685.0			55.0	13971.0		
5918	chr5	123973425	123976023	6	108.5	5918	113.6	5431.0	73.0	5807.0	114.8	5425.0	71.6	7448.0
5920	chr5	145083463	145085529	6	108.5	5920	118.6	4942.0	84.8	4347.0	154.4	2959.0	96.5	4436.0
5923	chr6	50380867	50382429	7	108.5	5923	100.4	6787.0	91.6	3755.0	85.2	8794.0	90.1	5050.0
5924	chr6	71907789	71909761	7	108.5	5924	130.0	4103.0	54.3	8911.0	119.2	5084.0		
5926	chr6	86370700	86372678	7	108.5	5926	109.5	5843.0	86.0	4240.0	113.6	5547.0	93.6	4699.0
5927	chr6	113326579	113328443	7	108.5	5927	139.6	3546.0	52.6	9323.0	117.9	5184.0	62.4	9048.0
5930	chr8	33731179	33733271	10	108.5	5930	98.5	6994.0	66.7	6678.0	72.9	10615.0	62.4	9056.0
5931	chr8	45974354	45976144	10	108.5	5931	97.2	7164.0	80.9	4807.0	104.3	6464.0	84.3	5709.0
5932	chr8	107094297	107097377	10	108.5	5932	126.4	4360.0	57.7	8227.0	88.9	8315.0	71.6	7466.0
5933	chr8	126473610	126475012	10	108.5	5933	91.7	7849.0	88.8	3999.0	108.7	6035.0	106.9	3551.0
5935	chr9	22084057	22085865	12	108.5	5935	90.8	7964.0	73.5	5745.0	88.9	8317.0	69.9	7747.0
5938	chr10	13552173	13553989	9	108.5	5938	129.6	4137.0	95.0	3487.0	134.0	4025.0	117.3	2913.0
5940	chr10	81377251	81378977	9	108.5	5940	140.5	3507.0	92.2	3726.0	124.1	4694.0	125.9	2468.0
5942	chr10	128058847	128060637	9	108.5	5942	109.0	5892.0	123.3	1957.0	160.5	2707.0	94.2	4662.0
5944	chr11	84512773	84514597	13	108.5	5944	131.8	3993.0	39.6	12724.0	126.6	4524.0	58.3	9900.0
5946	chr11	97765470	97767700	13	108.5	5946	127.7	4269.0	91.6	3771.0	122.3	4841.0	111.5	3280.0
5947	chr11	107188522	107190106	13	108.5	5947	111.3	5675.0	62.8	7348.0	100.6	6893.0	84.3	5729.0
5949	chr13	23572963	23576517	14	108.5	5949	115.9	5245.0	79.2	5009.0	102.5	6695.0	45.6	12862.0
5950	chr13	51644506	51646656	14	108.5	5950	127.7	4272.0	62.8	7353.0	167.9	2436.0	37.5	15293.0
5952	chr15	79931212	79932998	16	108.5	5952	229.5	1127.0	94.4	3556.0	446.4	228.0	104.0	3782.0
5953	chr15	83170954	83172894	16	108.5	5953	104.9	6330.0	48.6	10298.0	77.8	9910.0	45.1	13052.0
5954	chr15	97842037	97845029	16	108.5	5954	79.4	9509.0	231.9	457.0	122.3	4849.0	328.1	242.0
5955	chr16	23127536	23129454	17	108.5	5955	127.3	4305.0	99.5	3158.0	130.3	4291.0	108.6	3456.0
5956	chr16	91043148	91044646	17	108.5	5956	99.5	6920.0	60.5	7762.0	85.2	8821.0	74.5	7060.0
5957	chr17	8371275	8372729	18	108.5	5957	109.0	5906.0	103.5	2895.0	126.0	4585.0	108.0	3485.0
5958	chr17	24219747	24221375	18	108.5	5958	95.3	7411.0	40.2	12596.0	83.4	9073.0	79.7	6333.0
5959	chr17	24669172	24671788	18	108.5	5959	169.2	2314.0	123.9	1944.0	195.7	1699.0	169.8	1276.0
5960	chr17	30005323	30007877	18	108.5	5960			59.9	7865.0	97.6	7269.0	42.2	13897.0
5961	chr17	31519139	31521067	18	108.5	5961	102.6	6583.0	43.0	11770.0	43.8	16717.0	40.4	14397.0
5963	chr17	74394835	74396711	18	108.5	5963	97.2	7196.0	71.3	6066.0	113.0	5649.0	105.1	3692.0
5964	chr17	80223568	80225330	18	108.5	5964	107.2	6083.0	69.6	6279.0	93.2	7811.0	67.6	8172.0
5966	chr19	5769948	5772166	21	108.5	5966	95.3	7419.0	64.5	7113.0	103.7	6580.0	70.5	7681.0
5967	chr19	8887893	8889777	21	108.5	5967	125.5	4459.0	85.4	4331.0	147.0	3303.0	100.5	4083.0
5969	chr19	10740326	10743086	21	108.5	5969	682.0	69.0	445.7	63.0	770.6	50.0	648.1	25.0
5971	chr19	16777847	16780375	21	108.5	5971	135.5	3809.0	91.6	3787.0	136.5	3895.0	101.1	4036.0
5972	chrX	74427654	74430304	3	108.5	5972	106.3	6178.0	41.9	12121.0	103.7	6584.0	76.2	6819.0
5973	chr1	67037908	67039542	1	107.6	5973	100.4	6770.0	49.2	10052.0	103.1	6587.0	45.6	12756.0
5975	chr1	167392977	167394739	1	107.6	5975	94.0	7529.0	58.8	7988.0	110.5	5839.0	59.5	9576.0
5977	chr1	191062199	191063721	1	107.6	5977	106.7	6091.0	73.0	5795.0	106.8	6183.0	101.1	3996.0
5979	chr2	23570716	23572818	2	107.6	5979	79.4	9471.0	70.7	6077.0	65.4	11891.0	71.6	7430.0
5982	chr2	32380615	32382847	2	107.6	5982	114.0	5372.0	84.8	4340.0	120.4	4968.0	94.2	4629.0
5983	chr2	35978215	35979847	2	107.6	5983	104.5	6345.0	81.4	4737.0	112.4	5662.0	97.6	4309.0
5985	chr2	59646483	59647963	2	107.6	5985	140.5	3493.0	83.1	4548.0	106.8	6186.0	77.4	6575.0
5988	chr2	155356610	155358266	2	107.6	5988	93.1	7630.0	36.8	13534.0	115.5	5363.0	42.2	13742.0
5989	chr2	155380549	155382387	2	107.6	5989	117.2	5065.0	44.7	11198.0	98.8	7065.0	79.1	6348.0
5991	chr3	55111813	55113095	4	107.6	5991	112.2	5554.0	74.1	5622.0	92.6	7835.0	67.6	8101.0
5992	chr3	83055583	83056855	4	107.6	5992	115.0	5307.0	51.5	9557.0	132.8	4089.0	53.7	10861.0
5993	chr4	11485392	11487170	5	107.6	5993	124.1	4533.0	80.9	4795.0	122.9	4777.0	84.9	5612.0
5995	chr4	34880902	34882398	5	107.6	5995	100.8	6735.0	42.4	11816.0	135.2	3940.0	39.3	14635.0
5997	chr4	41314234	41316264	5	107.6	5997	155.6	2774.0	80.3	4858.0	151.3	3104.0	84.9	5614.0
5998	chr4	43043636	43046086	5	107.6	5998	115.0	5309.0	95.6	3421.0	111.8	5732.0	62.4	9035.0
5999	chr4	129461391	129463507	5	107.6	5999	97.2	7149.0	39.0	12843.0	60.5	12797.0	54.9	10589.0
6000	chr4	133670649	133672003	5	107.6	6000	100.4	6782.0	72.4	5875.0	97.6	7222.0	90.1	5042.0
6001	chr5	67847112	67848002	6	107.6	6001	302.5	588.0	142.0	1410.0	265.5	839.0	213.2	764.0
6002	chr5	105237830	105240326	6	107.6	6002	122.7	4631.0	101.2	3032.0	118.6	5141.0	82.0	5998.0
6003	chr5	115270440	115272694	6	107.6	6003	168.8	2322.0	117.1	2204.0	137.1	3831.0	112.1	3219.0
6004	chr6	6955229	6956985	7	107.6	6004	116.3	5174.0	83.7	4488.0	101.3	6800.0	62.4	9045.0
6006	chr6	129532375	129534419	7	107.6	6006	119.1	4916.0	63.9	7148.0	109.3	5967.0	89.5	5115.0
6007	chr6	134565716	134567072	7	107.6	6007	105.4	6256.0	77.5	5202.0	106.2	6265.0	86.1	5511.0
6009	chr7	3616673	3618023	8	107.6	6009	74.8	10120.0			111.8	5744.0	50.3	11619.0
6014	chr7	90443457	90445117	8	107.6	6014	124.1	4541.0	97.8	3266.0	137.1	3840.0	98.2	4276.0
6015	chr7	110221166	110223156	8	107.6	6015	100.4	6793.0	40.2	12522.0	60.5	12821.0	69.9	7741.0
6019	chr9	44360748	44362424	12	107.6	6019	107.2	6066.0	64.5	7057.0	99.4	7021.0	95.3	4550.0
6020	chr9	100544589	100546291	12	107.6	6020	104.5	6372.0	75.2	5507.0	92.0	7955.0	92.4	4824.0
6021	chr9	108577771	108579815	12	107.6	6021	99.0	6947.0	68.4	6438.0	76.6	10051.0	73.9	7118.0
6023	chr10	42502456	42504400	9	107.6	6023	91.7	7850.0	28.3	16719.0	89.5	8251.0	71.6	7475.0
6025	chr11	60698362	60700914	13	107.6	6025	111.3	5671.0	36.8	13620.0	146.3	3326.0	101.1	4017.0
6026	chr11	62457806	62459346	13	107.6	6026	126.8	4323.0	84.8	4366.0	109.9	5918.0	76.8	6686.0
6027	chr11	69999988	70001848	13	107.6	6027	105.8	6213.0	78.0	5147.0	116.1	5341.0	96.5	4455.0
6028	chr11	77605386	77607294	13	107.6	6028	118.6	4960.0	86.5	4204.0	125.3	4608.0	115.5	3027.0
6029	chr11	103361594	103364732	13	107.6	6029	107.7	6018.0	59.9	7848.0	106.2	6288.0	70.5	7652.0
6030	chr11	106192562	106194494	13	107.6	6030	135.0	3825.0	82.6	4651.0	138.3	3778.0	94.7	4611.0
6031	chr11	116623181	116624865	13	107.6	6031	93.5	7613.0	78.0	5150.0	110.5	5875.0	62.4	9088.0
6035	chr12	111677197	111679259	15	107.6	6035	126.8	4328.0	106.3	2718.0	156.2	2881.0	140.9	1920.0
6039	chr13	104176872	104178816	14	107.6	6039	117.2	5100.0	33.4	14817.0	172.3	2287.0		
6041	chr14	75015634	75016996	11	107.6	6041	90.8	7982.0			109.3	5993.0	58.9	9801.0
6042	chr14	105894775	105897431	11	107.6	6042	163.3	2490.0	66.2	6810.0	203.1	1555.0	78.0	6552.0
6044	chr15	85810504	85812362	16	107.6	6044	109.0	5905.0	71.3	6059.0	110.5	5881.0	83.8	5823.0
6046	chr15	99649789	99652999	16	107.6	6046	53.8	13963.0	78.0	5156.0	96.9	7335.0	42.2	13881.0
6047	chr16	87494551	87496531	17	107.6	6047	167.4	2366.0	73.0	5849.0	176.0	2190.0	57.8	10056.0
6049	chr17	33393520	33395346	18	107.6	6049	97.2	7192.0	67.3	6633.0	110.5	5887.0	70.5	7671.0
6050	chr17	56080029	56081275	18	107.6	6050	104.9	6337.0	89.4	3973.0	130.3	4294.0	94.7	4624.0
6052	chr1	59481120	59483872	1	106.8	6052	125.5	4425.0	56.6	8394.0	103.7	6504.0	71.1	7507.0
6055	chr1	171221496	171223512	1	106.8	6055	103.6	6464.0	69.6	6220.0	108.1	6073.0	82.0	5984.0
6056	chr1	172125943	172127529	1	106.8	6056	108.6	5913.0	101.2	3021.0	97.6	7210.0	87.8	5298.0
6059	chr2	34798991	34800633	2	106.8	6059	110.4	5732.0	50.3	9807.0	105.6	6318.0	54.9	10572.0
6060	chr2	39064108	39066604	2	106.8	6060	83.9	8804.0	33.9	14498.0	87.7	8425.0	42.2	13733.0
6062	chr2	119324211	119327329	2	106.8	6062	101.3	6689.0	37.9	13178.0	135.8	3902.0	54.9	10574.0
6064	chr2	151979129	151980873	2	106.8	6064	105.8	6183.0	77.5	5179.0	138.9	3730.0	103.4	3799.0
6067	chr2	174471543	174473899	2	106.8	6067	126.8	4312.0	69.6	6229.0	132.8	4085.0	122.5	2641.0
6068	chr3	96813549	96815611	4	106.8	6068	106.3	6144.0	75.8	5400.0	119.2	5077.0	118.4	2832.0
6069	chr3	97158140	97160318	4	106.8	6069	110.4	5737.0	32.8	14878.0	91.4	8005.0	58.9	9720.0
6071	chr3	137917837	137919525	4	106.8	6071	111.8	5609.0	104.6	2797.0	116.7	5273.0	87.2	5359.0
6072	chr4	3573929	3575847	5	106.8	6072	115.0	5308.0	82.0	4676.0	138.9	3732.0	120.7	2724.0
6074	chr4	120924278	120925814	5	106.8	6074	121.3	4737.0	45.2	11065.0	120.4	4975.0	74.5	6998.0
6076	chr4	136052078	136053318	5	106.8	6076	80.7	9294.0	19.2	21091.0	123.5	4727.0	112.6	3187.0
6078	chr5	21644768	21646672	6	106.8	6078	113.1	5475.0	95.6	3424.0	113.0	5606.0	49.1	11899.0
6080	chr5	33650911	33653097	6	106.8	6080	134.1	3871.0	23.8	18639.0	110.5	5851.0	56.0	10345.0
6081	chr5	53999236	54000430	6	106.8	6081	146.4	3180.0	59.9	7800.0	93.9	7687.0	63.5	8843.0
6082	chr5	88887139	88888585	6	106.8	6082	64.3	11912.0	52.6	9315.0	69.2	11267.0	45.6	12793.0
6083	chr5	129785644	129787760	6	106.8	6083	54.3	13820.0	30.0	16010.0	117.3	5234.0	76.2	6746.0
6084	chr5	147076553	147078363	6	106.8	6084	203.5	1507.0	82.0	4687.0	233.4	1133.0	93.6	4698.0
6085	chr6	72437760	72439368	7	106.8	6085	216.7	1286.0	95.6	3426.0	129.0	4353.0	125.3	2482.0
6086	chr6	94697602	94699268	7	106.8	6086	114.0	5386.0	75.8	5418.0	135.8	3909.0	73.9	7096.0
6087	chr7	44373175	44374823	8	106.8	6087	99.5	6896.0	73.5	5732.0	108.7	6030.0	67.0	8229.0
6089	chr7	97331415	97333725	8	106.8	6089	91.7	7845.0	32.2	15159.0	56.2	13734.0	32.3	16957.0
6090	chr7	128297264	128298880	8	106.8	6090	107.7	6008.0	79.2	4990.0	126.0	4564.0	89.5	5119.0
6091	chr7	141446651	141448959	8	106.8	6091	134.1	3878.0	99.0	3187.0	177.8	2124.0	123.0	2622.0
6094	chr8	71669750	71671928	10	106.8	6094	65.2	11745.0	29.4	16278.0	58.0	13332.0	32.9	16746.0
6095	chr8	83954932	83956948	10	106.8	6095	104.0	6434.0	44.7	11257.0	93.2	7782.0	46.2	12681.0
6097	chr8	109564432	109566470	10	106.8	6097	135.5	3790.0	94.4	3541.0	129.0	4359.0	101.1	4011.0
6099	chr9	44772282	44773720	12	106.8	6099	108.1	5975.0	71.8	5963.0	105.6	6340.0	73.9	7114.0
6100	chr9	64252244	64253362	12	106.8	6100	107.2	6067.0	95.0	3486.0	138.3	3774.0	101.1	4014.0
6102	chr10	80917322	80918842	9	106.8	6102	57.0	13320.0	35.1	14163.0	50.6	15000.0	40.4	14337.0
6104	chr11	51649450	51651546	13	106.8	6104	115.4	5285.0	56.0	8589.0	82.1	9228.0	92.4	4831.0
6106	chr11	80300788	80302478	13	106.8	6106	118.2	5004.0	82.0	4715.0	119.2	5102.0	101.7	3974.0
6107	chr11	84828156	84830212	13	106.8	6107	96.7	7254.0	53.2	9239.0			61.8	9200.0
6109	chr11	103771658	103774860	13	106.8	6109	167.4	2364.0	95.0	3496.0	124.7	4655.0	117.3	2915.0
6110	chr11	120377891	120379777	13	106.8	6110	100.4	6806.0			117.3	5252.0		
6113	chr13	38204025	38206299	14	106.8	6113	100.4	6810.0	37.3	13465.0	108.1	6122.0	94.7	4617.0
6114	chr13	67483326	67484764	14	106.8	6114	138.2	3639.0	75.2	5520.0	130.9	4243.0	105.1	3686.0
6115	chr13	100102637	100104845	14	106.8	6115	130.0	4116.0	65.6	6902.0	137.7	3815.0	131.7	2253.0
6116	chr13	113794225	113795701	14	106.8	6116	118.6	4966.0	48.6	10285.0	103.7	6557.0	89.5	5137.0
6117	chr14	50943679	50945893	11	106.8	6117	102.6	6572.0	81.4	4776.0	126.6	4531.0	88.4	5279.0
6118	chr14	75786657	75788613	11	106.8	6118	122.7	4649.0			136.5	3884.0		
6119	chr14	79586808	79588736	11	106.8	6119	141.4	3459.0	40.7	12407.0	140.8	3658.0	69.9	7778.0
6120	chr15	12823988	12826240	16	106.8	6120	49.7	14845.0	31.1	15688.0	96.3	7418.0	73.4	7236.0
6122	chr15	59373588	59375842	16	106.8	6122	108.6	5951.0	47.5	10584.0	133.4	4065.0	102.2	3937.0
6123	chr15	81871539	81873755	16	106.8	6123	139.6	3560.0			151.9	3098.0	103.4	3840.0
6124	chr15	82147511	82148957	16	106.8	6124	130.9	4066.0	70.7	6134.0	123.5	4755.0	90.7	5017.0
6125	chr15	82243538	82245380	16	106.8	6125	110.9	5725.0	62.8	7359.0	103.7	6562.0	63.0	9001.0
6126	chr15	102331327	102332455	16	106.8	6126	72.1	10595.0	71.8	5990.0	76.6	10089.0	79.7	6327.0
6128	chr15	102670128	102673078	16	106.8	6128	141.0	3481.0	83.1	4604.0	60.5	12873.0	117.8	2895.0
6129	chr16	30065051	30067421	17	106.8	6129	138.2	3645.0	48.1	10445.0	124.7	4662.0	56.0	10426.0
6130	chr16	50732102	50733410	17	106.8	6130	101.7	6673.0	71.3	6062.0	108.7	6054.0		
6131	chr16	93607267	93608931	17	106.8	6131	87.6	8366.0	45.2	11157.0	79.0	9711.0	76.8	6707.0
6132	chr17	46781586	46783816	18	106.8	6132	116.3	5206.0	80.9	4839.0	126.0	4586.0	84.3	5752.0
6133	chr18	60559641	60561781	20	106.8	6133	105.8	6232.0	37.3	13501.0	134.0	4042.0	46.8	12589.0
6134	chr18	88970941	88972501	20	106.8	6134	57.5	13258.0	20.9	20350.0	96.3	7431.0	33.5	16636.0
6135	chrX	98936586	98939368	3	106.8	6135	110.9	5730.0	43.0	11782.0	79.7	9614.0	54.9	10705.0
6136	chrX	107148882	107152264	3	106.8	6136	112.2	5604.0	22.6	19442.0	92.6	7912.0	32.9	16871.0
6140	chr1	181016463	181017935	1	106.0	6140	84.4	8743.0	67.3	6569.0	92.0	7917.0	104.0	3739.0
