id	chr_name	start	end	chromosome_id	tag_count_10um_k99a	id_10um_k99a	tag_count_no_peptide	id_no_peptide	tag_count_100um_k99a	id_100um_k99a	tag_count_0_1um_pcc	id_0_1um_pcc	tag_count_10um_pcc	id_10um_pcc
11688	chr13	117215017	117217075	14	65.7	11688	57.6	13310.0	6.79	32711.0			17.3	24189.0
11690	chr14	25518524	25520450	11	65.7	11690	273.7	783.0	280.5	274.0	65.4	11963.0	220.7	696.0
11695	chr15	6522518	6523816	16	65.7	11695	78.4	9620.0	44.7	11316.0	167.3	2465.0		
11698	chr16	91451223	91452575	17	65.7	11698	46.7	15797.0	52.6	9404.0	60.5	12876.0	64.1	8799.0
11699	chr16	93292192	93293350	17	65.7	11699	47.6	15586.0	28.8	16567.0	46.3	16103.0	30.6	17685.0
11700	chr17	25474471	25475525	18	65.7	11700	48.4	15394.0	26.6	17551.0	62.4	12535.0	36.4	15680.0
11701	chr17	28908378	28909896	18	65.7	11701	78.4	9628.0	41.3	12266.0	74.7	10374.0	38.1	15126.0
11705	chr17	88402803	88404191	18	65.7	11705	70.1	10998.0			51.2	14912.0	64.7	8695.0
11708	chr18	68058366	68060042	20	65.7	11708	69.2	11142.0	53.7	9146.0	63.0	12423.0	63.5	8919.0
11710	chr19	29640480	29642068	21	65.7	11710	67.6	11454.0	54.3	9008.0	63.6	12332.0		
11711	chr19	32107300	32108678	21	65.7	11711	55.1	13869.0			63.6	12334.0	63.5	8923.0
11712	chr19	56319781	56320887	21	65.7	11712	60.9	12682.0	39.6	12790.0	63.0	12429.0	53.1	11104.0
11713	chr19	57082148	57084274	21	65.7	11713	99.3	6920.0	93.3	3658.0	86.4	8664.0	75.7	6904.0
11716	chr1	180251158	180253064	1	65.2	11716	69.2	11011.0	91.1	3793.0	123.5	4716.0	37.0	15347.0
11718	chr1	191312506	191313698	1	65.2	11718	77.6	9655.0	49.8	9922.0	56.2	13690.0	41.6	13928.0
11719	chr2	91087255	91089303	2	65.2	11719	82.6	8920.0	89.9	3889.0	80.9	9362.0	64.1	8718.0
11720	chr2	92054789	92056265	2	65.2	11720	41.7	16876.0	40.7	12306.0	87.7	8426.0	58.3	9834.0
11721	chr2	103945417	103946453	2	65.2	11721	87.6	8239.0	52.6	9297.0	65.4	11895.0	56.0	10328.0
11724	chr3	70104069	70105247	4	65.2	11724	88.4	8140.0	50.9	9686.0	71.0	10915.0	52.6	11122.0
11725	chr3	89895693	89897695	4	65.2	11725	141.8	3361.0	73.0	5801.0	59.9	12909.0		
11727	chr3	131013461	131015173	4	65.2	11727	50.1	14882.0	33.9	14511.0	63.0	12355.0	62.4	9033.0
11732	chr5	43947470	43948890	6	65.2	11732	57.6	13229.0	42.4	11823.0	78.4	9748.0	41.0	14121.0
11734	chr5	65723885	65725001	6	65.2	11734	70.1	10902.0	44.7	11222.0	60.5	12805.0	52.0	11261.0
11735	chr5	109844282	109845820	6	65.2	11735	85.9	8484.0	61.1	7601.0	93.2	7767.0	58.9	9741.0
11737	chr5	114504654	114506186	6	65.2	11737	58.4	13084.0	36.2	13746.0	62.4	12479.0	69.9	7721.0
11738	chr5	122698223	122700099	6	65.2	11738	60.9	12553.0			57.4	13447.0	51.4	11374.0
11739	chr5	123670068	123671518	6	65.2	11739	62.6	12232.0	56.6	8431.0	58.0	13305.0	50.8	11504.0
11741	chr6	97463647	97465215	7	65.2	11741	77.6	9689.0	39.6	12677.0	73.5	10509.0	51.4	11383.0
11742	chr6	98104967	98105867	7	65.2	11742	50.9	14721.0	39.6	12678.0	59.9	12931.0	45.1	12972.0
11746	chr8	122993198	122995110	10	65.2	11746			7.92	31347.0	55.6	13865.0		
11751	chr9	121926746	121928442	12	65.2	11751	65.1	11847.0	74.1	5650.0	68.5	11404.0	65.9	8446.0
11752	chr10	13998316	13999662	9	65.2	11752			65.6	6879.0	79.7	9586.0	64.1	8765.0
11753	chr10	19494148	19495672	9	65.2	11753	96.8	7151.0	52.6	9348.0	91.4	8027.0	12.7	27797.0
11754	chr10	20219040	20220326	9	65.2	11754	77.6	9720.0	54.3	8946.0	69.2	11298.0	77.4	6606.0
11755	chr10	80662881	80665501	9	65.2	11755	82.6	8973.0	84.8	4361.0	69.8	11190.0	68.7	7959.0
11759	chr11	68441377	68442807	13	65.2	11759	43.4	16550.0	71.3	6042.0	103.1	6638.0	94.7	4609.0
11760	chr11	72576117	72577417	13	65.2	11760	57.6	13286.0	44.7	11290.0	51.9	14744.0	37.5	15274.0
11762	chr11	76481636	76483840	13	65.2	11762	92.6	7659.0	74.1	5659.0	73.5	10542.0	80.3	6227.0
11765	chr11	98366727	98368681	13	65.2	11765	105.1	6280.0	28.8	16520.0	82.7	9137.0	79.7	6312.0
11766	chr11	108178239	108179693	13	65.2	11766	55.1	13823.0	45.2	11119.0	63.6	12287.0	34.1	16389.0
11769	chr13	41583481	41584529	14	65.2	11769	74.3	10297.0	45.2	11136.0	64.2	12169.0	47.4	12419.0
11770	chr13	48544899	48546429	14	65.2	11770	64.2	12002.0	63.3	7279.0	114.8	5451.0	80.3	6235.0
11771	chr13	63260577	63261991	14	65.2	11771	83.4	8864.0	77.5	5225.0	71.6	10868.0	78.0	6545.0
11772	chr13	63410821	63412055	14	65.2	11772	75.1	10169.0	53.7	9117.0	59.3	13102.0	47.9	12249.0
11773	chr13	107886804	107888612	14	65.2	11773	59.2	12990.0	53.7	9118.0	72.9	10639.0	62.4	9097.0
11774	chr14	20660447	20661859	11	65.2	11774	53.4	14210.0						
11778	chr15	12215705	12217677	16	65.2	11778	67.6	11433.0	73.5	5770.0	75.3	10277.0	90.7	5016.0
11779	chr15	27795729	27797561	16	65.2	11779	83.4	8872.0	26.0	17760.0	68.5	11428.0	67.6	8160.0
11780	chr15	79321942	79323710	16	65.2	11780	45.1	16184.0	83.1	4603.0	99.4	7040.0	65.9	8491.0
11783	chr16	11077431	11079435	17	65.2	11783	51.7	14626.0	23.2	19087.0			22.0	21481.0
11785	chr16	92786171	92787781	17	65.2	11785	90.1	7989.0	77.5	5237.0	112.4	5709.0	167.5	1315.0
11787	chr17	35172623	35174293	18	65.2	11787	89.3	8109.0	49.2	10176.0	90.1	8204.0	75.1	6978.0
11789	chr18	89237968	89239618	20	65.2	11789	44.2	16387.0						
11791	chr19	10756691	10758571	21	65.2	11791	22.5	23638.0	155.0	1168.0	75.3	10288.0	108.0	3489.0
11792	chr19	43916525	43917847	21	65.2	11792	87.6	8333.0	49.8	10042.0	62.4	12544.0	63.0	9013.0
11800	chr2	68465688	68467220	2	64.8	11800	68.4	11174.0	72.4	5868.0	66.7	11671.0	61.2	9249.0
11803	chr2	119337412	119338870	2	64.8	11803	45.9	15847.0	48.6	10200.0	90.1	8142.0	57.8	9959.0
11806	chr3	33955718	33957190	4	64.8	11806	65.9	11628.0	55.4	8652.0	66.7	11677.0		
11807	chr3	51377503	51378479	4	64.8	11807	83.4	8803.0	40.2	12482.0	54.3	14107.0	37.5	15168.0
11810	chr4	46485231	46486387	5	64.8	11810	62.6	12222.0	30.0	15994.0	53.7	14260.0	54.3	10744.0
11811	chr4	55397245	55399437	5	64.8	11811	69.2	11024.0			48.2	15538.0	46.2	12638.0
11812	chr4	83273681	83275131	5	64.8	11812	23.4	22961.0	26.0	17624.0	70.4	11041.0	37.5	15186.0
11816	chr5	64662147	64663543	6	64.8	11816	57.6	13230.0	34.5	14309.0	50.6	14963.0	42.2	13772.0
11819	chr5	123057423	123058743	6	64.8	11819	50.9	14709.0	29.4	16239.0	67.9	11474.0	8.09	33185.0
11820	chr5	123471112	123472420	6	64.8	11820	69.2	11043.0	57.7	8210.0	56.8	13577.0	43.3	13444.0
11823	chr6	29231416	29232794	7	64.8	11823	48.4	15289.0	43.0	11700.0	55.0	13979.0	51.4	11379.0
11830	chr7	45797622	45799932	8	64.8	11830	67.6	11372.0	112.5	2395.0	143.2	3488.0	31.2	17397.0
11831	chr7	75461748	75464628	8	64.8	11831	27.5	21364.0			50.0	15114.0	34.1	16332.0
11833	chr7	114160492	114162620	8	64.8	11833	86.8	8380.0	93.3	3627.0	84.0	8940.0	90.1	5058.0
11836	chr7	141047638	141049248	8	64.8	11836	49.2	15102.0	47.5	10528.0	75.3	10242.0	56.6	10257.0
11837	chr8	22714431	22715935	10	64.8	11837	55.1	13777.0	48.6	10252.0	65.4	11926.0	56.6	10260.0
11841	chr8	114879283	114880595	10	64.8	11841	186.1	1820.0	119.9	2082.0	88.9	8316.0	81.4	6085.0
11843	chr9	14087127	14088583	12	64.8	11843	67.6	11381.0	41.3	12203.0	48.2	15588.0	73.4	7208.0
11848	chr10	41936048	41937958	9	64.8	11848	75.1	10145.0	86.5	4200.0	70.4	11080.0	65.9	8449.0
11851	chr11	76456325	76457757	13	64.8	11851	54.2	14011.0	65.0	6976.0	61.1	12726.0	45.1	13022.0
11853	chr11	119855596	119857554	13	64.8	11853	73.4	10417.0			88.9	8324.0	80.3	6234.0
11854	chr11	120510627	120511653	13	64.8	11854	81.8	9118.0	40.7	12389.0	66.7	11741.0	57.8	10022.0
11857	chr13	40461555	40463207	14	64.8	11857	70.1	10977.0	31.1	15669.0	53.1	14483.0	42.7	13672.0
11859	chr14	30014038	30015392	11	64.8	11859	77.6	9759.0	61.1	7651.0	73.5	10555.0	65.3	8574.0
11866	chr15	59018309	59019465	16	64.8	11866	20.9	24307.0			61.1	12750.0	37.0	15482.0
11868	chr15	77903974	77905474	16	64.8	11868	84.3	8762.0	49.8	10023.0	87.7	8483.0	50.8	11555.0
11869	chr15	80147810	80149548	16	64.8	11869	121.8	4711.0	80.9	4829.0	96.3	7421.0	64.7	8681.0
11871	chr15	80814364	80815748	16	64.8	11871	58.4	13157.0			48.8	15482.0	73.4	7239.0
11872	chr16	33343199	33344317	17	64.8	11872	71.8	10720.0	59.4	7957.0	72.9	10649.0	54.3	10825.0
11874	chr17	8592196	8593354	18	64.8	11874	70.9	10848.0	46.9	10742.0	69.8	11224.0	49.1	11985.0
11878	chr18	82503402	82504554	20	64.8	11878	55.1	13865.0	73.5	5784.0	124.7	4665.0	124.2	2575.0
11885	chr1	39555639	39557143	1	64.3	11885	47.6	15415.0	41.3	12122.0	100.6	6854.0	64.1	8704.0
11886	chr1	52113047	52114553	1	64.3	11886	69.2	11008.0	20.4	20376.0	79.0	9616.0	41.0	14091.0
11889	chr1	170997990	170999222	1	64.3	11889	89.3	8009.0	61.1	7577.0	70.4	11019.0	58.3	9830.0
11891	chr2	29631655	29633441	2	64.3	11891	63.4	12050.0	22.6	19172.0	53.1	14388.0	250.7	491.0
11892	chr2	60018790	60019844	2	64.3	11892	85.9	8458.0	31.7	15313.0	35.8	18696.0	15.0	25624.0
11894	chr2	116975087	116976799	2	64.3	11894	45.1	16054.0	30.0	15970.0	54.3	14101.0	24.8	19859.0
11898	chr3	84731550	84732604	4	64.3	11898	55.9	13565.0	42.4	11810.0	66.7	11682.0	49.7	11749.0
11901	chr3	96579672	96580980	4	64.3	11901	64.2	11927.0	44.1	11373.0	58.7	13150.0	45.1	12936.0
11902	chr3	109360750	109362726	4	64.3	11902	20.0	24476.0	52.0	9445.0				
11903	chr3	115803862	115805786	4	64.3	11903	322.9	541.0	43.0	11677.0	77.2	9942.0	78.0	6504.0
11904	chr3	131138740	131140222	4	64.3	11904	266.2	834.0	56.6	8412.0	75.9	10112.0		
11906	chr4	32423876	32425476	5	64.3	11906	52.6	14300.0	87.7	4082.0	113.6	5538.0	110.3	3344.0
11907	chr4	134081092	134082688	5	64.3	11907	38.4	17830.0	60.5	7698.0	63.6	12237.0	57.2	10106.0
11908	chr4	134600694	134602390	5	64.3	11908	68.4	11200.0	45.8	10932.0	68.5	11368.0	55.5	10476.0
11909	chr4	139330687	139331825	5	64.3	11909	75.9	9950.0	52.6	9312.0	69.2	11261.0	46.2	12646.0
11910	chr4	140951040	140953182	5	64.3	11910	90.9	7824.0	66.7	6659.0	66.7	11692.0	77.4	6586.0
11911	chr5	77354030	77355352	6	64.3	11911	59.2	12899.0	53.7	9057.0	71.6	10817.0	51.4	11372.0
11913	chr5	114374007	114376139	6	64.3	11913	59.2	12903.0	52.0	9457.0	53.1	14415.0	64.1	8734.0
11915	chr5	142370791	142372793	6	64.3	11915	53.4	14121.0	34.5	14318.0	63.6	12247.0	67.0	8218.0
11916	chr6	47780578	47782172	7	64.3	11916	77.6	9688.0	35.1	14122.0	79.7	9569.0	45.6	12806.0
11918	chr6	86644717	86646475	7	64.3	11918	58.4	13095.0	46.9	10675.0	43.8	16624.0	36.4	15586.0
11922	chr7	27490023	27491821	8	64.3	11922	26.7	21668.0	45.2	11083.0	35.2	18943.0	28.3	18494.0
11923	chr7	46838119	46839291	8	64.3	11923	72.6	10500.0	44.1	11409.0	79.7	9579.0	59.5	9620.0
11924	chr7	75370517	75372755	8	64.3	11924	80.1	9353.0			64.2	12141.0	96.5	4442.0
11927	chr9	25185768	25187546	12	64.3	11927	29.2	20754.0	48.1	10400.0	53.1	14450.0	58.9	9761.0
11928	chr9	44867423	44868881	12	64.3	11928	94.3	7437.0	82.0	4702.0	122.3	4839.0	135.7	2091.0
11933	chr10	19999266	20000918	9	64.3	11933	90.1	7959.0	57.7	8234.0	84.0	8950.0	42.2	13820.0
11937	chr10	82177899	82179039	9	64.3	11937	85.9	8524.0	49.2	10127.0	63.6	12273.0	53.7	10916.0
11938	chr10	99393320	99394590	9	64.3	11938	65.9	11696.0	15.8	23229.0	52.5	14595.0	41.6	14015.0
11941	chr11	62494395	62495631	13	64.3	11941	86.8	8405.0	36.2	13802.0	58.0	13363.0	42.7	13659.0
11942	chr11	99385508	99387050	13	64.3	11942	69.2	11097.0	30.5	15866.0	44.5	16511.0	42.2	13843.0
11943	chr11	106166085	106167685	13	64.3	11943	149.3	3025.0	55.4	8710.0				
11948	chr12	73341702	73343088	15	64.3	11948					11.7	30312.0		
11949	chr12	80433132	80434824	15	64.3	11949	51.7	14588.0	35.1	14192.0	49.4	15312.0	61.2	9317.0
11950	chr12	89719375	89720405	15	64.3	11950	57.6	13299.0			54.3	14177.0	35.8	15817.0
11952	chr13	49270842	49273260	14	64.3	11952	57.6	13306.0	57.7	8261.0	63.6	12301.0	60.7	9415.0
11955	chr14	30124914	30126016	11	64.3	11955	78.4	9614.0	52.6	9380.0	74.1	10452.0	50.3	11682.0
11956	chr14	31412822	31414286	11	64.3	11956	83.4	8869.0	52.0	9512.0	65.4	11964.0	50.8	11550.0
11957	chr14	65148984	65150882	11	64.3	11957	50.9	14806.0	35.6	14017.0	50.6	15018.0	34.1	16408.0
11958	chr14	118673046	118674352	11	64.3	11958	61.7	12473.0	44.7	11314.0	90.1	8197.0	47.9	12259.0
11959	chr14	120312870	120314510	11	64.3	11959	57.6	13319.0	57.7	8265.0	72.2	10755.0	64.7	8674.0
11960	chr15	6597815	6600051	16	64.3	11960			33.4	14821.0	31.5	20121.0		
11965	chr17	48646633	48648221	18	64.3	11965	57.6	13341.0	30.5	15919.0	61.7	12637.0	54.9	10687.0
11967	chr17	71662496	71663648	18	64.3	11967	46.7	15809.0	44.7	11329.0	56.2	13788.0	54.3	10834.0
11968	chr17	78244505	78245951	18	64.3	11968	42.6	16844.0	87.7	4120.0	113.0	5650.0	68.2	8080.0
11969	chr17	78351065	78352343	18	64.3	11969	134.3	3857.0	50.3	9908.0	80.3	9533.0	54.9	10691.0
11971	chr18	77821181	77822757	20	64.3	11971	74.3	10320.0	50.3	9913.0	66.1	11873.0	47.4	12446.0
11973	chrX	13622443	13626605	3	64.3	11973	28.4	21219.0	11.3	27412.0	33.3	19598.0	7.51	34380.0
11976	chr1	135659022	135660374	1	63.9	11976	74.3	10211.0	56.6	8397.0	79.7	9546.0	72.2	7330.0
11977	chr2	17362881	17364237	2	63.9	11977	91.8	7703.0						
11978	chr2	18693113	18695285	2	63.9	11978	50.9	14658.0	15.8	23046.0	51.2	14806.0	43.9	13249.0
11979	chr2	30692697	30694535	2	63.9	11979	43.4	16430.0	46.9	10625.0	136.5	3858.0	71.1	7512.0
11981	chr2	72874078	72875470	2	63.9	11981	59.2	12863.0	41.3	12135.0	65.4	11893.0	56.6	10209.0
11982	chr2	163164005	163165029	2	63.9	11982	79.3	9427.0	63.3	7220.0	62.4	12456.0	50.3	11588.0
11983	chr3	9852824	9854196	4	63.9	11983	84.3	8694.0	53.7	9031.0	77.8	9835.0	31.2	17351.0
11985	chr3	37173219	37175015	4	63.9	11985	30.0	20396.0	41.9	11972.0	85.2	8776.0	63.0	8938.0
11986	chr3	51332739	51334007	4	63.9	11986	60.9	12532.0	46.4	10781.0	59.9	12903.0	52.0	11239.0
11989	chr3	96487171	96488605	4	63.9	11989	68.4	11187.0	36.2	13721.0	51.9	14671.0	47.4	12327.0
11991	chr3	103772918	103775056	4	63.9	11991	96.8	7123.0	28.8	16422.0	78.4	9739.0	46.2	12631.0
11998	chr4	148656845	148658497	5	63.9	11998	70.9	10771.0	62.8	7317.0	55.0	13967.0	53.7	10876.0
11999	chr4	150544229	150545827	5	63.9	11999	70.9	10772.0	63.3	7228.0	71.0	10929.0	42.2	13768.0
12002	chr5	65850904	65852078	6	63.9	12002	43.4	16460.0	13.6	24883.0	54.3	14117.0	47.9	12179.0
12008	chr6	125240382	125242172	7	63.9	12008	826.0	40.0	64.5	7040.0	67.9	11484.0		
12012	chr7	99467546	99468928	8	63.9	12012	54.2	13957.0	55.4	8685.0	100.0	6936.0	82.0	6009.0
12013	chr7	101537384	101538582	8	63.9	12013	65.9	11671.0			61.7	12589.0		
12015	chr8	36167876	36169668	10	63.9	12015	84.3	8727.0	14.7	24075.0	73.5	10519.0	75.1	6940.0
12017	chr9	63142222	63144482	12	63.9	12017	56.7	13457.0			64.2	12150.0	67.6	8134.0
12018	chr9	80265989	80267471	12	63.9	12018	52.6	14362.0	63.9	7167.0	71.0	10955.0	49.1	11941.0
12019	chr9	120001581	120002999	12	63.9	12019	60.9	12588.0	46.4	10835.0	78.4	9773.0	79.7	6302.0
12021	chr10	59864476	59866042	9	63.9	12021	58.4	13126.0	42.4	11878.0	71.6	10843.0	49.1	11943.0
12023	chr10	84584049	84586295	9	63.9	12023	75.1	10150.0	57.7	8241.0	55.0	14010.0	50.3	11649.0
12024	chr10	84897009	84898793	9	63.9	12024	12.5	29466.0	15.8	23221.0	42.0	17146.0	37.5	15257.0
12025	chr10	94991497	94992403	9	63.9	12025	52.6	14376.0	46.9	10701.0	51.2	14865.0	43.3	13480.0
12028	chr11	46089226	46091146	13	63.9	12028	50.1	14956.0	44.7	11284.0	49.4	15301.0	48.5	12095.0
12029	chr11	55120550	55122146	13	63.9	12029	78.4	9596.0	27.1	17235.0	64.2	12161.0	34.1	16378.0
12032	chr11	106664564	106666812	13	63.9	12032	117.6	5058.0	46.4	10861.0	71.6	10854.0	80.3	6232.0
12033	chr11	113801579	113803243	13	63.9	12033	59.2	12969.0	36.2	13810.0	46.9	15927.0	47.4	12409.0
12034	chr12	82283516	82285112	15	63.9	12034	99.3	6889.0			93.9	7721.0		
12035	chr12	107935810	107938564	15	63.9	12035	21.7	23902.0	40.2	12570.0	61.7	12624.0	20.8	21988.0
12037	chr13	94806525	94809275	14	63.9	12037	25.9	22106.0	22.1	19676.0	52.5	14613.0		
12038	chr14	25614278	25616062	11	63.9	12038	68.4	11277.0	91.6	3775.0				
12040	chr15	100442995	100444471	16	63.9	12040	60.9	12649.0	27.7	17027.0	72.2	10761.0	39.9	14569.0
12044	chr16	55636295	55637753	17	63.9	12044	12.5	29746.0	13.0	25672.0	51.2	14901.0		
12046	chr16	94289110	94290770	17	63.9	12046	80.1	9403.0	40.2	12594.0	71.0	10998.0	49.7	11841.0
12047	chr17	15815691	15817589	18	63.9	12047	65.9	11740.0	48.6	10305.0	85.2	8823.0	47.9	12280.0
12048	chr17	44568607	44569849	18	63.9	12048	31.7	20034.0	18.7	21587.0	34.0	19399.0	46.8	12585.0
12049	chr17	70833912	70835268	18	63.9	12049	60.9	12667.0	28.3	16814.0	54.3	14209.0	34.1	16437.0
12056	chr19	46887614	46888916	21	63.9	12056	68.4	11310.0			56.8	13673.0	46.8	12594.0
12060	chr1	34480690	34482398	1	63.4	12060	60.1	12692.0	112.5	2388.0	124.7	4626.0	55.5	10446.0
12061	chr1	37585787	37586825	1	63.4	12061	70.9	10739.0	49.2	10049.0	69.2	11239.0	52.0	11225.0
12063	chr1	63129470	63130704	1	63.4	12063	65.9	11607.0	64.5	7015.0	69.2	11241.0	42.2	13723.0
12068	chr2	90667018	90668294	2	63.4	12068	80.9	9171.0	48.6	10198.0	75.3	10209.0	18.5	23180.0
12070	chr2	180582575	180583863	2	63.4	12070	46.7	15646.0	73.0	5800.0	80.3	9466.0	47.9	12165.0
12071	chr3	59120159	59121285	4	63.4	12071	62.6	12213.0	43.0	11673.0	75.9	10109.0	60.1	9460.0
12072	chr3	104674783	104676429	4	63.4	12072	54.2	13904.0	49.2	10075.0	56.8	13558.0	44.5	13099.0
12074	chr3	136100226	136101472	4	63.4	12074	57.6	13215.0	34.5	14293.0	72.9	10594.0	47.4	12329.0
12075	chr3	136687749	136688625	4	63.4	12075					48.2	15535.0		
12076	chr4	7595688	7597658	5	63.4	12076	48.4	15258.0	22.1	19505.0	49.4	15241.0	39.9	14452.0
12079	chr4	134123375	134124835	5	63.4	12079	47.6	15450.0	58.3	8112.0	70.4	11044.0	54.3	10745.0
12080	chr4	136461935	136463473	5	63.4	12080	58.4	13071.0	27.7	16897.0			42.2	13765.0
12082	chr5	64625704	64627402	6	63.4	12082	61.7	12383.0	43.5	11525.0	73.5	10499.0	61.2	9274.0
12084	chr5	90339065	90340757	6	63.4	12084			22.1	19531.0	50.6	14965.0		
12085	chr5	118036886	118038208	6	63.4	12085	87.6	8254.0	40.2	12505.0	93.2	7768.0	69.3	7831.0
12086	chr6	67183499	67184709	7	63.4	12086	114.3	5339.0	70.1	6174.0	75.9	10131.0	59.5	9613.0
12088	chr6	136978985	136980311	7	63.4	12088	65.9	11664.0	56.6	8439.0	73.5	10511.0	64.7	8629.0
12090	chr7	72313811	72315927	8	63.4	12090	60.9	12574.0	45.2	11086.0	77.2	9963.0	46.2	12671.0
12093	chr8	13212425	13213715	10	63.4	12093	80.1	9359.0	64.5	7051.0	84.6	8861.0		
12095	chr8	108612086	108613132	10	63.4	12095	55.1	13785.0	43.0	11723.0	52.5	14580.0	37.0	15418.0
12100	chr10	18196980	18198056	9	63.4	12100	55.1	13795.0	52.6	9347.0	58.0	13350.0	24.8	19991.0
12103	chr11	82746158	82747036	13	63.4	12103	66.7	11544.0	44.1	11443.0	65.4	11949.0		
12104	chr11	100814112	100815272	13	63.4	12104	101.8	6619.0			67.9	11515.0	58.3	9903.0
12105	chr11	106668477	106671027	13	63.4	12105	46.7	15745.0	53.2	9244.0	55.6	13890.0	45.1	13026.0
12108	chr13	9775730	9776900	14	63.4	12108	69.2	11107.0	38.5	13098.0	41.4	17321.0	24.8	20037.0
12110	chr13	45692446	45694062	14	63.4	12110	58.4	13149.0	62.8	7352.0	99.4	7032.0	66.4	8361.0
12112	chr13	51767824	51769094	14	63.4	12112	201.1	1540.0	53.7	9115.0	32.7	19746.0	43.9	13351.0
12114	chr13	91168792	91170178	14	63.4	12114	76.8	9893.0	49.8	10019.0	67.3	11631.0	64.1	8789.0
12116	chr14	74917987	74919323	11	63.4	12116	76.8	9897.0	75.8	5458.0	79.7	9602.0	87.8	5339.0
12119	chr15	74967640	74969128	16	63.4	12119	65.9	11733.0	54.3	8981.0	73.5	10560.0		
12120	chr15	101485137	101486969	16	63.4	12120	60.1	12830.0			46.3	16098.0	30.6	17676.0
12122	chr16	96291859	96293509	17	63.4	12122	46.7	15798.0	26.0	17772.0	40.1	17645.0	41.0	14204.0
12125	chr17	52168459	52170111	18	63.4	12125	46.7	15805.0			60.5	12880.0		
12126	chr17	63498448	63499496	18	63.4	12126	65.9	11744.0	62.2	7459.0	87.7	8490.0	83.8	5828.0
12128	chr19	33081141	33082221	21	63.4	12128	50.9	14844.0	30.0	16153.0				
12130	chrX	98257901	98260247	3	63.4	12130	30.9	20352.0	22.1	19764.0	54.3	14223.0	13.9	26922.0
12132	chr1	35889667	35891035	1	63.0	12132	80.1	9302.0	62.2	7377.0	74.1	10382.0	57.8	9948.0
12133	chr1	74067744	74069262	1	63.0	12133	61.7	12336.0	33.9	14483.0	62.4	12437.0	39.3	14610.0
12134	chr1	85703027	85704515	1	63.0	12134	55.9	13541.0	61.6	7474.0	69.8	11139.0	47.9	12146.0
12135	chr1	155781606	155782938	1	63.0	12135	60.9	12510.0	51.5	9541.0	60.5	12777.0	83.8	5763.0
12137	chr2	29820037	29821311	2	63.0	12137	69.2	11014.0	32.2	15082.0	56.8	13543.0	40.4	14242.0
12139	chr2	48381297	48382655	2	63.0	12139	52.6	14273.0	35.1	14075.0	64.8	11990.0	46.2	12618.0
12140	chr2	117421287	117422825	2	63.0	12140	101.0	6649.0			33.3	19432.0		
12143	chr2	181377023	181378053	2	63.0	12143	103.5	6399.0			116.7	5269.0	24.8	19868.0
12145	chr3	52839698	52841182	4	63.0	12145	67.6	11340.0	56.0	8539.0	46.3	15996.0	38.7	14794.0
12146	chr3	79252917	79253893	4	63.0	12146	60.1	12719.0					19.6	22482.0
12149	chr3	115815085	115816493	4	63.0	12149	201.1	1528.0			121.6	4868.0		
12152	chr4	59008797	59009929	5	63.0	12152	95.1	7313.0	50.9	9696.0	64.2	12115.0	58.9	9731.0
12153	chr4	123662487	123664201	5	63.0	12153	45.1	16072.0	39.6	12650.0	68.5	11366.0	48.5	12036.0
12156	chr5	36573700	36575718	6	63.0	12156	59.2	12895.0	67.9	6498.0	102.5	6673.0	78.0	6511.0
12157	chr5	66074341	66075855	6	63.0	12157	78.4	9559.0	57.7	8205.0	82.7	9096.0	59.5	9597.0
12160	chr5	120687527	120689593	6	63.0	12160	177.7	2005.0	70.1	6171.0	188.9	1821.0	66.4	8317.0
12163	chr6	31183577	31185977	7	63.0	12163	190.2	1727.0			51.2	14830.0	37.0	15402.0
12166	chr6	51128889	51130143	7	63.0	12166	66.7	11506.0	41.3	12176.0	48.2	15562.0	42.7	13605.0
12167	chr6	108875743	108877249	7	63.0	12167	49.2	15084.0	35.1	14131.0	48.8	15405.0	56.0	10354.0
12169	chr7	55967996	55968896	8	63.0	12169	85.9	8501.0	37.9	13223.0	73.5	10513.0	46.8	12519.0
12172	chr9	45121328	45122484	12	63.0	12172	60.1	12771.0	58.8	8038.0	66.1	11823.0	57.2	10141.0
12175	chr10	20834811	20835889	9	63.0	12175	80.1	9369.0	38.5	13075.0	75.9	10149.0		
12176	chr11	57961910	57963248	13	63.0	12176	68.4	11252.0			71.6	10848.0	57.2	10157.0
12179	chr12	54293326	54294770	15	63.0	12179	50.1	14969.0	81.4	4768.0	71.0	10975.0	65.3	8566.0
12180	chr12	73656457	73657849	15	63.0	12180	78.4	9605.0	46.4	10865.0	75.9	10161.0	73.9	7135.0
12181	chr12	73720075	73721643	15	63.0	12181	49.2	15154.0	87.7	4109.0	53.7	14328.0	65.9	8471.0
12184	chr13	91540502	91541846	14	63.0	12184	73.4	10421.0	53.2	9252.0	59.3	13103.0	61.2	9325.0
12185	chr14	47103814	47105130	11	63.0	12185	82.6	8998.0	56.6	8485.0	72.9	10640.0	39.9	14559.0
12186	chr14	66264595	66266761	11	63.0	12186	65.1	11877.0	86.0	4267.0	81.5	9336.0	73.4	7233.0
12187	chr14	69861048	69862118	11	63.0	12187	62.6	12302.0	47.5	10577.0	72.9	10643.0	42.2	13872.0
12189	chr14	79242099	79243951	11	63.0	12189	45.1	16177.0			30.9	20292.0	56.0	10415.0
12193	chr15	60171226	60173516	16	63.0	12193	78.4	9622.0	23.8	18779.0	56.2	13772.0	42.2	13878.0
