id	chr_name	start	end	chromosome_id	tag_count_10um_pcc	id_10um_pcc	tag_count_no_peptide	id_no_peptide	tag_count_10um_k99a	id_10um_k99a	tag_count_100um_k99a	id_100um_k99a	tag_count_0_1um_pcc	id_0_1um_pcc
10546	chr16	35904199	35906395	17	55.5	10546	50.9	14824.0	39.7	17190.0	50.3	9899.0	52.5	14624.0
10547	chr16	44348490	44350076	17	55.5	10547	167.7	2300.0	169.2	2313.0	52.0	9518.0	169.8	2370.0
10548	chr17	6827730	6828932	18	55.5	10548	102.6	6540.0	115.9	5250.0	32.2	15270.0	119.2	5115.0
10553	chr18	67966104	67967218	20	55.5	10553	88.4	8223.0	71.6	10676.0	58.3	8174.0	75.9	10189.0
10554	chr18	68218974	68220894	20	55.5	10554	20.9	24355.0	36.0	18115.0	22.6	19427.0	51.9	14790.0
10555	chr18	80041468	80042820	20	55.5	10555	74.3	10321.0	54.3	13879.0	47.5	10607.0	69.8	11230.0
10556	chr18	89244487	89246399	20	55.5	10556	41.7	17040.0	58.8	12996.0	52.6	9410.0	58.7	13262.0
10560	chrX	36982833	36984821	3	55.5	10560	55.9	13704.0	161.5	2562.0	142.0	1415.0	92.0	7988.0
10561	chrX	145504082	145506432	3	55.5	10561	85.1	8681.0	74.8	10179.0	58.8	8095.0	77.8	9925.0
10562	chr1	35861547	35863259	1	54.9	10562	47.6	15413.0	50.6	14569.0	68.4	6384.0	48.2	15510.0
10563	chr1	36914298	36916070	1	54.9	10563	58.4	13034.0	31.5	19318.0	53.7	9011.0	61.7	12549.0
10564	chr1	58955973	58957801	1	54.9	10564	61.7	12335.0	61.1	12479.0			58.7	13132.0
10567	chr1	181245613	181247631	1	54.9	10567	34.2	19013.0	52.9	14102.0	19.8	20715.0	53.1	14385.0
10569	chr2	22784203	22785375	2	54.9	10569	103.5	6389.0	110.9	5695.0	63.3	7216.0	81.5	9269.0
10571	chr2	30586742	30588084	2	54.9	10571	43.4	16429.0	47.0	15386.0	34.5	14270.0	42.0	17064.0
10575	chr2	125790724	125792402	2	54.9	10575	79.3	9424.0	79.4	9476.0	46.9	10637.0	83.4	9000.0
10576	chr2	128189142	128190388	2	54.9	10576	77.6	9662.0	71.6	10612.0	54.9	8765.0	71.0	10909.0
10578	chr2	163202021	163203997	2	54.9	10578	87.6	8243.0	88.0	8272.0	59.4	7888.0	77.2	9935.0
10584	chr3	107061394	107062694	4	54.9	10584							50.6	14951.0
10586	chr4	16167445	16169243	5	54.9	10586	70.1	10891.0	85.3	8619.0	55.4	8659.0	70.4	11040.0
10587	chr4	40844611	40845909	5	54.9	10587	114.3	5327.0	154.6	2812.0			250.7	948.0
10598	chr5	32713266	32714348	6	54.9	10598	74.3	10239.0	57.9	13090.0	50.9	9702.0	58.7	13161.0
10599	chr5	32767164	32769230	6	54.9	10599	32.5	19591.0	49.3	14888.0			53.7	14271.0
10602	chr5	114594313	114595547	6	54.9	10602	76.8	9832.0	62.5	12236.0	50.9	9706.0	65.4	11908.0
10605	chr6	99655672	99656692	7	54.9	10605	86.8	8370.0	82.1	9087.0	74.7	5559.0	68.5	11387.0
10609	chr7	58398724	58399710	8	54.9	10609	130.2	4070.0	116.8	5127.0	54.3	8925.0	88.3	8370.0
10611	chr7	67953552	67954530	8	54.9	10611	75.1	10121.0	89.0	8165.0	32.2	15156.0	121.0	4937.0
10613	chr7	102315250	102316966	8	54.9	10613	53.4	14138.0	55.7	13560.0	43.5	11552.0	63.0	12378.0
10622	chr8	84704399	84705291	10	54.9	10622	101.8	6599.0	138.2	3632.0	44.7	11258.0	121.6	4885.0
10626	chr9	44129951	44131683	12	54.9	10626	70.1	10938.0	77.1	9788.0	19.8	20852.0	57.4	13479.0
10629	chr9	61697129	61699043	12	54.9	10629	18.4	25470.0	13.2	27237.0			9.88	32193.0
10631	chr9	83924459	83925621	12	54.9	10631	63.4	12112.0	66.6	11493.0	36.8	13599.0	62.4	12498.0
10632	chr9	110953380	110954520	12	54.9	10632	95.9	7239.0	87.6	8348.0	56.0	8576.0	87.7	8457.0
10633	chr10	42192469	42194571	9	54.9	10633	76.8	9866.0					46.3	16056.0
10637	chr10	99171298	99172832	9	54.9	10637	70.1	10954.0	60.2	12694.0	43.5	11581.0	51.9	14733.0
10638	chr11	21104385	21106001	13	54.9	10638	60.9	12603.0	73.0	10443.0	37.9	13263.0	75.3	10258.0
10648	chr11	77985336	77986716	13	54.9	10648	160.2	2576.0	161.5	2556.0	65.0	6977.0	144.5	3424.0
10650	chr11	94591544	94593096	13	54.9	10650	113.5	5451.0	73.0	10444.0	63.9	7181.0	90.1	8181.0
10653	chr12	33075845	33077651	15	54.9	10653	66.7	11556.0	47.9	15237.0	56.6	8474.0	59.9	12966.0
10660	chr13	24630279	24631673	14	54.9	10660	630.8	92.0					17.9	25721.0
10670	chr15	8626809	8627729	16	54.9	10670	80.9	9279.0	67.5	11347.0	45.8	11009.0	71.0	10987.0
10673	chr15	51989518	51990740	16	54.9	10673	73.4	10431.0	67.5	11349.0			95.1	7580.0
10674	chr15	59737623	59739527	16	54.9	10674							50.6	15025.0
10679	chr16	10968277	10969789	17	54.9	10679	65.9	11737.0	58.4	13063.0	50.3	9895.0	72.2	10763.0
10680	chr16	33690944	33692336	17	54.9	10680	38.4	17970.0	48.8	15039.0	61.1	7659.0	52.5	14623.0
10682	chr16	44812149	44813641	17	54.9	10682	84.3	8768.0	63.0	12202.0	55.4	8737.0	63.6	12322.0
10684	chr16	50363351	50364709	17	54.9	10684	93.4	7582.0	87.6	8365.0	58.3	8169.0	90.8	8127.0
10685	chr16	78539741	78541391	17	54.9	10685	90.1	7988.0	91.2	7922.0	80.9	4833.0	64.8	12080.0
10686	chr17	12614172	12616668	18	54.9	10686	79.3	9521.0	56.1	13513.0	48.1	10454.0	48.2	15661.0
10687	chr17	48646587	48648061	18	54.9	10687	57.6	13341.0	64.3	11965.0	30.5	15919.0	61.7	12637.0
10688	chr17	50331322	50332526	18	54.9	10688	60.9	12665.0	54.7	13779.0	56.0	8629.0	62.4	12539.0
10689	chr17	50579938	50581290	18	54.9	10689	72.6	10580.0	68.4	11197.0	49.2	10178.0	79.0	9717.0
10690	chr17	73304033	73305565	18	54.9	10690	43.4	16618.0	43.3	16279.0	51.5	9652.0	58.0	13395.0
10691	chr17	78351454	78352544	18	54.9	10691	134.3	3857.0	64.3	11969.0	50.3	9908.0	80.3	9533.0
10694	chr18	35729662	35731296	20	54.9	10694	97.6	7108.0	82.1	9143.0	41.9	12110.0	74.1	10471.0
10702	chrX	12089314	12091580	3	54.9	10702	141.0	3458.0	68.4	11204.0	40.2	12609.0	98.2	7205.0
10709	chr1	55209095	55211131	1	54.3	10709	21.7	23670.0	75.3	10027.0	9.61	28886.0	50.6	14923.0
10711	chr1	60911866	60912926	1	54.3	10711	55.1	13710.0	53.4	13984.0			137.1	3819.0
10712	chr1	64527276	64529432	1	54.3	10712	52.6	14261.0	46.1	15602.0	56.6	8395.0	59.9	12892.0
10715	chr1	133821026	133822218	1	54.3	10715	71.8	10605.0	72.5	10479.0	60.5	7680.0	54.3	14085.0
10719	chr2	23005760	23007204	2	54.3	10719	25.0	22218.0	40.1	16982.0	20.9	20078.0	64.2	12101.0
10720	chr2	27423194	27425010	2	54.3	10720			76.2	9913.0	44.1	11355.0	16.1	26573.0
10721	chr2	30067906	30069320	2	54.3	10721	53.4	14098.0	71.2	10686.0	56.0	8527.0	72.2	10670.0
10722	chr2	35421478	35423218	2	54.3	10722	94.3	7408.0	52.0	14284.0	52.6	9293.0	55.6	13819.0
10723	chr2	38535187	38536793	2	54.3	10723	67.6	11328.0	70.7	10763.0	59.4	7882.0	70.4	11024.0
10725	chr2	61051906	61053180	2	54.3	10725	90.1	7904.0	66.1	11541.0	60.5	7684.0	58.7	13142.0
10734	chr2	168169758	168170898	2	54.3	10734	62.6	12208.0	73.4	10329.0	51.5	9554.0	67.9	11459.0
10736	chr3	101057798	101059504	4	54.3	10736	73.4	10350.0	76.6	9840.0	48.6	10204.0	120.4	4971.0
10737	chr3	105755051	105757327	4	54.3	10737	8.34	32244.0	42.4	16422.0	31.7	15333.0	11.1	30571.0
10739	chr3	131134799	131136197	4	54.3	10739	266.2	834.0	72.5	10488.0	42.4	11813.0	64.8	12009.0
10743	chr4	44233868	44234750	5	54.3	10743	61.7	12371.0	70.7	10775.0	46.9	10648.0	79.7	9560.0
10744	chr4	46485296	46486332	5	54.3	10744	62.6	12222.0	64.8	11810.0	30.0	15994.0	53.7	14260.0
10745	chr4	134123460	134124728	5	54.3	10745	47.6	15450.0	63.4	12079.0	58.3	8112.0	70.4	11044.0
10746	chr4	145299762	145301668	5	54.3	10746	44.2	16257.0	53.8	13906.0	79.7	4917.0	50.0	15092.0
10748	chr5	3356451	3357917	6	54.3	10748	34.2	19064.0						
10749	chr5	65764577	65765735	6	54.3	10749	77.6	9685.0	75.3	10037.0	54.3	8906.0	63.6	12242.0
10750	chr5	101239532	101240548	6	54.3	10750	118.5	4954.0	92.2	7769.0	63.9	7144.0	124.1	4678.0
10754	chr5	142415514	142416752	6	54.3	10754	35.9	18578.0	57.9	13099.0	31.1	15579.0	62.4	12483.0
10756	chr5	148310384	148311616	6	54.3	10756	50.9	14714.0	70.3	10876.0	41.3	12173.0	48.8	15399.0
10757	chr6	54126855	54127899	7	54.3	10757	62.6	12238.0	61.1	12494.0	55.4	8677.0	53.7	14279.0
10759	chr6	120193615	120195089	7	54.3	10759	50.9	14724.0	59.3	12836.0	37.9	13215.0	55.6	13853.0
10760	chr6	140559931	140561397	7	54.3	10760			48.4	15089.0	28.3	16676.0	79.7	9577.0
10763	chr7	27329523	27330871	8	54.3	10763	40.9	17139.0	65.7	11653.0	34.5	14333.0	92.0	7939.0
10770	chr7	125493853	125495563	8	54.3	10770	69.2	11061.0	60.2	12673.0	237.0	426.0	92.0	7943.0
10774	chr7	128180355	128181985	8	54.3	10774	53.4	14144.0	47.4	15319.0	50.9	9719.0	53.7	14293.0
10777	chr8	3671676	3672432	10	54.3	10777	80.9	9219.0	61.1	12503.0	35.6	13954.0	67.9	11494.0
10778	chr8	11463000	11464600	10	54.3	10778	39.2	17605.0	45.2	15820.0	43.5	11559.0	57.4	13467.0
10786	chr10	20004821	20006159	9	54.3	10786	81.8	9103.0	72.1	10572.0	65.0	6965.0	60.5	12841.0
10788	chr10	60288974	60290604	9	54.3	10788	132.7	3934.0	105.8	6206.0	118.2	2154.0	127.2	4479.0
10789	chr10	78134362	78136582	9	54.3	10789	42.6	16765.0	5.93	34127.0	62.2	7428.0	44.5	16502.0
10793	chr11	5415102	5416470	13	54.3	10793	90.1	7962.0	69.8	10965.0	58.3	8140.0	76.6	10058.0
10794	chr11	51615306	51616302	13	54.3	10794	83.4	8850.0	86.2	8534.0	66.2	6792.0	78.4	9780.0
10795	chr11	54161474	54163814	13	54.3	10795			39.2	17282.0	39.0	12904.0	19.8	24703.0
10798	chr11	94252464	94253962	13	54.3	10798	60.1	12803.0	41.5	16702.0	25.4	17958.0	53.1	14471.0
10802	chr12	17695056	17696660	15	54.3	10802	52.6	14392.0			32.8	14978.0	41.4	17312.0
10803	chr12	73880649	73882705	15	54.3	10803	44.2	16340.0	58.8	12966.0	55.4	8713.0		
10804	chr12	99575854	99577166	15	54.3	10804	30.9	20267.0	39.7	17175.0	33.9	14609.0	37.0	18465.0
10805	chr12	106174147	106175911	15	54.3	10805	85.9	8536.0	78.9	9571.0	61.1	7647.0	72.2	10737.0
10811	chr13	101539834	101541412	14	54.3	10811	50.9	14798.0	69.3	11052.0	38.5	13107.0	70.4	11104.0
10812	chr13	113579496	113580916	14	54.3	10812	75.1	10172.0	92.2	7806.0	63.9	7189.0	76.6	10077.0
10814	chr14	50823607	50825053	11	54.3	10814	71.8	10707.0	50.6	14646.0	48.1	10433.0	55.0	14043.0
10818	chr14	120371884	120374084	11	54.3	10818	23.4	23174.0	49.7	14844.0	27.1	17292.0	45.1	16394.0
10819	chr15	64066302	64067968	16	54.3	10819	56.7	13510.0	31.5	19421.0				
10820	chr15	98771757	98772645	16	54.3	10820	126.0	4380.0	102.6	6578.0	80.9	4830.0	127.8	4458.0
10825	chr16	33343176	33344308	17	54.3	10825	71.8	10720.0	64.8	11872.0	59.4	7957.0	72.9	10649.0
10827	chr16	49807152	49808594	17	54.3	10827	19.2	25180.0	55.2	13697.0	50.9	9778.0	57.4	13516.0
10829	chr16	97308992	97310650	17	54.3	10829	56.7	13517.0	68.4	11195.0	55.4	8738.0	59.9	12988.0
10834	chr17	71662276	71663360	18	54.3	10834	46.7	15809.0	64.3	11967.0	44.7	11329.0	56.2	13788.0
10835	chr18	35830951	35832823	20	54.3	10835	136.8	3697.0	91.2	7925.0	57.7	8278.0	114.2	5529.0
10836	chr18	50015668	50017074	20	54.3	10836	83.4	8896.0	83.5	8936.0	58.8	8084.0	80.3	9536.0
10841	chr1	43464491	43465673	1	53.7	10841	65.1	11764.0	53.4	13982.0	22.6	19147.0	43.2	16733.0
10842	chr1	82849222	82851496	1	53.7	10842	50.9	14652.0	78.9	9527.0	69.0	6294.0	101.9	6711.0
10845	chr1	161670068	161672118	1	53.7	10845	43.4	16419.0	44.3	15970.0	41.9	11952.0	53.1	14381.0
10847	chr1	164503191	164504391	1	53.7	10847	85.1	8575.0	85.8	8555.0			47.5	15690.0
10849	chr1	182527589	182528795	1	53.7	10849	35.9	18516.0	48.4	15064.0	39.0	12803.0	46.3	15989.0
10850	chr1	193159051	193160321	1	53.7	10850	45.1	16042.0	71.2	10682.0	49.2	10060.0	50.0	15061.0
10854	chr2	32547618	32549454	2	53.7	10854	28.4	20929.0			62.2	7386.0	71.0	10904.0
10856	chr2	71735233	71736297	2	53.7	10856	70.9	10748.0	53.4	13993.0	42.4	11798.0	50.0	15069.0
10857	chr2	72116817	72118295	2	53.7	10857	78.4	9537.0	73.9	10260.0	46.9	10630.0	72.2	10672.0
10860	chr3	51269958	51271250	4	53.7	10860	59.2	12879.0	60.7	12562.0	36.8	13540.0	66.7	11679.0
10863	chr3	129601731	129603105	4	53.7	10863	76.8	9822.0	60.2	12649.0	49.8	9940.0	61.7	12564.0
10864	chr4	9115088	9116816	5	53.7	10864	50.9	14685.0	51.1	14485.0	28.3	16640.0	24.1	22598.0
10868	chr4	53217315	53219123	5	53.7	10868	88.4	8145.0	82.6	9009.0	65.0	6935.0	82.1	9193.0
10869	chr4	71290955	71292369	5	53.7	10869	80.9	9185.0	83.0	8953.0	67.3	6582.0	90.8	8086.0
10874	chr4	139817320	139820074	5	53.7	10874	44.2	16256.0	10.0	29753.0	12.4	25938.0	37.7	18209.0
10876	chr4	148657801	148658843	5	53.7	10876	70.9	10771.0	63.9	11998.0	62.8	7317.0	55.0	13967.0
10877	chr4	150964561	150966155	5	53.7	10877	63.4	12077.0	77.6	9704.0	51.5	9575.0	66.7	11693.0
10880	chr5	77125173	77126963	6	53.7	10880	68.4	11205.0	42.0	16543.0	48.6	10225.0	45.1	16309.0
10882	chr5	113836331	113838165	6	53.7	10882	72.6	10488.0	62.0	12310.0	60.5	7707.0	93.9	7694.0
10883	chr6	28318681	28320335	7	53.7	10883	43.4	16472.0	62.0	12311.0	58.3	8117.0	67.3	11584.0
10884	chr6	31209373	31210867	7	53.7	10884	67.6	11361.0	70.3	10877.0	71.8	5948.0	78.4	9752.0
10885	chr6	34494137	34495665	7	53.7	10885	60.1	12745.0	72.5	10504.0	30.5	15790.0	42.0	17105.0
10889	chr7	16399115	16400017	8	53.7	10889	85.9	8497.0	74.4	10207.0	48.6	10240.0	85.2	8795.0
10891	chr7	24458660	24460430	8	53.7	10891	128.5	4157.0	90.8	7952.0	41.3	12182.0	181.5	2000.0
10893	chr7	73617599	73618795	8	53.7	10893	83.4	8829.0	74.4	10210.0	35.6	13949.0	71.0	10943.0
10894	chr7	75787508	75789138	8	53.7	10894	64.2	11960.0	78.0	9664.0	46.4	10821.0	44.5	16477.0
10895	chr7	80647180	80648020	8	53.7	10895	107.6	6012.0	113.6	5440.0	82.0	4693.0	94.5	7620.0
10897	chr7	126707334	126708810	8	53.7	10897	34.2	19113.0	47.9	15214.0	46.9	10680.0	55.0	13994.0
10899	chr7	132551509	132552393	8	53.7	10899	61.7	12411.0	58.4	13033.0			68.5	11394.0
10901	chr8	54518890	54521216	10	53.7	10901	37.5	18109.0	57.0	13311.0	29.4	16272.0	65.4	11929.0
10903	chr9	44567256	44569138	12	53.7	10903	53.4	14161.0	57.9	13120.0	53.7	9079.0	51.9	14723.0
10904	chr9	45062030	45063388	12	53.7	10904	40.9	17165.0	13.7	26943.0	22.6	19298.0	34.6	19151.0
10908	chr9	108145751	108147429	12	53.7	10908	58.4	13120.0	57.9	13122.0			29.6	20647.0
10909	chr9	121371061	121372321	12	53.7	10909	70.9	10806.0	42.9	16345.0	48.6	10265.0	58.7	13198.0
10910	chr9	122128242	122129502	12	53.7	10910	169.4	2241.0			21.5	19914.0		
10911	chr10	4333812	4335116	9	53.7	10911	75.1	10143.0	81.2	9245.0	69.0	6346.0	72.9	10626.0
10912	chr10	8504903	8505979	9	53.7	10912	70.1	10946.0	66.6	11496.0	40.2	12539.0	55.0	14005.0
10916	chr10	82177911	82179001	9	53.7	10916	85.9	8524.0	64.3	11937.0	49.2	10127.0	63.6	12273.0
10917	chr11	23067011	23068601	13	53.7	10917	85.1	8635.0	86.7	8470.0	49.2	10133.0	75.9	10154.0
10922	chr11	80602755	80603843	13	53.7	10922	73.4	10409.0	75.3	10063.0	71.8	5976.0	86.4	8628.0
10924	chr11	107011537	107012945	13	53.7	10924	68.4	11259.0	61.6	12446.0	31.7	15440.0	63.6	12286.0
10926	chr12	36035476	36036926	15	53.7	10926	68.4	11266.0	75.3	10068.0	73.0	5834.0	63.6	12290.0
10927	chr12	70148117	70149257	15	53.7	10927	52.6	14395.0	70.3	10903.0			53.7	14327.0
10929	chr12	82245751	82247013	15	53.7	10929	72.6	10540.0	104.5	6386.0	60.5	7744.0	96.3	7412.0
10933	chr13	43364667	43366597	14	53.7	10933	69.2	11109.0	69.3	11050.0	48.1	10427.0	62.4	12519.0
10934	chr13	44800585	44802491	14	53.7	10934	128.5	4190.0	16.0	25627.0	24.3	18496.0	24.1	22724.0
10936	chr14	48201416	48202738	11	53.7	10936	71.8	10706.0	42.0	16588.0	45.8	11002.0	58.7	13238.0
10940	chr14	76623193	76624995	11	53.7	10940	50.1	14983.0	60.2	12711.0	65.6	6906.0	66.7	11750.0
10942	chr15	73521855	73523591	16	53.7	10942	70.9	10837.0	55.7	13597.0	66.7	6716.0	48.2	15650.0
10943	chr15	82163032	82164478	16	53.7	10943			42.0	16601.0	50.9	9771.0	95.7	7501.0
10946	chr16	4003101	4003979	17	53.7	10946	141.8	3399.0	116.8	5153.0	39.6	12766.0	114.8	5457.0
10950	chr16	38482817	38484549	17	53.7	10950	123.5	4581.0	96.3	7310.0	33.4	14830.0	91.4	8052.0
10951	chr16	52080478	52082222	17	53.7	10951	33.4	19481.0	39.2	17298.0	34.5	14442.0	112.4	5707.0
10952	chr16	55949702	55951770	17	53.7	10952			33.3	18888.0			35.8	18843.0
10953	chr16	93553019	93554909	17	53.7	10953			30.1	19827.0	48.1	10448.0		
10954	chr17	21532013	21533431	18	53.7	10954	55.9	13682.0	59.3	12877.0	57.1	8373.0	56.2	13784.0
10956	chr17	34309181	34310729	18	53.7	10956	85.9	8554.0	80.7	9337.0	63.9	7204.0	91.4	8057.0
10958	chr18	32352172	32353556	20	53.7	10958	80.1	9407.0	74.8	10172.0	46.4	10897.0	69.8	11228.0
10960	chr19	26844943	26845983	21	53.7	10960	69.2	11145.0	57.9	13159.0	47.5	10611.0	53.1	14513.0
10963	chrX	107095003	107097873	3	53.7	10963	66.7	11603.0	254.6	890.0	14.1	24744.0	80.9	9453.0
10964	chrX	159078417	159081577	3	53.7	10964	68.4	11314.0	59.3	12893.0	57.7	8283.0	47.5	15837.0
10965	chr1	34509832	34511152	1	53.1	10965	40.9	17059.0	43.3	16183.0	50.3	9798.0	57.4	13409.0
10967	chr1	43499803	43501505	1	53.1	10967	40.9	17064.0	53.4	13983.0	49.2	10051.0	63.0	12338.0
10968	chr1	69767959	69768949	1	53.1	10968	59.2	12850.0	66.1	11537.0	35.6	13879.0	71.6	10784.0
10972	chr1	161907277	161908767	1	53.1	10972	46.7	15626.0	37.9	17551.0	35.6	13883.0	55.0	13938.0
10974	chr1	181864754	181865990	1	53.1	10974	26.7	21584.0					41.4	17218.0
10975	chr1	184061767	184063517	1	53.1	10975	14.2	27861.0	21.0	22994.0	9.05	29414.0	45.1	16281.0
10982	chr2	74747837	74750513	2	53.1	10982	40.9	17080.0	49.7	14771.0			42.0	17067.0
10985	chr2	153494260	153496342	2	53.1	10985	107.6	5987.0	91.7	7831.0	83.7	4476.0	102.5	6665.0
10987	chr2	156190023	156191223	2	53.1	10987	74.3	10224.0	88.0	8271.0	48.1	10341.0	79.7	9556.0
10988	chr2	167071647	167072719	2	53.1	10988	72.6	10468.0	62.5	12222.0	45.8	10914.0	56.8	13555.0
10991	chr3	84460318	84461904	4	53.1	10991	67.6	11342.0	53.4	14002.0	33.9	14508.0	46.9	15853.0
10992	chr3	84652995	84655011	4	53.1	10992	56.7	13388.0	54.3	13803.0	24.9	18101.0	53.7	14255.0
10993	chr3	108139593	108141063	4	53.1	10993	38.4	17813.0	28.7	20167.0	39.0	12829.0	47.5	15710.0
10994	chr3	116835827	116836581	4	53.1	10994	67.6	11345.0	70.7	10770.0	48.1	10350.0	53.1	14396.0
11008	chr5	67404302	67405914	6	53.1	11008	72.6	10486.0	70.7	10785.0	35.1	14114.0	67.3	11577.0
11010	chr5	118326248	118327768	6	53.1	11010	65.1	11814.0	62.5	12237.0	37.9	13205.0	80.9	9379.0
11014	chr5	134965524	134966862	6	53.1	11014	49.2	15071.0	57.5	13192.0	42.4	11833.0	58.7	13165.0
11017	chr6	108531858	108533112	7	53.1	11017	56.7	13428.0	51.5	14392.0	47.5	10519.0	66.1	11807.0
11019	chr6	127142593	127144317	7	53.1	11019	10.0	31302.0	22.4	22486.0	52.6	9325.0	83.4	9023.0
11020	chr6	144264278	144265892	7	53.1	11020	58.4	13099.0	78.5	9616.0	45.2	11080.0	69.8	11169.0
11022	chr7	27507312	27509194	8	53.1	11022	80.1	9350.0	81.7	9169.0			65.4	11917.0
11027	chr7	114020658	114021426	8	53.1	11027	76.8	9849.0	83.5	8890.0	52.0	9475.0	77.8	9867.0
11028	chr7	115615598	115616640	8	53.1	11028	75.1	10125.0	66.6	11487.0			70.4	11069.0
11029	chr7	123084250	123085512	8	53.1	11029	52.6	14340.0	57.0	13308.0	40.2	12526.0	58.0	13326.0
11032	chr8	31121213	31122379	10	53.1	11032	108.5	5929.0	74.8	10126.0	100.1	3111.0	97.6	7240.0
11033	chr8	34207898	34209132	10	53.1	11033	76.8	9854.0	49.7	14806.0	70.1	6186.0	56.2	13738.0
11034	chr8	34739540	34741450	10	53.1	11034	48.4	15311.0					56.8	13600.0
11035	chr8	46152221	46152975	10	53.1	11035	45.9	15914.0	55.7	13565.0	48.6	10255.0	51.9	14716.0
11037	chr8	94414356	94415932	10	53.1	11037	129.3	4118.0	104.9	6312.0			203.1	1551.0
11044	chr9	75543789	75545591	12	53.1	11044	54.2	13981.0	38.3	17475.0	30.0	16052.0	45.7	16200.0
11049	chr10	26520325	26521701	9	53.1	11049	34.2	19145.0	44.7	15925.0	44.1	11429.0	55.6	13872.0
11050	chr10	96587227	96588909	9	53.1	11050	95.9	7245.0			100.1	3113.0	61.1	12723.0
11052	chr11	20635632	20636718	13	53.1	11052	62.6	12278.0	60.2	12698.0	37.9	13262.0	58.0	13354.0
11053	chr11	46386457	46387879	13	53.1	11053	675.8	71.0	996.3	13.0	40.2	12555.0	619.9	95.0
11054	chr11	49722530	49723640	13	53.1	11054	108.5	5943.0	102.2	6609.0	102.4	2964.0	110.5	5871.0
11055	chr11	51853885	51856141	13	53.1	11055	84.3	8744.0	65.7	11674.0	63.9	7178.0	62.4	12504.0
11056	chr11	52035009	52036319	13	53.1	11056	18.4	25521.0	20.5	23311.0				
11057	chr11	77694295	77696181	13	53.1	11057			68.4	11173.0			52.5	14599.0
11062	chr11	100570073	100571091	13	53.1	11062	58.4	13140.0	50.2	14725.0			63.6	12285.0
11064	chr11	108214378	108215676	13	53.1	11064	90.1	7970.0	87.6	8357.0	50.9	9745.0	75.3	10264.0
11066	chr11	117959022	117960562	13	53.1	11066	51.7	14583.0	61.6	12448.0	32.2	15216.0	67.3	11624.0
11067	chr12	54983716	54985026	15	53.1	11067	70.9	10822.0	106.3	6170.0	57.7	8255.0	64.8	12061.0
11068	chr12	69361531	69362489	15	53.1	11068	55.9	13651.0	73.4	10369.0	45.8	10995.0	61.7	12621.0
11069	chr12	85429451	85431159	15	53.1	11069	19.2	25112.0	46.1	15658.0	40.7	12394.0	44.5	16521.0
11071	chr12	110706482	110707894	15	53.1	11071	54.2	14029.0	58.8	12968.0	40.7	12398.0	55.0	14037.0
11073	chr13	21940751	21942199	14	53.1	11073	65.9	11714.0	71.6	10659.0	59.9	7854.0	66.7	11744.0
11074	chr13	37540686	37542272	14	53.1	11074	47.6	15554.0	33.3	18871.0	50.3	9883.0	52.5	14610.0
11076	chr14	26993376	26994672	11	53.1	11076	73.4	10424.0	62.5	12273.0	49.8	10021.0	74.1	10451.0
11078	chr14	60128931	60130541	11	53.1	11078	171.0	2208.0	88.0	8310.0	67.3	6626.0	85.8	8749.0
11079	chr14	73339250	73340638	11	53.1	11079			11.9	28405.0	14.1	24663.0	14.2	28244.0
11080	chr14	79486975	79488261	11	53.1	11080	55.1	13838.0	52.0	14337.0	37.9	13294.0	42.6	17006.0
11082	chr15	62171787	62173627	16	53.1	11082			6.39	33876.0	32.8	15014.0		
11086	chr16	84621019	84623313	17	53.1	11086	23.4	23203.0	34.2	18644.0	35.6	14029.0	27.2	21606.0
11087	chr16	94253571	94255097	17	53.1	11087	100.1	6825.0	89.0	8193.0	26.0	17771.0	59.3	13113.0
11088	chr17	5088942	5090330	18	53.1	11088	242.0	1016.0	196.2	1646.0	165.1	1033.0	184.6	1927.0
11090	chr17	29392115	29393387	18	53.1	11090	292.8	681.0	383.7	338.0	281.6	265.0	351.3	441.0
11093	chr17	35257791	35258899	18	53.1	11093	82.6	9018.0	26.9	20906.0	40.2	12598.0	69.2	11338.0
11096	chr17	73250053	73251665	18	53.1	11096							48.8	15491.0
11097	chr17	80144670	80146406	18	53.1	11097	40.9	17263.0	51.1	14558.0	45.2	11170.0	58.0	13396.0
11098	chr17	84032034	84033238	18	53.1	11098	52.6	14442.0	57.0	13349.0	48.1	10459.0	45.7	16261.0
11100	chr18	65381696	65382996	20	53.1	11100	58.4	13173.0	52.9	14193.0	40.7	12438.0	93.2	7814.0
11101	chr18	82825695	82826867	20	53.1	11101	62.6	12325.0	74.4	10249.0	22.6	19429.0	71.0	11007.0
11104	chr19	56319708	56320904	21	53.1	11104	60.9	12682.0	65.7	11712.0	39.6	12790.0	63.0	12429.0
11106	chrX	19166452	19168296	3	53.1	11106	65.9	11757.0	78.9	9590.0	49.8	10044.0	77.2	10009.0
11111	chrX	167179447	167181487	3	53.1	11111					14.7	24373.0		
11113	chr1	80748543	80750221	1	52.6	11113			12.3	27777.0	37.3	13343.0	38.9	17818.0
11115	chr2	37701886	37703038	2	52.6	11115	74.3	10219.0	47.0	15388.0	37.3	13356.0	67.3	11557.0
11118	chr2	157446916	157448414	2	52.6	11118	30.0	20391.0			49.2	10071.0	47.5	15700.0
11119	chr2	167588552	167589924	2	52.6	11119	98.5	6936.0	103.6	6467.0	54.9	8771.0	101.9	6718.0
