id	chr_name	start	end	chromosome_id	tag_count_no_peptide	id_no_peptide	tag_count_10um_k99a	id_10um_k99a	tag_count_100um_k99a	id_100um_k99a	tag_count_0_1um_pcc	id_0_1um_pcc	tag_count_10um_pcc	id_10um_pcc	ets_tag_count	ets_id	batf_tag_count	batf_id	junb_tag_count	junb_id	cjun_tag_count	cjun_id	jund_tag_count	jund_id	irf4_tag_count	irf4_id
9403	chr16	94289168	94290786	17	80.1	9403	63.9	12046.0	40.2	12594.0	71.0	10998.0	49.7	11841.0			13.4	26146.0			13.0	23222.0	24.5	30435.0	10.1	43369.0
9405	chr17	64752955	64754953	18	80.1	9405	88.5	8255.0			82.1	9256.0	8.66	32820.0			113.7	1309.0	176.3	1096.0			40.4	16309.0	72.9	2779.0
9407	chr18	32351862	32353206	20	80.1	9407	74.8	10172.0	46.4	10897.0	69.8	11228.0	53.7	10958.0			10.2	30843.0			13.6	22824.0	9.42	59848.0	6.69	51957.0
9409	chr18	62155912	62157434	20	80.1	9409	81.7	9209.0	59.4	7969.0	67.9	11543.0	48.5	12134.0												
9411	chr19	5256227	5258559	21	80.1	9411	57.0	13352.0	10.7	28013.0	45.1	16416.0			13.5	5930.0	23.6	15287.0					10.2	57492.0		
9412	chr19	5823385	5825473	21	80.1	9412	54.3	13880.0			60.5	12883.0					7.66	34013.0	36.8	12045.0	40.9	8089.0	55.2	9364.0		
9413	chr19	16049444	16050794	21	80.1	9413	62.5	12286.0	50.9	9789.0	61.1	12767.0	59.5	9688.0												
9414	chr19	29430743	29432253	21	80.1	9414	94.0	7574.0	84.3	4460.0	98.2	7203.0	56.6	10314.0	13.1	6189.0	59.4	4467.0					18.6	39095.0	23.7	19923.0
9419	chr1	37494891	37496547	1	79.3	9419	100.4	6769.0	43.0	11649.0	68.5	11348.0	76.2	6720.0	10.8	7265.0	14.7	23665.0					12.4	51026.0		
9420	chr1	74396576	74398488	1	79.3	9420	87.1	8378.0	53.2	9156.0	97.6	7207.0	96.5	4422.0			8.94	31823.0	113.6	2633.0	22.5	16517.0	26.4	27889.0	31.4	13549.0
9421	chr1	176946303	176947927	1	79.3	9421	73.9	10257.0	49.2	10058.0	67.9	11446.0	51.4	11347.0			63.2	3964.0	15.9	18340.0			15.9	43537.0	49.1	6315.0
9424	chr2	125791251	125793177	2	79.3	9424	79.4	9476.0	46.9	10637.0	83.4	9000.0	54.9	10575.0			88.1	2202.0	62.7	6824.0	20.5	17880.0	24.0	30844.0	26.1	17560.0
9425	chr2	127323550	127325578	2	79.3	9425	110.9	5699.0	126.7	1833.0	130.3	4258.0	147.3	1733.0			26.8	12870.0	127.8	2125.0	21.2	17434.0	107.4	1847.0	64.1	3660.0
9427	chr2	163164454	163165914	2	79.3	9427	63.9	11982.0	63.3	7220.0	62.4	12456.0	50.3	11588.0									11.0	54615.0	17.5	27786.0
9428	chr2	165923514	165925584	2	79.3	9428	41.1	16757.0	31.1	15539.0	55.0	13950.0	19.1	22863.0			59.4	4398.0								
9430	chr3	51636108	51637564	4	79.3	9430	83.5	8874.0			75.3	10213.0	64.1	8722.0	14.0	5474.0					24.6	15322.0	23.4	31558.0		
9431	chr3	65974075	65975699	4	79.3	9431	96.3	7271.0	55.4	8655.0	88.9	8290.0	71.6	7439.0	22.6	2224.0	13.4	25495.0			51.2	5219.0	75.1	4880.0	23.5	19975.0
9435	chr4	14881814	14883000	5	79.3	9435	71.2	10697.0	55.4	8658.0	65.4	11899.0	78.6	6430.0	11.7	6771.0	21.7	16363.0					12.4	51162.0		
9436	chr4	19894470	19896302	5	79.3	9436	82.1	9075.0	35.1	14094.0	71.6	10804.0	47.9	12170.0	10.8	7317.0	24.3	14462.0					10.2	56906.0	15.0	32304.0
9437	chr4	32343354	32344544	5	79.3	9437	75.3	10035.0			58.7	13155.0	63.5	8831.0			65.8	3719.0	130.3	2051.0	61.4	3576.0	142.1	732.0	56.5	4792.0
9440	chr4	120033110	120034282	5	79.3	9440	96.7	7218.0	82.0	4681.0	120.4	4974.0	111.5	3263.0			13.4	25564.0			20.5	17926.0	21.3	34550.0		
9444	chr5	102777143	102778953	6	79.3	9444	66.6	11477.0			54.3	14118.0							24.2	15657.0	30.7	12064.0	29.6	24579.0	15.7	31049.0
9446	chr5	107015210	107016694	6	79.3	9446	83.5	8882.0	67.9	6500.0	73.5	10503.0	63.5	8845.0	8.13	9079.0	6.39	34718.0							9.45	44770.0
9448	chr5	134272538	134274354	6	79.3	9448	230.4	1112.0	179.8	847.0	64.2	12129.0	12.7	27633.0			22.4	15934.0	37.6	11662.0	10.2	24543.0	62.2	7350.0	129.3	605.0
9452	chr6	116106849	116108307	7	79.3	9452	85.3	8632.0	35.6	13940.0	67.3	11591.0	50.8	11512.0									6.19	69318.0	10.6	41867.0
9453	chr6	134413720	134415148	7	79.3	9453	81.7	9165.0	63.9	7149.0	98.8	7076.0	88.4	5242.0					31.7	13285.0	36.2	9752.0	32.0	22374.0	12.0	38697.0
9460	chr7	139973727	139975415	8	79.3	9460	123.2	4599.0	57.1	8324.0	82.1	9212.0	138.1	2010.0			69.6	3405.0	179.6	1049.0	113.3	676.0	108.7	1788.0	110.2	942.0
9462	chr8	25068019	25070085	10	79.3	9462	115.4	5279.0	78.6	5066.0	85.2	8798.0	78.6	6450.0	9.93	7956.0	62.0	4130.0	172.1	1144.0	141.3	330.0	125.7	1129.0	110.0	949.0
9463	chr8	35678358	35679762	10	79.3	9463	70.3	10886.0	42.4	11861.0	67.9	11495.0	61.8	9181.0	12.2	6570.0										
9466	chr8	83572489	83574037	10	79.3	9466	97.2	7167.0	64.5	7054.0	114.8	5434.0	72.2	7382.0	13.5	5808.0	28.7	11900.0	54.3	8161.0	34.8	10306.0	34.4	20391.0	33.2	12486.0
9469	chr8	119826891	119828819	10	79.3	9469	290.6	657.0	279.9	276.0	743.4	60.0	593.8	36.0												
9472	chr9	63610732	63613382	12	79.3	9472	13.2	27239.0			16.7	26377.0	22.5	21041.0									12.6	50744.0		
9473	chr9	65540885	65542223	12	79.3	9473	81.2	9243.0	50.9	9725.0	101.9	6754.0	86.1	5521.0			83.0	2489.0	163.7	1296.0	77.8	2068.0	163.4	409.0	98.7	1264.0
9476	chr9	118389377	118391377	12	79.3	9476	117.7	5031.0			74.1	10433.0	121.9	2677.0												
9478	chr10	24291805	24293769	9	79.3	9478	67.5	11325.0	53.7	9089.0	65.4	11941.0	51.4	11411.0	11.3	7137.0	97.7	1818.0	20.0	17084.0	53.9	4754.0	18.6	38904.0	21.2	22655.0
9479	chr10	44002295	44003711	9	79.3	9479	125.5	4447.0	60.5	7726.0	85.8	8726.0	71.1	7565.0	12.6	6329.0	35.1	9342.0					44.4	13913.0	30.2	14350.0
9481	chr10	70179882	70182430	9	79.3	9481			7.35	32251.0	14.8	27722.0	12.7	27810.0												
9483	chr10	93325317	93327231	9	79.3	9483	77.6	9729.0	65.0	6972.0	68.5	11408.0	68.2	8049.0			26.8	13045.0					19.9	36725.0	7.38	50100.0
9484	chr10	111421737	111423151	9	79.3	9484	67.5	11328.0	54.3	8953.0	65.4	11944.0	41.0	14165.0												
9485	chr11	4261148	4263856	13	79.3	9485	84.4	8781.0	75.2	5513.0	116.1	5340.0	151.3	1629.0			28.1	12297.0	69.3	5973.0	26.6	14264.0	72.1	5386.0	106.7	1044.0
9488	chr11	49080231	49082253	13	79.3	9488	26.0	21148.0	20.9	20236.0	59.9	12959.0														
9489	chr11	57653779	57655835	13	79.3	9489	69.3	11041.0	73.0	5827.0	77.2	9975.0	63.0	8982.0												
9491	chr11	80489381	80490939	13	79.3	9491	85.8	8589.0	56.6	8470.0	77.2	9978.0	79.1	6398.0			12.1	27649.0			33.4	10917.0	8.61	62120.0	15.0	32495.0
9492	chr11	98788393	98789773	13	79.3	9492	94.0	7559.0	69.6	6263.0	92.0	7963.0	74.5	7038.0	14.9	5102.0	21.1	17150.0	20.9	16838.0	72.3	2478.0	90.4	3063.0	51.6	5776.0
9493	chr11	116376258	116378244	13	79.3	9493	72.1	10581.0	10.2	28584.0			16.2	24957.0	30.7	995.0	110.5	1394.0	158.7	1375.0	50.5	5422.0	56.8	8838.0	43.6	7963.0
9495	chr12	25958150	25959830	15	79.3	9495	34.7	18473.0	45.2	11123.0	47.5	15784.0	50.3	11663.0	19.0	3325.0	32.6	10264.0							22.4	21304.0
9496	chr12	51844224	51845294	15	79.3	9496	92.6	7725.0			58.7	13223.0	66.4	8356.0			72.2	3202.0	42.6	10545.0	51.2	5280.0	85.8	3473.0	102.1	1167.0
9500	chr12	85969170	85970576	15	79.3	9500	95.3	7402.0	78.6	5082.0	101.3	6829.0	63.5	8892.0	18.5	3486.0	31.9	10521.0					26.9	27496.0	23.7	19867.0
9501	chr12	100729111	100730091	15	79.3	9501	82.1	9123.0	59.4	7947.0	79.0	9693.0	65.3	8567.0							68.2	2854.0	35.8	19396.0	27.4	16446.0
9504	chr13	43788041	43789575	14	79.3	9504	219.4	1251.0	161.7	1075.0	209.9	1462.0	78.6	6476.0			99.6	1738.0	66.8	6327.0	64.8	3222.0	48.2	12101.0	30.7	14054.0
9505	chr13	48863993	48866027	14	79.3	9505			17.0	22627.0	28.4	21088.0	24.8	20043.0												
9506	chr13	59667717	59669495	14	79.3	9506	55.7	13589.0	30.0	16113.0	58.0	13380.0	62.4	9095.0	12.2	6656.0	13.4	26018.0					7.0	67086.0	11.3	40396.0
9507	chr13	83523478	83526090	14	79.3	9507	88.5	8246.0	27.7	17008.0	66.1	11852.0	46.8	12562.0												
9509	chr13	113635630	113636794	14	79.3	9509	68.9	11121.0	55.4	8721.0	67.9	11521.0	62.4	9098.0	6.77	9874.0							13.7	48368.0	12.7	37325.0
9513	chr14	66189005	66190969	11	79.3	9513	12.8	27693.0	78.6	5087.0	92.6	7894.0	58.9	9799.0									21.0	35141.0	35.3	11427.0
9514	chr14	72602726	72604230	11	79.3	9514	91.2	7917.0	50.9	9768.0	76.6	10084.0	67.6	8158.0			13.4	26057.0					22.6	32885.0		
9515	chr14	73086972	73088722	11	79.3	9515	55.7	13595.0	73.5	5768.0	70.4	11111.0	78.0	6550.0	10.4	7766.0	152.0	629.0	23.4	16054.0	13.0	23180.0	37.4	18212.0	27.2	16681.0
9516	chr14	122557769	122558943	11	79.3	9516	73.4	10383.0			67.9	11528.0					65.8	3757.0					19.9	36824.0		
9519	chr16	78530798	78532906	17	79.3	9519	55.2	13698.0	65.6	6910.0	63.0	12416.0	56.6	10303.0	12.2	6684.0	48.5	6020.0	32.6	13184.0			40.4	16293.0		
9520	chr16	90196790	90198348	17	79.3	9520	84.9	8725.0	63.9	7201.0	73.5	10565.0	69.3	7891.0	7.67	9487.0	21.1	17276.0	56.8	7800.0			53.6	9902.0	33.9	12134.0
9521	chr17	12614110	12616286	18	79.3	9521	56.1	13513.0	48.1	10454.0	48.2	15661.0	54.9	10686.0												
9522	chr17	12782939	12783945	18	79.3	9522	104.9	6334.0	56.0	8626.0	90.8	8128.0	89.0	5207.0			106.0	1517.0	170.4	1174.0	32.1	11616.0	84.5	3649.0	148.9	388.0
9523	chr17	86336962	86338956	18	79.3	9523	77.1	9826.0	56.6	8508.0	92.6	7905.0	77.4	6635.0	13.1	6178.0							6.46	68920.0		
9525	chr18	81429246	81430868	20	79.3	9525	58.8	12995.0					64.1	8808.0			14.1	25321.0	15.0	18797.0			24.8	30112.0	20.3	23966.0
9526	chr19	4066341	4068049	21	79.3	9526	70.3	10919.0	62.8	7368.0	74.7	10376.0					40.2	7858.0					21.0	35194.0	7.84	49133.0
9527	chr19	24166235	24167353	21	79.3	9527	61.6	12472.0	38.5	13149.0	75.9	10193.0	39.9	14593.0			36.4	8982.0	9.19	20144.0			38.5	17558.0	13.4	35946.0
9528	chr19	46465617	46467921	21	79.3	9528	87.6	8376.0	78.6	5100.0	100.0	6977.0	74.5	7066.0	11.3	7250.0							7.27	66452.0	6.69	51981.0
9533	chr1	69637370	69638812	1	78.4	9533	59.8	12732.0			55.0	13935.0	35.2	15873.0												
9535	chr2	6477726	6479358	2	78.4	9535	55.7	13538.0	31.1	15527.0	67.9	11448.0	27.1	18888.0	7.67	9307.0	22.4	15820.0	31.7	13229.0	33.4	10758.0	86.1	3428.0	27.9	15936.0
9536	chr2	32177602	32180074	2	78.4	9536	42.4	16413.0	31.7	15309.0	73.5	10482.0									38.2	8849.0				
9537	chr2	72116680	72118324	2	78.4	9537	73.9	10260.0	46.9	10630.0	72.2	10672.0	53.7	10857.0	18.1	3560.0	25.5	13594.0			30.0	12332.0	15.1	45113.0		
9538	chr2	104176967	104178611	2	78.4	9538	76.6	9837.0	69.0	6300.0	77.2	9931.0	81.4	6060.0			65.8	3710.0			10.2	24475.0	48.2	11999.0		
9543	chr3	106461322	106462916	4	78.4	9543	138.7	3597.0	67.9	6484.0	172.3	2281.0	74.5	6995.0			18.5	19355.0			13.0	22931.0	26.9	27344.0	21.0	22827.0
9547	chr3	130978804	130980110	4	78.4	9547	86.7	8449.0			85.8	8685.0	86.1	5495.0												
9551	chr4	117120179	117121411	5	78.4	9551	79.4	9480.0	37.9	13190.0	60.5	12794.0	52.0	11249.0	19.0	3270.0	79.2	2709.0	167.9	1212.0	38.9	8649.0	38.5	17418.0	64.3	3642.0
9554	chr4	129129829	129131717	5	78.4	9554	87.6	8333.0	65.0	6941.0	74.7	10317.0	60.7	9366.0			14.1	24714.0			25.2	14933.0	12.1	51820.0	15.4	31472.0
9558	chr5	36358571	36360669	6	78.4	9558	69.8	10937.0	86.5	4192.0	55.0	13969.0	67.6	8113.0			7.66	33553.0								
9559	chr5	66074643	66076099	6	78.4	9559	63.0	12157.0	57.7	8205.0	82.7	9096.0	59.5	9597.0	38.8	475.0	11.5	28284.0	23.4	15919.0	21.2	17498.0	16.7	42112.0	7.84	48811.0
9561	chr5	110979329	110980333	6	78.4	9561	71.2	10703.0	61.1	7602.0	31.5	20029.0	19.6	22517.0									8.88	60994.0	13.1	36113.0
9563	chr6	37463313	37465051	7	78.4	9563	65.7	11647.0	54.9	8794.0	66.1	11805.0	57.2	10117.0	16.3	4376.0	16.6	21622.0			17.1	20261.0	17.2	41163.0	36.2	10889.0
9566	chr6	136490363	136492305	7	78.4	9566	18.2	24352.0	36.8	13578.0	22.8	23167.0	21.4	21623.0	15.8	4612.0	21.1	17009.0					20.5	35784.0	15.2	31933.0
9571	chr7	114090405	114091733	8	78.4	9571	57.9	13107.0					8.66	32443.0									50.3	11064.0	14.1	34255.0
9574	chr8	11559076	11560576	10	78.4	9574	96.7	7237.0	48.1	10390.0	90.8	8100.0	75.1	6937.0												
9578	chr8	105596549	105597439	10	78.4	9578	76.2	9934.0	56.0	8570.0	68.5	11397.0	37.0	15417.0									20.2	36271.0	17.5	27904.0
9579	chr9	22327611	22328509	12	78.4	9579	77.1	9787.0	38.5	13059.0	69.2	11293.0	49.7	11792.0							50.5	5390.0	41.7	15386.0	33.7	12219.0
9581	chr9	70670956	70672688	12	78.4	9581	69.3	11028.0	57.7	8232.0	85.2	8805.0			8.58	8851.0							19.4	37562.0		
9582	chr9	96718535	96720651	12	78.4	9582	67.5	11321.0	43.0	11727.0	66.1	11826.0			15.3	4849.0					32.1	11497.0	37.7	17981.0	29.0	15154.0
9583	chr9	123756841	123759571	12	78.4	9583											18.5	19581.0	20.0	17080.0	17.7	19886.0	18.3	39356.0	36.7	10698.0
9584	chr10	13992942	13994300	9	78.4	9584			17.5	22193.0	134.6	3985.0	31.8	17210.0	23.5	2056.0	26.2	13384.0					20.7	35440.0	33.4	12360.0
9585	chr10	42056785	42058195	9	78.4	9585	61.1	12515.0	49.8	9987.0	65.4	11942.0	60.7	9394.0							48.4	5910.0	40.6	16043.0	73.3	2724.0
9588	chr10	67585598	67587328	9	78.4	9588	77.6	9726.0	17.5	22204.0	80.9	9404.0			16.7	4214.0	27.5	12649.0	62.7	6866.0			26.6	27746.0	18.0	27177.0
9590	chr10	78372651	78374039	9	78.4	9590	83.9	8831.0	80.3	4874.0	96.3	7400.0	94.2	4660.0			8.94	32298.0					44.1	14064.0	8.99	46096.0
9591	chr10	93041196	93042860	9	78.4	9591	69.3	11034.0	74.1	5654.0	80.3	9507.0			18.5	3461.0	17.9	20343.0					15.3	44839.0	15.4	31596.0
9593	chr10	128503977	128505793	9	78.4	9593	72.1	10576.0	25.4	17946.0	80.3	9510.0	73.9	7123.0	20.8	2781.0	45.3	6599.0			35.5	10075.0	17.0	41779.0	10.4	42593.0
9595	chr11	46376235	46378779	13	78.4	9595	996.3	13.0	102.9	2935.0	391.5	330.0	72.2	7398.0							30.7	12175.0				
9596	chr11	55120542	55121894	13	78.4	9596	63.9	12029.0	27.1	17235.0	64.2	12161.0	34.1	16378.0	22.1	2391.0	11.5	28570.0			21.8	17233.0	14.5	46555.0		
9597	chr11	69133386	69134460	13	78.4	9597	61.6	12441.0	35.1	14180.0	51.9	14742.0	29.5	18097.0							28.7	13194.0			8.3	47879.0
9598	chr11	78168744	78169628	13	78.4	9598	78.5	9631.0	27.1	17244.0	76.6	10065.0	58.9	9780.0			14.1	25055.0			32.8	11226.0			15.2	32041.0
9600	chr11	110379001	110380245	13	78.4	9600	52.5	14252.0	50.9	9746.0	55.0	14028.0	52.6	11187.0									7.54	65380.0		
9601	chr11	115508412	115511064	13	78.4	9601	263.7	817.0	204.7	632.0	254.4	921.0	191.8	974.0												
9605	chr12	73655803	73656955	15	78.4	9605	63.0	12180.0	46.4	10865.0	75.9	10161.0	73.9	7135.0							20.5	18117.0	18.6	38961.0	13.8	34844.0
9614	chr14	30125116	30126170	11	78.4	9614	64.3	11955.0	52.6	9380.0	74.1	10452.0	50.3	11682.0												
9617	chr14	64865784	64867074	11	78.4	9617	52.0	14336.0	28.8	16549.0	72.9	10642.0	55.5	10539.0			8.3	33240.0					7.27	66293.0		
9619	chr14	74846347	74847887	11	78.4	9619	7.76	32516.0	65.0	6994.0	114.8	5453.0	65.9	8486.0	31.1	951.0	42.8	7204.0	142.8	1714.0	82.6	1780.0	101.7	2204.0	91.1	1591.0
9620	chr15	6522147	6523417	16	78.4	9620	65.7	11695.0	44.7	11316.0	167.3	2465.0											16.7	42383.0		
9621	chr15	6567788	6569420	16	78.4	9621	100.8	6760.0			102.5	6698.0					76.6	2898.0	36.8	12009.0			88.5	3225.0	60.2	4225.0
9622	chr15	60171301	60173575	16	78.4	9622	63.0	12193.0	23.8	18779.0	56.2	13772.0	42.2	13878.0												
9624	chr16	91537426	91539086	17	78.4	9624	56.6	13422.0	43.5	11629.0	55.0	14058.0	47.9	12278.0					45.9	9849.0			22.3	33261.0		
9626	chr17	5124962	5126850	18	78.4	9626	80.3	9393.0	79.7	4955.0	64.8	12081.0	63.5	8905.0			14.7	24401.0								
9628	chr17	28909044	28910414	18	78.4	9628	65.7	11701.0	41.3	12266.0	74.7	10374.0	38.1	15126.0									31.2	23196.0		
9632	chr17	80772051	80773213	18	78.4	9632			17.5	22342.0			30.0	17911.0			86.9	2283.0	13.4	19270.0			36.3	19055.0	23.5	20147.0
9641	chr19	9065263	9066377	21	78.4	9641	45.2	15865.0	23.8	18817.0			19.6	22793.0			21.1	17329.0	21.7	16648.0			18.8	38627.0	20.3	23971.0
9642	chr19	24526542	24529066	21	78.4	9642	51.5	14464.0	42.4	11937.0	55.6	13925.0	39.3	14754.0									6.73	68088.0	12.0	39017.0
9643	chr19	53162505	53163949	21	78.4	9643	52.0	14355.0	52.6	9414.0	48.2	15680.0	39.9	14596.0			8.3	33356.0							6.69	51982.0
9645	chrX	13654198	13656234	3	78.4	9645	63.0	12209.0	22.1	19759.0	50.0	15206.0	47.4	12452.0												
9647	chrX	140504791	140507001	3	78.4	9647	67.1	11453.0	52.6	9419.0	72.2	10782.0			9.93	8136.0	33.9	9885.0			32.8	11338.0	33.9	20967.0	18.0	27332.0
9649	chr1	54839528	54841742	1	77.6	9649	58.4	13009.0	64.5	7014.0	77.8	9824.0	61.8	9135.0			152.7	619.0	193.0	872.0	88.7	1429.0	105.5	1964.0	164.8	276.0
9651	chr1	88708317	88709989	1	77.6	9651	60.2	12630.0	37.3	13344.0	51.9	14644.0					54.3	5001.0	120.3	2384.0			30.9	23238.0	28.4	15590.0
9653	chr1	180386924	180388084	1	77.6	9653	83.9	8802.0	41.9	11959.0	64.2	12099.0	57.2	10083.0	17.6	3739.0					28.0	13355.0	70.2	5678.0	26.1	17550.0
9654	chr1	184851310	184852482	1	77.6	9654	48.8	14970.0	49.2	10059.0	73.5	10479.0	56.0	10323.0									28.8	25332.0	8.3	47528.0
9655	chr1	191312060	191313120	1	77.6	9655	65.2	11718.0	49.8	9922.0	56.2	13690.0	41.6	13928.0							36.2	9673.0	19.4	37374.0	13.6	35022.0
9659	chr2	75071727	75073921	2	77.6	9659	47.9	15171.0			77.8	9834.0	35.8	15711.0	19.0	3255.0	13.4	25450.0					11.3	53816.0	19.4	24935.0
9662	chr2	128189162	128190492	2	77.6	9662	71.6	10612.0	54.9	8765.0	71.0	10909.0	54.9	10576.0			11.5	28140.0					39.3	16848.0	17.5	27778.0
9663	chr2	128294153	128295997	2	77.6	9663					83.4	9002.0	115.0	3038.0			25.5	13600.0	50.1	8899.0	17.7	19688.0	106.8	1881.0	48.4	6494.0
9664	chr2	131189181	131191219	2	77.6	9664	67.1	11379.0	65.0	6929.0	69.2	11250.0	50.3	11585.0			10.9	29035.0					18.0	39604.0	31.8	13270.0
9666	chr2	155679325	155681649	2	77.6	9666	28.7	20157.0			66.1	11782.0					42.2	7246.0								
9670	chr3	37686241	37687367	4	77.6	9670	83.9	8806.0	63.3	7221.0	67.3	11564.0	76.2	6736.0							14.3	22045.0	14.0	47446.0	21.2	22548.0
9672	chr3	85125758	85127710	4	77.6	9672	66.6	11465.0	62.8	7312.0	75.9	10110.0	62.4	9031.0	12.2	6493.0	14.7	23789.0					5.65	70849.0	10.4	42368.0
9676	chr3	89819824	89821608	4	77.6	9676	83.5	8875.0	71.8	5938.0	75.3	10214.0	72.2	7345.0			24.3	14447.0					7.54	64952.0		
9678	chr3	131170599	131172699	4	77.6	9678	43.8	16093.0					17.9	23557.0							28.0	13396.0				
9679	chr4	33288696	33290612	5	77.6	9679	79.8	9410.0	61.6	7487.0	72.9	10596.0	49.7	11755.0									5.92	70056.0	11.8	39134.0
9681	chr4	120815127	120816471	5	77.6	9681	83.9	8814.0	56.6	8419.0	88.9	8297.0	65.9	8411.0							36.8	9418.0	23.4	31583.0	15.2	31876.0
9683	chr4	145238760	145241396	5	77.6	9683	100.8	6736.0	95.6	3422.0	111.1	5800.0	388.2	157.0	12.2	6518.0	27.5	12545.0			8.19	25523.0	59.5	8042.0	13.8	34663.0
9685	chr5	65764534	65765772	6	77.6	9685	75.3	10037.0	54.3	8906.0	63.6	12242.0	54.3	10749.0	21.2	2597.0							38.5	17423.0	15.4	31485.0
9687	chr5	139364122	139365658	6	77.6	9687	69.8	10942.0	55.4	8675.0	72.9	10604.0	51.4	11378.0							23.9	15797.0	24.2	30586.0	16.8	29033.0
9688	chr6	47779719	47781451	7	77.6	9688	64.3	11916.0	35.1	14122.0	79.7	9569.0	45.6	12806.0			17.9	20138.0								
9689	chr6	97463766	97465086	7	77.6	9689	65.2	11741.0	39.6	12677.0	73.5	10509.0	51.4	11383.0			19.2	18759.0								
9690	chr6	113748492	113749952	7	77.6	9690	52.9	14130.0	22.1	19554.0	66.7	11707.0	46.2	12663.0									5.65	70956.0	7.84	48851.0
9691	chr6	121271823	121273129	7	77.6	9691	68.0	11233.0	40.2	12511.0	72.9	10605.0	49.1	11916.0	9.48	8239.0							16.7	42156.0		
9692	chr6	124321290	124322458	7	77.6	9692	67.1	11398.0	45.8	10954.0	97.6	7235.0	62.4	9050.0											9.91	43655.0
9695	chr7	16017577	16019185	8	77.6	9695	81.7	9166.0	63.3	7239.0	76.6	10032.0	42.7	13613.0	10.4	7645.0							7.54	65123.0		
9697	chr7	28795550	28797316	8	77.6	9697	78.9	9557.0	10.7	27658.0	71.6	10826.0					17.9	20197.0	28.4	14297.0	47.1	6210.0	85.3	3524.0	40.1	9205.0
9700	chr7	44527509	44528837	8	77.6	9700	70.7	10797.0	43.5	11545.0	59.3	13054.0	28.9	18290.0			6.39	34753.0			12.3	23416.0	16.4	42688.0	9.22	45400.0
9702	chr7	80780934	80782968	8	77.6	9702	152.4	2918.0	117.6	2177.0	177.8	2123.0	80.9	6140.0					25.9	15164.0			95.0	2682.0	9.91	43681.0
9704	chr7	98692959	98695603	8	77.6	9704	84.4	8765.0	66.7	6674.0	75.3	10241.0	41.0	14144.0	12.2	6562.0	100.9	1677.0	23.4	15956.0	20.5	18010.0	35.3	19763.0	57.6	4604.0
9705	chr7	113294599	113296335	8	77.6	9705	74.4	10212.0	43.5	11554.0	71.6	10830.0	45.1	12984.0												
9707	chr7	141481003	141482107	8	77.6	9707	79.8	9433.0	71.3	6024.0	117.3	5240.0	86.1	5514.0							32.8	11163.0	25.6	29004.0	39.0	9669.0
9710	chr8	79370816	79372036	10	77.6	9710	84.9	8699.0	59.9	7819.0	74.7	10330.0	51.4	11398.0			8.3	33009.0					12.1	51968.0		
9714	chr9	31279426	31280596	12	77.6	9714	59.8	12763.0	54.3	8938.0	53.1	14451.0	44.5	13155.0	14.4	5320.0	30.0	11293.0							14.5	33307.0
9715	chr9	44720345	44722253	12	77.6	9715	82.1	9096.0	68.4	6432.0	157.4	2837.0	78.6	6456.0									19.9	36691.0	19.6	24727.0
9716	chr9	72465325	72466587	12	77.6	9716	43.8	16135.0	33.9	14572.0	49.4	15290.0	35.2	15977.0	32.1	860.0	10.9	29409.0					9.96	57981.0	8.99	46056.0
9718	chr9	120054260	120055592	12	77.6	9718	69.3	11030.0	83.7	4511.0	78.4	9774.0	89.0	5187.0	19.0	3311.0	14.7	24094.0					16.7	42248.0	12.7	37205.0
9720	chr10	20219529	20220861	9	77.6	9720	65.2	11754.0	54.3	8946.0	69.2	11298.0	77.4	6606.0	7.22	9650.0							9.96	58016.0		
9723	chr10	117675260	117676350	9	77.6	9723	120.9	4780.0	72.4	5902.0	126.0	4574.0	78.0	6532.0							8.87	25342.0	15.3	44845.0	14.1	34343.0
9726	chr11	32019441	32021505	13	77.6	9726	68.9	11112.0	68.4	6443.0	86.4	8621.0	65.9	8459.0			9.58	31432.0	20.9	16830.0			34.2	20638.0	27.4	16424.0
9727	chr11	49060412	49062722	13	77.6	9727	67.5	11331.0	54.9	8817.0	72.9	10632.0	67.0	8255.0	9.03	8601.0							12.4	51404.0		
9729	chr11	60231557	60233437	13	77.6	9729	73.9	10289.0	43.5	11591.0	56.8	13629.0	52.6	11180.0							25.2	15105.0	18.6	38936.0	8.53	47274.0
9731	chr11	74555475	74556875	13	77.6	9731	40.1	17043.0	33.9	14593.0	47.5	15777.0	41.6	14031.0	17.6	3857.0	63.2	4009.0	211.3	690.0			32.0	22426.0	56.9	4728.0
9734	chr11	97954506	97956026	13	77.6	9734	65.7	11680.0	66.7	6702.0	87.7	8465.0	84.3	5726.0			35.1	9358.0	25.9	15237.0	17.1	20417.0	50.3	11097.0	39.4	9488.0
9737	chr11	118992319	118994299	13	77.6	9737	65.7	11685.0	57.1	8350.0	84.0	8970.0	68.2	8057.0												
9741	chr12	99392785	99393857	15	77.6	9741	85.3	8655.0	48.6	10279.0	70.4	11097.0	46.8	12558.0	13.5	5878.0	14.1	25116.0	12.5	19441.0	21.2	17693.0	18.8	38517.0	24.9	18726.0
9743	chr12	107122932	107124612	15	77.6	9743	47.0	15455.0	50.3	9879.0	200.1	1609.0	39.9	14552.0							38.2	9009.0				
9751	chr13	34088494	34090032	14	77.6	9751	56.1	13501.0			94.5	7643.0	9.24	31943.0			13.4	26002.0			32.1	11566.0	27.7	26665.0		
